거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     160,000", ,2010,2020, 회현동1가,SK리더스뷰남산,6,7,205.62, ,206,11140,18, , 
"     120,000", ,2011,2020, 회현동1가,남산롯데캐슬아이리스,6,8,113.46, ,208,11140,27, , 
"     175,000", ,2010,2020, 회현동1가,SK리더스뷰남산,6,9,205.62, ,206,11140,24, , 
"     135,000", ,2011,2020, 회현동1가,남산롯데캐슬아이리스,6,9,133.98, ,208,11140,14, , 
"     140,000", ,2011,2020, 회현동1가,남산롯데캐슬아이리스,6,17,133.98, ,208,11140,11, , 
"     124,000", ,2010,2020, 회현동1가,SK리더스뷰남산,6,19,115.04, ,206,11140,14, , 
"     131,000", ,2010,2020, 회현동1가,SK리더스뷰남산,6,22,137.53, ,206,11140,10, , 
"     145,000", ,2011,2020, 회현동1가,남산롯데캐슬아이리스,6,25,133.98, ,208,11140,20, , 
"     140,000", ,2010,2020, 회현동2가,쌍용남산플래티넘,6,5,139.8, ,87,11140,29, , 
"     184,000", ,2010,2020, 회현동2가,쌍용남산플래티넘,6,20,177, ,87,11140,13, , 
"     130,000", ,2010,2020, 회현동2가,쌍용남산플래티넘,6,27,166.24, ,87,11140,5, , 
"     145,000", ,2010,2020, 회현동2가,쌍용남산플래티넘,6,29,166.24, ,87,11140,11, , 
"     179,500", ,2010,2020, 회현동2가,쌍용남산플래티넘,6,30,177, ,87,11140,32, , 
"      81,500", ,2003,2020, 남산동2가,남산퍼시픽,6,26,108.78, ,42,11140,5, , 
"      89,500", ,2009,2020, 충무로4가,남산센트럴자이,6,2,82.413, ,306,11140,16, , 
"      62,500", ,1970,2020, 충무로4가,진양상가,6,4,95.8, ,120-3,11140,13, , 
"      95,500", ,2009,2020, 충무로4가,남산센트럴자이,6,15,89.307, ,306,11140,6, , 
"     103,700", ,2009,2020, 충무로4가,남산센트럴자이,6,17,114.84, ,306,11140,20, , 
"     135,500", ,2009,2020, 충무로4가,남산센트럴자이,6,19,160.505, ,306,11140,23, , 
"      89,900", ,2009,2020, 충무로4가,남산센트럴자이,6,23,82.413, ,306,11140,16,20.07.15,O
"      89,900", ,2009,2020, 충무로4가,남산센트럴자이,6,23,82.413, ,306,11140,16, , 
"      27,300", ,2018,2020, 충무로5가,충무로헤센스마트,6,1,21.04, ,90,11140,4, , 
"      23,300", ,2016,2020, 충무로5가,충무로엘크루메크로시티2차,6,8,22.75, ,36-2,11140,16, , 
"      40,000", ,2018,2020, 충무로5가,충무로헤센스마트,6,10,40.65, ,90,11140,3, , 
"      23,300", ,2016,2020, 충무로5가,충무로엘크루메크로시티2차,6,26,22.75, ,36-2,11140,15, , 
"      40,000", ,2018,2020, 충무로5가,충무로헤센스마트,6,30,40.65, ,90,11140,3, , 
"      21,000", ,1968,2020, 인현동2가,인현상가(신성아파트),6,9,41.62, ,192-30,11140,8, , 
"      21,000", ,1968,2020, 인현동2가,인현상가(신성아파트),6,13,41.62, ,192-30,11140,8, , 
"      20,100", ,1968,2020, 인현동2가,인현상가(신성아파트),6,15,40.13, ,192-30,11140,10,20.06.22,O
"      20,100", ,1968,2020, 인현동2가,인현상가(신성아파트),6,20,40.13, ,192-30,11140,10, , 
"      70,000", ,2006,2020, 을지로5가,삼성파크빌,6,17,84.96, ,39-1,11140,12, , 
"      46,600", ,1972,2020, 산림동,대림상가,6,1,83.31, ,207-2,11140,5, , 
"      54,500", ,2003,2020, 신당동,프라임1,6,1,60.42, ,432-1632,11140,5, , 
"      86,900", ,1999,2020, 신당동,삼성,6,2,84.96, ,843,11140,8, , 
"      72,000", ,1999,2020, 신당동,약수하이츠,6,2,57.63, ,842,11140,10, , 
"      63,400", ,2001,2020, 신당동,한진해모로,6,2,59.76, ,845,11140,4, , 
"      82,500", ,2005,2020, 신당동,신당푸르지오,6,3,59.85, ,850,11140,5, , 
"      92,800", ,1999,2020, 신당동,삼성,6,3,84.96, ,843,11140,13, , 
"      78,400", ,1999,2020, 신당동,삼성,6,3,59.98, ,843,11140,13, , 
"     102,000", ,2002,2020, 신당동,남산타운,6,4,84.88, ,844,11140,12, , 
"     123,000", ,2002,2020, 신당동,남산타운,6,5,114.88, ,844,11140,6, , 
"     125,750", ,2011,2020, 신당동,청구e편한세상,6,5,84.95, ,852,11140,10, , 
"      80,000", ,1999,2020, 신당동,삼성,6,5,59.98, ,843,11140,15, , 
"      81,000", ,1999,2020, 신당동,삼성,6,5,59.98, ,843,11140,14, , 
"      81,000", ,1999,2020, 신당동,약수하이츠,6,6,57.63, ,842,11140,20, , 
"      65,000", ,1993,2020, 신당동,현대,6,6,66.6, ,840,11140,12, , 
"     107,000", ,1999,2020, 신당동,약수하이츠,6,6,84.88, ,842,11140,7, , 
"      80,800", ,1999,2020, 신당동,약수하이츠,6,8,57.63, ,842,11140,10, , 
"     131,000", ,2002,2020, 신당동,남산타운,6,9,114.88, ,844,11140,12, , 
"      87,800", ,1999,2020, 신당동,약수하이츠,6,9,65.37, ,842,11140,8, , 
"      89,900", ,2002,2020, 신당동,남산타운,6,9,59.94, ,844,11140,17, , 
"      93,000", ,2005,2020, 신당동,신당푸르지오,6,9,84.39, ,850,11140,20, , 
"      65,100", ,2001,2020, 신당동,한진해모로,6,10,59.76, ,845,11140,3, , 
"      76,000", ,1999,2020, 신당동,삼성,6,10,59.97, ,843,11140,2, , 
"      88,000", ,2002,2020, 신당동,남산타운,6,10,59.94, ,844,11140,17, , 
"      62,500", ,2001,2020, 신당동,한진해모로,6,11,59.76, ,845,11140,1, , 
