거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     122,000", ,2005,2021, 충정로3가,충정솔레디움(102동),5,1,83.09, ,30-2,11410,2, , 
"      92,800", ,2008,2021, 충정로3가,우리유앤미,5,18,84.73, ,466,11410,4, , 
"      68,000", ,1987,2021, 충정로3가,피어리스,5,26,84.24, ,222,11410,13, , 
"      45,500", ,2004,2021, 충정로3가,충정리시온,5,26,41.48, ,465,11410,13, , 
"      65,000", ,1987,2021, 충정로3가,피어리스,5,28,84.24, ,222,11410,10, , 
"      97,500", ,2008,2021, 충정로3가,우리유앤미,5,31,84.73, ,466,11410,11, , 
"     110,000", ,2011,2021, 냉천동,돈의문센트레빌,5,20,59.98, ,261,11410,7, , 
"      85,800", ,2006,2021, 천연동,천연뜨란채,5,1,57.78, ,145,11410,2, , 
"      88,800", ,2006,2021, 천연동,천연뜨란채,5,10,57.78, ,145,11410,18, , 
"      88,800", ,2006,2021, 천연동,천연뜨란채,5,10,57.78, ,145,11410,18, , 
"      81,800", ,2006,2021, 천연동,천연뜨란채,5,26,55.85, ,145,11410,6, , 
"      75,500", ,2006,2021, 천연동,천연뜨란채,5,29,59.47, ,145,11410,1, , 
"      84,000", ,2006,2021, 천연동,천연뜨란채,5,29,57.78, ,145,11410,4, , 
"     111,000", ,1995,2021, 영천동,독립문삼호,5,15,84.78, ,100,11410,6, , 
"     110,500", ,1995,2021, 영천동,독립문삼호,5,18,84.78, ,100,11410,9, , 
"     110,000", ,1995,2021, 영천동,독립문삼호,5,21,84.78, ,100,11410,15, , 
"      81,000", ,1999,2021, 북아현동,두산,5,4,59.96, ,1009,11410,2, , 
"     141,600", ,2018,2021, 북아현동,e편한세상신촌2단지,5,5,59.85, ,149,11410,14, , 
"     142,100", ,2018,2021, 북아현동,e편한세상신촌3단지,5,6,59.96, ,149,11410,10, , 
"     152,500", ,2018,2021, 북아현동,이편한세상신촌(4단지),5,7,59.9, ,1013,11410,32, , 
"      83,000", ,1999,2021, 북아현동,두산,5,7,59.96, ,1009,11410,7, , 
"     155,000", ,2018,2021, 북아현동,e편한세상신촌2단지,5,12,84.98, ,149,11410,19, , 
"     160,000", ,2015,2021, 북아현동,신촌푸르지오,5,13,84.9559, ,1011,11410,9, , 
"      87,000", ,1999,2021, 북아현동,두산,5,14,59.96, ,1009,11410,4, , 
"      84,500", ,1999,2021, 북아현동,두산,5,15,59.96, ,1009,11410,14, , 
"      87,000", ,1999,2021, 북아현동,두산,5,18,59.96, ,1009,11410,8, , 
"     161,000", ,2015,2021, 북아현동,신촌푸르지오,5,18,84.9892, ,1011,11410,19, , 
"     142,500", ,2018,2021, 북아현동,e편한세상신촌2단지,5,19,59.85, ,149,11410,15, , 
"     161,000", ,2018,2021, 북아현동,e편한세상신촌1단지,5,19,84.98, ,1013,11410,11, , 
"      83,500", ,1999,2021, 북아현동,두산,5,22,59.96, ,1009,11410,4, , 
"     168,250", ,2018,2021, 북아현동,e편한세상신촌3단지,5,22,84.93, ,149,11410,14, , 
"     140,000", ,2018,2021, 북아현동,e편한세상신촌1단지,5,24,84.93, ,1013,11410,2, , 
"     147,500", ,2018,2021, 북아현동,e편한세상신촌2단지,5,25,59.85, ,149,11410,16, , 
"     162,000", ,2018,2021, 북아현동,e편한세상신촌1단지,5,26,84.93, ,1013,11410,8, , 
"     134,700", ,2015,2021, 북아현동,신촌푸르지오,5,29,59.9973, ,1011,11410,12, , 
"      91,000", ,1994,2021, 홍제동,청구1차,5,1,84.78, ,453,11410,6, , 
"      86,600", ,2002,2021, 홍제동,문화촌현대,5,1,84.99, ,463,11410,11, , 
"      90,000", ,1994,2021, 홍제동,청구1차,5,1,84.78, ,453,11410,3, , 
"      54,000", ,2001,2021, 홍제동,홍제삼성래미안,5,1,32.76, ,461,11410,11, , 
"      82,000", ,2000,2021, 홍제동,인왕산현대,5,1,59.93, ,460,11410,9, , 
"      41,000", ,2015,2021, 홍제동,에이원,5,1,58.54, ,132-5,11410,4, , 
"      58,500", ,2005,2021, 홍제동,그레이스(B동),5,4,77.87, ,131-9,11410,8, , 
"      74,900", ,1993,2021, 홍제동,홍제한양,5,5,60.06, ,82,11410,7, , 
"      68,000", ,1998,2021, 홍제동,태영으뜸(데시앙),5,6,88.66, ,373,11410,4, , 
"      76,000", ,1993,2021, 홍제동,홍제한양,5,7,60.06, ,82,11410,10, , 
"      86,000", ,1992,2021, 홍제동,홍제현대,5,9,75.15, ,331,11410,14, , 
"      84,500", ,1992,2021, 홍제동,홍제현대,5,9,75.15, ,331,11410,3, , 
"      64,000", ,1996,2021, 홍제동,유원하나,5,9,72.34, ,454,11410,6, , 
"     126,000", ,2000,2021, 홍제동,홍제원현대(459-0),5,11,114.72, ,459,11410,13, , 
"      44,000", ,2015,2021, 홍제동,에이원,5,12,57.57, ,132-5,11410,7, , 
"      90,000", ,1994,2021, 홍제동,청구1차,5,12,84.78, ,453,11410,3, , 
"      51,200", ,1975,2021, 홍제동,고은,5,13,62.48, ,156-200,11410,4, , 
"      94,700", ,1994,2021, 홍제동,청구1차,5,13,84.78, ,453,11410,11, , 
"      51,500", ,2001,2021, 홍제동,홍제삼성래미안,5,13,32.76, ,461,11410,2, , 
"      30,800", ,1973,2021, 홍제동,광산,5,15,52.53, ,157-68,11410,6, , 
"      43,500", ,2004,2021, 홍제동,아름채,5,15,63.73, ,158-13,11410,6, , 
"     103,000", ,1993,2021, 홍제동,홍제한양,5,15,120.14, ,82,11410,2, , 
"      92,000", ,1993,2021, 홍제동,홍제한양,5,15,84.77, ,82,11410,1, , 
"      75,000", ,1993,2021, 홍제동,홍제한양,5,15,60.06, ,82,11410,11, , 
"      89,000", ,2003,2021, 홍제동,인왕산벽산,5,17,116.28, ,465,11410,1, , 
"     104,500", ,2001,2021, 홍제동,무악재한화,5,17,84.28, ,464,11410,13, , 
"      83,000", ,2000,2021, 홍제동,인왕산현대,5,19,59.93, ,460,11410,8, , 
"      75,500", ,2001,2021, 홍제동,청구3차,5,19,59.4, ,462,11410,10, , 
"      61,000", ,2005,2021, 홍제동,그레이스(B동),5,20,83.7, ,131-9,11410,7, , 
"      84,800", ,2003,2021, 홍제동,인왕산벽산,5,21,84.63, ,465,11410,6, , 
"      56,000", ,2001,2021, 홍제동,홍제삼성래미안,5,22,32.76, ,461,11410,10, , 
"     122,000", ,2000,2021, 홍제동,홍제원현대(459-0),5,22,114.72, ,459,11410,7, , 
"      52,900", ,2001,2021, 홍제동,홍제삼성래미안,5,24,32.76, ,461,11410,4, , 
"      44,000", ,1998,2021, 홍제동,태영으뜸(데시앙),5,25,44.2, ,373,11410,11, , 
"      90,500", ,2001,2021, 홍제동,청구3차,5,25,84.96, ,462,11410,15, , 
"     118,500", ,2000,2021, 홍제동,홍제원현대(459-0),5,26,114.72, ,459,11410,16, , 
"      58,000", ,1996,2021, 홍제동,유원하나,5,26,58.77, ,454,11410,3, , 
"      93,500", ,2001,2021, 홍제동,홍제삼성래미안,5,27,114.75, ,461,11410,1, , 
"      48,000", ,1972,2021, 홍제동,서울맨션,5,27,45.32, ,315-7,11410,5, , 
"      64,000", ,1996,2021, 홍제동,유원하나,5,28,82.35, ,454,11410,8, , 
"     138,250", ,2020,2021, 홍제동,홍제센트럴IPARK,5,29,84.9728, ,473,11410,14, , 
"      69,700", ,1993,2021, 홍제동,홍제한양,5,29,60.06, ,82,11410,1, , 
"      85,000", ,2000,2021, 홍제동,홍제원현대(459-0),5,29,59.93, ,459,11410,7, , 
"      74,000", ,2001,2021, 홍제동,청구3차,5,29,59.4, ,462,11410,13, , 
"      91,000", ,1993,2021, 홍제동,홍제한양,5,29,84.77, ,82,11410,15, , 
"      98,500", ,1993,2021, 홍제동,홍제한양,5,29,84.77, ,82,11410,13, , 
"      50,500", ,1998,2021, 홍제동,태영으뜸(데시앙),5,29,52.77, ,373,11410,10, , 
"      75,000", ,2001,2021, 홍제동,청구3차,5,30,59.4, ,462,11410,13, , 
"      53,000", ,1998,2021, 홍제동,태영으뜸(데시앙),5,31,53.44, ,373,11410,10, , 
"     111,000", ,1999,2021, 대현동,럭키대현,5,3,83.38, ,144,11410,6, , 
"      23,500", ,2020,2021, 대현동,파라타워,5,19,15.792, ,90-70,11410,5, , 
"      16,000", ,2018,2021, 대현동,이대경우타운,5,27,12.55, ,90-20,11410,7, , 
"      15,300", ,2018,2021, 대현동,이대경우타운,5,27,12.55, ,90-20,11410,4, , 
"      26,300", ,2014,2021, 대현동,신촌자이엘라,5,27,22.13, ,104-36,11410,19, , 
"      63,500", ,2001,2021, 창천동,광남캐스빌(512-5),5,8,84.73, ,512-5,11410,2, , 
"      18,500", ,2013,2021, 창천동,3RU-City,5,17,17.19, ,510-2,11410,9, , 
"      21,000", ,2013,2021, 창천동,3RU-City,5,25,17.19, ,510-2,11410,11, , 
"      26,500", ,2014,2021, 연희동,연희웨스트팰리스,5,1,26.74, ,746,11410,8, , 
"     135,000", ,2005,2021, 연희동,성원쌍떼빌팰리스,5,3,148.12, ,742,11410,12, , 
"      12,000", ,2014,2021, 연희동,연희웨스트팰리스,5,3,13.12, ,746,11410,5, , 
"     142,500", ,2005,2021, 연희동,성원쌍떼빌팰리스,5,5,186.47, ,742,11410,10, , 
"      38,000", ,2003,2021, 연희동,파크빌,5,6,75.27, ,712-25,11410,2, , 
"      16,500", ,2014,2021, 연희동,연희웨스트팰리스,5,7,13.12, ,746,11410,3, , 
"      76,500", ,2002,2021, 연희동,대우푸르지오,5,8,59.584, ,739,11410,8, , 
"     140,000", ,2005,2021, 연희동,성원쌍떼빌팰리스,5,11,148.12, ,742,11410,2, , 
"     118,000", ,2018,2021, 연희동,연희파크푸르지오,5,13,84.8, ,747,11410,8, , 
"      80,000", ,2001,2021, 연희동,성원,5,18,84.95, ,740,11410,2, , 
"      15,500", ,2014,2021, 연희동,연희자이엘라,5,20,13.642, ,745,11410,9, , 
"      13,200", ,2014,2021, 연희동,연희웨스트팰리스,5,20,13.12, ,746,11410,6, , 
"      77,000", ,1993,2021, 연희동,대림,5,21,84.74, ,700,11410,7, , 
"      68,000", ,1999,2021, 연희동,임광,5,22,59.96, ,738,11410,3, , 
"      13,200", ,2014,2021, 연희동,연희웨스트팰리스,5,22,13.12, ,746,11410,6, , 
"     103,000", ,2018,2021, 연희동,연희파크푸르지오,5,23,59.9835, ,747,11410,16, , 
"      81,500", ,1993,2021, 연희동,대림,5,25,84.74, ,700,11410,8, , 
"      80,000", ,2002,2021, 연희동,대우푸르지오,5,26,84.706, ,739,11410,4, , 
"      99,000", ,2002,2021, 연희동,대우푸르지오,5,28,84.706, ,739,11410,13, , 
"     128,500", ,2005,2021, 연희동,성원쌍떼빌팰리스,5,29,148.12, ,742,11410,3, , 
"      98,000", ,2020,2021, 홍은동,북한산두산위브,5,1,84.98, ,467,11410,18, , 
"      95,000", ,1997,2021, 홍은동,홍은동벽산,5,1,114.96, ,455,11410,15, , 
"      73,000", ,1988,2021, 홍은동,"현대(1,2차)",5,3,73.98, ,202-5,11410,14, , 
"      63,700", ,1997,2021, 홍은동,홍은동벽산,5,4,58.64, ,455,11410,5, , 
"      68,000", ,1997,2021, 홍은동,동일,5,5,84.98, ,457,11410,12, , 
"      82,500", ,1997,2021, 홍은동,홍은동벽산,5,5,84.96, ,455,11410,12, , 
"      65,900", ,1997,2021, 홍은동,홍은동벽산,5,5,58.64, ,455,11410,9, , 
"      65,500", ,1997,2021, 홍은동,동일,5,5,84.98, ,457,11410,12, , 
"      62,800", ,1995,2021, 홍은동,극동,5,5,84.92, ,454,11410,6, , 
"      66,400", ,2012,2021, 홍은동,동원베네스트,5,7,59.9554, ,463,11410,7, , 
"      66,500", ,1997,2021, 홍은동,홍은동벽산,5,7,58.64, ,455,11410,7, , 
"      64,700", ,1997,2021, 홍은동,홍은동벽산,5,8,58.64, ,455,11410,7, , 
"      64,500", ,2002,2021, 홍은동,홍은동풍림아이원,5,9,84.918, ,460,11410,19, , 
"      34,000", ,2004,2021, 홍은동,백련,5,12,88.29, ,277-105,11410,4, , 
"      60,000", ,2012,2021, 홍은동,동원베네스트,5,15,59.9554, ,463,11410,7, , 
"      66,000", ,1990,2021, 홍은동,풍림2,5,17,58.5, ,453-2,11410,14, , 
"      67,500", ,1990,2021, 홍은동,풍림2,5,17,58.5, ,453-2,11410,7, , 
"     118,000", ,2017,2021, 홍은동,북한산더샵,5,20,84.956, ,464,11410,13, , 
"     130,000", ,2017,2021, 홍은동,북한산더샵,5,22,84.832, ,464,11410,13, , 
"      69,500", ,2014,2021, 홍은동,홍은동아더프라임,5,23,59.8736, ,439-1,11410,5, , 
"      49,500", ,1987,2021, 홍은동,유원,5,24,54.54, ,22,11410,3, , 
"      15,000", ,1988,2021, 홍은동,초원,5,25,49.26, ,8-26,11410,3, , 
"      62,000", ,2018,2021, 홍은동,HDX휴팰리스,5,28,59.1032, ,465,11410,12, , 
"      54,000", ,2002,2021, 홍은동,세한숲속마을,5,29,83.91, ,산11-244,11410,1, , 
"      69,000", ,1989,2021, 홍은동,"현대(1,2차)",5,29,59.97, ,202-5,11410,5, , 
"      58,500", ,1995,2021, 홍은동,극동,5,29,84.92, ,454,11410,11, , 
"      30,000", ,2018,2021, 북가좌동,대경아르체,5,1,28.36, ,488,11410,7, , 
"      85,000", ,1996,2021, 북가좌동,북가좌삼호,5,2,84.57, ,449,11410,15, , 
"     109,000", ,2012,2021, 북가좌동,DMC래미안e편한세상,5,3,59.97, ,481,11410,9, , 
"      96,000", ,2009,2021, 북가좌동,DMC아이파크,5,4,59.96, ,458,11410,14, , 
"      34,500", ,2002,2021, 북가좌동,한솔,5,7,75.23, ,7-2,11410,5, , 
