거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     118,500",중개거래,2002,2022, 영등포동,영등포푸르지오,9,1,79.777,서울 영등포구,647,11560,18, , 
"      20,000",중개거래,2020,2022, 영등포동1가,여의도더리브스타일,9,7,14.8376,서울 영등포구,94-2,11560,5, , 
"      13,300",중개거래,2013,2022, 영등포동1가,여의도씨티아이,9,15,12.89,서울 마포구,113-1,11560,16,22.09.15,O
"      14,500",직거래,2012,2022, 영등포동1가,내이처해밀,9,22,14.24, ,145,11560,5, , 
"      10,000",직거래,2013,2022, 영등포동2가,이지리움S,9,28,13.35, ,28-117,11560,9, , 
"      13,500",중개거래,2014,2022, 영등포동3가,포레스트힐시티,9,28,13.53,서울 영등포구,19-2,11560,3, , 
"      14,000",중개거래,2012,2022, 영등포동4가,영등포그랑그루,9,7,12.1,서울 영등포구,103,11560,12, , 
"      15,500",직거래,2012,2022, 영등포동7가,훼미리하우스117,9,2,16.98, ,94-51,11560,3, , 
"     230,000",중개거래,1978,2022, 여의도동,광장,9,20,116.53,서울 영등포구,28,11560,5, , 
"     400,000",중개거래,1976,2022, 여의도동,서울,9,22,139.31,서울 영등포구,21-1,11560,3, , 
"     101,500",중개거래,1986,2022, 당산동3가,당산한양,9,24,84.93,서울 영등포구,2-6,11560,13, , 
"      74,965",직거래,1983,2022, 당산동4가,유원제일,9,14,51.48, ,91,11560,7, , 
"      37,500",중개거래,2005,2022, 당산동5가,당산디오빌,9,29,29.23,서울 영등포구,11-33,11560,9, , 
"     170,000",직거래,2003,2022, 문래동3가,문래힐스테이트,9,20,137.82, ,94,11560,14, , 
"     129,000",중개거래,2001,2022, 문래동3가,문래자이,9,21,84.98,서울 영등포구,54,11560,1, , 
"     110,000",직거래,1996,2022, 양평동5가,양평한신,9,13,84.87, ,76,11560,12, , 
"      10,300",중개거래,2013,2022, 신길동,신길레전드힐스,9,2,13.74,서울 영등포구,261-22,11560,15, , 
"     130,200",직거래,2020,2022, 신길동,보라매에스케이뷰,9,2,84.98, ,4958,11560,14, , 
"     150,000",직거래,2017,2022, 신길동,래미안에스티움,9,6,84.97, ,4950,11560,27, , 
"      11,000",중개거래,2012,2022, 신길동,여의도리버뷰,9,14,12.96,"서울 구로구, 서울 영등포구",4942,11560,2, , 
"      13,000",직거래,2013,2022, 신길동,프리가,9,15,16.09, ,65-21,11560,13, , 
"      84,500",중개거래,1992,2022, 대림동,현대2,9,15,84.74,서울 영등포구,785,11560,13, , 
"      14,500",중개거래,2018,2022, 대림동,G밸리소홈,9,17,16.1,인천 서구,1101-7,11560,7, , 
"      11,000",중개거래,2012,2022, 대림동,(1101-1),9,17,14.46,서울 영등포구,1101-1,11560,3, , 
"      12,000",직거래,2012,2022, 대림동,(1101-1),9,19,14.46, ,1101-1,11560,8, , 
"     110,000",중개거래,1998,2022, 대림동,코오롱,9,24,134.91,서울 영등포구,607-1,11560,4, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2,22.10.28,O
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,27,18.24,서울 영등포구,717,11560,2, , 
"      11,000",중개거래,2012,2022, 대림동,(1101-1),9,27,13.9,서울 영등포구,1101-1,11560,3, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,2, , 
"       7,600",중개거래,2013,2022, 대림동,쌍용플래티넘S,9,28,18.24,서울 영등포구,717,11560,3, , 
