거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     125,000",중개거래,2016,2022, 하왕십리동,왕십리KCC스위첸,9,16,84.897,서울 성동구,1002,11200,5, , 
"     104,000",중개거래,2016,2022, 하왕십리동,왕십리KCC스위첸,9,17,68.733,서울 성동구,1002,11200,12, , 
"      95,000",중개거래,2004,2022, 마장동,신성미소지움,9,6,84.99,서울 성동구,822,11200,9, , 
"      81,000",중개거래,1986,2022, 마장동,세림,9,17,40.86,서울 성동구,784,11200,4, , 
"     101,500",중개거래,2005,2022, 행당동,이수브라운스톤,9,4,59.27,서울 강서구,364,11200,7, , 
"     103,000",중개거래,2000,2022, 행당동,행당한진타운,9,17,59.96,서울 성동구,346,11200,15, , 
"     109,000",중개거래,2006,2022, 금호동1가,신금호두산위브,9,17,84.33,"경기 이천시, 서울 성동구",1818,11200,7, , 
"     140,000",중개거래,2019,2022, 금호동1가,이편한세상금호파크힐스,9,26,59.983,서울 성동구,280,11200,11,23.01.30,O
"      95,000",중개거래,2012,2022, 금호동2가,래미안하이리버,9,15,59.99,서울 성동구,1217,11200,2, , 
"     132,000",직거래,1994,2022, 금호동3가,두산,9,7,84.99, ,1331,11200,13,22.09.28,O
"     115,000",중개거래,2007,2022, 금호동4가,서울숲푸르지오,9,28,59.99,서울 성동구,340,11200,9, , 
"     142,000",중개거래,2016,2022, 옥수동,옥수파크힐스117동~125동,9,18,59.77,서울 성동구,528-1,11200,6, , 
"     250,000",중개거래,2001,2022, 성수동1가,강변동양,9,5,84.56,서울 성동구,479-1,11200,16, , 
"   1,300,000",중개거래,2020,2022, 성수동1가,아크로서울포레스트,9,30,264.546,서울 성동구,685-700,11200,47, , 
"     150,000",중개거래,2001,2022, 성수동2가,신성미소지움,9,6,84.01,서울 성동구,833,11200,8, , 
"     145,000",중개거래,2003,2022, 성수동2가,롯데캐슬파크,9,16,81.567,서울 성동구,835,11200,9, , 
