거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     123,000",중개거래,2005,2022, 염창동,롯데캐슬,9,19,84.9519,서울 강서구,272-11,11500,5, , 
"      33,000",중개거래,2001,2022, 화곡동,태경(347-13),9,1,74.32,서울 강서구,347-13,11500,4, , 
"       8,500",직거래,2013,2022, 화곡동,한양아이클래스,9,1,13.79, ,926-5,11500,7, , 
"      26,000",직거래,2018,2022, 화곡동,우공아파트,9,1,26.36, ,922-17,11500,2, , 
"       8,300",중개거래,2013,2022, 화곡동,한양아이클래스,9,2,13.79,서울 강서구,926-5,11500,7, , 
"      27,800",중개거래,2001,2022, 화곡동,신원1차(24-124),9,5,66.18,서울 강서구,24-124,11500,4, , 
"      12,300",중개거래,2015,2022, 화곡동,삼성다빈치(917-14),9,5,14.35,서울 강서구,917-14,11500,11, , 
"      31,200",중개거래,2016,2022, 화곡동,위하우스아파트,9,7,30.18,서울 강서구,916-2,11500,10, , 
"      62,500",중개거래,2002,2022, 화곡동,서부인터빌아파트,9,8,83.4225,서울 강서구,1074-18,11500,9, , 
"      30,000",중개거래,2016,2022, 화곡동,성재센트리움,9,13,39.27,서울 강서구,918-38,11500,14, , 
"      31,000",직거래,2015,2022, 화곡동,남광아파트,9,16,45.72, ,917-5,11500,10, , 
"      28,000",직거래,2016,2022, 화곡동,위하우스아파트,9,16,30.18, ,916-2,11500,6, , 
"      29,700",중개거래,2009,2022, 화곡동,임탑-A,9,17,48.79,서울 강서구,915-30,11500,8, , 
"      62,000",중개거래,2001,2022, 화곡동,성삼하이츠,9,17,76.61,"서울 강서구, 인천 강화군",1142,11500,7, , 
"      25,500",중개거래,2019,2022, 화곡동,강서크라운팰리스,9,21,20.11,서울 강서구,998-5,11500,14, , 
"      23,000",직거래,2014,2022, 화곡동,스카이(924-10),9,27,33.52, ,924-10,11500,9, , 
"      16,500",중개거래,2000,2022, 화곡동,은하(400-60),9,28,35.76,서울 강서구,400-60,11500,6, , 
"       8,700",중개거래,2013,2022, 화곡동,한양아이클래스,9,28,13.79,서울 강서구,926-5,11500,8, , 
"     111,500",중개거래,2002,2022, 화곡동,화곡푸르지오,9,29,144.123,"경기 남양주시, 서울 강서구",1091,11500,12, , 
"      64,500",중개거래,1992,2022, 가양동,강변,9,2,34.44,서울 강서구,1475,11500,7, , 
"      61,000",중개거래,1992,2022, 가양동,강변,9,3,39.6,서울 강서구,1475,11500,7, , 
"      80,000",중개거래,1999,2022, 가양동,가양강나루현대,9,6,59.76,서울 서초구,448-1,11500,11, , 
"      80,000",중개거래,1992,2022, 가양동,강변,9,29,49.5,서울 강서구,1475,11500,10, , 
"     142,000",중개거래,2017,2022, 마곡동,마곡13단지힐스테이트마스터,9,1,84.9881,서울 강서구,748,11500,10, , 
"     181,000",중개거래,2014,2022, 마곡동,마곡엠밸리5단지,9,22,114.98,"서울 강서구, 서울 양천구",740,11500,9,22.10.31,O
"     105,000",중개거래,2005,2022, 내발산동,우장산힐스테이트,9,3,59.98,서울 강서구,657,11500,9, , 
"      70,000",직거래,2008,2022, 내발산동,마곡수명산파크7단지,9,7,84.82, ,756,11500,9, , 
"      45,000",직거래,2022,2022, 방화동,마곡우촌아파트,9,1,59.31, ,907,11500,8, , 
"      66,000",중개거래,2002,2022, 방화동,신안네트빌1단지,9,4,84.0164,서울 강서구,868,11500,8, , 
"      55,000",중개거래,1993,2022, 방화동,현대,9,20,59.89,서울 강서구,793,11500,3, , 
"      45,000",직거래,2022,2022, 방화동,마곡우촌아파트,9,24,59.31, ,907,11500,7, , 
