거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      67,400", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,2,84.951, ,415-1,11380,11, , 
"      68,000", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,2,84.951, ,415-1,11380,7, , 
"      71,000", ,1987,2020, 수색동,"수정가,나동",7,3,63.18, ,17-9,11380,2, , 
"      54,700", ,2003,2020, 수색동,진흥엣세벨,7,4,57.5033, ,416-1,11380,3, , 
"      61,500", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,4,59.895, ,415-1,11380,13, , 
"      55,000", ,2003,2020, 수색동,진흥엣세벨,7,4,57.5033, ,416-1,11380,4, , 
"      70,000", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,4,84.951, ,415-1,11380,3, , 
"      55,000", ,2003,2020, 수색동,진흥엣세벨,7,6,57.5033, ,416-1,11380,3, , 
"      76,000", ,2000,2020, 수색동,청구,7,8,84.76, ,413,11380,18, , 
"      60,000", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,25,59.895, ,415-1,11380,13, , 
"      74,700", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,25,84.951, ,415-1,11380,13, , 
"      89,000", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,28,114.18, ,415-1,11380,13, , 
"      80,000", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,28,84.951, ,415-1,11380,13, , 
"      62,500", ,2003,2020, 수색동,e편한세상 수색 에코포레,7,31,59.895, ,415-1,11380,4, , 
"     102,500", ,2015,2020, 녹번동,북한산푸르지오,7,2,84.99, ,281,11380,10, , 
"      65,000", ,1993,2020, 녹번동,대림아파트(276),7,2,84.94, ,276,11380,14, , 
"      37,200", ,2019,2020, 녹번동,거장메카,7,2,39.51, ,183-2,11380,6, , 
"      30,800", ,2012,2020, 녹번동,굿모닝기룡아파트,7,4,52.92, ,83-18,11380,4, , 
"     107,000", ,2015,2020, 녹번동,북한산푸르지오,7,4,114.98, ,281,11380,2, , 
"      35,800", ,2016,2020, 녹번동,유일아트리움,7,4,52.37, ,176-22,11380,4, , 
"      90,000", ,2019,2020, 녹번동,힐스테이트녹번,7,4,59.938, ,282,11380,2, , 
"      85,000", ,2015,2020, 녹번동,북한산푸르지오,7,4,59.99, ,281,11380,7, , 
"      45,300", ,2019,2020, 녹번동,거장메카,7,5,40.97, ,183-2,11380,9, , 
"      92,400", ,2019,2020, 녹번동,래미안베라힐즈,7,5,59.99, ,283,11380,18, , 
"      45,300", ,2019,2020, 녹번동,거장메카,7,6,40.97, ,183-2,11380,11, , 
"      85,000", ,2015,2020, 녹번동,북한산푸르지오,7,6,59.99, ,281,11380,2, , 
"      59,900", ,2001,2020, 녹번동,해주드림빌,7,7,106.54, ,279-1,11380,8, , 
"     121,000", ,2019,2020, 녹번동,래미안베라힐즈,7,7,84.95, ,283,11380,10, , 
"     101,800", ,2015,2020, 녹번동,북한산푸르지오,7,7,84.99, ,281,11380,20, , 
"     103,000", ,2015,2020, 녹번동,북한산푸르지오,7,7,84.99, ,281,11380,12, , 
"      40,000", ,2013,2020, 녹번동,월든힐스,7,8,79.59, ,29-106,11380,3, , 
"      77,000", ,1993,2020, 녹번동,대림아파트(276),7,8,133.87, ,276,11380,9,20.08.13,O
"      78,000", ,1993,2020, 녹번동,대림아파트(276),7,8,133.87, ,276,11380,13, , 
"      65,000", ,1993,2020, 녹번동,대림아파트(276),7,9,84.68, ,276,11380,6, , 
