거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     180,000", ,2014,2021, 상왕십리동,텐즈힐(2구역),1,29,127.44, ,811,11200,11, , 
"     130,000", ,2016,2021, 하왕십리동,왕십리KCC스위첸,1,2,84.89, ,1002,11200,14, , 
"     184,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,2,148.94, ,1066,11200,4, , 
"     114,000", ,1996,2021, 하왕십리동,청계벽산,1,2,84.94, ,258,11200,17, , 
"     168,500", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,4,84.88, ,1066,11200,4, , 
"     150,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,6,84.88, ,1066,11200,3, , 
"     129,000", ,1996,2021, 하왕십리동,청계벽산,1,9,114.46, ,258,11200,9, , 
"     192,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,9,148.94, ,1066,11200,23, , 
"     187,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,9,129.34, ,1066,11200,21, , 
"     210,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,11,148.94, ,1066,11200,18, , 
"     119,800", ,2016,2021, 하왕십리동,왕십리KCC스위첸,1,12,68.11, ,1002,11200,6, , 
"     124,000", ,2016,2021, 하왕십리동,센트라스,1,14,59.99, ,1070,11200,16, , 
"     119,500", ,1996,2021, 하왕십리동,청계벽산,1,15,84.94, ,258,11200,10, , 
"     119,000", ,2017,2021, 하왕십리동,왕십리자이,1,15,59.99, ,1071,11200,6, , 
"      20,300", ,2020,2021, 하왕십리동,왕십리지음재,1,18,13.72, ,966-19,11200,4, , 
"     117,300", ,1996,2021, 하왕십리동,청계벽산,1,18,114.46, ,258,11200,1, , 
"      20,300", ,2020,2021, 하왕십리동,왕십리지음재,1,18,13.72, ,966-19,11200,4, , 
"      20,300", ,2020,2021, 하왕십리동,왕십리지음재,1,18,13.72, ,966-19,11200,4, , 
"      23,700", ,2020,2021, 하왕십리동,왕십리지음재,1,18,16.76, ,966-19,11200,4, , 
"      23,700", ,2020,2021, 하왕십리동,왕십리지음재,1,18,16.76, ,966-19,11200,4, , 
"      23,700", ,2020,2021, 하왕십리동,왕십리지음재,1,18,16.76, ,966-19,11200,4, , 
"      23,700", ,2020,2021, 하왕십리동,왕십리지음재,1,18,16.76, ,966-19,11200,4, , 
"      23,700", ,2020,2021, 하왕십리동,왕십리지음재,1,18,16.76, ,966-19,11200,4, , 
"     140,000", ,2016,2021, 하왕십리동,센트라스,1,23,59.93, ,1070,11200,10, , 
"     134,500", ,2016,2021, 하왕십리동,센트라스,1,23,59.94, ,1070,11200,24, , 
"      73,000", ,2001,2021, 하왕십리동,금호베스트빌,1,27,59.79, ,1052,11200,1, , 
"     113,250", ,2016,2021, 하왕십리동,왕십리KCC스위첸,1,27,64.236, ,1002,11200,12, , 
"     193,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,29,129.34, ,1066,11200,14, , 
"      88,900", ,1989,2021, 하왕십리동,한신무학,1,30,75.2, ,990,11200,2, , 
"      99,200", ,2004,2021, 하왕십리동,왕십리풍림아이원,1,30,59.936, ,1061,11200,5, , 
"     192,000", ,2015,2021, 하왕십리동,텐즈힐(1단지),1,30,148.94, ,1066,11200,25, , 
"      78,000", ,1998,2021, 마장동,현대,1,2,59.94, ,818,11200,3, , 
"      92,600", ,1986,2021, 마장동,세림,1,9,72.84, ,784,11200,8, , 
"      78,000", ,1986,2021, 마장동,세림,1,9,40.86, ,784,11200,5, , 
"      70,000", ,1986,2021, 마장동,세림,1,15,40.86, ,784,11200,1, , 
"      95,000", ,1986,2021, 마장동,세림,1,16,72.84, ,784,11200,10, , 
"      89,500", ,2004,2021, 마장동,신성미소지움,1,19,59.96, ,822,11200,16, , 
"      93,000", ,1986,2021, 마장동,세림,1,19,72.84, ,784,11200,9, , 
"      86,000", ,1998,2021, 마장동,현대,1,20,59.91, ,818,11200,3, , 
"     105,000", ,2004,2021, 마장동,신성미소지움,1,23,84.93, ,822,11200,19, , 
"      88,000", ,1996,2021, 마장동,삼성,1,23,59.76, ,817,11200,18, , 
"      83,000", ,1998,2021, 마장동,현대,1,23,59.91, ,818,11200,27, , 
"      80,000", ,2000,2021, 사근동,벽산,1,12,84.8, ,314,11200,19, , 
"      17,900", ,2018,2021, 사근동,한양마이라움,1,17,17.99, ,315,11200,7, , 
"     145,000", ,2000,2021, 행당동,대림e-편한세상,1,5,114.94, ,347,11200,9, , 
"     168,000", ,2018,2021, 행당동,서울숲리버뷰자이,1,6,84.9, ,380,11200,16, , 
"     123,000", ,2000,2021, 행당동,대림e-편한세상,1,6,84.87, ,347,11200,8, , 
"     102,000", ,2000,2021, 행당동,대림e-편한세상,1,7,59.96, ,347,11200,9, , 
"     110,000", ,2003,2021, 행당동,서울숲 한신 더 휴,1,7,59.91, ,349,11200,3, , 
"     136,300", ,2000,2021, 행당동,행당한진타운,1,7,84.71, ,346,11200,17, , 
"     125,500", ,2000,2021, 행당동,대림e-편한세상,1,8,84.87, ,347,11200,13, , 
"      81,500", ,1995,2021, 행당동,신동아,1,9,59.97, ,344,11200,3, , 
"     133,000", ,2000,2021, 행당동,행당한진타운,1,9,84.71, ,346,11200,23, , 
"     155,000", ,2000,2021, 행당동,행당한진타운,1,9,114.62, ,346,11200,17, , 
"     120,000", ,1998,2021, 행당동,서울숲삼부아파트,1,9,84.93, ,147,11200,1, , 
"     141,500", ,2000,2021, 행당동,행당한진타운,1,11,114.62, ,346,11200,5, , 
"      84,000", ,1995,2021, 행당동,신동아,1,11,59.97, ,344,11200,3, , 
"     104,500", ,2000,2021, 행당동,행당한진타운,1,12,59.96, ,346,11200,19, , 
"     110,000", ,2011,2021, 행당동,서울숲행당푸르지오,1,12,59.68, ,376,11200,6, , 
"     135,000", ,2003,2021, 행당동,서울숲 한신 더 휴,1,12,84.95, ,349,11200,6, , 
"     150,000", ,2018,2021, 행당동,서울숲리버뷰자이,1,14,59.97, ,380,11200,22, , 
"      98,000", ,2000,2021, 행당동,대림e-편한세상,1,15,59.96, ,347,11200,8, , 
"     133,000", ,2000,2021, 행당동,행당한진타운,1,16,84.71, ,346,11200,17, , 
"     105,000", ,2000,2021, 행당동,대림e-편한세상,1,16,59.96, ,347,11200,11, , 
"     127,000", ,2000,2021, 행당동,대림e-편한세상,1,16,84.87, ,347,11200,14, , 
"     101,500", ,2000,2021, 행당동,행당한진타운,1,16,59.96, ,346,11200,8, , 
"      89,000", ,1995,2021, 행당동,신동아,1,16,59.97, ,344,11200,12, , 
"     143,500", ,2003,2021, 행당동,서울숲 한신 더 휴,1,16,114.97, ,349,11200,13, , 
"     105,000", ,2000,2021, 행당동,행당한진타운,1,16,59.96, ,346,11200,21, , 
"     155,000", ,2003,2021, 행당동,서울숲 한신 더 휴,1,17,114.97, ,349,11200,11, , 
"     155,000", ,2003,2021, 행당동,서울숲 한신 더 휴,1,17,114.97, ,349,11200,11,21.05.10,O
"     125,000", ,1995,2021, 행당동,신동아,1,18,114.96, ,344,11200,6, , 
"     119,000", ,2009,2021, 행당동,두산위브,1,19,59.99, ,375,11200,14, , 
