거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     123,000", ,1985,2020, 명일동,고덕주공9,9,3,83.93, ,257,11740,7,20.12.01,O
"      99,500", ,1984,2020, 명일동,삼익가든,9,3,66.87, ,270,11740,9, , 
"      69,000", ,1988,2020, 명일동,현대(명일),9,5,57.09, ,251-1,11740,10, , 
"     138,500", ,1983,2020, 명일동,삼익그린2차,9,5,84.755, ,15,11740,1, , 
"     115,000", ,1984,2020, 명일동,삼익가든,9,7,71.2, ,270,11740,11, , 
"     138,000", ,1983,2020, 명일동,삼익그린2차,9,8,84.755, ,15,11740,3, , 
"      58,800", ,2010,2020, 명일동,명일동다성이즈빌아파트,9,10,82.95, ,358,11740,1, , 
"      51,500", ,2010,2020, 명일동,명일동다성이즈빌아파트,9,11,56.34, ,358,11740,9, , 
"     123,500", ,1985,2020, 명일동,고덕주공9,9,12,83.21, ,257,11740,11, , 
"     121,700", ,1985,2020, 명일동,고덕주공9,9,14,83.52, ,257,11740,15, , 
"     160,000", ,1986,2020, 명일동,명일우성,9,15,133.65, ,42,11740,9, , 
"     117,000", ,1983,2020, 명일동,삼익그린2차,9,16,66.87, ,15,11740,3, , 
"      56,000", ,2005,2020, 명일동,다성이즈빌(명일4차),9,16,84.02, ,348-1,11740,2, , 
"     160,000", ,1986,2020, 명일동,한양,9,17,119.37, ,54,11740,9, , 
"      89,500", ,1983,2020, 명일동,삼익그린2차,9,18,54.81, ,15,11740,6, , 
"     160,000", ,1986,2020, 명일동,현대(고덕),9,19,131.83, ,56,11740,6, , 
"      75,000", ,1999,2020, 명일동,명일지에스아파트,9,19,59.79, ,332,11740,9, , 
"     125,000", ,2019,2020, 명일동,래미안솔베뉴,9,19,59.11, ,359,11740,17, , 
"     129,000", ,1984,2020, 명일동,삼익가든,9,24,106.65, ,270,11740,4, , 
"     116,500", ,1983,2020, 명일동,삼익그린2차,9,24,66.87, ,15,11740,2, , 
"     147,500", ,1986,2020, 명일동,한양,9,25,106.64, ,54,11740,6, , 
"      62,500", ,2004,2020, 명일동,다성이즈빌(346-10),9,28,84.14, ,346-10,11740,4, , 
"     165,000", ,2019,2020, 고덕동,고덕그라시움,9,2,84.3, ,693,11740,8, , 
"      90,000", ,1995,2020, 고덕동,배재현대,9,3,59.94, ,312,11740,21, , 
"     156,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,4,84.93, ,688,11740,2, , 
"     125,000", ,2019,2020, 고덕동,고덕그라시움,9,5,59.78, ,693,11740,10, , 
"     158,500", ,2019,2020, 고덕동,고덕그라시움,9,7,73.566, ,693,11740,17, , 
"     154,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,8,84.83, ,688,11740,14, , 
"     156,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,9,84.74, ,688,11740,13, , 
"     156,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,9,84.74, ,688,11740,13,20.10.16,O
"     168,500", ,2019,2020, 고덕동,고덕그라시움,9,12,84.244, ,693,11740,27, , 
"     126,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,17,59.23, ,688,11740,18, , 
"     164,000", ,2016,2020, 고덕동,래미안힐스테이트고덕,9,18,97.26, ,688,11740,8, , 
"     153,500", ,2011,2020, 고덕동,고덕 아이파크,9,19,84.98, ,499,11740,6,20.11.04,O
