거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      30,000", ,2020,2021, 잠실동,앙시레이크타워,3,2,18.5251, ,305,11710,8, , 
"     243,300", ,1978,2021, 잠실동,주공아파트 5단지,3,3,76.5, ,27,11710,5, , 
"     175,500", ,2007,2021, 잠실동,트리지움,3,3,59.88, ,35,11710,27, , 
"     235,000", ,2008,2021, 잠실동,리센츠,3,3,84.99, ,22,11710,24,21.05.25,O
"     235,000", ,2008,2021, 잠실동,리센츠,3,3,84.99, ,22,11710,24, , 
"     268,100", ,1978,2021, 잠실동,주공아파트 5단지,3,5,82.51, ,27,11710,8, , 
"     245,000", ,1981,2021, 잠실동,우성아파트,3,5,131.08, ,101-1,11710,11, , 
"     245,000", ,2008,2021, 잠실동,잠실엘스,3,6,84.97, ,19,11710,10, , 
"     105,000", ,2008,2021, 잠실동,리센츠,3,8,27.68, ,22,11710,8, , 
"     205,000", ,2007,2021, 잠실동,트리지움,3,8,84.83, ,35,11710,2, , 
"     425,000", ,1986,2021, 잠실동,아시아선수촌아파트,3,9,178.325, ,86,11710,14, , 
"     270,000", ,2008,2021, 잠실동,잠실엘스,3,9,119.93, ,19,11710,4, , 
"     218,500", ,2006,2021, 잠실동,레이크팰리스,3,12,84.82, ,44,11710,15, , 
"     287,000", ,2008,2021, 잠실동,리센츠,3,12,124.22, ,22,11710,24, , 
"     287,000", ,2008,2021, 잠실동,리센츠,3,12,124.22, ,22,11710,24,21.05.04,O
"     225,000", ,2008,2021, 잠실동,잠실엘스,3,13,84.8, ,19,11710,24, , 
"     230,000", ,2008,2021, 잠실동,리센츠,3,16,84.99, ,22,11710,17, , 
"      95,000", ,2008,2021, 잠실동,리센츠,3,17,27.68, ,22,11710,16, , 
"     225,000", ,2008,2021, 잠실동,리센츠,3,17,84.99, ,22,11710,9, , 
"     135,000", ,2005,2021, 잠실동,잠실월드메르디앙,3,18,81.04, ,175-4,11710,2, , 
"      95,000", ,2008,2021, 잠실동,리센츠,3,19,27.68, ,22,11710,25, , 
"     248,000", ,2008,2021, 잠실동,리센츠,3,22,84.99, ,22,11710,16, , 
"     228,000", ,2008,2021, 잠실동,리센츠,3,24,84.99, ,22,11710,8, , 
"     210,000", ,2005,2021, 잠실동,갤러리아팰리스,3,25,150.689, ,40,11710,46, , 
"     198,000", ,2008,2021, 잠실동,리센츠,3,25,59.99, ,22,11710,23, , 
"     105,000", ,2008,2021, 잠실동,리센츠,3,26,27.68, ,22,11710,8, , 
"     241,300", ,1978,2021, 잠실동,주공아파트 5단지,3,26,76.5, ,27,11710,14, , 
"     100,000", ,2008,2021, 잠실동,리센츠,3,27,27.68, ,22,11710,1, , 
"     180,000", ,2007,2021, 잠실동,트리지움,3,27,59.88, ,35,11710,26, , 
"     250,000", ,2006,2021, 잠실동,레이크팰리스,3,27,135.82, ,44,11710,4, , 
"     239,000", ,2008,2021, 잠실동,잠실엘스,3,27,84.8, ,19,11710,14, , 
"      90,300", ,2008,2021, 잠실동,리센츠,3,31,27.68, ,22,11710,33, , 
"     235,000", ,2008,2021, 잠실동,리센츠,3,31,84.99, ,22,11710,23, , 
"     273,000", ,2007,2021, 잠실동,트리지움,3,31,114.7, ,35,11710,12, , 
"     201,000", ,2005,2021, 신천동,롯데캐슬골드,3,5,148.15, ,7-18,11710,10, , 
"     190,000", ,2008,2021, 신천동,파크리오,3,11,59.95, ,17,11710,12, , 
"     210,000", ,2008,2021, 신천동,파크리오,3,13,84.9, ,17,11710,16, , 
"     222,000", ,2008,2021, 신천동,파크리오,3,13,84.9, ,17,11710,22, , 
"     215,000", ,2005,2021, 신천동,롯데캐슬골드,3,13,148.15, ,7-18,11710,20, , 
"     163,000", ,1996,2021, 신천동,한빛웰리스,3,13,146.74, ,7-17,11710,14, , 
"     199,000", ,2005,2021, 신천동,롯데캐슬골드,3,20,166.7, ,7-18,11710,14, , 
"     203,800", ,2008,2021, 신천동,파크리오,3,20,84.9, ,17,11710,1, , 
"     211,000", ,2008,2021, 신천동,파크리오,3,30,84.9, ,17,11710,18, , 
"     165,000", ,2019,2021, 풍납동,잠실올림픽공원아이파크,3,6,59.97, ,514,11710,8,21.10.06,O
"      75,000", ,1999,2021, 풍납동,현대리버빌1지구,3,7,43.2, ,260,11710,7, , 
"     123,000", ,1999,2021, 풍납동,현대리버빌2지구,3,8,84.97, ,261,11710,10, , 
"      96,000", ,1995,2021, 풍납동,한강극동,3,12,59.26, ,508,11710,4, , 
"      98,000", ,1993,2021, 풍납동,신동아파밀리에,3,30,84.63, ,220-2,11710,13, , 
"     166,000", ,2007,2021, 송파동,아르누보팰리스,3,3,136.54, ,7-1,11710,16, , 
"     125,000", ,1983,2021, 송파동,한양아파트,3,5,137.28, ,119,11710,7, , 
"     170,000", ,2001,2021, 송파동,송파삼성래미안아파트,3,5,105.99, ,162,11710,13, , 
"     128,000", ,1985,2021, 송파동,미성맨션,3,11,58.98, ,161,11710,14, , 
"     170,000", ,2012,2021, 송파동,래미안송파파인탑,3,27,87.05, ,243,11710,21, , 
"     147,000", ,2005,2021, 석촌동,로쟌뷰,3,5,129.32, ,1-1,11710,8, , 
"     107,500", ,1989,2021, 삼전동,현대1,3,15,80.01, ,39,11710,4, , 
"      78,500", ,2016,2021, 삼전동,하이파크아파트,3,16,51.2, ,38-12,11710,12, , 
"      78,000", ,2016,2021, 삼전동,하이파크아파트,3,30,51.2, ,38-12,11710,11, , 
"     110,000", ,2005,2021, 가락동,"가락3차쌍용스윗닷홈101동,102동",3,5,59.94, ,53,11710,6,21.03.30,O
"     199,900", ,2018,2021, 가락동,헬리오시티,3,6,84.99, ,913,11710,30, , 
"      26,500", ,2004,2021, 가락동,두산위브,3,6,33.1, ,98,11710,10, , 
"     148,000", ,2007,2021, 가락동,래미안파크팰리스,3,6,59.968, ,165,11710,2, , 
"     102,000", ,1986,2021, 가락동,우성,3,6,43.79, ,96-1,11710,5, , 
"     209,000", ,2018,2021, 가락동,헬리오시티,3,6,84.95, ,913,11710,6, , 
"     199,000", ,2018,2021, 가락동,헬리오시티,3,7,84.96, ,913,11710,4, , 
"     150,000", ,2018,2021, 가락동,헬리오시티,3,8,49.29, ,913,11710,16, , 
"     202,000", ,2018,2021, 가락동,헬리오시티,3,9,84.95, ,913,11710,8, , 
"     160,000", ,1984,2021, 가락동,극동,3,10,120.4, ,192,11710,7, , 
"     115,000", ,1986,2021, 가락동,가락미륭아파트,3,12,60.72, ,138,11710,14, , 
"     122,000", ,1999,2021, 가락동,가락쌍용(2차),3,13,59.88, ,21-6,11710,14, , 
"     100,000", ,1986,2021, 가락동,가락미륭아파트,3,13,50, ,138,11710,4, , 
"     157,000", ,2007,2021, 가락동,래미안파크팰리스,3,15,59.968, ,165,11710,11, , 
"     120,000", ,1986,2021, 가락동,우성,3,15,58.46, ,96-1,11710,11, , 
"     190,000", ,2018,2021, 가락동,헬리오시티,3,18,84.99, ,913,11710,24, , 
"      18,500", ,2004,2021, 가락동,한화오벨리스크,3,19,24.95, ,78-1,11710,15, , 
"      97,500", ,1986,2021, 가락동,우성,3,20,43.79, ,96-1,11710,14, , 
"     106,000", ,2002,2021, 가락동,신한에스빌-미지엔,3,22,84.99, ,130-3,11710,5, , 
"     129,000", ,1997,2021, 가락동,가락(1차)쌍용아파트,3,23,59.92, ,140,11710,16, , 
"     132,000", ,1997,2021, 가락동,가락(1차)쌍용아파트,3,23,59.92, ,140,11710,14, , 
"     115,000", ,2005,2021, 가락동,"가락3차쌍용스윗닷홈101동,102동",3,24,59.94, ,53,11710,7, , 
"      97,000", ,1986,2021, 가락동,우성,3,24,43.79, ,96-1,11710,12, , 
"     214,000", ,2018,2021, 가락동,헬리오시티,3,25,84.98, ,913,11710,8, , 
"     144,000", ,1999,2021, 가락동,가락쌍용(2차),3,27,84.42, ,21-6,11710,21, , 
"     115,000", ,1986,2021, 가락동,가락미륭아파트,3,27,60.72, ,138,11710,13, , 
"      95,000", ,1991,2021, 가락동,현대(60동),3,30,82.16, ,161-1,11710,7, , 
"      48,000", ,2004,2021, 가락동,금홍해오름,3,31,65.62, ,173-4,11710,5, , 
"     252,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,1,158.705, ,150,11710,13, , 
"      63,000", ,1989,2021, 문정동,문정시영,3,1,35.46, ,145,11710,5, , 
"     190,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,1,84.705, ,150,11710,13, , 
"     126,000", ,1996,2021, 문정동,건영1,3,4,77.68, ,72-3,11710,15, , 
"      52,000", ,2004,2021, 문정동,미소로,3,4,59.71, ,88-11,11710,3, , 
"     180,000", ,2004,2021, 문정동,문정래미안,3,6,170.7, ,1,11710,6, , 
"     157,000", ,2016,2021, 문정동,파크하비오,3,6,84.9648, ,618,11710,19, , 
"     145,000", ,2016,2021, 문정동,파크하비오,3,6,84.9648, ,618,11710,1, , 
"      81,500", ,1995,2021, 문정동,현대2,3,8,59.94, ,58,11710,7, , 
"     192,500", ,1988,2021, 문정동,올림픽훼밀리타운,3,9,84.705, ,150,11710,3, , 
"     184,500", ,2016,2021, 문정동,파크하비오,3,11,84.9072, ,618,11710,15, , 
"      52,000", ,1989,2021, 문정동,문정시영,3,12,25.65, ,145,11710,12, , 
"     215,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,15,117.585, ,150,11710,12, , 
"     285,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,16,192.235, ,150,11710,6, , 
"     261,500", ,1988,2021, 문정동,올림픽훼밀리타운,3,20,158.705, ,150,11710,12, , 
"     250,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,21,158.705, ,150,11710,14, , 
"      54,000", ,1989,2021, 문정동,문정시영,3,27,25.65, ,145,11710,11, , 
"     173,000", ,2004,2021, 문정동,문정래미안,3,30,120.97, ,1,11710,19, , 
"     230,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,31,136.325, ,150,11710,13, , 
"     290,000", ,1988,2021, 문정동,올림픽훼밀리타운,3,31,192.235, ,150,11710,4, , 
"     145,000", ,2011,2021, 장지동,송파파인타운13단지,3,1,84.92, ,857,11710,5, , 
"     108,000", ,2013,2021, 장지동,송파더센트레,3,18,51.82, ,879,11710,14, , 
"     245,000", ,1988,2021, 방이동,올림픽선수기자촌1단지,3,8,121.23, ,89,11710,6, , 
"     245,000", ,1988,2021, 방이동,올림픽선수기자촌1단지,3,8,121.23, ,89,11710,6,21.04.02,O
"     305,000", ,1988,2021, 방이동,올림픽선수기자촌2단지,3,16,163.44, ,89,11710,7, , 
"     189,000", ,1985,2021, 방이동,대림,3,16,125.075, ,217,11710,13, , 
"      50,000", ,2001,2021, 방이동,은성아파트,3,17,80.09, ,148-7,11710,3, , 
"      26,800", ,1998,2021, 방이동,현대주상복합,3,18,23.43, ,48-5,11710,8, , 
"     208,000", ,1988,2021, 방이동,올림픽선수기자촌3단지,3,26,83.06, ,89,11710,24, , 
"     200,000", ,1988,2021, 방이동,올림픽선수기자촌3단지,3,29,83.06, ,89,11710,6, , 
"      33,500", ,2003,2021, 방이동,올림픽카운티,3,31,38.22, ,51-4,11710,9, , 
"     104,000", ,1992,2021, 오금동,아남,3,2,71.26, ,67,11710,5, , 
"     154,000", ,2005,2021, 오금동,쌍용스위닷홈(201동),3,4,143.82, ,30-2,11710,7, , 
"     100,000", ,1989,2021, 오금동,삼성,3,6,73.59, ,160,11710,12, , 
"     175,000", ,1988,2021, 오금동,대림,3,7,125.79, ,2,11710,2, , 
"      98,000", ,2019,2021, 오금동,송파두산위브,3,8,59.9823, ,135,11710,1, , 
"      57,000", ,2003,2021, 오금동,명성화인캐슬,3,12,84.89, ,118-23,11710,3, , 
"     104,000", ,2019,2021, 오금동,송파두산위브,3,12,59.9823, ,135,11710,14, , 
"     101,500", ,2019,2021, 오금동,송파두산위브,3,13,59.9823, ,135,11710,8, , 
"     104,500", ,2019,2021, 오금동,송파두산위브,3,14,59.9823, ,135,11710,26, , 
"     199,000", ,1985,2021, 오금동,현대(2-4차),3,16,130.93, ,43,11710,11,21.04.28,O
"     105,700", ,2019,2021, 오금동,송파두산위브,3,16,59.9823, ,135,11710,16, , 
"     101,000", ,1988,2021, 오금동,상아2차아파트,3,16,60, ,165,11710,11, , 
"      72,000", ,2009,2021, 오금동,광남캐스빌,3,18,84.44, ,113-2,11710,8, , 
"     220,000", ,1984,2021, 오금동,현대(2-4차),3,23,170.32, ,43,11710,4, , 
"     100,000", ,2019,2021, 오금동,송파두산위브,3,27,59.9823, ,135,11710,10, , 
"      85,000", ,1988,2021, 오금동,상아2차아파트,3,27,45.77, ,165,11710,5, , 
"     104,300", ,2019,2021, 오금동,송파두산위브,3,31,59.9823, ,135,11710,2, , 
"     129,000", ,1997,2021, 거여동,거여2단지효성아파트,3,3,134.88, ,291,11710,3, , 
"      64,700", ,1997,2021, 거여동,거여4단지,3,6,39.6, ,293,11710,5, , 
"      89,500", ,1997,2021, 거여동,거여5단지,3,6,59.74, ,294,11710,5, , 
"      64,000", ,1997,2021, 거여동,거여4단지,3,8,39.6, ,293,11710,3, , 
"     117,500", ,2006,2021, 거여동,쌍용스윗닷홈2차,3,9,104.04, ,27-5,11710,10, , 
"      95,250", ,1993,2021, 거여동,현대3차,3,12,84.94, ,46,11710,15, , 
"      64,750", ,1997,2021, 거여동,거여1단지,3,13,39.6, ,290,11710,4, , 
"      93,000", ,1997,2021, 거여동,거여4단지,3,15,59.73, ,293,11710,11, , 
"      67,000", ,1997,2021, 거여동,거여4단지,3,15,39.6, ,293,11710,8, , 
"      65,000", ,1997,2021, 거여동,거여4단지,3,19,39.6, ,293,11710,2, , 
"      67,500", ,1997,2021, 거여동,거여4단지,3,20,39.6, ,293,11710,10, , 
"      95,000", ,2003,2021, 거여동,금호어울림,3,20,104.5, ,593,11710,12, , 
"      93,000", ,1997,2021, 거여동,거여4단지,3,20,59.73, ,293,11710,11, , 
"      93,000", ,1997,2021, 거여동,거여4단지,3,20,59.73, ,293,11710,11,21.06.01,O
"      64,400", ,1997,2021, 거여동,거여1단지,3,22,39.6, ,290,11710,9, , 
"      87,000", ,1997,2021, 거여동,거여4단지,3,26,49.8, ,293,11710,8, , 
"      89,000", ,1992,2021, 거여동,현대2차,3,26,82.96, ,44,11710,3, , 
"      94,500", ,1993,2021, 거여동,현대3차,3,27,84.94, ,46,11710,6, , 
"      88,500", ,1999,2021, 거여동,삼호아파트,3,29,84.96, ,136,11710,18, , 
"      82,650", ,1997,2021, 거여동,거여1단지,3,29,49.8, ,290,11710,11, , 
"      94,000", ,1992,2021, 거여동,현대2차,3,30,82.96, ,44,11710,4, , 
"      84,500", ,2002,2021, 마천동,우방아파트,3,2,79.07, ,576,11710,12, , 
"      75,000", ,1992,2021, 마천동,아남,3,4,70.42, ,9,11710,14, , 
"     100,000", ,2006,2021, 마천동,금호어울림,3,9,84.96, ,319,11710,4, , 
