거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      92,000", ,2007,2021, 신설동,청계천대성스카이렉스1,9,11,84.78, ,109-13,11230,14, , 
"     135,000", ,2011,2021, 용두동,래미안 허브리츠,9,4,84.96, ,792,11230,5, , 
"      56,800", ,2009,2021, 용두동,롯데캐슬피렌체,9,4,37.73, ,790,11230,8, , 
"     120,000", ,2011,2021, 용두동,래미안 허브리츠,9,5,59.98, ,792,11230,6, , 
"     133,800", ,2011,2021, 용두동,래미안 허브리츠,9,11,84.97, ,792,11230,9, , 
"      44,500", ,2016,2021, 용두동,동대문푸르지오시티(도시형생활주택),9,11,30.11, ,104-3,11230,19, , 
"     130,000", ,2011,2021, 용두동,래미안 허브리츠,9,13,84.97, ,792,11230,2, , 
"      44,700", ,2016,2021, 용두동,동대문푸르지오시티(도시형생활주택),9,13,30.11, ,104-3,11230,15, , 
"      42,900", ,2016,2021, 용두동,동대문푸르지오시티(도시형생활주택),9,17,30.11, ,104-3,11230,12, , 
"      11,300", ,2014,2021, 용두동,한양아이클래스,9,24,14.19, ,112-8,11230,4, , 
"      78,400", ,1994,2021, 용두동,신동아,9,24,58.59, ,779,11230,6, , 
"      11,300", ,2014,2021, 용두동,한양아이클래스,9,24,14.19, ,112-8,11230,4, , 
"     140,000", ,2011,2021, 용두동,래미안 허브리츠,9,26,84.97, ,792,11230,10, , 
"      41,300", ,2016,2021, 용두동,동대문푸르지오시티(도시형생활주택),9,29,30.11, ,104-3,11230,15, , 
"     104,000", ,2005,2021, 제기동,이수브라운스톤,9,5,84.9, ,252,11230,11, , 
"      83,500", ,2004,2021, 제기동,한신아파트,9,9,59.84, ,1212,11230,17, , 
"     115,000", ,2004,2021, 제기동,한신아파트,9,29,114.885, ,1212,11230,15, , 
"      86,700", ,2000,2021, 전농동,전농동삼성래미안,9,1,59.93, ,155,11230,16,22.02.04,O
"      86,700", ,2000,2021, 전농동,전농동삼성래미안,9,1,59.93, ,155,11230,16, , 
"     124,000", ,2012,2021, 전농동,래미안아름숲,9,3,84.91, ,688,11230,15, , 
"     102,250", ,2000,2021, 전농동,전농SK,9,4,84.95, ,10,11230,7, , 
"     164,000", ,2014,2021, 전농동,래미안크레시티,9,8,84.98, ,690,11230,6, , 
"     134,500", ,2014,2021, 전농동,래미안크레시티,9,11,59.99, ,690,11230,5, , 
"     125,500", ,2014,2021, 전농동,래미안크레시티,9,11,59.99, ,690,11230,5, , 
"      87,700", ,2000,2021, 전농동,전농SK,9,11,59.96, ,10,11230,11, , 
"      87,500", ,2000,2021, 전농동,전농SK,9,14,59.96, ,10,11230,9, , 
"      82,500", ,2000,2021, 전농동,전농SK,9,14,59.34, ,10,11230,11, , 
"      76,500", ,1992,2021, 전농동,전농우성,9,23,59.78, ,6,11230,14, , 
"     122,000", ,2012,2021, 전농동,래미안아름숲,9,24,84.92, ,688,11230,6, , 
"     170,000", ,2014,2021, 전농동,래미안크레시티,9,27,121.93, ,690,11230,16, , 
"     170,000", ,2014,2021, 전농동,래미안크레시티,9,27,84.96, ,690,11230,18, , 
"      88,000", ,2011,2021, 답십리동,래미안엘파인아파트,9,1,59.95, ,1000,11230,6, , 
"     126,000", ,2014,2021, 답십리동,래미안위브,9,2,59.99, ,1003,11230,14, , 
"     153,500", ,2019,2021, 답십리동,래미안미드카운티,9,3,84.99, ,1013,11230,8, , 
"     105,000", ,2011,2021, 답십리동,래미안엘파인아파트,9,5,84.9, ,1000,11230,17, , 
"      67,000", ,2020,2021, 답십리동,답십리엘림퍼스트,9,7,52.9657, ,1015,11230,5, , 
"      96,500", ,2019,2021, 답십리동,답십리파크자이,9,8,49.54, ,1014,11230,9, , 
"      14,000", ,2015,2021, 답십리동,청계푸르지오시티,9,10,18.92, ,497-23,11230,19, , 
"      95,500", ,2019,2021, 답십리동,답십리파크자이,9,11,49.54, ,1014,11230,4, , 
"     116,500", ,2019,2021, 답십리동,답십리파크자이,9,11,59.91, ,1014,11230,2, , 
"     100,500", ,2000,2021, 답십리동,두산,9,15,84.83, ,990,11230,16, , 
"      95,000", ,2001,2021, 답십리동,동아,9,17,114.84, ,10,11230,13, , 
"      83,900", ,2000,2021, 답십리동,답십리청솔우성,9,24,59.74, ,80,11230,24, , 
"      12,500", ,2016,2021, 답십리동,한일노벨리아,9,24,14.76, ,494-1,11230,17, , 
"      83,500", ,2000,2021, 답십리동,두산,9,24,59.96, ,990,11230,13, , 
"      98,000", ,2019,2021, 답십리동,답십리파크자이,9,25,49.54, ,1014,11230,10, , 
"     126,000", ,2014,2021, 답십리동,래미안위브,9,27,59.99, ,1003,11230,5, , 
"      95,000", ,2001,2021, 답십리동,동아,9,30,101.94, ,10,11230,17, , 
"      10,000", ,2014,2021, 장안동,제이드파크(382-2),9,2,17.33, ,382-2,11230,9, , 
"     110,000", ,2003,2021, 장안동,장안현대홈타운(336),9,2,84.78, ,336,11230,17, , 
"     108,500", ,2007,2021, 장안동,래미안장안2차,9,2,81.05, ,329-3,11230,5, , 
"     107,000", ,2003,2021, 장안동,래미안장안,9,3,84.774, ,354-2,11230,7, , 
