거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      50,000",중개거래,1969,2022, 동자동,동자,8,19,44,서울 용산구,19-8,11170,1, , 
"      19,100",중개거래,2013,2022, 문배동,용산큐브,8,19,13.01,서울 용산구,24-4,11170,16, , 
"      19,550",중개거래,2013,2022, 문배동,용산큐브,8,30,13.01,서울 용산구,24-4,11170,20, , 
"     200,100",중개거래,2020,2022, 한강로3가,센트럴파크,8,28,92.7398,서울 광진구,98,11170,28, , 
"     255,000",중개거래,1998,2022, 이촌동,강촌,8,10,114.595,서울 용산구,402,11170,8, , 
"     210,000",중개거래,1994,2022, 이촌동,대림,8,12,84.78,서울 용산구,395,11170,8, , 
"     205,000",중개거래,1997,2022, 이촌동,현대한강,8,12,84.88,서울 용산구,400,11170,22, , 
"      97,000",중개거래,1999,2022, 이촌동,동아그린,8,13,43.02,서울 용산구,411,11170,5, , 
"     140,100",직거래,2005,2022, 이촌동,동원베네스트,8,18,84.973, ,434,11170,11, , 
"     130,000",중개거래,2016,2022, 한남동,한남해피트리,8,22,65.17,서울 용산구,827,11170,1, , 
