거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      24,700", ,2015,2021, 노량진동,메가스터디타워,3,4,21.746, ,57-1,11590,8, , 
"     129,000", ,2001,2021, 노량진동,신동아리버파크,3,5,114.75, ,325,11590,22,21.03.18,O
"     129,000", ,2001,2021, 노량진동,신동아리버파크,3,5,114.75, ,325,11590,22,21.03.19,O
"      91,500", ,1997,2021, 노량진동,우성,3,13,59.82, ,323,11590,11, , 
"      16,000", ,2015,2021, 노량진동,메가스터디타워,3,19,16.01, ,57-1,11590,10, , 
"     108,500", ,2001,2021, 노량진동,신동아리버파크,3,20,84.88, ,325,11590,4, , 
"     106,000", ,2001,2021, 노량진동,신동아리버파크,3,23,84.88, ,325,11590,10, , 
"     129,000", ,2001,2021, 노량진동,신동아리버파크,3,23,114.75, ,325,11590,22, , 
"      25,500", ,2015,2021, 노량진동,메가스터디타워,3,29,21.746, ,57-1,11590,10, , 
"     150,000", ,2012,2021, 상도동,힐스테이트 상도 센트럴파크,3,1,84.6099, ,531,11590,6, , 
"     150,000", ,2012,2021, 상도동,힐스테이트 상도 센트럴파크,3,2,84.7835, ,531,11590,15, , 
"      42,000", ,2017,2021, 상도동,다온아파트,3,2,48.88, ,256-28,11590,3, , 
"     117,000", ,2003,2021, 상도동,중앙하이츠빌,3,5,123.6025, ,415,11590,10, , 
"      70,000", ,2002,2021, 상도동,경향렉스빌,3,7,58.7112, ,445,11590,15, , 
"     126,000", ,2007,2021, 상도동,이수브라운스톤상도(527-0),3,11,84.99, ,527,11590,4, , 
"      89,000", ,1995,2021, 상도동,대림아파트,3,11,84.89, ,411,11590,8, , 
"      25,000", ,1993,2021, 상도동,성우,3,12,68.72, ,380-1,11590,3, , 
"     134,500", ,2013,2021, 상도동,힐스테이트 상도 프레스티지,3,13,84.884, ,533,11590,1, , 
"      89,000", ,2006,2021, 상도동,상도팰리스,3,15,84.86, ,460,11590,8, , 
"      68,500", ,2002,2021, 상도동,경향렉스빌,3,15,58.7112, ,445,11590,16, , 
"      98,000", ,1994,2021, 상도동,상도동삼호아파트,3,15,84.52, ,408,11590,15, , 
"     100,000", ,2003,2021, 상도동,대우유로카운티,3,16,133.67, ,420,11590,11, , 
"     130,020", ,2018,2021, 상도동,e편한세상상도노빌리티,3,17,84.9546, ,903,11590,8, , 
