거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      81,500", ,1999,2021, 염창동,동아3,4,2,59.83, ,258-1,11500,1, , 
"     106,000", ,2005,2021, 염창동,강변한솔솔파크,4,2,84.97, ,300,11500,23, , 
"     106,000", ,1999,2021, 염창동,동아3,4,5,84.87, ,258-1,11500,13, , 
"      85,000", ,1998,2021, 염창동,벽산늘푸른,4,9,84.94, ,290,11500,11, , 
"      74,400", ,2001,2021, 염창동,성원,4,10,59.91, ,295,11500,2, , 
"      68,500", ,1998,2021, 염창동,벽산늘푸른,4,10,59.97, ,290,11500,12, , 
"     107,000", ,1999,2021, 염창동,무학,4,10,114.92, ,255,11500,1, , 
"      72,800", ,1999,2021, 염창동,무학,4,12,59.38, ,255,11500,3, , 
"      74,100", ,1998,2021, 염창동,동아,4,12,59.97, ,292,11500,9, , 
"      74,500", ,1998,2021, 염창동,한강동아,4,15,59.97, ,293,11500,1, , 
"     102,500", ,2005,2021, 염창동,강변힐스테이트,4,17,59.9, ,299,11500,14, , 
"      84,000", ,1999,2021, 염창동,동아3,4,18,59.7, ,258-1,11500,14, , 
"      93,500", ,1994,2021, 염창동,태진한솔,4,20,84.97, ,263,11500,15, , 
"      82,000", ,1997,2021, 염창동,관음삼성,4,21,59.96, ,268,11500,2, , 
"     150,000", ,2005,2021, 염창동,염창1차한화꿈에그린,4,22,124.96, ,281-22,11500,11, , 
"      71,000", ,1995,2021, 염창동,삼성한마음,4,23,59.94, ,244-2,11500,3, , 
"     103,000", ,2005,2021, 염창동,현대아이파크,4,24,84.84, ,282-19,11500,7, , 
"     135,000", ,2005,2021, 염창동,롯데캐슬,4,24,84.9519, ,272-11,11500,4, , 
"      71,500", ,1999,2021, 염창동,무학,4,24,59.38, ,255,11500,1, , 
"      75,900", ,1998,2021, 염창동,동아,4,24,59.97, ,292,11500,5, , 
"     110,500", ,2005,2021, 염창동,강변한솔솔파크,4,24,84.97, ,300,11500,8, , 
"     134,500", ,2005,2021, 염창동,염창1차한화꿈에그린,4,24,84.93, ,281-22,11500,9, , 
"     140,000", ,2019,2021, 염창동,e편한세상염창,4,26,84.6352, ,309,11500,19, , 
"      67,500", ,1995,2021, 염창동,신동아,4,27,59.82, ,289,11500,1, , 
"      45,000", ,2007,2021, 염창동,노블레스2(267-4),4,28,66.84, ,267-4,11500,10, , 
"     130,000", ,2005,2021, 염창동,염창1차한화꿈에그린,4,29,84.93, ,281-22,11500,15, , 
"      91,500", ,1995,2021, 염창동,신동아,4,29,84.9, ,289,11500,11, , 
"      54,000", ,1999,2021, 염창동,동아3,4,30,84.87, ,258-1,11500,1, , 
"      72,400", ,1997,2021, 등촌동,등촌라인(조합),4,2,59.91, ,628-15,11500,11, , 
"      79,000", ,1999,2021, 등촌동,서광등촌마을아파트,4,3,59.67, ,638,11500,12, , 
"      59,800", ,2001,2021, 등촌동,삼형.그레이스빌,4,4,55.178, ,564-7,11500,6, , 
"      68,500", ,1992,2021, 등촌동,우성,4,5,66.9, ,630-3,11500,9, , 
"      89,800", ,1997,2021, 등촌동,등촌라인(조합),4,5,93.81, ,628-15,11500,19, , 
"      70,000", ,2005,2021, 등촌동,등촌6차보람,4,8,61.908, ,716,11500,5, , 
"      58,000", ,1995,2021, 등촌동,"등촌1,2단지주공아파트",4,10,41.85, ,687,11500,11, , 
"      80,500", ,1995,2021, 등촌동,주공3,4,10,58.14, ,688,11500,10, , 
"      60,000", ,1995,2021, 등촌동,주공5,4,12,37.67, ,695,11500,15,21.06.03,O
"      97,500", ,1995,2021, 등촌동,동성,4,13,101.88, ,691-1,11500,7, , 
"      37,800", ,2002,2021, 등촌동,보람하이빌,4,13,82.92, ,518-7,11500,5, , 
"      81,000", ,2003,2021, 등촌동,대동황토방2,4,13,59.93, ,713,11500,5, , 
"      82,000", ,1994,2021, 등촌동,"진로,미주아파트",4,14,84.96, ,701,11500,3, , 
"      59,800", ,1994,2021, 등촌동,"등촌7,8단지주공아파트",4,16,41.85, ,707,11500,13, , 
"      78,500", ,1995,2021, 등촌동,주공5,4,17,58.14, ,695,11500,7, , 
"      60,800", ,1994,2021, 등촌동,"등촌7,8단지주공아파트",4,17,41.85, ,707,11500,11,21.04.27,O
"      60,800", ,1994,2021, 등촌동,"등촌7,8단지주공아파트",4,17,41.85, ,707,11500,11, , 
"      78,300", ,1995,2021, 등촌동,주공3,4,17,58.14, ,688,11500,2, , 
"      62,500", ,1995,2021, 등촌동,주공10,4,17,37.67, ,702,11500,7, , 
"      58,000", ,1997,2021, 등촌동,우당,4,18,84.86, ,653-13,11500,5, , 
"      60,000", ,1995,2021, 등촌동,"등촌1,2단지주공아파트",4,19,41.85, ,687,11500,8, , 
"      59,950", ,1995,2021, 등촌동,"등촌1,2단지주공아파트",4,20,41.85, ,687,11500,5, , 
"      94,000", ,1994,2021, 등촌동,부영,4,24,80.64, ,691-3,11500,2, , 
"      77,500", ,1995,2021, 등촌동,주공5,4,24,58.14, ,695,11500,13, , 
"      94,000", ,1994,2021, 등촌동,부영,4,24,80.64, ,691-3,11500,2, , 
"     145,000", ,2004,2021, 등촌동,등촌동아이파크,4,24,134.9883, ,715,11500,9, , 
"     105,000", ,1995,2021, 등촌동,대림,4,25,123.72, ,694,11500,4, , 
"      89,500", ,2000,2021, 등촌동,임광,4,26,117.83, ,562-5,11500,17, , 
"      88,000", ,2000,2021, 등촌동,대동황토방,4,27,84.95, ,631-9,11500,11, , 
"      64,300", ,2002,2021, 등촌동,보람(640),4,27,58.93, ,640,11500,4, , 
"      76,500", ,1995,2021, 등촌동,주공5,4,28,58.14, ,695,11500,8, , 
"      79,500", ,1995,2021, 등촌동,주공3,4,28,58.14, ,688,11500,10, , 
"      69,400", ,2004,2021, 등촌동,등촌5차보람쉬움,4,29,59.79, ,633-28,11500,5, , 
"      87,500", ,2006,2021, 화곡동,우장산에스케이뷰,4,3,84.97, ,1158,11500,14, , 
"      24,000", ,2016,2021, 화곡동,세림아파트,4,5,37.925, ,917-4,11500,7, , 
"     137,000", ,2002,2021, 화곡동,화곡푸르지오,4,5,144.123, ,1091,11500,11, , 
"      23,600", ,2018,2021, 화곡동,우공아파트,4,6,26.36, ,922-17,11500,5, , 
"      56,500", ,2004,2021, 화곡동,보람,4,6,84.98, ,1152,11500,10, , 
"     107,500", ,2008,2021, 화곡동,"우장산아이파크,이편한세상",4,6,59.98, ,1159,11500,17, , 
"      67,500", ,1998,2021, 화곡동,초록,4,7,59.34, ,1139,11500,10, , 
"     126,400", ,2008,2021, 화곡동,"우장산아이파크,이편한세상",4,7,84.97, ,1159,11500,20, , 
"      19,200", ,2014,2021, 화곡동,팔라이스아파트먼트(915-8),4,7,30.14, ,915-8,11500,6, , 
"      10,750", ,2015,2021, 화곡동,삼성다빈치(917-14),4,8,14.35, ,917-14,11500,11, , 
"      97,500", ,2010,2021, 화곡동,그랜드아이파크,4,9,138.86, ,1095,11500,6, , 
"     166,000", ,2015,2021, 화곡동,강서힐스테이트,4,9,152.1, ,1165,11500,15, , 
"      35,000", ,1996,2021, 화곡동,원흥타운,4,9,83.7, ,1087-5,11500,6, , 
"     125,000", ,2008,2021, 화곡동,"우장산아이파크,이편한세상",4,9,84.97, ,1159,11500,3, , 
"      20,500", ,1974,2021, 화곡동,화곡동복지,4,9,53.94, ,354-54,11500,1, , 
"      25,000", ,2009,2021, 화곡동,임탑-A,4,10,62.71, ,915-30,11500,1, , 
"      33,900", ,2000,2021, 화곡동,은하,4,10,65.97, ,1039-2,11500,7, , 
"      27,000", ,2002,2021, 화곡동,오케이A,4,12,63.9, ,102-90,11500,5, , 
"      48,500", ,2005,2021, 화곡동,수산동우,4,12,83.84, ,1018-32,11500,6, , 
"     109,000", ,2015,2021, 화곡동,강서힐스테이트,4,12,59.99, ,1165,11500,4, , 
"     117,500", ,2003,2021, 화곡동,우장산롯데캐슬,4,13,85, ,1145,11500,21, , 
"     109,000", ,2015,2021, 화곡동,강서힐스테이트,4,13,59.99, ,1165,11500,3, , 
"      15,000", ,2001,2021, 화곡동,거성훼미리(29-68),4,13,51.5, ,29-68,11500,5, , 
"      29,500", ,2012,2021, 화곡동,풍원팰리스,4,14,43.8, ,925-5,11500,10, , 
"      63,400", ,2003,2021, 화곡동,청솔,4,14,84.3102, ,1014-20,11500,6, , 
"      29,500", ,2012,2021, 화곡동,풍원팰리스,4,16,43.8, ,925-5,11500,6, , 
"      34,000", ,2018,2021, 화곡동,드림시드아파트,4,17,46.03, ,915-39,11500,9, , 
"      25,800", ,2002,2021, 화곡동,태성비리치,4,17,73.515, ,465-13,11500,4, , 
"      16,500", ,2002,2021, 화곡동,효성A(923-17),4,17,51.18, ,923-17,11500,6, , 
"      23,800", ,2013,2021, 화곡동,은하센트리움,4,17,34.29, ,894-9,11500,9, , 
"     147,000", ,2008,2021, 화곡동,"우장산아이파크,이편한세상",4,19,114.98, ,1159,11500,7, , 
"       9,800", ,2012,2021, 화곡동,강서동도센트리움,4,19,14.677, ,1161,11500,6, , 
"      19,000", ,2014,2021, 화곡동,팔라이스아파트먼트(915-8),4,19,30.14, ,915-8,11500,8, , 
"     105,000", ,2002,2021, 화곡동,화곡푸르지오,4,19,84.94, ,1091,11500,14, , 
"      22,000", ,2016,2021, 화곡동,성재센트리움아파트,4,20,23.54, ,143-6,11500,9, , 
"      28,500", ,2002,2021, 화곡동,한백e,4,20,57.06, ,915-6,11500,4, , 
"      23,000", ,2013,2021, 화곡동,현대홈타운(923-2),4,20,31.69, ,923-2,11500,6, , 
"      29,100", ,2002,2021, 화곡동,계명아파트다동,4,20,54.72, ,343-45,11500,6, , 
"      70,000", ,1998,2021, 화곡동,초록,4,21,59.34, ,1139,11500,10, , 
"      17,000", ,2002,2021, 화곡동,지석,4,22,41.4, ,926-4,11500,7, , 
