거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      43,000",중개거래,2006,2022, 회현동1가,이지-빌,9,17,55.9,서울 용산구,100-12,11140,2, , 
"      44,000",중개거래,1975,2022, 회현동1가,삼풍,9,20,69.13,서울 중구,146-1,11140,9,22.11.24,O
"      44,000",중개거래,1975,2022, 회현동1가,삼풍,9,20,69.13,서울 중구,146-1,11140,9, , 
"      25,000",중개거래,1968,2022, 인현동2가,인현상가(신성아파트),9,23,41.62,서울 중구,192-30,11140,8, , 
"     182,500",중개거래,2011,2022, 신당동,청구e편한세상,9,2,118.47,서울 중구,852,11140,4,23.01.04,O
"      16,000",중개거래,2014,2022, 신당동,신당아르브,9,5,18.08,서울 중구,160-5,11140,6, , 
"     142,000",중개거래,2011,2022, 신당동,청구e편한세상,9,7,84.95,서울 중구,852,11140,1, , 
"     159,000",중개거래,2002,2022, 신당동,남산타운,9,13,84.88,서울 중구,844,11140,15, , 
"     123,000",중개거래,2002,2022, 신당동,남산타운,9,23,84.88,서울 중구,844,11140,5, , 
"      23,250",중개거래,2000,2022, 신당동,다다아파트,9,23,59.97,서울 중구,432-1982,11140,1, , 
"      78,000",중개거래,1994,2022, 흥인동,aaa,9,1,114.57,서울 중구,3-4,11140,13, , 
"      13,430",중개거래,2013,2022, 황학동,한양I-Class,9,2,16.37,서울 중구,787,11140,17, , 
"      30,000",중개거래,2017,2022, 황학동,골드캐슬Ⅲ,9,5,32.75,서울 중구,1743,11140,7, , 
"      15,500",중개거래,2014,2022, 황학동,DUO302,9,19,15.97,서울 중구,819,11140,9,22.10.07,O
