거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      35,500",직거래,2021,2021, 효제동,이지마루종로,12,2,25.55, ,126-2,11110,15, , 
"      34,800",직거래,2021,2021, 효제동,이지마루종로,12,9,24.44, ,126-2,11110,13, , 
"      46,500",직거래,2021,2021, 효제동,이지마루종로,12,24,26.65, ,126-2,11110,12, , 
"     114,000",중개거래,1995,2021, 명륜2가,아남1,12,15,84.9,서울 종로구,4,11110,19,22.02.28,O
"     112,000",중개거래,1995,2021, 명륜2가,아남1,12,15,84.9,서울 종로구,4,11110,19, , 
"     111,500",중개거래,1995,2021, 명륜2가,아남1,12,20,84.9,서울 종로구,4,11110,17, , 
"      74,000",중개거래,1999,2021, 창신동,두산,12,6,84.9,경기 광주시,232,11110,11, , 
"      82,000",중개거래,1999,2021, 창신동,두산,12,13,59.95,서울 종로구,232,11110,2, , 
"      79,500",중개거래,1999,2021, 창신동,두산,12,18,59.95,서울 종로구,232,11110,1, , 
"      10,500",직거래,2012,2021, 숭인동,삼전솔하임2차,12,1,15, ,296-19,11110,9, , 
"      13,000",중개거래,2013,2021, 숭인동,종로중흥S클래스,12,7,17.811,서울 종로구,202-3,11110,12, , 
"      11,000",중개거래,2013,2021, 숭인동,종로동광모닝스카이,12,9,15.855,서울 종로구,1421-1,11110,15, , 
"      10,900",중개거래,2012,2021, 숭인동,삼전솔하임2차,12,27,16.67,서울 중구,296-19,11110,5, , 
"     209,000",중개거래,2017,2021, 평동,경희궁자이(3단지),12,11,84.8359,서울 종로구,233,11110,6, , 
"     190,500",중개거래,2017,2021, 홍파동,경희궁자이(2단지),12,29,77.974,서울 종로구,199,11110,10, , 
"      80,000",중개거래,2017,2021, 교북동,경희궁자이(4단지),12,15,33.982,서울 종로구,126,11110,6, , 
"     135,000",중개거래,2009,2021, 평창동,엘리시아,12,7,236.07,"서울 마포구, 서울 종로구",66-1,11110,4, , 
"     138,000",중개거래,2019,2021, 무악동,경희궁롯데캐슬,12,13,59.6737,서울 종로구,89,11110,13, , 
