거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      75,000", ,2004,2021, 충정로2가,로얄훼미리아파트A동,1,18,81.43, ,69-23,11410,4, , 
"      54,800", ,2004,2021, 충정로3가,충정리시온,1,16,45.89, ,465,11410,10, , 
"      54,500", ,2004,2021, 충정로3가,충정리시온,1,16,44.88, ,465,11410,20, , 
"     116,500", ,2008,2021, 합동,에스케이뷰,1,22,84.98, ,118,11410,13, , 
"     133,000", ,2011,2021, 냉천동,돈의문센트레빌,1,2,84.99, ,261,11410,11, , 
"     127,500", ,2011,2021, 냉천동,돈의문센트레빌,1,5,84.99, ,261,11410,6, , 
"     149,000", ,2011,2021, 냉천동,돈의문센트레빌,1,5,114.98, ,261,11410,8, , 
"     107,000", ,2011,2021, 냉천동,돈의문센트레빌,1,7,59.98, ,261,11410,3, , 
"     142,000", ,2011,2021, 냉천동,돈의문센트레빌,1,7,84.99, ,261,11410,13, , 
"     119,700", ,2002,2021, 냉천동,동부센트레빌,1,16,114.92, ,260,11410,9, , 
"     139,000", ,2011,2021, 냉천동,돈의문센트레빌,1,16,84.99, ,261,11410,13, , 
"     143,000", ,2011,2021, 냉천동,돈의문센트레빌,1,17,84.99, ,261,11410,5, , 
"     110,000", ,2011,2021, 냉천동,돈의문센트레빌,1,23,59.98, ,261,11410,5, , 
"      81,500", ,2002,2021, 냉천동,동부센트레빌,1,27,59.86, ,260,11410,8, , 
"      78,000", ,2006,2021, 천연동,천연뜨란채,1,12,57.78, ,145,11410,8, , 
"      80,800", ,2006,2021, 천연동,천연뜨란채,1,16,57.78, ,145,11410,10, , 
"      80,000", ,2006,2021, 천연동,천연뜨란채,1,20,55.82, ,145,11410,15, , 
"      84,000", ,2006,2021, 천연동,천연뜨란채,1,23,57.78, ,145,11410,2, , 
"      78,000", ,2006,2021, 천연동,천연뜨란채,1,23,55.82, ,145,11410,14, , 
"      82,500", ,2006,2021, 천연동,천연뜨란채,1,30,55.82, ,145,11410,5, , 
"      53,000", ,2006,2021, 천연동,천연뜨란채,1,31,30.17, ,145,11410,7, , 
"     114,000", ,1995,2021, 영천동,독립문삼호,1,2,114.63, ,100,11410,3, , 
"     118,000", ,1995,2021, 영천동,독립문삼호,1,15,108.63, ,100,11410,10, , 
"     123,500", ,1995,2021, 영천동,독립문삼호,1,21,108.63, ,100,11410,9, , 
"      99,000", ,1995,2021, 영천동,독립문삼호,1,23,84.78, ,100,11410,9, , 
"     105,000", ,1998,2021, 현저동,독립문극동(200-0),1,5,84.87, ,200,11410,1, , 
"     109,000", ,1998,2021, 현저동,독립문극동(200-0),1,7,84.87, ,200,11410,22, , 
"      94,500", ,1998,2021, 현저동,독립문극동(200-0),1,10,59.58, ,200,11410,17, , 
"     109,500", ,1998,2021, 현저동,독립문극동(200-0),1,11,84.87, ,200,11410,7, , 
"      95,000", ,1998,2021, 현저동,독립문극동(200-0),1,23,59.58, ,200,11410,16, , 
"     112,700", ,1998,2021, 현저동,독립문극동(200-0),1,23,84.87, ,200,11410,17, , 
"     110,000", ,1998,2021, 현저동,독립문극동(200-0),1,25,84.87, ,200,11410,19, , 
"      65,300", ,2000,2021, 현저동,독립문파크빌,1,30,59.4, ,1019,11410,8, , 
"      83,100", ,1999,2021, 북아현동,두산,1,2,59.96, ,1009,11410,15, , 
"     131,000", ,2018,2021, 북아현동,e편한세상신촌1단지,1,4,59.85, ,1013,11410,15, , 
"     152,000", ,2018,2021, 북아현동,e편한세상신촌2단지,1,7,84.93, ,149,11410,7, , 
"      78,000", ,2001,2021, 북아현동,북아현1차,1,7,100.1, ,187-14,11410,1, , 
"     122,650", ,1996,2021, 북아현동,북아현경남,1,7,59.77, ,1006,11410,6, , 
"      89,800", ,1999,2021, 북아현동,두산,1,8,59.96, ,1009,11410,15, , 
"      90,000", ,1999,2021, 북아현동,두산,1,9,59.96, ,1009,11410,17, , 
"     145,000", ,2018,2021, 북아현동,e편한세상신촌3단지,1,9,59.97, ,149,11410,19, , 
"      83,000", ,1999,2021, 북아현동,두산,1,11,59.96, ,1009,11410,8, , 
"      76,600", ,1999,2021, 북아현동,두산,1,15,59.96, ,1009,11410,1, , 
"      83,000", ,1999,2021, 북아현동,두산,1,15,59.96, ,1009,11410,8, , 
"     159,500", ,2018,2021, 북아현동,e편한세상신촌2단지,1,16,84.93, ,149,11410,6, , 
"     123,100", ,1996,2021, 북아현동,북아현경남,1,16,59.77, ,1006,11410,1, , 
"      80,000", ,1999,2021, 북아현동,두산,1,16,59.96, ,1009,11410,3, , 
"      83,000", ,1999,2021, 북아현동,두산,1,16,59.96, ,1009,11410,3, , 
"      80,000", ,1999,2021, 북아현동,두산,1,16,59.96, ,1009,11410,1, , 
"     129,000", ,2015,2021, 북아현동,신촌푸르지오,1,16,59.88, ,1011,11410,2, , 
"     124,600", ,2004,2021, 북아현동,화신,1,19,127.67, ,1-78,11410,1, , 
"      86,000", ,1999,2021, 북아현동,두산,1,23,59.96, ,1009,11410,7, , 
"      87,000", ,1999,2021, 북아현동,두산,1,25,59.96, ,1009,11410,7, , 
"     130,000", ,2015,2021, 북아현동,신촌푸르지오,1,25,59.993, ,1011,11410,15, , 
"     164,500", ,2015,2021, 북아현동,신촌푸르지오,1,25,84.9572, ,1011,11410,17, , 
"      82,000", ,1999,2021, 북아현동,두산,1,29,59.96, ,1009,11410,16, , 
"     149,800", ,1996,2021, 북아현동,북아현경남,1,30,114.91, ,1006,11410,8, , 
"     175,000", ,2015,2021, 북아현동,신촌푸르지오,1,30,109.09, ,1011,11410,9, , 
"      55,000", ,2004,2021, 북아현동,건일팰리스,1,31,84.54, ,1-52,11410,2, , 
"      83,000", ,2002,2021, 홍제동,문화촌현대,1,2,84.99, ,463,11410,18, , 
"      95,000", ,2009,2021, 홍제동,인왕산한신휴플러스,1,2,84.925, ,469,11410,4, , 
"      72,900", ,1993,2021, 홍제동,홍제한양,1,2,60.06, ,82,11410,7, , 
"      75,800", ,2000,2021, 홍제동,인왕산현대,1,6,59.93, ,460,11410,9, , 
"      53,000", ,2015,2021, 홍제동,제일아파트,1,8,84.12, ,470,11410,8, , 
"      69,000", ,2001,2021, 홍제동,청구3차,1,9,59.4, ,462,11410,11, , 
"      96,500", ,2016,2021, 홍제동,금호어울림,1,9,84.7861, ,471,11410,6, , 
"      77,000", ,2001,2021, 홍제동,홍제삼성래미안,1,9,60, ,461,11410,4, , 
"      73,000", ,2001,2021, 홍제동,청구3차,1,9,59.4, ,462,11410,16, , 
"      77,000", ,2001,2021, 홍제동,홍제삼성래미안,1,9,60, ,461,11410,4, , 
"      88,000", ,2000,2021, 홍제동,인왕산현대,1,9,84.9, ,460,11410,16, , 
"     101,500", ,2000,2021, 홍제동,홍제원현대(459-0),1,11,84.9, ,459,11410,9, , 
"      80,000", ,2001,2021, 홍제동,무악재한화,1,15,84.28, ,464,11410,17, , 
"     140,000", ,2020,2021, 홍제동,홍제센트럴IPARK,1,16,84.9728, ,473,11410,12, , 
"      82,800", ,2002,2021, 홍제동,문화촌현대,1,16,84.99, ,463,11410,4, , 
"      69,000", ,1993,2021, 홍제동,홍제한양,1,16,60.06, ,82,11410,2, , 
"      73,000", ,2000,2021, 홍제동,인왕산현대,1,18,59.93, ,460,11410,10, , 
"      54,500", ,2017,2021, 홍제동,제니스,1,18,65.27, ,131-2,11410,6, , 
"      74,000", ,1993,2021, 홍제동,홍제한양,1,19,60.06, ,82,11410,12, , 
"      85,000", ,2001,2021, 홍제동,청구3차,1,20,84.96, ,462,11410,10, , 
"     116,500", ,2000,2021, 홍제동,인왕산현대,1,20,114.72, ,460,11410,9, , 
"      69,000", ,1992,2021, 홍제동,홍제현대,1,23,60.81, ,331,11410,4, , 
"      60,000", ,1999,2021, 홍제동,남양,1,23,59.94, ,457,11410,12, , 
"      49,500", ,2004,2021, 홍제동,아름채,1,23,80.98, ,158-13,11410,5, , 
"      69,000", ,1993,2021, 홍제동,홍제한양,1,23,60.06, ,82,11410,13, , 
"     129,000", ,2020,2021, 홍제동,홍제센트럴IPARK,1,27,84.9206, ,473,11410,16, , 
"      33,100", ,1998,2021, 홍제동,태영으뜸(데시앙),1,28,37.11, ,373,11410,11, , 
"      76,700", ,2000,2021, 홍제동,홍제원현대(459-0),1,29,59.93, ,459,11410,4, , 
"      98,800", ,2016,2021, 홍제동,금호어울림,1,30,84.7861, ,471,11410,8, , 
"      77,000", ,2000,2021, 홍제동,홍제원현대(459-0),1,31,59.93, ,459,11410,18, , 
"      77,000", ,1999,2021, 대현동,럭키대현,1,8,59.7, ,144,11410,1, , 
"     114,000", ,2018,2021, 연희동,연희파크푸르지오,1,5,84.4317, ,747,11410,8, , 
"      29,000", ,1981,2021, 연희동,홍연,1,7,52.23, ,708-4,11410,5, , 
"      18,000", ,1981,2021, 연희동,홍연,1,7,44.36, ,708-4,11410,2, , 
"      87,000", ,2001,2021, 연희동,성원,1,9,84.95, ,740,11410,12, , 
"     114,000", ,2018,2021, 연희동,연희파크푸르지오,1,12,84.4317, ,747,11410,15, , 
"      60,000", ,2002,2021, 연희동,한인트윈빌,1,13,84.62, ,717-29,11410,11, , 
"      37,800", ,2003,2021, 연희동,파크카운티,1,15,84.9, ,1-78,11410,2, , 
"      27,000", ,1981,2021, 연희동,홍연(723-9),1,15,52.23, ,723-9,11410,1, , 
"     105,000", ,2005,2021, 연희동,성원쌍떼빌팰리스,1,16,136, ,742,11410,3, , 
"      16,700", ,2014,2021, 연희동,연희자이엘라,1,16,13.642, ,745,11410,13, , 
