거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     400,000", ,2000,2020, 방배동,레베빌(798-1),9,1,244.92, ,798-1,11650,9, , 
"     280,000", ,2006,2020, 방배동,방배3차e-편한세상,9,2,198.5315, ,797-30,11650,10,21.04.07,O
"     280,000", ,2006,2020, 방배동,방배3차e-편한세상,9,2,198.5315, ,797-30,11650,10, , 
"      41,000", ,2004,2020, 방배동,한신트리플,9,3,39.31, ,816-1,11650,8, , 
"     163,000", ,2015,2020, 방배동,폴라씨엘로,9,3,128.41, ,840-4,11650,3, , 
"     149,500", ,1991,2020, 방배동,방배우성,9,4,80.2, ,2525,11650,10, , 
"     135,000", ,1975,2020, 방배동,삼호1동~3동,9,4,81.39, ,770-1,11650,8, , 
"     264,000", ,2006,2020, 방배동,방배3차e-편한세상,9,5,198.5315, ,797-30,11650,11, , 
"     117,000", ,2002,2020, 방배동,갤러리하우스,9,5,117.53, ,12-60,11650,1, , 
"      35,600", ,2005,2020, 방배동,방배대우디오빌,9,6,29.6, ,866-20,11650,16, , 
"     213,000", ,2010,2020, 방배동,서리풀e편한세상,9,7,84.97, ,906-13,11650,10, , 
"     149,000", ,1992,2020, 방배동,대우(효령),9,10,84.91, ,1038,11650,4, , 
"      86,000", ,2003,2020, 방배동,푸른마을,9,13,84.8, ,763-12,11650,3, , 
"     138,800", ,2003,2020, 방배동,방배대우멤버스카운티201,9,14,100.38, ,809-26,11650,4, , 
"     265,000", ,1983,2020, 방배동,방배신삼호,9,15,185.46, ,725,11650,4,20.11.17,O
"     265,000", ,1983,2020, 방배동,방배신삼호,9,15,185.46, ,725,11650,4, , 
"     190,000", ,2004,2020, 방배동,래미안방배아트힐(1008-2),9,16,127.61, ,1008-2,11650,19, , 
"      33,000", ,2005,2020, 방배동,방배대우디오빌,9,16,29.6, ,866-20,11650,19, , 
"     190,000", ,2004,2020, 방배동,방배아크로리버,9,16,149.225, ,752-36,11650,9, , 
"     272,000", ,2009,2020, 방배동,방배롯데캐슬로제,9,16,172.27, ,849-30,11650,3, , 
"      85,000", ,2004,2020, 방배동,한신트리플,9,17,62.75, ,816-1,11650,4, , 
"     117,000", ,1996,2020, 방배동,두원,9,17,59.53, ,473-1,11650,1, , 
"     118,000", ,1996,2020, 방배동,두원,9,18,59.27, ,473-1,11650,2, , 
"     140,000", ,2005,2020, 방배동,브라운스톤효령,9,18,121.269, ,981-40,11650,3, , 
"     102,500", ,2004,2020, 방배동,그린,9,21,96.25, ,926-7,11650,5, , 
"     163,000", ,1985,2020, 방배동,임광,9,21,84.78, ,1015,11650,6, , 
