거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"     194,000", ,2005,2021, 방배동,방배래미안타워,10,1,103.34, ,485-3,11650,6, , 
"     194,000", ,2005,2021, 방배동,방배래미안타워,10,1,103.34, ,485-3,11650,6,21.11.16,O
"     180,000", ,1999,2021, 방배동,방배1차현대홈타운,10,2,59.94, ,1344,11650,13, , 
"     133,200", ,2021,2021, 방배동,방배중앙센트레빌,10,5,59.933, ,3282,11650,4, , 
"     200,000", ,2006,2021, 방배동,방배브라운가,10,6,124.67, ,930-1,11650,4, , 
"     245,000", ,1982,2021, 방배동,신동아,10,7,102.65, ,988-1,11650,10, , 
"     185,000", ,2006,2021, 방배동,롯데캐슬헤론,10,8,95.66, ,754-1,11650,7, , 
"     255,000", ,2004,2021, 방배동,래미안방배아트힐(1008-2),10,8,127.61, ,1008-2,11650,10, , 
"     134,300", ,2021,2021, 방배동,방배중앙센트레빌,10,12,59.936, ,3282,11650,5, , 
"     230,000", ,1975,2021, 방배동,삼호1동~3동,10,12,116.13, ,770-1,11650,5, , 
"     230,000", ,1976,2021, 방배동,삼호2,10,14,131.41, ,758-4,11650,9, , 
"     134,500", ,2021,2021, 방배동,방배중앙센트레빌,10,14,59.933, ,3282,11650,5, , 
"     310,000", ,2005,2021, 방배동,황실자이,10,15,186.983, ,883-9,11650,11, , 
"     240,000", ,1976,2021, 방배동,삼호2,10,15,127.94, ,758-4,11650,9, , 
"     240,000", ,1976,2021, 방배동,삼호2,10,15,127.94, ,758-4,11650,9,22.02.07,O
"     257,000", ,2010,2021, 방배동,서리풀e편한세상,10,16,84.97, ,906-13,11650,6, , 
"     129,900", ,2021,2021, 방배동,방배중앙센트레빌,10,16,59.936, ,3282,11650,2, , 
"     200,000", ,2013,2021, 방배동,롯데캐슬아르떼,10,16,59.9742, ,424-28,11650,18, , 
"      91,500", ,2019,2021, 방배동,방배마에스트로,10,18,35.53, ,866-10,11650,9, , 
"      45,000", ,2004,2021, 방배동,한신트리플,10,22,39.31, ,816-1,11650,5, , 
"      75,500", ,2019,2021, 방배동,방배마에스트로,10,24,25.48, ,866-10,11650,14, , 
"     217,000", ,2003,2021, 방배동,방배신동아럭스빌,10,24,164.43, ,1026-14,11650,5, , 
"      89,800", ,2019,2021, 방배동,방배마에스트로,10,25,35.37, ,866-10,11650,6, , 
"     300,000", ,2013,2021, 방배동,롯데캐슬아르떼,10,25,147.7221, ,424-28,11650,5, , 
"     192,500", ,2001,2021, 방배동,금강프리빌,10,27,95.43, ,940-8,11650,3, , 
"     210,000", ,2005,2021, 방배동,신한엔시모,10,28,244.57, ,802-4,11650,4, , 
"     260,000", ,2010,2021, 방배동,서리풀e편한세상,10,28,84.97, ,906-13,11650,4, , 
"      31,900", ,2005,2021, 방배동,방배대우디오빌,10,29,29.6, ,866-20,11650,19, , 
"     420,000", ,1982,2021, 방배동,신동아,10,29,167.04, ,988-1,11650,5, , 
"     165,000", ,1991,2021, 양재동,우성,10,1,73.15, ,154-2,11650,6, , 
"     171,000", ,1996,2021, 양재동,우성KBS(113동),10,13,84.69, ,160-2,11650,10, , 
"      30,000", ,2014,2021, 우면동,서초리슈빌S,10,4,30.89, ,764,11650,7, , 
"     165,000", ,2012,2021, 우면동,서초힐스,10,21,74.97, ,773,11650,18,22.04.05,O
"     244,000", ,1998,2021, 잠원동,신반포청구,10,1,84.86, ,63-2,11650,6, , 
"     250,000", ,1989,2021, 잠원동,한강,10,2,84.53, ,49-8,11650,15, , 
"     450,000", ,2020,2021, 잠원동,반포센트럴자이,10,5,98.99, ,162,11650,32, , 
"     213,000", ,1981,2021, 잠원동,신반포8,10,6,52.74, ,60-3,11650,12, , 
"     370,000", ,2018,2021, 잠원동,아크로리버뷰신반포,10,7,84.79, ,159,11650,23, , 
"     179,000", ,2002,2021, 잠원동,월드메르디앙,10,10,84.78, ,33-11,11650,3, , 
"     281,000", ,1981,2021, 잠원동,신반포11,10,14,76.4, ,58-24,11650,8, , 
"     330,000", ,2003,2021, 잠원동,빌폴라리스,10,15,244.76, ,49-5,11650,15, , 
"      82,000", ,1996,2021, 잠원동,킴스빌리지,10,16,23.7, ,71-12,11650,10, , 
"     375,000", ,2018,2021, 잠원동,아크로리버뷰신반포,10,19,78.5, ,159,11650,19, , 
"     265,000", ,1998,2021, 잠원동,신반포청구,10,19,84.86, ,63-2,11650,4, , 
"     275,000", ,1982,2021, 잠원동,신반포19,10,22,107.01, ,61-2,11650,7, , 
"     347,000", ,1983,2021, 잠원동,신반포20,10,23,143.95, ,60-78,11650,11, , 
"     315,000", ,1979,2021, 잠원동,신반포4,10,23,96.48, ,70,11650,6, , 
"     187,000", ,2008,2021, 잠원동,데뜨아르,10,26,84.94, ,67-1,11650,12, , 
