거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      82,000",중개거래,1999,2022, 북아현동,두산,8,21,59.96,서울 서대문구,1009,11410,2,22.11.04,O
"     135,000",직거래,2015,2022, 북아현동,신촌푸르지오,8,29,59.8802, ,1011,11410,4, , 
"      73,000",중개거래,2000,2022, 홍제동,홍제원현대(459-0),8,11,59.93,서울 서대문구,459,11410,16, , 
"      91,000",중개거래,1994,2022, 홍제동,청구1차,8,27,84.78,서울 서대문구,453,11410,7, , 
"     105,000",중개거래,1999,2022, 대현동,럭키대현,8,13,83.38,서울 서대문구,144,11410,12, , 
"      24,500",중개거래,2020,2022, 대현동,파라타워,8,19,15.792,서울 서대문구,90-70,11410,6, , 
"      72,500",중개거래,2002,2022, 창천동,엘르빌2차,8,6,101.19,서울 마포구,368,11410,1, , 
"      21,000",직거래,2013,2022, 창천동,3RU-City,8,31,17.19, ,510-2,11410,11,22.09.26,O
"      50,000",중개거래,1981,2022, 연희동,홍연,8,6,54.35,서울 서대문구,708-4,11410,1, , 
"      85,000",중개거래,1989,2022, 홍은동,"현대(1,2차)",8,8,77.49,서울 강남구,202-5,11410,11, , 
"      65,000",중개거래,1990,2022, 홍은동,풍림2,8,13,58.5,서울 서대문구,453-2,11410,3, , 
"      75,500",중개거래,1989,2022, 홍은동,"현대(1,2차)",8,15,74.52,서울 서대문구,202-5,11410,6, , 
"      66,500",중개거래,2001,2022, 홍은동,동림,8,17,84.74,서울 서대문구,8-476,11410,8, , 
"      80,000",직거래,2012,2022, 홍은동,동원베네스트,8,17,84.9573, ,463,11410,4, , 
"      27,500",직거래,2009,2022, 홍은동,명가,8,23,48.34, ,398-6,11410,6, , 
"      88,000",중개거래,2021,2022, 홍은동,북한산두산위브2차,8,26,59.7501,서울 서대문구,13-25,11410,14, , 
"     155,000",중개거래,2012,2022, 북가좌동,DMC래미안e편한세상,8,1,120.95,서울 서대문구,481,11410,9, , 
"     110,000",직거래,2012,2022, 북가좌동,DMC래미안e편한세상,8,18,84.92, ,481,11410,11, , 
"     135,000",중개거래,2018,2022, 남가좌동,DMC센트럴아이파크,8,1,84.98,서울 서대문구,388,11410,14, , 
"     115,000",중개거래,2015,2022, 남가좌동,DMC파크뷰자이4단지,8,1,84.968,서울 서대문구,382,11410,13, , 
"     108,000",중개거래,2022,2022, 남가좌동,DMC금호리첸시아,8,1,59.98,"경기 김포시, 서울 서대문구",286-1,11410,25, , 
"     107,000",중개거래,2015,2022, 남가좌동,DMC파크뷰자이2단지,8,16,84.99,서울 서대문구,384,11410,14, , 
"      90,000",중개거래,2000,2022, 남가좌동,DMC래미안클라시스,8,22,84.9,서울 서대문구,377,11410,14, , 
"     130,000",중개거래,2018,2022, 남가좌동,DMC센트럴아이파크,8,23,84.94,서울 은평구,388,11410,19, , 
