거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      20,000", ,2016,2020, 용두동,동대문푸르지오시티(도시형생활주택),8,1,19.51, ,104-3,11230,8, , 
"      31,000", ,2019,2020, 용두동,청계한양아이클래스,8,1,24.81, ,255-49,11230,16, , 
"     129,000", ,2011,2020, 용두동,래미안 허브리츠,8,2,114.98, ,792,11230,8, , 
"      75,000", ,1998,2020, 용두동,두산베어스타워,8,4,166.34, ,138-41,11230,21, , 
"      26,800", ,2019,2020, 용두동,가우디캐슬,8,4,29.68, ,104-34,11230,6, , 
"      33,000", ,2009,2020, 용두동,롯데캐슬피렌체,8,8,26.08, ,790,11230,12, , 
"      54,000", ,1994,2020, 용두동,신동아,8,9,58.59, ,779,11230,1, , 
"      60,000", ,1994,2020, 용두동,신동아,8,12,49.68, ,779,11230,12, , 
"      52,000", ,2009,2020, 용두동,롯데캐슬피렌체,8,14,37.73, ,790,11230,9, , 
"      40,000", ,2016,2020, 용두동,동대문푸르지오시티(도시형생활주택),8,17,30.11, ,104-3,11230,13, , 
"     136,000", ,2011,2020, 용두동,래미안 허브리츠,8,22,114.98, ,792,11230,11, , 
"      26,000", ,2020,2020, 용두동,동대문베네스트,8,28,18.36, ,100-5,11230,19, , 
"      68,000", ,2007,2020, 용두동,청계천대성스카이렉스2,8,29,84.99, ,255-66,11230,6, , 
"      40,900", ,2009,2020, 용두동,롯데캐슬피렌체,8,31,30.4, ,790,11230,12, , 
"      83,000", ,2004,2020, 제기동,한신아파트,8,1,114.885, ,1212,11230,1, , 
"      79,000", ,2003,2020, 제기동,안암골벽산,8,22,84.98, ,153,11230,2, , 
"      70,500", ,2004,2020, 제기동,한신아파트,8,27,59.84, ,1212,11230,8,20.10.09,O
"      79,900", ,1999,2020, 제기동,현대,8,29,84.99, ,892-66,11230,21, , 
"      85,000", ,2003,2020, 제기동,안암골벽산,8,30,84.98, ,153,11230,7, , 
"      74,000", ,2003,2020, 제기동,안암골벽산,8,30,59.94, ,153,11230,9, , 
"     121,200", ,2012,2020, 전농동,래미안아름숲,8,1,114.9, ,688,11230,13, , 
"     131,000", ,2014,2020, 전농동,래미안크레시티,8,1,84.97, ,690,11230,13, , 
"     145,000", ,2014,2020, 전농동,래미안크레시티,8,1,121.95, ,690,11230,15, , 
"     150,000", ,2014,2020, 전농동,래미안크레시티,8,3,121.93, ,690,11230,14, , 
"      49,000", ,1992,2020, 전농동,전농우성,8,5,59.78, ,6,11230,11, , 
"      73,000", ,1997,2020, 전농동,동아,8,8,57.9, ,645-2,11230,13, , 
"     135,000", ,2018,2020, 전농동,동대문롯데캐슬노블레스,8,14,84.98, ,695,11230,1, , 
"      89,000", ,2005,2020, 전농동,전농동신성미소지움,8,15,55.371, ,687,11230,15, , 
"     107,000", ,2014,2020, 전농동,래미안크레시티,8,15,59.99, ,690,11230,8, , 
"     110,000", ,2014,2020, 전농동,래미안크레시티,8,15,59.99, ,690,11230,5, , 
"      73,000", ,2000,2020, 전농동,전농SK,8,17,59.34, ,10,11230,16, , 
"      89,000", ,2000,2020, 전농동,전농SK,8,18,84.95, ,10,11230,6, , 
"     128,000", ,2014,2020, 전농동,래미안크레시티,8,19,84.96, ,690,11230,4, , 
"     109,000", ,2014,2020, 전농동,래미안크레시티,8,20,59.99, ,690,11230,7, , 
"     130,000", ,2014,2020, 전농동,래미안크레시티,8,21,84.96, ,690,11230,13, , 
"     100,000", ,2012,2020, 전농동,래미안아름숲,8,22,84.92, ,688,11230,2, , 
"     118,000", ,2018,2020, 전농동,동대문롯데캐슬노블레스,8,22,59.98, ,695,11230,11, , 
"      95,000", ,2000,2020, 전농동,전농SK,8,26,114.3, ,10,11230,14, , 
"      33,900", ,2015,2020, 답십리동,청계푸르지오시티,8,1,30.42, ,497-23,11230,13, , 
"     103,000", ,2018,2020, 답십리동,힐스테이트청계,8,1,59.86, ,1009,11230,4, , 
"     113,000", ,2014,2020, 답십리동,래미안위브,8,1,84.98, ,1003,11230,2, , 
"      66,900", ,1997,2020, 답십리동,우성그린,8,1,84.98, ,989-1,11230,3, , 
