거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      58,000",중개거래,1997,2022, 월계동,대동,8,3,59.76,서울 노원구,925,11350,5, , 
"      74,000",중개거래,2005,2022, 월계동,세양청마루,8,12,84.957,서울 노원구,943,11350,8, , 
"      75,000",직거래,1986,2022, 월계동,미륭,8,12,51.48, ,13,11350,2, , 
"      48,000",직거래,1976,2022, 월계동,성북맨션,8,17,65.35, ,383-40,11350,2, , 
"      66,800",중개거래,1986,2022, 월계동,미성,8,20,50.14,서울 노원구,13,11350,3, , 
"      69,500",중개거래,1986,2022, 월계동,미성,8,20,50.14,서울 노원구,13,11350,2, , 
"      60,500",중개거래,1987,2022, 월계동,삼호4,8,27,50.18,서울 노원구,12,11350,14, , 
"      67,000",중개거래,1986,2022, 월계동,미륭,8,30,51.48,서울 노원구,13,11350,2, , 
"       8,400",중개거래,2012,2022, 공릉동,진명비베레,8,4,13.9092,서울 노원구,395-7,11350,1, , 
"      63,000",중개거래,2001,2022, 공릉동,풍림아파트A,8,13,59.94,서울 노원구,725,11350,1, , 
"      57,000",중개거래,1999,2022, 공릉동,태강아파트(아이파크),8,16,49.6,서울 노원구,81,11350,7, , 
"      50,000",중개거래,1995,2022, 공릉동,삼익아파트,8,21,51.03,서울 노원구,737,11350,9, , 
"      88,000",중개거래,2000,2022, 공릉동,공릉동한보에센시티아파트,8,23,114.84,서울 노원구,743,11350,13, , 
"      54,000",중개거래,2000,2022, 공릉동,현대성우아파트,8,24,59.98,서울 중랑구,741,11350,12, , 
"      46,300",중개거래,1999,2022, 공릉동,비선아파트,8,25,48.93,서울 노원구,109,11350,1, , 
"      84,500",중개거래,2022,2022, 공릉동,태릉해링턴플레이스,8,25,59.98,서울 중랑구,758,11350,7, , 
"      87,500",중개거래,2022,2022, 공릉동,태릉해링턴플레이스,8,25,59.98,서울 중랑구,758,11350,7,22.11.10,O
"     106,011",중개거래,2022,2022, 공릉동,태릉해링턴플레이스,8,31,74.95,서울 노원구,758,11350,23, , 
"      60,000",직거래,1989,2022, 하계동,장미(시영6),8,9,54.02, ,273,11350,2, , 
"      39,000",중개거래,1988,2022, 하계동,한신1,8,12,27,서울 노원구,284,11350,4, , 
"      60,000",중개거래,1989,2022, 하계동,장미(시영6),8,13,54.29,서울 노원구,273,11350,10, , 
"      58,000",중개거래,1988,2022, 하계동,극동,8,23,55.72,서울 노원구,271-3,11350,8, , 
"      65,500",중개거래,1989,2022, 하계동,장미(시영6),8,30,54.02,"서울 노원구, 서울 도봉구",273,11350,14, , 
"      50,500",중개거래,1988,2022, 하계동,한신1,8,30,44.52,서울 노원구,284,11350,6, , 
"      73,000",직거래,1988,2022, 상계동,상계주공11(고층),8,1,59.2, ,652,11350,7, , 
"      10,000",중개거래,2014,2022, 상계동,소담빌,8,4,14.65,서울 노원구,330-29,11350,7, , 
"      47,000",중개거래,1989,2022, 상계동,벽산,8,4,46.8,서울 노원구,173-1,11350,11, , 
"      79,000",중개거래,1997,2022, 상계동,노원현대,8,10,84.78,서울 노원구,359,11350,6, , 
"      44,500",중개거래,1989,2022, 상계동,벽산,8,12,43.35,서울 노원구,173-1,11350,15, , 
"      64,000",중개거래,1997,2022, 상계동,상계1차중앙하이츠,8,12,59.82,서울 노원구,1279,11350,7, , 
"      78,000",직거래,1988,2022, 상계동,상계주공7(고층),8,12,49.94, ,691,11350,3, , 
"      50,000",중개거래,1998,2022, 상계동,은빛1단지,8,16,49.77,서울 노원구,1255,11350,9, , 
"      41,500",중개거래,1998,2022, 상계동,은빛1단지,8,20,49.77,서울 성북구,1255,11350,15, , 
"      85,000",중개거래,2000,2022, 상계동,수락산벨리체,8,22,114.92,서울 노원구,1265,11350,10, , 
"      49,000",중개거래,2001,2022, 상계동,청암2단지,8,23,49.77,"경기 양주시, 서울 노원구",1276,11350,8, , 
"      70,000",중개거래,1988,2022, 상계동,상계주공6(고층),8,26,58.01,서울 노원구,720,11350,14, , 
"      76,000",중개거래,1989,2022, 상계동,상계주공14(고층),8,27,90.94,서울 노원구,626,11350,1, , 
"      54,000",중개거래,1988,2022, 상계동,보람1단지,8,27,54.59,서울 노원구,639,11350,2, , 
"      98,700",중개거래,2020,2022, 상계동,포레나노원,8,29,59.9866,서울 노원구,680,11350,23, , 
"      52,250",중개거래,1988,2022, 상계동,상계주공10(고층),8,29,45.9,서울 노원구,666,11350,6, , 
"      43,000",중개거래,1988,2022, 상계동,한신2차,8,30,45.92,서울 노원구,451,11350,11, , 
"      45,000",중개거래,2001,2022, 상계동,청암2단지,8,30,59.4,서울 노원구,1276,11350,9, , 
"      73,500",중개거래,2009,2022, 상계동,수락리버시티3단지,8,31,84.88,서울 노원구,1312,11350,9, , 
"      52,600",중개거래,1993,2022, 중계동,주공7,8,13,44.1,서울 노원구,363-1,11350,14, , 
"      52,000",중개거래,1992,2022, 중계동,주공5,8,13,44.94,서울 노원구,359-1,11350,13, , 
"      52,000",중개거래,2008,2022, 중계동,정진아트리움,8,15,84.95,서울 노원구,137-39,11350,5, , 
"     148,000",중개거래,1993,2022, 중계동,신안동진,8,27,101.99,서울 노원구,364,11350,11, , 
"     117,000",중개거래,1993,2022, 중계동,롯데우성,8,31,115.26,서울 노원구,361-1,11350,2, , 
