거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      27,000", ,1973,2020, 후암동,뉴후암,3,2,34.38, ,426,11170,5, , 
"      78,000", ,1980,2020, 후암동,후암미주,3,7,62.28, ,423-1,11170,4, , 
"     105,000", ,2004,2020, 갈월동,두리파크빌,3,19,108.55, ,6-48,11170,2, , 
"      87,500", ,2001,2020, 산천동,리버힐삼성,3,3,59.55, ,193,11170,16, , 
"     107,000", ,2001,2020, 산천동,리버힐삼성,3,4,84.98, ,193,11170,12, , 
"      83,600", ,2001,2020, 산천동,리버힐삼성,3,4,59.55, ,193,11170,9, , 
"      55,500", ,2012,2020, 효창동,아인하우스,3,23,54.29, ,5-42,11170,7, , 
"      64,000", ,2002,2020, 효창동,효창팰리스2차,3,30,84.03, ,5-49,11170,3, , 
"      19,700", ,2013,2020, 문배동,용산큐브,3,26,13.01, ,24-4,11170,18, , 
"      17,000", ,2012,2020, 문배동,프라임펠리스,3,30,13.69, ,24-8,11170,14, , 
"     191,000", ,2011,2020, 신계동,용산e편한세상,3,19,158.26, ,48,11170,21, , 
"     140,000", ,2005,2020, 한강로1가,용산파크자이,3,4,99.85, ,50-1,11170,20, , 
"     148,500", ,2007,2020, 한강로1가,대우월드마크용산,3,18,133.085, ,64,11170,25, , 
"      34,700", ,2004,2020, 한강로2가,한강로대우아이빌,3,18,31.05, ,2-11,11170,11, , 
"     125,000", ,2006,2020, 한강로3가,우림필유,3,4,84.99, ,91,11170,11, , 
"     130,000", ,1978,2020, 한강로3가,철우,3,7,68.76, ,65-500,11170,3, , 
"      84,000", ,2006,2020, 한강로3가,한강자이에클라트,3,20,79.73, ,16-85,11170,16, , 
"     154,000", ,1975,2020, 이촌동,현대맨숀,3,1,99.13, ,301-162,11170,11, , 
"     180,000", ,1974,2020, 이촌동,현대맨숀,3,7,146.38, ,301-162,11170,11,20.07.03,O
"     179,999", ,1974,2020, 이촌동,현대맨숀,3,7,146.38, ,301-162,11170,11, , 
"      98,000", ,1999,2020, 이촌동,동아그린,3,7,59.58, ,411,11170,4, , 
"     169,000", ,1999,2020, 이촌동,이촌코오롱(A),3,9,114.69, ,412,11170,18, , 
"     162,500", ,1998,2020, 이촌동,한가람,3,9,84.96, ,404,11170,10, , 
"     161,500", ,1998,2020, 이촌동,한가람,3,9,84.96, ,404,11170,14, , 
"     170,000", ,1998,2020, 이촌동,강촌,3,11,114.595, ,402,11170,6, , 
"     120,500", ,1999,2020, 이촌동,이촌코오롱(A),3,28,59.82, ,412,11170,21, , 
"      90,000", ,2002,2020, 이태원동,이태원(이테크빌),3,4,83.74, ,730,11170,4, , 
"      88,500", ,2003,2020, 이태원동,다원,3,10,135.14, ,254-10,11170,2,20.04.08,O
"      41,900", ,1969,2020, 이태원동,용산동아파트,3,14,44.76, ,669,11170,5, , 
"      40,000", ,1969,2020, 이태원동,용산동아파트,3,24,44.76, ,669,11170,2, , 
"     206,000", ,2011,2020, 한남동,한남더힐,3,3,59.686, ,810,11170,4, , 
"     207,000", ,2011,2020, 한남동,한남더힐,3,5,59.7, ,810,11170,5, , 
"      87,000", ,2017,2020, 한남동,한남아이파크애비뉴,3,10,49.5507, ,828,11170,17, , 
"     525,000", ,2011,2020, 한남동,한남더힐,3,11,235.312, ,810,11170,5, , 
"     215,000", ,2008,2020, 한남동,트윈빌에이동,3,14,170.68, ,26-5,11170,1, , 
"      78,500", ,2004,2020, 한남동,한남동리첸시아,3,25,51.93, ,72-1,11170,5, , 
"      90,000", ,2001,2020, 한남동,리버탑,3,27,59.57, ,802,11170,7, , 
"      61,000", ,1975,2020, 한남동,태성1,3,31,59.95, ,644-2,11170,2, , 
"     165,000", ,1992,2020, 보광동,신동아1,3,2,84.93, ,448,11170,13, , 
