거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      56,000",중개거래,1970,2022, 충무로4가,진양상가,12,28,72.6,서울 중구,120-3,11140,5, , 
"      96,000",중개거래,1993,2022, 신당동,현대,12,23,139.275,서울 중구,840,11140,7, , 
"      87,000",직거래,2001,2022, 신당동,한진해모로,12,27,59.76, ,845,11140,6, , 
"      15,000",중개거래,2014,2022, 황학동,DUO302,12,1,15.97,서울 중구,819,11140,13, , 
"      63,000",직거래,2008,2022, 황학동,롯데캐슬,12,10,84.89, ,2545,11140,22, , 
"      93,000",중개거래,2008,2022, 황학동,롯데캐슬,12,20,84.92,서울 중구,2545,11140,33, , 
"      63,000",중개거래,2008,2022, 황학동,롯데캐슬,12,24,59.91,서울 중구,2545,11140,13, , 
"      85,000",중개거래,2008,2022, 황학동,롯데캐슬,12,26,84.97,서울 성동구,2545,11140,22, , 
"      15,200",중개거래,2014,2022, 황학동,DUO302,12,29,15.97,서울 중구,819,11140,5, , 
"     110,000",중개거래,2007,2022, 순화동,순화동더샵,12,28,84.99,서울 중구,151,11140,10, , 
"     145,000",직거래,2017,2022, 만리동2가,서울역센트럴자이,12,14,59.9707, ,176-1,11140,9, , 
