거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      13,900",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,1,13.15,서울 관악구,893-12,11620,15, , 
"      12,700",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,2,14.49,서울 관악구,893-12,11620,6, , 
"     132,500",중개거래,2019,2022, 봉천동,e편한세상서울대입구1단지,6,2,84.97,서울 관악구,1730,11620,12, , 
"      13,400",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,3,13.15,서울 관악구,893-12,11620,14, , 
"     107,000",중개거래,2014,2022, 봉천동,관악파크푸르지오,6,4,84.98,서울 관악구,1728,11620,1, , 
"      77,000",중개거래,2005,2022, 봉천동,벽산블루밍,6,4,59.99,서울 관악구,1718,11620,13, , 
"      76,500",중개거래,2000,2022, 봉천동,봉천우성,6,4,59.76,서울 관악구,1706,11620,9, , 
"      78,000",중개거래,2000,2022, 봉천동,봉천동아,6,4,59.76,서울 관악구,1703,11620,7, , 
"      13,200",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,8,13.15,서울 관악구,893-12,11620,8, , 
"     107,500",중개거래,2004,2022, 봉천동,관악푸르지오,6,11,84.75,서울 관악구,1717,11620,11, , 
"      64,000",중개거래,1998,2022, 봉천동,인헌,6,11,59.75,서울 관악구,1725,11620,5, , 
"      82,000",중개거래,2000,2022, 봉천동,봉천우성,6,11,59.76,서울 관악구,1706,11620,15, , 
"      13,200",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,12,13.15,서울 관악구,893-12,11620,9, , 
"      13,200",중개거래,2012,2022, 봉천동,마에스트로캠퍼스타운,6,12,13.15,서울 관악구,893-12,11620,9,22.06.28,O
"      70,000",중개거래,2000,2022, 봉천동,은천2단지아파트,6,14,59.93,서울 관악구,1707-1,11620,3, , 
"      91,000",중개거래,2003,2022, 봉천동,관악드림(동아),6,15,60,서울 관악구,1712,11620,14, , 
"      81,000",중개거래,1999,2022, 봉천동,서울대입구삼성,6,15,59.78,서울 관악구,1591-2,11620,11, , 
"     105,000",중개거래,2003,2022, 봉천동,관악드림(삼성),6,16,84.96,서울 관악구,1712,11620,18, , 
"     165,000",중개거래,1997,2022, 봉천동,롯데스카이,6,17,166.39,서울 동작구,729-22,11620,27, , 
"      17,800",중개거래,2012,2022, 봉천동,서울대역마에스트로,6,17,19.46,서울 관악구,869-6,11620,17, , 
"      83,000",중개거래,2010,2022, 봉천동,금강아미움(101동),6,20,71.1203,서울 관악구,1522-28,11620,5, , 
"      83,000",중개거래,2009,2022, 봉천동,관악청광플러스원,6,21,82.04,서울 관악구,1726,11620,5, , 
"      15,600",중개거래,2012,2022, 봉천동,프라비다1,6,27,13.97,서울 관악구,869-3,11620,19, , 
"     130,000",중개거래,2019,2022, 봉천동,e편한세상서울대입구1단지,6,27,84.95,서울 관악구,1730,11620,12, , 
"      30,900",중개거래,2014,2022, 봉천동,프라비다M,6,30,30.12,서울 관악구,893-1,11620,14, , 
"      16,000",직거래,2015,2022, 신림동,신림큐브,6,2,12.96, ,1421-1,11620,8, , 
"      33,000",직거래,2004,2022, 신림동,미래한건(1563-78),6,7,68.95, ,1563-78,11620,4, , 
"      19,500",중개거래,2021,2022, 신림동,G밸리마인드,6,7,14.96,서울 금천구,1655-17,11620,13, , 
"      59,900",직거래,2021,2022, 신림동,신림스카이아파트,6,7,56.46, ,1744,11620,3, , 
"      21,000",직거래,2021,2022, 신림동,G밸리마인드,6,10,14.96, ,1655-17,11620,14, , 
"      51,000",중개거래,1999,2022, 신림동,초원,6,11,59.93,서울 관악구,1712,11620,11, , 
"     105,500",중개거래,2005,2022, 신림동,신림푸르지오,6,11,84.79,서울 금천구,1730,11620,5, , 
"      45,000",중개거래,1983,2022, 신림동,관악,6,14,62.69,서울 관악구,244,11620,5, , 
"      14,000",중개거래,2013,2022, 신림동,프라비다트라움,6,18,14.06,서울 관악구,1433-55,11620,10, , 
"      77,500",중개거래,2003,2022, 신림동,보라매갑을,6,20,74.7,서울 관악구,1718,11620,7, , 
"      90,500",중개거래,2005,2022, 신림동,청암두산위브센티움,6,25,98.31,서울 관악구,86-3,11620,12, , 
"      30,000",직거래,1993,2022, 신림동,윤정,6,27,59.82, ,546-7,11620,6, , 
"      62,000",중개거래,2016,2022, 신림동,래디앙아파트,6,29,67.88,서울 관악구,244-21,11620,2,22.07.27,O
"      62,000",중개거래,2016,2022, 신림동,래디앙아파트,6,29,67.88,서울 관악구,244-21,11620,2, , 
"      98,500",중개거래,2011,2022, 남현동,하이파크,6,6,84.3,서울 관악구,1079-3,11620,5,22.07.21,O
"     101,000",중개거래,2007,2022, 남현동,예성그랑펠리체,6,29,83.45,서울 관악구,1138,11620,2, , 
