거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      69,000",중개거래,1987,2022, 월계동,삼호4,6,1,50.18,서울 노원구,12,11350,2, , 
"      81,000",중개거래,2005,2022, 월계동,성북역신도브래뉴,6,1,84.8437,서울 노원구,941,11350,12, , 
"      92,000",중개거래,2005,2022, 월계동,풍림아이원,6,1,84.303,서울 노원구,944,11350,11, , 
"      87,000",중개거래,1986,2022, 월계동,삼호3,6,2,59.22,서울 노원구,13,11350,6, , 
"      50,500",중개거래,1992,2022, 월계동,주공2,6,4,44.52,서울 노원구,556,11350,4, , 
"      46,000",중개거래,1995,2022, 월계동,사슴3,6,7,33.18,서울 노원구,320-11,11350,9, , 
"      94,500",중개거래,2002,2022, 월계동,한진한화그랑빌,6,9,84.97,서울 노원구,18,11350,7, , 
"      58,500",중개거래,1995,2022, 월계동,성원(사슴4),6,9,49.92,서울 노원구,322-1,11350,12, , 
"      69,000",중개거래,1987,2022, 월계동,삼호4,6,11,50.18,서울 노원구,12,11350,13, , 
"      50,000",중개거래,1995,2022, 월계동,사슴3,6,14,39.6,"서울 강북구, 서울 노원구",320-11,11350,5, , 
"      73,500",중개거래,2000,2022, 월계동,현대,6,15,59.95,서울 노원구,929,11350,12, , 
"      50,000",중개거래,1998,2022, 월계동,청백3,6,17,49.77,서울 노원구,780,11350,4, , 
"      88,000",중개거래,2017,2022, 월계동,녹천역두산위브아파트,6,17,84.9094,서울 성북구,950,11350,4, , 
"      83,500",중개거래,2000,2022, 월계동,현대,6,18,59.95,서울 노원구,929,11350,6, , 
"      95,000",중개거래,1983,2022, 월계동,동신,6,18,91.54,서울 노원구,436,11350,9, , 
"     100,000",중개거래,2020,2022, 월계동,월계센트럴아이파크,6,23,84.99,서울 성북구,951,11350,14, , 
"      68,000",중개거래,1976,2022, 월계동,성북맨션,6,24,65.35,서울 노원구,383-40,11350,1, , 
"     100,000",중개거래,2020,2022, 월계동,월계센트럴아이파크,6,24,84.99,서울 용산구,951,11350,5, , 
"      76,700",중개거래,2005,2022, 월계동,풍림아이원,6,25,59.149,서울 노원구,944,11350,12,23.01.06,O
"      39,000",중개거래,1998,2022, 월계동,초안1,6,29,49.6,서울 도봉구,923,11350,1, , 
"      43,500",중개거래,2012,2022, 공릉동,참다움아파트,6,3,74.4276,서울 노원구,395-6,11350,6, , 
"      55,400",중개거래,1999,2022, 공릉동,비선아파트,6,4,48.6,서울 노원구,109,11350,14, , 
"      12,500",중개거래,2013,2022, 공릉동,한일휴니스빌,6,7,13.62,서울 노원구,683-14,11350,15, , 
"      62,500",중개거래,1994,2022, 공릉동,시영2단지(라이프)아파트,6,8,49.5,서울 노원구,707,11350,8, , 
"      93,500",중개거래,1999,2022, 공릉동,동신아파트,6,8,114.98,서울 노원구,745,11350,23, , 
"     140,000",중개거래,2000,2022, 공릉동,공릉해링턴플레이스,6,11,134.914,서울 노원구,106,11350,6, , 
"      53,000",직거래,2003,2022, 공릉동,대주파크빌아파트,6,17,80.992, ,751,11350,6, , 
"      70,500",중개거래,1999,2022, 공릉동,태강아파트(아이파크),6,21,59.34,서울 노원구,81,11350,4, , 
"      17,300",중개거래,2016,2022, 공릉동,67디벨리움,6,24,17.27,서울 노원구,670-7,11350,13, , 
"      60,000",중개거래,1999,2022, 공릉동,태강아파트(아이파크),6,26,49.6,서울 노원구,81,11350,5, , 
"      38,500",중개거래,1988,2022, 하계동,한신1,6,6,27,서울 노원구,284,11350,1, , 
"      43,200",중개거래,1988,2022, 하계동,한신1,6,9,27,서울 노원구,284,11350,10, , 
"      68,000",중개거래,1989,2022, 하계동,장미(시영6),6,11,54.02,서울 노원구,273,11350,3,22.07.04,O
"      55,000",중개거래,1988,2022, 하계동,한신1,6,11,35.28,서울 노원구,284,11350,14, , 
"     101,500",중개거래,1997,2022, 하계동,하계1청구,6,13,84.6,서울 노원구,251,11350,6, , 
"      50,500",중개거래,1989,2022, 하계동,장미(시영6),6,19,43.56,서울 노원구,273,11350,4, , 
"      40,000",직거래,1988,2022, 하계동,한신2,6,23,35.28, ,284,11350,6, , 
"      77,900",중개거래,2005,2022, 상계동,한일유앤아이,6,3,59.877,서울 노원구,1309,11350,12, , 
"      58,000",중개거래,1988,2022, 상계동,한신2차,6,3,58.46,서울 노원구,451,11350,14, , 
"      74,800",중개거래,1988,2022, 상계동,상계주공7(고층),6,4,49.94,서울 노원구,691,11350,6, , 
"      64,000",중개거래,1989,2022, 상계동,상계주공13(고층),6,6,58.01,서울 노원구,637,11350,7, , 
"      66,500",중개거래,1993,2022, 상계동,상계1차현대아파트,6,7,83.92,서울 노원구,1055,11350,3, , 
"      56,000",중개거래,1988,2022, 상계동,보람1단지,6,8,44.33,서울 노원구,639,11350,11, , 
"      52,000",중개거래,2006,2022, 상계동,미라보(성림),6,10,84.5,경기 고양일산동구,1320,11350,14, , 
"      53,000",중개거래,1988,2022, 상계동,한신2차,6,10,58.46,서울 노원구,451,11350,1, , 
