갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1983,신규,22.02~24.02,2021,명일동,"73,500",삼익그린2차,11,0,1,84.755, , ,15,11740,4
사용,1983,갱신,21.11~23.11,2021,명일동,"29,000",삼익그린2차,11,0,1,54.81,"34,500", ,15,11740,3
 ,1984,신규,22.01~24.01,2021,명일동,"39,000",삼익그린2차,11,0,1,54.81, , ,15,11740,15
 ,1984,갱신,21.12~23.12,2021,명일동,"11,000",삼익그린2차,11,60,1,54.81,"11,000",45,15,11740,8
 ,2019, , ,2021,명일동,"47,249",래미안솔베뉴,11,0,1,59.11, , ,359,11740,16
 ,1986,신규,21.11~23.03,2021,명일동,"80,000",한양,11,0,1,106.64, , ,54,11740,5
 ,1986, , ,2021,명일동,"49,000",한양,11,0,1,119.37, , ,54,11740,10
 ,1986,신규,21.12~23.12,2021,명일동,"45,000",현대(고덕),11,0,2,131.83, , ,56,11740,6
 ,1983, , ,2021,명일동,"15,000",삼익그린2차,11,0,3,42.93, , ,15,11740,11
 ,1983,신규,21.12~23.12,2021,명일동,"15,000",삼익그린2차,11,70,3,42.93, , ,15,11740,11
 ,2019,신규,21.11~24.11,2021,명일동,"70,000",래미안솔베뉴,11,0,3,59.11, , ,359,11740,18
사용,1985,갱신,21.11~23.11,2021,명일동,"33,600",고덕주공9,11,0,4,83.52,"32,000", ,257,11740,4
사용,1985,갱신,21.11~23.11,2021,명일동,"35,700",고덕주공9,11,0,4,83.93,"34,000", ,257,11740,12
 ,2020, , ,2021,명일동,"8,000",원일타워,11,58,4,21.48, , ,353-2,11740,9
 ,1986, ,21.11~23.11,2021,명일동,"20,000",신동아,11,110,5,112.93, , ,44,11740,3
 ,1986,신규,22.01~24.01,2021,명일동,"85,000",신동아,11,0,5,112.93, , ,44,11740,12
 ,1999,신규,22.01~24.01,2021,명일동,"55,000",명일지에스아파트,11,0,5,84.9, , ,332,11740,4
 ,1984,갱신,22.02~24.02,2021,명일동,"44,000",삼익그린2차,11,0,5,54.81,"28,000", ,15,11740,10
 ,1983, , ,2021,명일동,"40,000",삼익그린2차,11,5,5,84.755, , ,15,11740,13
 ,1986, , ,2021,명일동,"85,000",신동아,11,0,5,112.93, , ,44,11740,12
 ,1983,신규,21.12~23.12,2021,명일동,"25,000",삼익그린2차,11,40,6,42.93, , ,15,11740,9
사용,1994,갱신,21.12~23.12,2021,명일동,"47,000",명일진로,11,0,6,118.44,"45,000", ,47-12,11740,15
 ,1999, , ,2021,명일동,"30,000",명일지에스아파트,11,80,6,84.96, , ,332,11740,1
 ,1999,갱신,22.01~24.01,2021,명일동,"35,000",명일지에스아파트,11,0,6,59.79,"29,000", ,332,11740,2
 ,1984, , ,2021,명일동,"65,000",삼익가든,11,0,6,117.76, , ,270,11740,1
사용,1983,갱신,22.04~24.04,2021,명일동,"24,150",삼익그린2차,11,0,6,42.93,"23,000", ,15,11740,2
 ,1986,신규,22.01~24.01,2021,명일동,"65,000",한양,11,0,6,84.92, , ,54,11740,12
사용,1986,갱신,21.11~23.11,2021,명일동,"41,000",명일우성,11,5,6,84.93,"41,000", ,42,11740,3
 ,1984, , ,2021,명일동,"26,000",삼익그린2차,11,0,6,54.81, , ,15,11740,6
 ,1983,갱신,21.11~23.11,2021,명일동,"32,550",삼익그린2차,11,0,6,66.87,"31,000", ,15,11740,11
 ,2002,신규,22.03~24.03,2021,명일동,"33,000",다성씨티(1차),11,0,6,66.84, , ,351-5,11740,2
 ,1984,신규,21.12~23.12,2021,명일동,"65,000",삼익가든,11,0,6,117.76, , ,270,11740,1
 ,1983,갱신,21.11~23.11,2021,명일동,"21,000",삼익그린2차,11,0,8,42.93,"20,000", ,15,11740,2
 ,1986,갱신,21.12~23.12,2021,명일동,"35,000",현대(고덕),11,20,8,84.91,"20,000",50,56,11740,13
 ,1986,갱신,21.12~23.12,2021,명일동,"35,000",현대(고덕),11,20,8,84.91,"20,000",50,56,11740,13
