갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2002, , ,2020,미아동,"35,000",미아한일유앤아이,5,0,1,84.552, , ,1355,11305,3
 ,2004, , ,2020,미아동,"5,000",에스케이북한산시티,5,120,1,114.85, , ,1353,11305,16
 ,2004, , ,2020,미아동,"26,000",벽산라이브파크,5,0,2,59.67, , ,1354,11305,3
 ,2003, , ,2020,미아동,"31,500",경남아너스빌(1356-0),5,0,2,59.964, , ,1356,11305,5
 ,2010, , ,2020,미아동,"44,000",삼성래미안트리베라2단지,5,0,4,84.29, , ,812,11305,14
 ,2004, , ,2020,미아동,"25,000",벽산라이브파크,5,0,5,59.67, , ,1354,11305,6
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,5,59.98, , ,1353,11305,3
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,5,59.98, , ,1353,11305,16
 ,2003, , ,2020,미아동,"35,000",삼각산아이원,5,0,6,84.705, , ,1357,11305,2
 ,2010, , ,2020,미아동,"35,000",래미안트리베라1단지,5,0,6,84.97, , ,813,11305,9
 ,2004, , ,2020,미아동,"37,000",에스케이북한산시티,5,0,6,84.76, , ,1353,11305,25
 ,2004, , ,2020,미아동,"40,000",에스케이북한산시티,5,0,6,84.71, , ,1353,11305,9
 ,2003, , ,2020,미아동,"37,000",경남아너스빌(1356-0),5,0,7,84.873, , ,1356,11305,10
 ,2011, , ,2020,미아동,"2,000",두산위브트레지움,5,110,7,59.99, , ,811,11305,15
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,7,59.98, , ,1353,11305,9
 ,2006, , ,2020,미아동,"38,000",미아1차래미안,5,0,7,59.9, , ,797,11305,2
 ,2004, , ,2020,미아동,"10,000",에스케이북한산시티,5,50,8,59.98, , ,1353,11305,13
 ,2000, , ,2020,미아동,"20,000",미아신구,5,0,8,59.415, , ,1352,11305,5
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,5,0,9,84.76, , ,1353,11305,13
 ,1992, , ,2020,미아동,"5,000",현대(190-2),5,70,9,84.91, , ,190-2,11305,10
 ,2006, , ,2020,미아동,"40,000",미아동부센트레빌,5,0,9,59.96, , ,474,11305,8
 ,2004, , ,2020,미아동,"32,000",에스케이북한산시티,5,0,9,59.98, , ,1353,11305,24
 ,2004, , ,2020,미아동,"30,500",에스케이북한산시티,5,0,9,59.98, , ,1353,11305,20
 ,2004, , ,2020,미아동,"40,000",벽산라이브파크,5,0,9,114.68, , ,1354,11305,8
 ,2004, , ,2020,미아동,"42,000",에스케이북한산시티,5,0,9,114.85, , ,1353,11305,25
 ,2004, , ,2020,미아동,"37,500",에스케이북한산시티,5,0,11,84.86, , ,1353,11305,3
 ,2010, , ,2020,미아동,"5,000",래미안트리베라1단지,5,100,11,59.6, , ,813,11305,16
 ,1996, , ,2020,미아동,"10,000",두원프라자,5,0,11,56.1, , ,1351,11305,3
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,11,84.92, , ,1353,11305,15
 ,2017, , ,2020,미아동,"5,300",꿈의숲롯데캐슬,5,0,11,84.97, , ,4,11305,1
 ,2003, , ,2020,미아동,"35,000",경남아너스빌(1356-0),5,0,11,59.964, , ,1356,11305,8
 ,2000, , ,2020,미아동,"28,000",미아신구,5,0,11,84.9, , ,1352,11305,2
 ,2004, , ,2020,미아동,"42,000",에스케이북한산시티,5,0,12,114.85, , ,1353,11305,9
 ,2004, , ,2020,미아동,"38,000",벽산라이브파크,5,0,12,114.68, , ,1354,11305,19
 ,2003, , ,2020,미아동,"30,000",동아하이빌14차,5,0,12,84.96, , ,192-16,11305,1
 ,2004, , ,2020,미아동,"5,000",벽산라이브파크,5,110,12,84.89, , ,1354,11305,6
 ,2006, , ,2020,미아동,"43,500",미아동부센트레빌,5,0,13,59.96, , ,474,11305,10
 ,2004, , ,2020,미아동,"32,025",벽산라이브파크,5,0,13,84.89, , ,1354,11305,7
 ,2011, , ,2020,미아동,"46,000",두산위브트레지움,5,0,13,84.97, , ,811,11305,9
 ,2010, , ,2020,미아동,"59,000",삼성래미안트리베라2단지,5,0,14,113.89, , ,812,11305,9
 ,2004, , ,2020,미아동,"40,000",에스케이북한산시티,5,0,14,114.85, , ,1353,11305,15
 ,2004, , ,2020,미아동,"33,000",벽산라이브파크,5,0,15,84.89, , ,1354,11305,5
 ,2004, , ,2020,미아동,"42,000",에스케이북한산시티,5,0,15,84.76, , ,1353,11305,17
 ,2010, , ,2020,미아동,"63,000",송천센트레빌,5,0,15,114.475, , ,461,11305,2
 ,2004, , ,2020,미아동,"38,000",에스케이북한산시티,5,0,15,84.71, , ,1353,11305,19
 ,2003, , ,2020,미아동,"13,900",삼각산아이원,5,0,15,84.705, , ,1357,11305,12
 ,2004, , ,2020,미아동,"37,000",에스케이북한산시티,5,0,16,84.76, , ,1353,11305,2
 ,2003, , ,2020,미아동,"34,000",경남아너스빌(1356-0),5,0,16,59.964, , ,1356,11305,7
 ,2003, , ,2020,미아동,"34,000",경남아너스빌(1356-0),5,0,16,59.964, , ,1356,11305,16
 ,2010, , ,2020,미아동,"38,000",래미안트리베라1단지,5,0,16,59.6, , ,813,11305,9
 ,2010, , ,2020,미아동,"50,000",삼성래미안트리베라2단지,5,0,16,84.29, , ,812,11305,8
 ,2010, , ,2020,미아동,"20,000",삼성래미안트리베라2단지,5,100,16,113.89, , ,812,11305,20
 ,2019, , ,2020,미아동,"56,000",꿈의숲해링턴플레이스,5,0,16,84.67, , ,1369,11305,11
 ,2003, , ,2020,미아동,"2,446",삼각산아이원(임대),5,5,18,24.053, , ,1357-2,11305,1
 ,2011, , ,2020,미아동,"3,000",두산위브트레지움,5,105,19,59.82, , ,811,11305,7
 ,2011, , ,2020,미아동,"3,000",두산위브트레지움,5,110,19,59.82, , ,811,11305,7
 ,2004, , ,2020,미아동,"34,650",에스케이북한산시티,5,0,20,84.76, , ,1353,11305,12
 ,2006, , ,2020,미아동,"34,000",미아1차래미안,5,0,20,59.9, , ,797,11305,7
 ,2002, , ,2020,미아동,"36,000",미아한일유앤아이,5,0,21,68.303, , ,1355,11305,5
 ,2003, , ,2020,미아동,"2,669",삼각산아이원(임대),5,0,21,24.053, , ,1357-2,11305,25
 ,2004, , ,2020,미아동,"28,000",벽산라이브파크,5,0,21,59.67, , ,1354,11305,18
 ,2010, , ,2020,미아동,"45,000",송천센트레빌,5,0,21,59.762, , ,461,11305,9
 ,2010, , ,2020,미아동,"38,000",삼성래미안트리베라2단지,5,0,21,59.38, , ,812,11305,16
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,22,84.86, , ,1353,11305,22
 ,2010, , ,2020,미아동,"57,000",래미안트리베라1단지,5,0,22,114.98, , ,813,11305,3
 ,2010, , ,2020,미아동,"57,000",래미안트리베라1단지,5,0,22,114.98, , ,813,11305,3
 ,2003, , ,2020,미아동,"30,500",삼각산아이원,5,0,22,59.758, , ,1357,11305,1
 ,2004, , ,2020,미아동,"27,000",벽산라이브파크,5,0,22,59.67, , ,1354,11305,16
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,23,59.98, , ,1353,11305,6
 ,2003, , ,2020,미아동,"5,000",삼각산아이원,5,85,23,59.758, , ,1357,11305,1
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,5,0,23,59.98, , ,1353,11305,6
 ,2003, , ,2020,미아동,"42,000",삼각산아이원,5,0,23,84.705, , ,1357,11305,18
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,5,0,23,84.76, , ,1353,11305,19
 ,2004, , ,2020,미아동,"32,000",에스케이북한산시티,5,0,23,59.98, , ,1353,11305,21
 ,2004, , ,2020,미아동,"42,000",에스케이북한산시티,5,0,25,114.85, , ,1353,11305,5
 ,2007, , ,2020,미아동,"6,288",미아에스에이치빌,5,0,25,30.13, , ,797-8,11305,1
 ,2004, , ,2020,미아동,"29,000",에스케이북한산시티,5,0,25,59.98, , ,1353,11305,19
 ,2004, ,20.08~22.08,2020,미아동,"42,000",에스케이북한산시티,5,0,25,114.85, , ,1353,11305,5
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,5,0,26,84.76, , ,1353,11305,10
 ,2004, , ,2020,미아동,"3,851",에스케이북한산시티(임대),5,0,26,32.79, , ,1353-1,11305,7
 ,2006, , ,2020,미아동,"10,000",미아1차래미안,5,60,26,59.9, , ,797,11305,1
 ,2010, , ,2020,미아동,"20,000",삼성래미안트리베라2단지,5,70,26,84.29, , ,812,11305,5
 ,2004, , ,2020,미아동,"3,000",에스케이북한산시티,5,100,28,84.76, , ,1353,11305,22
 ,2007, , ,2020,미아동,"5,102",미아에스에이치빌,5,0,28,30.13, , ,797-8,11305,4
 ,2004, , ,2020,미아동,"34,000",벽산라이브파크,5,0,28,84.89, , ,1354,11305,12
 ,1992, , ,2020,미아동,"33,000",현대(190-2),5,0,28,84.91, , ,190-2,11305,4
 ,2003, , ,2020,미아동,"45,000",경남아너스빌(1356-0),5,0,29,114.922, , ,1356,11305,15
 ,2004, , ,2020,미아동,"33,500",벽산라이브파크,5,0,29,84.89, , ,1354,11305,13
 ,2004, , ,2020,미아동,"24,000",벽산라이브파크,5,0,29,59.67, , ,1354,11305,23
 ,2004, , ,2020,미아동,"35,000",에스케이북한산시티,5,0,29,84.76, , ,1353,11305,13
 ,2004, , ,2020,미아동,"31,000",에스케이북한산시티,5,0,29,59.98, , ,1353,11305,23
