갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2018,신규,22.06~23.06,2022,가산동,500,가산지웰에스테이트2차,6,55,1,14.21, , ,143-6,11545,9
사용,2018,갱신,22.07~24.07,2022,가산동,"12,600",가산지웰에스테이트2차,6,0,3,14.12,"12,000", ,143-6,11545,8
 ,1998,신규,22.07~24.07,2022,가산동,"43,000",두산,6,0,4,59.84, , ,769,11545,13
 ,1998,신규,22.08~24.08,2022,가산동,"10,000",주상복합두산,6,70,4,59.25, , ,772,11545,9
 ,1998,신규,22.07~24.07,2022,가산동,"38,000",삼익,6,0,4,84.69, , ,234-46,11545,11
 ,1998, , ,2022,가산동,"30,000",두산,6,40,5,59.84, , ,769,11545,17
 ,1998,신규,22.07~24.07,2022,가산동,"30,000",두산,6,40,5,59.84, , ,769,11545,17
 ,1998,신규,22.07~24.07,2022,가산동,"60,000",두산,6,0,7,134.95, , ,769,11545,16
 ,2017,신규,22.07~23.07,2022,가산동,"1,000",한국후지필름복합주거시설,6,63,7,16.95, , ,775,11545,18
 ,2017,신규,22.06~23.06,2022,가산동,"1,000",한국후지필름복합주거시설,6,61,7,16.95, , ,775,11545,11
 ,2017,신규,22.07~23.07,2022,가산동,"1,000",한국후지필름복합주거시설,6,87,7,30, , ,775,11545,13
 ,2014,신규,22.06~23.06,2022,가산동,500,비즈트위트바이올렛5차,6,42,7,12.1, , ,140-36,11545,11
 ,2017,신규,22.07~23.07,2022,가산동,"1,000",한국후지필름복합주거시설,6,61,8,16.95, , ,775,11545,11
사용,2013,갱신,22.06~23.06,2022,가산동,"2,000",가산지웰에스테이트,6,40,10,12.13,"2,000",40,140-9,11545,7
 ,2013,신규,22.07~23.06,2022,가산동,500,가산양우내안에애플,6,47,11,12.04, , ,141-2,11545,12
 ,1998,신규,22.08~24.08,2022,가산동,"4,000",두산,6,100,11,59.84, , ,769,11545,9
 ,2014,신규,22.06~23.06,2022,가산동,500,비즈트위트바이올렛5차,6,42,13,12.31, , ,140-36,11545,11
 ,2018,신규,22.07~24.07,2022,가산동,"13,200",가산지웰에스테이트2차,6,0,13,14.12, , ,143-6,11545,8
 ,2017, ,22.07~23.07,2022,가산동,"1,000",한국후지필름복합주거시설,6,87,14,30, , ,775,11545,11
 ,2017,신규,22.07~23.07,2022,가산동,"1,000",한국후지필름복합주거시설,6,62,15,16.95, , ,775,11545,9
 ,2013,신규,22.06~23.06,2022,가산동,"3,000",가산양우내안에애플,6,33,15,12.04, , ,141-2,11545,14
사용,1998,갱신,22.06~24.06,2022,가산동,"23,000",삼익,6,0,15,59.94,"22,000", ,234-46,11545,4
 ,2014,신규,22.06~23.06,2022,가산동,"3,000",비즈트위트바이올렛5차,6,39,16,12.19, , ,140-36,11545,9
 ,2014,신규,22.06~23.06,2022,가산동,500,비즈트위트바이올렛5차,6,50,16,12.19, , ,140-36,11545,13
 ,2018, , ,2022,가산동,500,가산지웰에스테이트2차,6,54,17,14.12, , ,143-6,11545,9
 ,2018,신규,22.07~24.07,2022,가산동,"13,500",가산지웰에스테이트2차,6,0,17,14.12, , ,143-6,11545,12
