갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,1987,갱신,22.10~24.10,2022,충정로3가,"45,000",피어리스,10,0,1,84.24,"43,000", ,222,11410,15
 ,2004,신규,22.12~24.12,2022,충정로3가,"36,000",충정리시온,10,0,8,45.89, , ,465,11410,6
 ,2004,신규,22.12~24.12,2022,충정로3가,"36,000",충정리시온,10,0,8,45.89, , ,465,11410,6
 ,2020,신규,22.10~23.10,2022,충정로3가,"8,980",더스타일하우스디센트럴,10,70,11,36.1962, , ,480,11410,15
 ,2020,갱신,22.11~24.11,2022,충정로3가,"5,310",더스타일하우스디센트럴,10,34,12,17.6626,"5,310",33,480,11410,26
 ,2020,갱신,22.10~23.10,2022,충정로3가,"11,280",더스타일하우스디센트럴,10,70,12,39.8291,"11,280",68,480,11410,8
 ,2020,갱신,22.12~23.12,2022,충정로3가,"11,280",더스타일하우스디센트럴,10,71,12,39.8291,"11,280",66,480,11410,7
 ,2020,갱신,22.12~23.12,2022,충정로3가,"11,280",더스타일하우스디센트럴,10,71,12,39.8291,"11,280",66,480,11410,18
 ,2004,신규,22.11~24.11,2022,충정로3가,"4,000",충정리시온,10,80,13,33.32, , ,465,11410,11
사용,2004,갱신,22.11~24.11,2022,충정로3가,"20,000",충정리시온,10,75,13,44.88,"20,000",70,465,11410,13
 ,1969,신규,22.10~24.10,2022,충정로3가,"1,000",미동,10,70,13,55.57, , ,189-8,11410,5
 ,2020,갱신,22.12~23.12,2022,충정로3가,"10,260",더스타일하우스디센트럴,10,65,14,36.1962,"10,260",61,480,11410,20
 ,2020,갱신,22.11~23.11,2022,충정로3가,"9,880",더스타일하우스디센트럴,10,77,14,39.8291,"9,880",75,480,11410,6
 ,2020,갱신,22.12~24.12,2022,충정로3가,"7,886",더스타일하우스디센트럴,10,50,14,26.5236,"7,886",47,480,11410,8
 ,1969,신규,22.12~24.12,2022,충정로3가,"30,000",미동,10,0,15,94.05, , ,189-8,11410,8
 ,2004,신규,22.12~24.12,2022,충정로3가,"1,000",충정리시온,10,100,17,38.7, , ,465,11410,6
 ,2020,신규,22.12~24.11,2022,충정로3가,"4,695",더스타일하우스디센트럴,10,46,17,21.056, , ,480,11410,19
 ,2020,신규,22.11~23.11,2022,충정로3가,"7,650",더스타일하우스디센트럴,10,74,18,35.858, , ,480,11410,11
 ,2020,갱신,22.11~23.11,2022,충정로3가,"11,280",더스타일하우스디센트럴,10,71,18,39.8291,"11,280",69,480,11410,5
 ,2008,신규,22.12~24.12,2022,충정로3가,"62,000",우리유앤미,10,0,19,84.73, , ,466,11410,7
 ,2008,신규,22.12~24.12,2022,충정로3가,"62,000",우리유앤미,10,0,19,84.73, , ,466,11410,7
 ,2020,갱신,22.12~24.12,2022,충정로3가,"8,925",더스타일하우스디센트럴,10,69,19,35.858,"8,925",67,480,11410,23
 ,2020,갱신,22.11~24.11,2022,충정로3가,"11,280",더스타일하우스디센트럴,10,71,20,39.8291,"11,280",66,480,11410,10
 ,2008,신규,22.11~24.11,2022,충정로3가,"45,000",우리유앤미,10,30,21,84.73, , ,466,11410,6
 ,1969,신규,22.11~24.11,2022,충정로3가,"2,000",미동,10,70,24,55.901, , ,189-8,11410,7
 ,2020,갱신,22.12~23.12,2022,충정로3가,"8,980",더스타일하우스디센트럴,10,70,26,36.1962,"8,980",68,480,11410,19
 ,2001,신규,23.03~25.03,2022,충정로3가,"30,000",글로리,10,80,26,121.27, , ,32-10,11410,1
 ,2020,갱신,22.12~24.12,2022,충정로3가,"8,980",더스타일하우스디센트럴,10,70,27,36.1962,"8,980",66,480,11410,26
 ,2008,갱신,22.12~24.12,2022,합동,"51,800",에스케이뷰,10,0,5,59.956,"49,350", ,118,11410,2
 ,1971,갱신,22.11~24.11,2022,미근동,"10,390",서소문,10,0,26,39.34,"9,900", ,215,11410,3
 ,2011,신규,22.12~24.12,2022,냉천동,"48,000",돈의문센트레빌,10,0,6,59.98, , ,261,11410,7
 ,2011, , ,2022,냉천동,"50,400",돈의문센트레빌,10,0,6,59.98, , ,261,11410,7
 ,2011,신규,22.11~24.11,2022,냉천동,"68,000",돈의문센트레빌,10,0,15,84.99, , ,261,11410,8
사용,2002,갱신,22.10~24.11,2022,냉천동,"72,000",동부센트레빌,10,0,18,114.92,"57,000",80,260,11410,8
 ,2011,신규,23.02~26.02,2022,냉천동,"90,000",돈의문센트레빌,10,0,21,114.98, , ,261,11410,8
 ,2006,신규,22.11~24.11,2022,천연동,"5,000",천연뜨란채,10,140,3,56.08, , ,145,11410,4
사용,2006,갱신,22.10~24.10,2022,천연동,"44,000",천연뜨란채,10,0,5,55.85,"42,000", ,145,11410,3
 ,2006, , ,2022,천연동,"15,000",천연뜨란채,10,130,5,57.78, , ,145,11410,12
사용,2006,갱신,22.12~24.12,2022,천연동,"20,000",천연뜨란채,10,90,5,55.82,"25,000",70,145,11410,16
 ,2006,갱신,22.11~24.11,2022,천연동,"46,800",천연뜨란채,10,0,13,57.78,"36,800", ,145,11410,2
사용,2006,갱신,22.10~24.10,2022,천연동,"44,000",천연뜨란채,10,0,13,56.08,"42,000", ,145,11410,2
 ,2006, , ,2022,천연동,"9,720",천연뜨란채,10,110,14,57.78, , ,145,11410,6
 ,2006,갱신,22.11~24.11,2022,천연동,"24,000",천연뜨란채,10,10,15,30.17,"20,000",20,145,11410,9
사용,2006,갱신,22.10~24.10,2022,천연동,"40,950",천연뜨란채,10,0,15,55.85,"39,000", ,145,11410,12
사용,2006,갱신,22.12~24.12,2022,천연동,"49,350",천연뜨란채,10,0,15,55.82,"47,000", ,145,11410,10
 ,2006,신규,22.12~23.12,2022,천연동,"24,150",천연뜨란채,10,0,19,30.17, , ,145,11410,8
 ,1994,신규,22.12~24.12,2022,천연동,"30,000",산경,10,100,25,134.94, , ,117-23,11410,6
 ,2006,신규,22.12~24.12,2022,천연동,"5,000",천연뜨란채,10,80,29,30.17, , ,145,11410,10
 ,2006,갱신,23.01~24.01,2022,천연동,"37,000",천연뜨란채,10,0,29,57.78,"34,000", ,145,11410,18
 ,1995,갱신,22.11~23.11,2022,영천동,"47,250",독립문삼호,10,47,1,84.78,"45,000", ,100,11410,8
 ,1995,신규,22.11~24.11,2022,영천동,"3,600",독립문삼호,10,168,8,75.66, , ,100,11410,12
 ,1995,갱신,22.10~24.10,2022,영천동,"52,900",독립문삼호,10,0,9,84.78,"50,400", ,100,11410,5
 ,1995,신규,22.12~24.12,2022,영천동,"61,000",독립문삼호,10,0,22,108.63, , ,100,11410,3
 ,1995,신규,23.01~25.01,2022,영천동,"51,000",독립문삼호,10,0,30,84.78, , ,100,11410,3
사용,1998,갱신,23.02~24.02,2022,현저동,"55,000",독립문극동(200-0),10,0,6,114.51,"55,000", ,200,11410,14
 ,2000,갱신,22.12~24.12,2022,현저동,"40,000",독립문파크빌,10,0,8,59.4,"29,400", ,1019,11410,12
 ,1998,신규,22.11~24.11,2022,현저동,"7,000",독립문극동(200-0),10,160,8,59.58, , ,200,11410,20
 ,2000,신규,22.10~24.10,2022,현저동,"3,000",독립문파크빌,10,115,11,59.4, , ,1019,11410,4
 ,1998,갱신,22.12~24.12,2022,현저동,"50,000",독립문극동(200-0),10,80,11,84.87,"57,500", ,200,11410,8
 ,1998, , ,2022,현저동,"2,955",독립문극동(201-0),10,0,11,27, , ,201,11410,10
 ,1998,신규,22.12~24.12,2022,현저동,"25,000",독립문극동(200-0),10,75,13,59.58, , ,200,11410,7
사용,2000,갱신,23.01~25.01,2022,현저동,"35,000",독립문파크빌,10,6,14,59.4,"35,000", ,1019,11410,6
 ,1998, , ,2022,현저동,"30,000",독립문극동(200-0),10,70,15,59.58, , ,200,11410,4
 ,1998,신규,22.12~24.12,2022,현저동,"30,000",독립문극동(200-0),10,70,15,59.58, , ,200,11410,4
 ,1998,신규,22.12~24.12,2022,현저동,"33,000",독립문극동(200-0),10,125,15,84.96, , ,200,11410,18
사용,1998,갱신,22.10~24.03,2022,현저동,"45,150",독립문극동(200-0),10,0,15,59.58,"43,000", ,200,11410,13
 ,2000,신규,22.12~24.10,2022,현저동,"37,500",독립문파크빌,10,0,18,59.4, , ,1019,11410,13
 ,1998, , ,2022,현저동,"2,955",독립문극동(201-0),10,0,18,27, , ,201,11410,12
사용,1998,갱신,22.11~24.11,2022,현저동,"57,700",독립문극동(200-0),10,0,19,84.87,"55,000", ,200,11410,11
 ,1998, , ,2022,현저동,"2,955",독립문극동(201-0),10,0,20,27, , ,201,11410,14
사용,1998,갱신,22.12~24.12,2022,현저동,"45,000",독립문극동(200-0),10,0,28,59.58,"43,000", ,200,11410,4
 ,2020,신규, ,2022,북아현동,"30,000",힐스테이트신촌,10,150,1,59.8404, , ,1017,11410,14
사용,2020,갱신,22.12~24.12,2022,북아현동,"72,450",힐스테이트신촌,10,0,1,59.8404,"69,000", ,1017,11410,3
 ,2018,신규,22.11~24.11,2022,북아현동,"63,000",e편한세상신촌1단지,10,0,1,59.85, , ,1013,11410,2
 ,2015, , ,2022,북아현동,"66,000",신촌푸르지오,10,0,1,59.8802, , ,1011,11410,3
 ,2015,갱신,22.11~24.11,2022,북아현동,"30,000",신촌푸르지오,10,150,1,59.8802,"30,000",110,1011,11410,10
 ,2015,신규,22.10~24.10,2022,북아현동,"66,000",신촌푸르지오,10,0,1,59.8802, , ,1011,11410,3
사용,2015,갱신,22.11~24.11,2022,북아현동,"10,000",신촌푸르지오,10,231,1,84.9892,"10,000",220,1011,11410,9
 ,2015,갱신,22.10~24.10,2022,북아현동,"94,000",신촌푸르지오,10,0,1,109.0901,"84,000", ,1011,11410,5
 ,2015,갱신,22.11~24.11,2022,북아현동,"30,000",신촌푸르지오,10,150,1,59.8802,"30,000",110,1011,11410,10
 ,2015,갱신,22.11~24.11,2022,북아현동,"30,000",신촌푸르지오,10,120,3,59.8802,"30,000",110,1011,11410,15
 ,2020,신규, ,2022,북아현동,"12,972",힐스테이트신촌,10,45,4,37.969, , ,1017,11410,3
 ,2018,신규,22.12~24.12,2022,북아현동,"70,000",이편한세상신촌(4단지),10,80,4,84.89, , ,1013,11410,15
 ,2015,신규,23.01~25.01,2022,북아현동,"70,000",신촌푸르지오,10,0,4,84.9559, , ,1011,11410,16
사용,1999,갱신,22.10~24.10,2022,북아현동,"38,530",두산,10,0,5,59.96,"36,700", ,1009,11410,7
 ,2018,신규,22.12~24.12,2022,북아현동,"50,000",e편한세상신촌1단지,10,120,6,84.98, , ,1013,11410,7
 ,2018,신규,22.12~24.12,2022,북아현동,"85,000",e편한세상신촌1단지,10,0,6,84.98, , ,1013,11410,1
 ,2018,갱신,22.11~24.11,2022,북아현동,"60,900",이편한세상신촌(4단지),10,0,7,59.9,"58,000", ,1013,11410,9
 ,2015, , ,2022,북아현동,"35,000",신촌푸르지오,10,120,7,59.993, , ,1011,11410,3
 ,1975,신규,22.12~24.06,2022,북아현동,"5,000",북아현맨션,10,55,7,84.95, , ,114-1,11410,3
 ,1999,신규,22.10~24.10,2022,북아현동,"38,500",두산,10,0,7,59.96, , ,1009,11410,8
 ,1999, , ,2022,북아현동,"42,000",두산,10,0,8,59.96, , ,1009,11410,12
 ,1999,신규,22.11~24.11,2022,북아현동,"38,000",두산,10,0,8,59.96, , ,1009,11410,8
 ,1999, , ,2022,북아현동,"38,000",두산,10,0,8,59.96, , ,1009,11410,8
 ,2018,신규,22.11~24.11,2022,북아현동,"90,000",e편한세상신촌3단지,10,0,10,84.95, , ,149,11410,10
 ,2005,신규,22.11~24.11,2022,북아현동,"55,000",비버리힐,10,0,10,129.22, , ,1-422,11410,3
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,11,42.074, , ,1017,11410,10
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,11,52.8449, , ,1017,11410,5
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,11,52.8449, , ,1017,11410,3
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,11,52.8449, , ,1017,11410,9
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,11,52.8449, , ,1017,11410,7
 ,2003,갱신,22.10~24.10,2022,북아현동,"23,000",수목아이엠,10,48,11,68.76,"28,000", ,1-106,11410,1
 ,2020, , ,2022,북아현동,"5,629",힐스테이트신촌,10,7,11,37.969, , ,1017,11410,13
 ,2020, , ,2022,북아현동,"3,803",힐스테이트신촌,10,17,11,37.969, , ,1017,11410,4
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,11,42.074, , ,1017,11410,6
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,12,42.074, , ,1017,11410,13
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,12,42.074, , ,1017,11410,4
 ,2020,신규, ,2022,북아현동,"6,250",힐스테이트신촌,10,8,12,42.25, , ,1017,11410,12
 ,2020,신규, ,2022,북아현동,"6,250",힐스테이트신촌,10,8,12,42.25, , ,1017,11410,3
 ,2020, , ,2022,북아현동,"4,201",힐스테이트신촌,10,19,12,42.074, , ,1017,11410,3
사용,2020,갱신,22.10~24.10,2022,북아현동,"63,000",힐스테이트신촌,10,0,12,84.6043,"60,000", ,1017,11410,14
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,12,52.8449, , ,1017,11410,11
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,12,42.074, , ,1017,11410,3
 ,2020,신규,22.10~24.10,2022,북아현동,"48,000",힐스테이트신촌,10,0,12,55.9706, , ,1017,11410,14
 ,2018,신규,22.10~24.10,2022,북아현동,"6,000",e편한세상신촌2단지,10,50,12,84.98, , ,149,11410,16
 ,2018,신규, ,2022,북아현동,"10,430",e편한세상신촌2단지,10,25,12,32.74, , ,149,11410,12
 ,2018,갱신,22.11~24.12,2022,북아현동,"72,000",e편한세상신촌1단지,10,50,12,84.93,"72,000", ,1013,11410,6
사용,2018,갱신,22.10~24.10,2022,북아현동,"87,150",이편한세상신촌(4단지),10,0,12,84.89,"83,000", ,1013,11410,9
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,13,42.074, , ,1017,11410,6
 ,2020, , ,2022,북아현동,"5,629",힐스테이트신촌,10,7,13,37.969, , ,1017,11410,11
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,13,42.074, , ,1017,11410,1
 ,2020, , ,2022,북아현동,"3,803",힐스테이트신촌,10,17,13,37.969, , ,1017,11410,2
 ,2020, , ,2022,북아현동,"4,201",힐스테이트신촌,10,19,14,42.074, , ,1017,11410,1
 ,2018,신규,22.12~24.12,2022,북아현동,"56,000",e편한세상신촌1단지,10,0,14,59.85, , ,1013,11410,6
 ,2018,갱신,22.11~24.11,2022,북아현동,"73,000",e편한세상신촌3단지,10,0,14,59.97,"63,000", ,149,11410,10
 ,2018,신규,23.01~25.01,2022,북아현동,"65,000",e편한세상신촌3단지,10,0,14,59.97, , ,149,11410,10
 ,2018, , ,2022,북아현동,"73,000",e편한세상신촌3단지,10,0,14,59.97, , ,149,11410,10
 ,1996,갱신,22.10~24.10,2022,북아현동,"39,000",북아현경남,10,0,15,84.91,"38,000", ,1006,11410,6
 ,1999,신규, ,2022,북아현동,"6,000",두산,10,100,15,59.96, , ,1009,11410,4
사용,2020,갱신,22.10~24.10,2022,북아현동,"57,750",힐스테이트신촌,10,0,15,59.8404,"55,000", ,1017,11410,14
 ,2020,신규, ,2022,북아현동,"7,421",힐스테이트신촌,10,9,15,52.8449, , ,1017,11410,1
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,15,42.074, , ,1017,11410,3
사용,2020,갱신,22.12~24.12,2022,북아현동,"50,000",힐스테이트신촌,10,100,15,84.9715,"50,000",100,1017,11410,1
 ,2018,갱신,22.10~24.10,2022,북아현동,"80,000",이편한세상신촌(4단지),10,65,15,84.89,"71,000", ,1013,11410,24
사용,2018,갱신,22.12~24.12,2022,북아현동,"99,700",이편한세상신촌(4단지),10,0,15,84.82,"95,000", ,1013,11410,27
 ,2018,갱신,23.02~25.02,2022,북아현동,"55,125",e편한세상신촌3단지,10,0,15,59.97,"52,500", ,149,11410,4
 ,2018,신규,22.12~24.12,2022,북아현동,"58,200",e편한세상신촌3단지,10,0,15,59.96, , ,149,11410,13
 ,2018,갱신,22.10~24.10,2022,북아현동,"112,000",e편한세상신촌2단지,10,0,16,114.89,"92,000", ,149,11410,16
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,17,42.074, , ,1017,11410,12
 ,2020,신규,22.11~24.11,2022,북아현동,"60,000",힐스테이트신촌,10,50,17,84.6043, , ,1017,11410,1
 ,2020, , ,2022,북아현동,"4,201",힐스테이트신촌,10,19,17,42.074, , ,1017,11410,1
 ,2020, , ,2022,북아현동,"3,803",힐스테이트신촌,10,17,17,37.969, , ,1017,11410,12
 ,2020,신규, ,2022,북아현동,"6,250",힐스테이트신촌,10,8,17,42.25, , ,1017,11410,9
 ,2020, , ,2022,북아현동,"4,201",힐스테이트신촌,10,19,17,42.074, , ,1017,11410,13
 ,2020,신규, ,2022,북아현동,"6,217",힐스테이트신촌,10,8,17,42.074, , ,1017,11410,9
 ,2020, , ,2022,북아현동,"5,629",힐스테이트신촌,10,7,17,37.969, , ,1017,11410,13
