갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,1997,갱신,22.04~24.04,2022,월계동,"26,250",대동,4,0,1,59.76,"25,000", ,925,11350,10
사용,1998,갱신,22.04~24.04,2022,월계동,"39,900",대우,4,0,1,134.64,"38,000", ,775,11350,5
 ,1986,신규,22.05~24.05,2022,월계동,"25,500",미성,4,0,1,50.14, , ,13,11350,14
사용,2002,갱신,22.05~24.05,2022,월계동,"34,650",한진한화그랑빌,4,0,1,59.94,"33,000", ,18,11350,9
 ,2020, , ,2022,월계동,"57,000",월계센트럴아이파크,4,0,1,84.99, , ,951,11350,8
 ,2020,신규,22.05~24.05,2022,월계동,"57,000",월계센트럴아이파크,4,0,1,84.99, , ,951,11350,8
 ,1986,신규,22.04~24.04,2022,월계동,"10,000",미성,4,0,1,33.28, , ,13,11350,1
 ,1986, , ,2022,월계동,"25,500",미성,4,0,1,50.14, , ,13,11350,14
사용,1986,갱신,22.04~24.04,2022,월계동,"18,900",미륭,4,0,2,51.48,"18,000", ,13,11350,13
사용,2002,갱신,22.05~24.05,2022,월계동,"45,150",한진한화그랑빌,4,0,2,84.97,"43,000", ,18,11350,7
 ,1986,신규,22.06~24.06,2022,월계동,"12,128",미륭,4,0,2,51.48, , ,13,11350,9
 ,2020,신규,22.05~24.05,2022,월계동,"50,000",월계센트럴아이파크,4,0,2,59.99, , ,951,11350,9
 ,2020, , ,2022,월계동,"50,000",월계센트럴아이파크,4,0,2,59.99, , ,951,11350,9
 ,1986, , ,2022,월계동,"16,000",삼호3,4,0,2,59.22, , ,13,11350,5
사용,2016,갱신,22.05~24.05,2022,월계동,"48,300",꿈의숲SKVIEW,4,0,2,84.95,"46,000", ,949,11350,19
 ,1998, ,22.05~24.05,2022,월계동,"3,000",청백3,4,40,2,39.84, , ,780,11350,10
사용,1998,갱신,22.04~24.04,2022,월계동,"14,700",청백4,4,0,2,39.84,"14,000", ,781,11350,3
사용,1997,갱신,22.04~24.04,2022,월계동,"14,000",초안2,4,0,2,39.6,"14,000", ,924,11350,6
 ,2000, , ,2022,월계동,"40,000",현대,4,0,2,59.95, , ,929,11350,8
사용,2000,갱신,22.04~24.04,2022,월계동,"26,000",현대,4,40,2,114.99,"25,000",38,929,11350,7
 ,2000,신규,22.05~24.05,2022,월계동,"40,000",현대,4,0,2,59.95, , ,929,11350,8
 ,1986, , ,2022,월계동,"16,200",미성,4,0,2,50.14, , ,13,11350,10
 ,1986,갱신,22.04~24.04,2022,월계동,"16,200",미성,4,0,2,50.14,"15,500", ,13,11350,10
사용,1995,갱신,22.04~24.04,2022,월계동,"19,950",사슴3,4,0,2,49.5,"19,000", ,320-11,11350,4
사용,1987,갱신,22.05~24.05,2022,월계동,"21,000",삼호4,4,0,2,59.49,"20,000", ,12,11350,2
 ,1987,신규,22.04~24.04,2022,월계동,"25,000",삼호4,4,0,2,50.18, , ,12,11350,6
 ,1986,신규,22.06~24.06,2022,월계동,"24,000",미륭,4,0,2,51.48, , ,13,11350,13
사용,1986,갱신,22.04~24.04,2022,월계동,"12,600",미성,4,0,4,33.28,"12,000", ,13,11350,1
 ,1998, , ,2022,월계동,"3,410",청백(774),4,0,4,39.84, , ,774,11350,6
 ,1983,갱신,22.04~24.04,2022,월계동,"20,000",동신,4,0,5,71.83,"20,000", ,436,11350,8
 ,1986,신규,22.05~24.05,2022,월계동,"2,000",삼호3,4,75,5,59.22, , ,13,11350,1
사용,1986,갱신,22.07~24.07,2022,월계동,"18,900",삼호3,4,0,5,59.22,"18,000", ,13,11350,14
 ,1998, , ,2022,월계동,929,청백(774),4,11,5,34.44, , ,774,11350,3
 ,1992,갱신,22.05~24.05,2022,월계동,"12,000",주공2,4,43,5,44.52,"3,000",50,556,11350,6
사용,2002,갱신,22.06~24.06,2022,월계동,"35,000",한진한화그랑빌,4,0,5,59.94,"34,000", ,18,11350,17
 ,2000,신규,22.05~24.05,2022,월계동,"49,000",한일2,4,0,5,84.846, , ,927,11350,16
사용,1986,갱신,22.05~24.05,2022,월계동,"1,000",미성,4,68,5,50.14,"1,000",65,13,11350,5
사용,1987,갱신,22.06~24.06,2022,월계동,"16,800",삼호4,4,0,5,50.18,"16,000", ,12,11350,4
사용,2002,갱신,22.06~24.06,2022,월계동,"42,000",한진한화그랑빌,4,0,5,84.97,"40,000", ,18,11350,3
사용,1998,갱신, ,2022,월계동,"19,950",초안1,4,0,5,59.85,"19,000", ,923,11350,10
 ,1983,신규,22.05~24.05,2022,월계동,"3,000",동신,4,60,6,70.81, , ,436,11350,5
 ,2020,신규,22.06~24.06,2022,월계동,"24,980",월계센트럴아이파크,4,80,6,59.99, , ,951,11350,24
