갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2020, , ,2021,가산동,"14,000",G밸리페트라힐스,1,0,2,13.76, , ,139-15,11545,9
 ,1998, , ,2021,가산동,"35,000",두산,1,0,2,59.84, , ,769,11545,2
 ,2014, , ,2021,가산동,"2,000",비즈트위트바이올렛5차,1,40,2,12.19, , ,140-36,11545,14
 ,2020, , ,2021,가산동,"14,000",G밸리페트라힐스,1,0,4,13.76, , ,139-15,11545,8
 ,2014, , ,2021,가산동,500,비즈트위트바이올렛5차,1,45,5,12.19, , ,140-36,11545,13
 ,2017, , ,2021,가산동,"22,000",씨앤에스타워,1,0,6,29.92, , ,777,11545,6
 ,2020, , ,2021,가산동,"14,000",G밸리페트라힐스,1,0,6,13.76, , ,139-15,11545,8
 ,2020, , ,2021,가산동,"14,000",G밸리페트라힐스,1,0,7,13.76, , ,139-15,11545,8
 ,2013, , ,2021,가산동,"13,500",가산양우내안에애플,1,0,7,15.73, , ,141-2,11545,13
 ,2018, ,21.02~22.02,2021,가산동,500,가산지웰에스테이트2차,1,49,7,14.12, , ,143-6,11545,6
 ,2018, , ,2021,가산동,"12,050",가산지웰에스테이트2차,1,0,8,14.12, , ,143-6,11545,11
 ,2020, , ,2021,가산동,"14,000",G밸리페트라힐스,1,0,8,13.76, , ,139-15,11545,17
 ,2020, , ,2021,가산동,"14,500",G밸리페트라힐스,1,0,8,13.76, , ,139-15,11545,11
 ,2013, , ,2021,가산동,500,가산지웰에스테이트,1,50,9,16.26, , ,140-9,11545,12
 ,1998, , ,2021,가산동,"31,500",두산,1,0,11,84.9, , ,769,11545,5
 ,1998, , ,2021,가산동,"31,500",두산,1,0,11,84.9, , ,769,11545,5
 ,2013, , ,2021,가산동,"12,500",가산양우내안에애플,1,0,13,12.04, , ,141-2,11545,17
 ,2014, , ,2021,가산동,300,비즈트위트바이올렛5차,1,48,13,12.19, , ,140-36,11545,15
 ,2020, , ,2021,가산동,"25,000",G밸리페트라힐스,1,0,14,27.52, , ,139-15,11545,16
