갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2000,신규,23.02~25.02,2022,신도림동,"67,000",동아3,12,0,1,84.99, , ,645,11530,3
 ,2001,신규,23.02~25.02,2022,신도림동,"46,000",대림2,12,0,2,59.9, , ,642,11530,1
 ,2001,신규,23.02~25.02,2022,신도림동,"46,000",대림2,12,0,2,59.9, , ,642,11530,1
 ,1999,신규,22.12~24.12,2022,신도림동,"53,000",동아1,12,0,2,84.908, , ,643,11530,9
 ,2000,신규,23.01~25.01,2022,신도림동,"80,000",동아3,12,0,2,138.412, , ,645,11530,27
 ,2006, , ,2022,신도림동,"58,000",SKVIEW,12,0,3,84.98, , ,432-1,11530,29
 ,2006, , ,2022,신도림동,"70,000",SKVIEW,12,0,3,84.96, , ,432-1,11530,7
 ,2006,갱신,22.12~24.12,2022,신도림동,"70,000",SKVIEW,12,0,3,84.96,"70,000", ,432-1,11530,7
 ,2006,신규,23.02~25.02,2022,신도림동,"58,000",SKVIEW,12,0,3,84.98, , ,432-1,11530,29
사용,1997,갱신,22.12~24.12,2022,신도림동,"41,400",신성은하수,12,0,3,84.97,"39,500", ,640,11530,2
 ,1993,갱신,23.02~25.02,2022,신도림동,"48,000",우성3,12,0,3,84.75,"42,000", ,637,11530,5
 ,1993, , ,2022,신도림동,"48,000",우성3,12,0,3,84.75, , ,637,11530,5
 ,2000,신규,22.12~24.12,2022,신도림동,"50,000",동아3,12,0,3,60, , ,645,11530,14
 ,2000, , ,2022,신도림동,"50,000",동아3,12,0,3,60, , ,645,11530,14
 ,2000,신규,23.02~25.02,2022,신도림동,"52,200",동아2,12,0,3,84.908, , ,644,11530,6
 ,2001,갱신,22.12~24.12,2022,신도림동,"71,000",대림2,12,0,3,134.99,"55,000", ,642,11530,21
사용,2011,갱신,22.12~24.12,2022,신도림동,"58,000",디큐브시티,12,100,4,128.41,"58,000",150,692,11530,11
 ,2011,갱신,22.12~24.12,2022,신도림동,"114,000",디큐브시티,12,0,5,128.41,"114,000", ,692,11530,50
 ,1989,신규,22.12~24.12,2022,신도림동,"5,000",미성,12,80,6,52.45, , ,290,11530,11
 ,2018,신규,22.12~23.12,2022,신도림동,"29,000",신도림 아르디에,12,70,6,40.09, , ,695,11530,8
 ,1999, , ,2022,신도림동,"5,000",동아1,12,130,7,59.978, , ,643,11530,8
 ,2015,신규,23.01~24.01,2022,신도림동,"32,100",신도림아이파크,12,37,7,57.9753, , ,693,11530,4
 ,2003,신규,23.02~25.02,2022,신도림동,"50,000",대림e-편한세상5,12,0,7,84.789, , ,647,11530,14
 ,2000,갱신,22.12~23.12,2022,신도림동,"5,000",동아3,12,110,8,60,"5,000",110,645,11530,20
 ,2000, , ,2022,신도림동,"58,000",동아3,12,0,8,84.99, , ,645,11530,19
 ,2000, ,22.12~24.12,2022,신도림동,"39,900",동아2,12,35,8,59.595, , ,644,11530,21
 ,2000,신규,23.01~25.01,2022,신도림동,"58,000",동아3,12,0,8,84.99, , ,645,11530,19
 ,1987,신규,23.02~25.02,2022,신도림동,"30,000",미성,12,0,8,66.03, , ,290,11530,6
 ,2011,신규,23.02~25.02,2022,신도림동,"80,000",디큐브시티,12,0,9,84.96, , ,692,11530,45
 ,2006,신규,23.01~25.01,2022,신도림동,"55,000",SKVIEW,12,0,9,84.99, , ,432-1,11530,18
 ,2015,갱신,23.01~24.01,2022,신도림동,"32,000",신도림아이파크,12,40,9,56.2646,"31,500",39,693,11530,23
 ,1987,신규,23.01~25.01,2022,신도림동,"4,000",미성,12,100,9,66.03, , ,290,11530,3
 ,1999,신규,23.01~25.01,2022,신도림동,"5,000",현대홈타운아파트,12,120,10,59.73, , ,641,11530,8
 ,1992,갱신,22.12~24.12,2022,신도림동,"40,750",우성1,12,0,10,73.18,"38,850", ,312-17,11530,3
 ,2003,신규,23.02~25.02,2022,신도림동,"60,000",대림e-편한세상5,12,0,10,84.789, , ,647,11530,9
 ,2006,신규,23.01~25.01,2022,신도림동,"23,000",신도림팰러티움,12,30,10,84.94, , ,412-3,11530,10
 ,2011,신규,23.02~25.02,2022,신도림동,"80,000",디큐브시티,12,90,10,128.41, , ,692,11530,10
 ,2011,신규,23.01~25.01,2022,신도림동,"20,000",디큐브시티,12,360,10,128.41, , ,692,11530,12
 ,2018,갱신,22.12~23.06,2022,신도림동,"20,000",신도림 아르디에,12,0,10,18.88,"22,000", ,695,11530,7
 ,2000,신규,23.02~25.02,2022,신도림동,"7,000",동아2,12,190,10,84.908, , ,644,11530,3
 ,2000,갱신,23.01~25.01,2022,신도림동,"50,000",동아2,12,0,10,59.595,"47,200", ,644,11530,7
 ,2000,신규,23.03~25.03,2022,신도림동,"6,000",동아3,12,100,10,60, , ,645,11530,13
 ,1999, , ,2022,신도림동,"5,000",현대홈타운아파트,12,120,10,59.73, , ,641,11530,8
 ,1999,신규,23.01~25.01,2022,신도림동,"5,000",현대홈타운아파트,12,120,10,59.73, , ,641,11530,8
 ,1992,신규,23.02~25.02,2022,신도림동,"10,000",우성1,12,90,11,73.18, , ,312-17,11530,9
 ,2000,신규,23.01~25.01,2022,신도림동,"40,000",동아3,12,40,12,60, , ,645,11530,7
 ,1989,신규,23.01~25.01,2022,신도림동,"3,000",미성,12,80,12,52.45, , ,290,11530,13
 ,2000, , ,2022,신도림동,"40,000",동아3,12,40,12,60, , ,645,11530,7
 ,2001, , ,2022,신도림동,"21,000",대림3,12,95,13,84.51, , ,691,11530,20
사용,2001,갱신,22.12~24.12,2022,신도림동,"21,000",대림3,12,95,13,84.51,"20,000",90,691,11530,20
 ,2018,갱신,23.01~24.01,2022,신도림동,"18,500",신도림 아르디에,12,0,14,18.79,"17,942", ,695,11530,2
 ,2018,갱신,22.12~24.12,2022,신도림동,"32,100",신도림 아르디에,12,0,15,32.87,"32,550", ,695,11530,9
사용,2000,갱신,23.01~25.01,2022,신도림동,"53,000",동아3,12,0,15,60,"53,000", ,645,11530,4
 ,1999,신규,23.02~25.02,2022,신도림동,"37,000",대림1,12,0,15,59.9, , ,642,11530,10
 ,2021, , ,2022,신도림동,"1,000",크라운빌Ⅱ,12,71,15,17.69, , ,419-4,11530,9
 ,2011,신규,23.02~25.02,2022,신도림동,"60,000",디큐브시티,12,0,16,59.16, , ,692,11530,6
사용,1996,갱신, ,2022,신도림동,"44,100",우성2,12,0,16,84.82,"42,000", ,639,11530,12
 ,2015, , ,2022,신도림동,"20,000",신도림아이파크,12,41,16,57.0912, , ,693,11530,11
 ,1999,갱신,23.02~25.02,2022,신도림동,"62,000",동아1,12,90,16,169.199,"62,000",6,643,11530,13
 ,2001, , ,2022,신도림동,"55,000",대림3,12,10,16,84.51, , ,691,11530,2
 ,2015,신규,23.01~24.01,2022,신도림동,"20,000",신도림아이파크,12,41,16,57.0912, , ,693,11530,11
 ,2001,신규,23.02~25.02,2022,신도림동,"55,000",대림3,12,10,16,84.51, , ,691,11530,2
 ,2000,갱신,22.12~24.12,2022,신도림동,"40,400",동아2,12,0,17,59.595,"38,500", ,644,11530,8
 ,2001,신규,23.01~25.01,2022,신도림동,"60,000",대림2,12,0,17,84.95, , ,642,11530,18
 ,1999,갱신,23.03~25.02,2022,신도림동,"51,000",대림1,12,0,17,84.95,"44,100", ,642,11530,21
 ,1987,신규,22.12~24.12,2022,신도림동,"21,000",미성,12,35,17,66.03, , ,290,11530,7
 ,2015,신규,22.12~23.12,2022,신도림동,"1,000",신도림크라운빌,12,68,17,20.47, , ,694,11530,13
 ,2011,신규,23.02~25.02,2022,신도림동,"34,400",디큐브시티,12,60,17,59.16, , ,692,11530,9
 ,2006,갱신,22.12~24.12,2022,신도림동,"58,430",SKVIEW,12,0,17,84.98,"55,650", ,432-1,11530,22
 ,2003,갱신,23.02~25.02,2022,신도림동,"40,000",대림e-편한세상5,12,55,17,84.789,"40,000",44,647,11530,14
사용,1999,갱신,23.02~24.07,2022,신도림동,"51,400",대림1,12,0,17,84.95,"51,400", ,642,11530,19
 ,1989, , ,2022,신도림동,"22,000",미성,12,0,17,52.45, , ,290,11530,9
 ,2011,신규,23.01~25.01,2022,신도림동,"57,000",디큐브시티,12,0,19,59.84, , ,692,11530,9
 ,2000, , ,2022,신도림동,"35,000",동아3,12,50,19,60, , ,645,11530,7
 ,2000,갱신,23.02~25.02,2022,신도림동,"74,000",동아3,12,0,20,84.99,"78,000", ,645,11530,19
 ,1993,갱신,23.03~25.02,2022,신도림동,"44,000",우성3,12,0,20,84.75,"40,000", ,637,11530,6
 ,2001, , ,2022,신도림동,"4,000",대림2,12,80,20,59.93, , ,642,11530,6
 ,1999,신규,23.01~25.01,2022,신도림동,"63,000",동아1,12,0,20,148.296, , ,643,11530,2
 ,1999,신규,23.01~25.01,2022,신도림동,"38,000",대림1,12,0,21,59.9, , ,642,11530,6
사용,1999,갱신,23.03~25.03,2022,신도림동,"46,000",동아1,12,0,21,59.978,"53,000", ,643,11530,23
 ,1999,신규,23.01~25.01,2022,신도림동,"30,000",대림1,12,50,21,59.9, , ,642,11530,22
 ,2015,신규,23.01~24.01,2022,신도림동,"2,000",신도림크라운빌,12,63,22,20.47, , ,694,11530,9
 ,1989, , ,2022,신도림동,"15,000",미성,12,10,22,37.91, , ,290,11530,2
