갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004,신규,23.01~25.01,2022,돈암동,"15,000",이수브라운스톤돈암,12,120,1,59.99, , ,636,11290,6
 ,1999, , ,2022,돈암동,"3,362","돈암동삼성아파트(임대)108동,109동",12,3,1,32.49, , ,15-2,11290,10
 ,2004,신규,23.02~25.02,2022,돈암동,"40,000",이수브라운스톤돈암,12,0,1,59.99, , ,636,11290,3
 ,1998,신규,23.02~25.02,2022,돈암동,"3,000",한진(609-1),12,120,2,59.58, , ,609-1,11290,7
 ,1999,신규,22.12~24.12,2022,돈암동,"33,000",돈암동삼성,12,0,2,59.4, , ,15-1,11290,12
 ,1998,신규,23.01~25.01,2022,돈암동,"45,000",범양,12,0,2,84.92, , ,631,11290,11
 ,1998,신규,23.02~25.02,2022,돈암동,"5,000",한진(609-1),12,120,3,59.58, , ,609-1,11290,15
 ,1998,신규,23.01~25.01,2022,돈암동,"10,000",한진(609-1),12,160,3,84.87, , ,609-1,11290,17
 ,2004,갱신,23.02~25.02,2022,돈암동,"47,000",이수브라운스톤돈암,12,0,3,59.99,"55,000", ,636,11290,12
 ,1999,신규,23.02~25.02,2022,돈암동,"40,000",돈암동삼성,12,80,3,114.66, , ,15-1,11290,18
 ,2014,신규,22.12~24.12,2022,돈암동,"30,000",길음역금호어울림센터힐,12,95,3,84.94, , ,643,11290,19
 ,2014,신규,22.12~24.12,2022,돈암동,"30,000",길음역금호어울림센터힐,12,95,3,84.94, , ,643,11290,19
 ,1998,신규,23.01~25.01,2022,돈암동,"3,000",한진(609-1),12,90,4,59.58, , ,609-1,11290,13
 ,1999,갱신,22.12~23.12,2022,돈암동,"33,075",돈암동삼성,12,0,5,59.4,"31,500", ,15-1,11290,4
 ,2006,신규,23.01~25.01,2022,돈암동,"40,000",돈암동더샵아파트,12,0,5,84.817, , ,603,11290,14
사용,2014,갱신,23.02~23.07,2022,돈암동,"44,520",길음역금호어울림센터힐,12,0,6,59.84,"42,400", ,643,11290,3
 ,2006,갱신, ,2022,돈암동,"27,500",돈암동더샵아파트,12,50,6,84.817,"27,500",30,603,11290,2
 ,1998,갱신,22.12~24.12,2022,돈암동,"43,000",범양,12,0,6,84.92,"37,000", ,631,11290,6
 ,1998,갱신,23.02~25.02,2022,돈암동,"75,000",한진(609-1),12,0,6,132.96,"77,000", ,609-1,11290,5
