갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1976, , ,2021,중곡동,"23,000",중곡2단지,2,0,1,55.87, , ,190-26,11215,4
 ,2002, , ,2021,중곡동,"36,000",욱현,2,0,5,76.26, , ,90-18,11215,4
 ,2002, , ,2021,중곡동,"40,000",대영2동,2,0,9,84.91, , ,133-9,11215,2
 ,1976, , ,2021,중곡동,"13,000",중곡2단지,2,30,18,55.87, , ,190-26,11215,3
 ,2012, , ,2021,중곡동,"3,000",욱현하이브Ⅲ,2,40,20,14.5, , ,699,11215,8
 ,2012, , ,2021,중곡동,"12,000",욱현하이브Ⅲ,2,10,20,17.71, , ,699,11215,2
 ,2004, , ,2021,중곡동,"48,000",두리,2,10,22,82.3, , ,135-13,11215,5
 ,1999, , ,2021,중곡동,"60,000",에스케이,2,0,23,113.24, , ,292,11215,11
 ,1976, , ,2021,중곡동,"25,000",중곡2단지,2,0,25,55.87, , ,190-26,11215,1
 ,2009, , ,2021,중곡동,"36,700",주성AURA,2,0,27,67.76, , ,130-5,11215,3
 ,2001, , ,2021,중곡동,"40,000",대영1동,2,10,28,84.45, , ,133-7,11215,2
 ,1999, , ,2021,중곡동,"57,000",에스케이,2,0,28,84.6, , ,292,11215,21
 ,1997, , ,2021,구의동,"39,000",구의현대7단지현대홈타운,2,0,1,59.97, , ,587-54,11215,19
 ,2017, , ,2021,구의동,"66,150",강변에스케이뷰,2,0,1,84.9, , ,667,11215,29
 ,2004, ,21.04~23.04,2021,구의동,"20,000",강변현대하이엘,2,107,2,130.89, , ,547,11215,7
 ,2015, , ,2021,구의동,"14,500",강변힐하우스,2,0,3,13.27, , ,596-1,11215,3
 ,2015, , ,2021,구의동,"15,000",강변힐하우스,2,0,3,13.27, , ,596-1,11215,4
 ,1997, , ,2021,구의동,"5,000",현대프라임,2,125,4,59.82, , ,631-1,11215,2
 ,1997, , ,2021,구의동,"45,000",현대프라임,2,0,5,59.82, , ,631-1,11215,13
