갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2017, , ,2020,중곡동,"5,000",테라팰리스중곡1,8,0,1,71.803, , ,624-19,11215,2
 ,2012, , ,2020,중곡동,"3,000",타워캐슬,8,37,5,13.46, , ,698,11215,5
 ,1998, , ,2020,중곡동,"37,000",성원,8,0,7,84.98, , ,681,11215,22
 ,2012, , ,2020,중곡동,"13,000",욱현하이브Ⅲ,8,7,12,15.01, , ,699,11215,7
 ,2012, , ,2020,중곡동,"14,000",욱현하이브Ⅲ,8,0,19,15.69, , ,699,11215,2
 ,1976, , ,2020,중곡동,"16,275",중곡2단지,8,0,22,55.87, , ,190-26,11215,1
 ,1976, , ,2020,중곡동,"8,000",중곡2단지,8,60,26,55.87, , ,190-26,11215,3
 ,2018, , ,2020,구의동,"64,000",래미안파크스위트,8,0,1,59.98, , ,668,11215,23
 ,2017, , ,2020,구의동,"73,000",강변에스케이뷰,8,0,1,84.81, , ,667,11215,19
 ,1997, , ,2020,구의동,"43,000",구의현대7단지현대홈타운,8,0,1,59.97, , ,587-54,11215,21
 ,1997, , ,2020,구의동,"52,000",현대프라임,8,0,1,59.82, , ,631-1,11215,25
 ,1997, , ,2020,구의동,"42,500",현대프라임,8,0,4,59.82, , ,631-1,11215,14
 ,2018, , ,2020,구의동,"62,000",래미안파크스위트,8,0,5,59.98, , ,668,11215,2
 ,2003, , ,2020,구의동,"24,000",광남캐스빌,8,0,5,51.85, , ,620-6,11215,6
 ,1994, , ,2020,구의동,"38,000",구의현대6단지,8,80,5,84.92, , ,610,11215,9
 ,1996, , ,2020,구의동,"20,000",구의현대2단지,8,95,5,84.91, , ,611,11215,18
 ,2018, , ,2020,구의동,"68,000",래미안파크스위트,8,0,5,59.98, , ,668,11215,7
 ,2018, , ,2020,구의동,"67,200",래미안파크스위트,8,0,5,84.98, , ,668,11215,4
 ,1994, , ,2020,구의동,"38,000",구의현대6단지,8,80,5,84.92, , ,610,11215,9
 ,2020, , ,2020,구의동,"48,000",한영해시안아파트,8,0,6,59.97, , ,71-6,11215,3
 ,2017, , ,2020,구의동,"67,500",강변에스케이뷰,8,0,7,84.81, , ,667,11215,22
 ,1996, , ,2020,구의동,"45,000",구의현대2단지,8,40,7,84.91, , ,611,11215,20
 ,1992, , ,2020,구의동,"64,500",구의강변우성아파트,8,0,7,84.76, , ,546-7,11215,2
 ,2004, , ,2020,구의동,"95,000",아크로리버,8,0,7,150.6416, , ,589-10,11215,17
 ,2018, , ,2020,구의동,"65,000",래미안파크스위트,8,0,7,59.98, , ,668,11215,16
 ,2018, , ,2020,구의동,"64,000",래미안파크스위트,8,0,7,59.98, , ,668,11215,13
 ,1997, , ,2020,구의동,"55,000",현대프라임,8,0,8,59.82, , ,631-1,11215,19
 ,1997, , ,2020,구의동,"53,000",현대프라임,8,0,8,59.82, , ,631-1,11215,18
 ,2017, , ,2020,구의동,"80,000",강변에스케이뷰,8,0,8,84.81, , ,667,11215,21
 ,1996, , ,2020,구의동,"35,000",구의현대2단지,8,60,8,84.91, , ,611,11215,18
 ,1997, , ,2020,구의동,"54,000",현대프라임,8,0,8,59.82, , ,631-1,11215,4
 ,1997, , ,2020,구의동,"54,000",현대프라임,8,0,8,59.82, , ,631-1,11215,4
 ,2004, , ,2020,구의동,"73,000",아크로리버,8,0,9,150.6416, , ,589-10,11215,31
 ,1997, , ,2020,구의동,"20,000",현대프라임,8,330,10,183.87, , ,631-1,11215,3
 ,2018, , ,2020,구의동,"30,000",래미안파크스위트,8,150,10,84.98, , ,668,11215,15
 ,2005, , ,2020,구의동,"47,000",그레이스홈타운(101동),8,0,11,99.25, , ,205-6,11215,5
 ,1997, , ,2020,구의동,"40,000",현대프라임,8,18,13,59.82, , ,631-1,11215,11
 ,2004, , ,2020,구의동,"90,000",아크로리버,8,0,13,150.6416, , ,589-10,11215,30
 ,2018, , ,2020,구의동,"30,000",래미안파크스위트,8,120,14,59.98, , ,668,11215,7
 ,2018, , ,2020,구의동,"63,000",래미안파크스위트,8,0,14,59.98, , ,668,11215,3
 ,1997, , ,2020,구의동,"44,000",현대프라임,8,0,14,59.82, , ,631-1,11215,3
 ,1997, , ,2020,구의동,"46,000",현대프라임,8,50,15,84.99, , ,631-1,11215,29
 ,1997, , ,2020,구의동,"5,500",구의현대7단지현대홈타운,8,130,17,84.99, , ,587-54,11215,2
 ,2018, , ,2020,구의동,"5,000",래미안파크스위트,8,240,17,84.98, , ,668,11215,16
 ,1994, , ,2020,구의동,"5,000",구의현대6단지,8,160,17,84.84, , ,610,11215,7
 ,2018, , ,2020,구의동,"85,000",래미안파크스위트,8,0,17,84.98, , ,668,11215,6
 ,2018, , ,2020,구의동,"50,400",래미안파크스위트,8,0,18,59.98, , ,668,11215,13
 ,1997, , ,2020,구의동,"40,950",현대프라임,8,0,20,59.82, , ,631-1,11215,9
 ,1997, , ,2020,구의동,"40,000",현대프라임,8,18,20,59.82, , ,631-1,11215,11
 ,2018, , ,2020,구의동,"7,000",래미안파크스위트,8,210,20,59.98, , ,668,11215,5
 ,2018, , ,2020,구의동,"47,250",래미안파크스위트,8,0,20,59.98, , ,668,11215,8
 ,2006, , ,2020,구의동,"5,000",데쟈뷰아파트,8,70,20,62.67, , ,45-11,11215,5
 ,2006, , ,2020,구의동,"70,000",현대13차폴라트리움,8,90,20,154.92, , ,199-23,11215,17
 ,2006, , ,2020,구의동,"5,000",데쟈뷰아파트,8,70,20,62.67, , ,45-11,11215,5
 ,1997, , ,2020,구의동,"5,000",현대프라임,8,105,21,59.82, , ,631-1,11215,25
 ,1997, , ,2020,구의동,"5,000",현대프라임,8,105,21,59.82, , ,631-1,11215,25
 ,2018, , ,2020,구의동,"126,000",래미안파크스위트,8,0,21,117.68, , ,668,11215,11
 ,1997, , ,2020,구의동,"44,000",현대프라임,8,0,22,59.82, , ,631-1,11215,19
 ,1996, , ,2020,구의동,"52,500",구의현대2단지,8,0,22,84.88, , ,611,11215,1
