갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2014,갱신,22.09~24.09,2022,아현동,"123,900",마포래미안푸르지오4단지,7,0,1,114.2802,"118,000", ,777,11440,21
 ,2014,신규,22.07~24.07,2022,아현동,"82,950",마포래미안푸르지오4단지,7,0,1,84.5978, , ,777,11440,29
사용,2015,갱신,22.07~24.07,2022,아현동,"75,600",공덕자이,7,0,1,84.99,"72,000", ,800,11440,12
사용,2014,갱신,22.09~24.09,2022,아현동,"67,200",마포래미안푸르지오1단지,7,0,2,59.9656,"64,000", ,777,11440,13
사용,2014,갱신,22.07~24.07,2022,아현동,"47,000",마포래미안푸르지오3단지,7,50,2,59.9796,"60,000", ,777,11440,5
 ,2014,신규,22.08~24.08,2022,아현동,"60,000",마포래미안푸르지오2단지,7,75,2,59.9656, , ,777,11440,2
 ,2014,신규,22.08~24.08,2022,아현동,"30,000",마포래미안푸르지오4단지,7,250,2,84.3884, , ,777,11440,17
사용,2014,갱신,22.07~24.07,2022,아현동,"113,400",마포래미안푸르지오2단지,7,0,4,114.2802,"108,000", ,777,11440,4
 ,2022,신규,22.07~23.07,2022,아현동,"5,000",아르띠타워,7,78,5,18.48, , ,330-5,11440,14
사용,2014,갱신,22.08~24.08,2022,아현동,"120,750",마포래미안푸르지오2단지,7,0,7,114.588,"115,000", ,777,11440,20
 ,2015,신규,22.08~24.09,2022,아현동,"65,000",공덕자이,7,110,7,84.99, , ,800,11440,7
 ,2015,신규,22.09~24.09,2022,아현동,"30,000",공덕자이,7,150,7,59.99, , ,800,11440,4
사용,1970,갱신,22.07~24.07,2022,아현동,"10,000",예미원,7,58,7,67.9,"10,000",54,371-1,11440,3
 ,2015,신규,22.09~24.08,2022,아현동,"130,000",공덕자이,7,0,8,114.99, , ,800,11440,6
 ,2014,신규,22.08~24.08,2022,아현동,"30,000",마포래미안푸르지오3단지,7,400,8,114.7267, , ,777,11440,3
사용,2014,갱신,22.09~24.09,2022,아현동,"118,650",마포래미안푸르지오3단지,7,0,9,114.7267,"113,000", ,777,11440,11
 ,2014,신규,22.08~24.08,2022,아현동,"76,000",마포래미안푸르지오1단지,7,0,9,59.9796, , ,777,11440,13
사용,2014,갱신,22.08~24.08,2022,아현동,"70,350",마포래미안푸르지오1단지,7,0,9,59.9796,"67,000", ,777,11440,18
 ,2015,신규,22.08~24.08,2022,아현동,"40,000",공덕자이,7,120,9,59.99, , ,800,11440,8
사용,2017,갱신,22.09~24.09,2022,아현동,"20,000",마포센트럴아이파크,7,171,10,84.9668,"20,000",160,802,11440,13
 ,2014, , ,2022,아현동,"3,496",마포래미안푸르지오3단지,7,18,11,41.9838, , ,777,11440,2
 ,1998,갱신,22.09~24.09,2022,아현동,"38,580",서서울삼성,7,0,11,48.92,"36,750", ,692,11440,17
 ,2014, , ,2022,아현동,"4,790",마포래미안푸르지오2단지,7,6,11,36.9796, , ,777,11440,21
 ,2014,신규,22.08~24.08,2022,아현동,"10,000",마포래미안푸르지오4단지,7,240,11,59.9452, , ,777,11440,12
사용,2014,갱신,22.10~24.10,2022,아현동,"10,000",마포래미안푸르지오1단지,7,159,12,59.9796,"10,000",150,777,11440,15
사용,2014,갱신,22.08~24.08,2022,아현동,"65,000",마포래미안푸르지오2단지,7,12,13,59.9656,"65,000", ,777,11440,7
 ,2014, , ,2022,아현동,"70,000",마포래미안푸르지오3단지,7,100,14,84.5978, , ,777,11440,23
 ,2014,신규,22.09~24.09,2022,아현동,"70,000",마포래미안푸르지오3단지,7,100,14,84.5978, , ,777,11440,23
사용,2014,갱신,22.09~24.09,2022,아현동,"5,000",마포래미안푸르지오4단지,7,189,15,59.9656,"5,000",180,777,11440,7
사용,2014,갱신,22.09~24.09,2022,아현동,"89,250",마포래미안푸르지오2단지,7,0,15,84.5978,"85,000", ,777,11440,15
 ,2014,신규,22.09~24.09,2022,아현동,"50,000",마포래미안푸르지오2단지,7,80,15,59.9656, , ,777,11440,2
사용,2017,갱신,22.08~24.08,2022,아현동,"76,000",마포센트럴아이파크,7,0,16,84.9668,"73,000", ,802,11440,21
