갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2002, , ,2020,성북동,"45,000",성북좋은,1,0,13,92.57, , ,179-96,11290,5
 ,1971, , ,2020,성북동,"8,000",성북,1,0,13,44.79, , ,348-3,11290,3
 ,1998, , ,2020,돈암동,"50,000",한신,1,0,1,132.96, , ,609-1,11290,13
 ,1998, , ,2020,돈암동,"3,000",한진(609-1),1,80,2,59.58, , ,609-1,11290,11
 ,1998, , ,2020,돈암동,"31,000",한신,1,0,2,68.13, , ,609-1,11290,14
 ,2016, , ,2020,돈암동,"49,500",돈암코오롱하늘채,1,0,2,59.8616, , ,644,11290,5
 ,2003, , ,2020,돈암동,"43,000",동부센트레빌,1,0,3,80.54, , ,633,11290,16
 ,2004, , ,2020,돈암동,"36,000",이수브라운스톤돈암,1,5,3,59.99, , ,636,11290,17
 ,1998, , ,2020,돈암동,"16,000",한진(609-1),1,27,3,59.58, , ,609-1,11290,15
 ,1998, , ,2020,돈암동,"44,500",한신,1,0,3,84.87, , ,609-1,11290,12
 ,1998, , ,2020,돈암동,"3,000",한진(609-1),1,85,4,59.58, , ,609-1,11290,19
 ,1998, , ,2020,돈암동,"27,000",한진(609-1),1,0,4,59.58, , ,609-1,11290,7
 ,2006, , ,2020,돈암동,"40,000",돈암동더샵아파트,1,0,4,84.817, , ,603,11290,6
 ,1999, , ,2020,돈암동,"30,000",돈암동삼성,1,0,4,59.4, , ,15-1,11290,7
 ,1999, , ,2020,돈암동,"40,000",돈암동삼성,1,0,4,114.66, , ,15-1,11290,1
 ,2014, , ,2020,돈암동,"43,000",길음역금호어울림센터힐,1,0,4,59.5, , ,643,11290,7
 ,2006, , ,2020,돈암동,"40,000",돈암동더샵아파트,1,0,4,84.817, , ,603,11290,6
 ,2003, , ,2020,돈암동,"43,000",동부센트레빌,1,0,4,80.54, , ,633,11290,9
 ,1991, , ,2020,돈암동,"21,000",돈암현대아파트,1,10,4,56.7, , ,1,11290,10
 ,1991, , ,2020,돈암동,"21,000",돈암현대아파트,1,11,4,56.7, , ,1,11290,10
 ,1998, , ,2020,돈암동,"39,000",한진(609-1),1,0,5,84.87, , ,609-1,11290,6
 ,2003, , ,2020,돈암동,"42,000",동부센트레빌,1,0,6,80.54, , ,633,11290,1
 ,1998, , ,2020,돈암동,"5,000",한진(609-1),1,80,6,59.58, , ,609-1,11290,14
 ,1998, , ,2020,돈암동,"55,000",한신,1,0,7,132.96, , ,609-1,11290,4
 ,1998, , ,2020,돈암동,"43,000",한신,1,0,7,84.87, , ,609-1,11290,2
 ,2004, , ,2020,돈암동,"5,000",이수브라운스톤돈암,1,140,7,84.97, , ,636,11290,11
 ,1998, , ,2020,돈암동,"40,000",한진(609-1),1,0,7,84.87, , ,609-1,11290,15
 ,2004, , ,2020,돈암동,"25,000",이수브라운스톤돈암,1,60,7,84.97, , ,636,11290,6
 ,1998, , ,2020,돈암동,"27,500",한진(609-1),1,0,8,59.58, , ,609-1,11290,15
 ,1999, , ,2020,돈암동,"27,500",돈암동 풍림아파트 101~105동,1,0,8,59.64, , ,632,11290,1
 ,2014, , ,2020,돈암동,"43,000",길음역금호어울림센터힐,1,0,8,59.84, , ,643,11290,7
 ,1998, , ,2020,돈암동,"32,000",범양,1,0,10,59.79, , ,631,11290,8
 ,1991, , ,2020,돈암동,"28,000",돈암현대아파트,1,0,10,56.7, , ,1,11290,5
 ,2003, , ,2020,돈암동,"10,000",동부센트레빌,1,145,10,115.51, , ,633,11290,1
 ,2004, , ,2020,돈암동,"38,000",이수브라운스톤돈암,1,0,10,59.99, , ,636,11290,14
 ,1998, , ,2020,돈암동,"39,000",한진(609-1),1,0,10,84.87, , ,609-1,11290,15
 ,2014, , ,2020,돈암동,"44,000",길음역금호어울림센터힐,1,0,10,59.5, , ,643,11290,8
 ,2013, , ,2020,돈암동,"65,000",돈암동해피트리,1,0,10,84.98, , ,642,11290,8
 ,2014, , ,2020,돈암동,"45,000",길음역금호어울림센터힐,1,0,11,59.84, , ,643,11290,20
 ,1998, , ,2020,돈암동,"29,000",한진(609-1),1,0,11,59.58, , ,609-1,11290,12
 ,2014, , ,2020,돈암동,"43,500",길음역금호어울림센터힐,1,0,11,59.84, , ,643,11290,17
 ,2004, , ,2020,돈암동,"44,000",이수브라운스톤돈암,1,0,11,84.97, , ,636,11290,19
