갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1998,신규,22.12~24.12,2022,방배동,"80,000",영진,10,0,1,104.98, , ,836-4,11650,1
 ,2001,신규,22.12~24.12,2022,방배동,"150,000",방배2차현대홈타운,10,50,1,147.26, , ,2001,11650,3
 ,2013,신규,22.12~24.12,2022,방배동,"40,000",롯데캐슬아르떼,10,270,1,84.9145, , ,424-28,11650,16
 ,2004,신규,22.10~24.10,2022,방배동,"2,000",한신트리플,10,100,1,39.31, , ,816-1,11650,7
 ,2018,신규,22.11~24.11,2022,방배동,"95,000",방배아트자이,10,0,1,59.9938, , ,3278,11650,8
 ,1975,신규,22.11~24.11,2022,방배동,"47,000",삼호1동~3동,10,0,1,80.33, , ,770-1,11650,5
 ,1975,신규,22.11~24.11,2022,방배동,"47,000",삼호1동~3동,10,0,1,80.33, , ,770-1,11650,5
 ,2002,갱신,22.10~24.10,2022,방배동,"67,000",신주,10,0,2,93.34,"57,500", ,449-3,11650,5
 ,2002,신규,22.11~24.11,2022,방배동,"100,000",방배대우유로카운티,10,720,2,216.15, , ,847-34,11650,3
 ,2005,갱신,22.10~23.10,2022,방배동,"3,000",방배대우디오빌,10,80,3,29.6,"3,000",80,866-20,11650,22
사용,1975,갱신, ,2022,방배동,"29,400",삼호1동~3동,10,42,3,81.39,"28,000",40,770-1,11650,5
 ,2005, , ,2022,방배동,"125,000",방배래미안타워,10,0,4,134.96, , ,485-3,11650,9
 ,2001,신규,22.12~24.12,2022,방배동,"100,000",방배2차현대홈타운,10,150,4,147.26, , ,2001,11650,16
 ,2004,신규,22.11~24.11,2022,방배동,"35,000",방배엔스위트,10,100,4,84.71, , ,481-11,11650,1
 ,2005,신규,23.01~25.01,2022,방배동,"125,000",방배래미안타워,10,0,4,134.96, , ,485-3,11650,9
사용,2002,갱신,22.11~24.11,2022,방배동,"62,475",서초이에스에이3차,10,0,4,59.4,"59,500", ,1006-1,11650,1
 ,2001,신규,22.12~24.12,2022,방배동,"100,000",방배2차현대홈타운,10,150,4,147.26, , ,2001,11650,16
 ,1988,갱신,22.11~24.11,2022,방배동,"70,000",방배임광,10,0,5,100.82,"57,750", ,1010-1,11650,5
 ,2005,갱신,22.10~24.10,2022,방배동,"104,900",브라운스톤효령,10,0,5,121.269,"100,000", ,981-40,11650,3
 ,2005,갱신,22.11~24.11,2022,방배동,"40,000",브라운스톤방배,10,195,5,84.98,"40,000",140,899-16,11650,9
사용,2007,갱신,22.10~24.10,2022,방배동,"62,840",방배아크로타워,10,0,5,75.26,"59,850", ,923-6,11650,4
 ,2004,신규,22.12~24.12,2022,방배동,"50,000",래미안방배아트힐(1008-2),10,500,5,174.5, , ,1008-2,11650,9
 ,2004,갱신,22.11~24.11,2022,방배동,"119,000",방배아크로리버,10,0,6,84.74,"94,500", ,752-36,11650,20
 ,2003,신규,22.11~24.11,2022,방배동,"60,000",방배트리플,10,100,6,84.91, , ,816-3,11650,4
 ,2003, , ,2022,방배동,"31,500",예림,10,63,6,67.56, , ,432-10,11650,2
 ,1988,갱신,22.11~24.11,2022,방배동,"55,000",방배임광,10,0,6,65.85,"50,000", ,1010-1,11650,3
 ,1976,갱신,22.10~24.10,2022,방배동,"80,000",삼호3,10,120,6,181.6,"80,000",35,757-3,11650,12
 ,2003,신규,22.11~24.11,2022,방배동,"69,000",삼성래미안1,10,0,6,59.9, , ,2626,11650,6
사용,2003,갱신,22.12~24.12,2022,방배동,"31,500",예림,10,63,6,67.56,"30,000",60,432-10,11650,2
사용,2006,갱신,23.01~25.01,2022,방배동,"40,000",방배디오슈페리움Ⅰ,10,134,7,84.82,"40,000",120,3001-2,11650,22
사용,2006,갱신,22.11~24.11,2022,방배동,"84,000",방배서리풀힐스,10,0,7,84.992,"80,000", ,915-16,11650,8
 ,2005,신규,22.10~23.10,2022,방배동,"3,000",방배대우디오빌,10,80,7,29.6, , ,866-20,11650,7
 ,2005,신규,22.11~24.11,2022,방배동,"1,000",방배대우디오빌,10,83,7,28.84, , ,866-20,11650,16
 ,2005,갱신,22.11~23.11,2022,방배동,"50,000",한진로즈힐,10,220,7,97.342,"50,000",100,3276,11650,9
 ,2005,신규,22.11~24.11,2022,방배동,"120,000",방배래미안타워,10,0,7,134.96, , ,485-3,11650,22
 ,2018, , ,2022,방배동,"85,995",방배아트자이,10,0,7,59.9938, , ,3278,11650,9
 ,1991,갱신,22.12~24.12,2022,방배동,"62,000",방배우성,10,11,7,117.19,"60,000", ,2525,11650,9
 ,1975, ,22.11~24.11,2022,방배동,"35,700",삼호1동~3동,10,100,8,80.33, , ,770-1,11650,7
 ,1975,갱신,22.11~24.11,2022,방배동,"46,500",삼호1동~3동,10,20,8,81.39,"44,000",20,770-1,11650,12
사용,2004,갱신,22.12~24.12,2022,방배동,"40,500",방배아크로리버,10,175,8,84.74,"40,000",161,752-36,11650,22
 ,2005,신규,23.01~25.01,2022,방배동,"70,000",방배아트e-편한세상102,10,30,8,74.87, , ,484-5,11650,4
 ,2003,신규,22.12~24.12,2022,방배동,"30,000",삼성래미안1,10,200,8,114.94, , ,2626,11650,5
사용,2010,갱신,22.10~24.10,2022,방배동,"89,250",서리풀e편한세상,10,0,8,59.94,"85,000", ,906-13,11650,6
 ,2013,신규,22.12~24.12,2022,방배동,"60,000",롯데캐슬아르떼,10,210,8,84.9145, , ,424-28,11650,17
 ,2012,신규,22.11~24.11,2022,방배동,"2,000",훼미리타운,10,130,9,40.98, , ,932-34,11650,6
 ,2006,갱신,22.11~24.11,2022,방배동,"93,000",디오수페리움2,10,0,10,84.94,"71,400", ,3001-1,11650,12
 ,2010,갱신,22.11~24.11,2022,방배동,"96,000",서리풀e편한세상,10,0,10,59.94,"84,000",30,906-13,11650,4
 ,2006,신규,22.12~25.12,2022,방배동,"120,000",쌍용예가클래식,10,100,10,155.4471, , ,776-3,11650,5
 ,1999,신규,22.11~24.11,2022,방배동,"30,000",방배1차현대홈타운,10,200,10,84.96, , ,1344,11650,13
사용,2003,갱신,23.03~25.03,2022,방배동,"147,000",대림e-편한세상1,10,0,10,164.38,"140,000", ,884-21,11650,3
사용,2004,갱신,22.10~24.10,2022,방배동,"120,750",방배동동양파라곤,10,0,11,198.42,"115,000", ,992-8,11650,6
 ,1976,신규,22.12~24.12,2022,방배동,"70,000",삼호2,10,80,11,132.39, , ,758-4,11650,1
 ,2005,신규,22.10~24.10,2022,방배동,"1,000",방배대우디오빌,10,90,11,28.84, , ,866-20,11650,7
 ,2019,신규,22.11~24.11,2022,방배동,"10,000",방배마에스트로,10,220,12,33.65, , ,866-10,11650,27
사용,2004,갱신,22.10~24.10,2022,방배동,"50,000",동부센트레빌,10,273,12,134.04,"50,000",260,3275,11650,18
사용,2006,갱신,22.11~23.11,2022,방배동,"6,000",SK리더스뷰(파스텔시티),10,274,12,84.95,"6,000",260,444-3,11650,10
사용,2010,갱신,22.10~24.10,2022,방배동,"84,000",서리풀e편한세상,10,105,12,84.97,"80,000",100,906-13,11650,6
 ,2010,갱신,22.10~24.10,2022,방배동,"110,000",서리풀e편한세상,10,0,12,84.97,"105,000", ,906-13,11650,3
사용,2013,갱신,22.11~24.11,2022,방배동,"82,650",롯데캐슬아르떼,10,0,12,59.9742,"78,750", ,424-28,11650,16
 ,1991,신규,23.02~25.02,2022,방배동,"20,000",방배우성,10,103,12,80.2, , ,2525,11650,6
 ,2005,갱신,22.10~24.10,2022,방배동,"62,400",보아스방배,10,0,12,83.42,"60,000", ,831-6,11650,2
사용,1999,갱신,22.10~24.10,2022,방배동,"105,100",방배1차현대홈타운,10,0,13,84.96,"105,000", ,1344,11650,15
 ,1976, ,22.11~24.11,2022,방배동,"70,000",삼호2,10,70,13,131.41, , ,758-4,11650,10
 ,1975,갱신,22.10~23.10,2022,방배동,"35,000",삼호1동~3동,10,30,13,81.39,"35,000", ,770-1,11650,6
 ,1976,신규,22.11~24.11,2022,방배동,"70,000",삼호2,10,70,13,131.41, , ,758-4,11650,10
 ,2010,신규,23.01~25.01,2022,방배동,"5,000",리첸시아방배,10,"1,600",13,251.88, , ,755-14,11650,15
 ,2006,신규,22.12~24.12,2022,방배동,"100,000",방배아이파크,10,75,13,84.32, , ,3277,11650,5
 ,2006,신규,22.12~24.12,2022,방배동,"100,000",방배아이파크,10,75,13,84.32, , ,3277,11650,5
 ,2006,갱신,22.11~24.11,2022,방배동,"150,000",롯데캐슬헤론,10,0,14,169.08,"115,000", ,754-1,11650,15
 ,2001,신규,22.12~24.12,2022,방배동,"10,000",금강프리빌,10,400,14,127.2, , ,940-8,11650,12
 ,2005,신규,23.01~25.01,2022,방배동,"90,000",방배아트e-편한세상102,10,0,15,108.98, , ,484-5,11650,2
 ,2013,신규,22.12~24.12,2022,방배동,"155,000",롯데캐슬아르떼,10,0,15,121.6576, , ,424-28,11650,6
 ,2003,신규,22.11~24.11,2022,방배동,"20,000",예림,10,50,15,56.53, , ,432-10,11650,5
사용,2013,갱신,22.11~24.11,2022,방배동,"120,750",롯데캐슬아르떼,10,0,15,84.9145,"115,000", ,424-28,11650,14
사용,2013,갱신,22.12~24.12,2022,방배동,"126,000",롯데캐슬아르떼,10,0,15,121.6356,"120,000", ,424-28,11650,10
 ,2010,신규,22.11~24.11,2022,방배동,"85,000",서리풀e편한세상,10,0,16,59.94, , ,906-13,11650,1
 ,1994,갱신,22.11~23.11,2022,방배동,"160,000",월드빌라트(999),10,0,17,261.49,"150,000", ,999,11650,2
사용,2005,갱신, ,2022,방배동,"1,000",방배대우디오빌,10,89,17,29.6,"1,000",85,866-20,11650,9
 ,1975,신규,22.11~24.11,2022,방배동,"17,000",삼호1동~3동,10,200,17,116.13, , ,770-1,11650,3
 ,1975,신규,23.01~25.01,2022,방배동,"40,000",삼호1동~3동,10,60,17,81.39, , ,770-1,11650,10
 ,2010,갱신,22.10~24.10,2022,방배동,"127,000",서리풀e편한세상,10,0,18,84.97,"105,000", ,906-13,11650,8
 ,2005,신규,23.01~25.01,2022,방배동,"30,000",방배CJ나인빌1차,10,400,18,137.3, , ,889-5,11650,2
 ,2004,신규,22.12~24.12,2022,방배동,"95,000",래미안방배아트힐(1008-2),10,150,18,127.31, , ,1008-2,11650,3
 ,2003,갱신,22.10~24.10,2022,방배동,"74,000",삼성래미안1,10,0,18,84.91,"71,000", ,2626,11650,1
사용,2005,갱신,22.11~24.11,2022,방배동,"141,750",상지리츠빌8차,10,0,18,125.84,"135,000", ,1-35,11650,1
 ,2003,신규,23.01~25.01,2022,방배동,"87,000",삼성래미안1,10,0,19,84.91, , ,2626,11650,1
 ,2021,신규, ,2022,방배동,"140,000",방배그랑자이,10,200,19,122.9294, , ,3283,11650,6
 ,2000,갱신,22.10~23.10,2022,방배동,"40,000",방배씨티(보성),10,90,20,74.16,"46,500",36,836-1,11650,6
 ,1999,갱신,22.11~24.11,2022,방배동,"10,000",방배1차현대홈타운,10,175,20,59.94,"10,000",125,1344,11650,11
 ,2005,신규,22.10~24.10,2022,방배동,"105,000",방배래미안타워,10,0,20,103.34, , ,485-3,11650,16
 ,2004,신규,22.11~24.11,2022,방배동,"15,000",한신트리플,10,55,20,43.93, , ,816-1,11650,7
 ,1992,갱신,22.12~24.12,2022,방배동,"10,000",대우(효령),10,230,21,84.91,"10,000",150,1038,11650,9
 ,2021, , ,2022,방배동,"70,000",방배그랑자이,10,245,22,84.972, , ,3283,11650,17
사용,2003,갱신,22.10~24.10,2022,방배동,"84,000",삼성래미안1,10,0,22,84.91,"80,000", ,2626,11650,5
 ,2002,갱신,22.11~24.11,2022,방배동,"55,500",서초이에스에이3차,10,0,22,59.4,"53,000", ,1006-1,11650,10
 ,1983,신규,22.11~24.11,2022,방배동,"70,000",방배신삼호,10,30,22,105.04, , ,725,11650,8
 ,2018,갱신,23.02~25.02,2022,방배동,"131,250",방배아트자이,10,100,22,126.6211,"131,250", ,3278,11650,6
 ,2021, , ,2022,방배동,"70,000",방배그랑자이,10,245,22,84.972, , ,3283,11650,17
 ,2003,갱신,23.01~25.04,2022,방배동,"100,000",삼성래미안1,10,0,22,114.94,"80,800", ,2626,11650,1
 ,2003,신규,22.12~24.12,2022,방배동,"130,000",대림e-편한세상1,10,160,22,188.21, , ,884-21,11650,10
 ,2005,신규,22.10~23.10,2022,방배동,"1,000",방배대우디오빌,10,90,22,28.84, , ,866-20,11650,3
 ,2013,갱신,22.12~23.05,2022,방배동,"110,000",롯데캐슬아르떼,10,0,22,59.9742,"78,000", ,424-28,11650,3
사용,2006,갱신,22.11~24.11,2022,방배동,"66,000",SK리더스뷰(파스텔시티),10,0,22,84.97,"63,000", ,444-3,11650,8
 ,2005,갱신,22.12~24.12,2022,방배동,"75,000",한진로즈힐,10,90,22,87.202,"68,000",38,3276,11650,1
사용,1999,갱신,22.12~24.12,2022,방배동,"21,000",방배1차현대홈타운,10,147,22,59.94,"20,000",140,1344,11650,16
 ,2019, , ,2022,방배동,"21,000",방배마에스트로,10,105,23,29.28, , ,866-10,11650,23
 ,2019,신규,22.11~24.11,2022,방배동,"21,000",방배마에스트로,10,105,23,29.28, , ,866-10,11650,23
 ,2004,신규,22.12~24.12,2022,방배동,"80,000",방배3차현대홈타운,10,95,24,84.982, , ,2233,11650,1
 ,2004,갱신,22.11~24.11,2022,방배동,"74,200",방배3차현대홈타운,10,60,24,120.915,"70,000", ,2233,11650,6
 ,2004, ,22.10~25.04,2022,방배동,"105,000",방배5차상지리츠빌,10,0,24,136.06, , ,797-22,11650,2
 ,2003,신규,22.12~24.12,2022,방배동,0,방배다움샤인힐,10,880,24,208.85, , ,806-9,11650,5
 ,2013,신규, ,2022,방배동,"66,290",롯데캐슬아르떼,10,0,25,59.9742, , ,424-28,11650,7
사용,2004,갱신,22.11~24.11,2022,방배동,"126,000",방배2차e-편한세상,10,0,25,164.53,"120,000", ,881-26,11650,2
 ,2021,신규,22.12~24.12,2022,방배동,"110,000",방배그랑자이,10,60,25,84.972, , ,3283,11650,9
사용,2004,갱신,22.11~24.11,2022,방배동,"68,000",파라다이스(477-7),10,0,25,83.86,"65,000", ,477-7,11650,5
사용,1991,갱신,22.11~24.11,2022,방배동,"50,000",방배우성,10,40,25,84.99,"50,000",30,2525,11650,4
 ,1996, , ,2022,방배동,"40,000",두원,10,0,25,59.53, , ,473-1,11650,2
사용,1992,갱신,22.10~24.10,2022,방배동,"50,000",대우(효령),10,60,25,84.91,"50,000",50,1038,11650,12
사용,2018,갱신,22.10~24.10,2022,방배동,"86,625",방배아트자이,10,0,26,59.9938,"82,500", ,3278,11650,3
 ,2004,신규,22.12~24.12,2022,방배동,"50,000",방배아크로리버,10,210,26,84.74, , ,752-36,11650,22
