갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2002,갱신,22.06~24.06,2022,월계동,"45,000",한진한화그랑빌,6,0,1,84.97,"43,000", ,18,11350,17
 ,1997,신규,22.06~24.06,2022,월계동,"15,000",대동,6,60,1,59.76, , ,925,11350,10
 ,1986,신규,22.06~24.06,2022,월계동,"26,000",미성,6,0,1,50.14, , ,13,11350,2
 ,2005,신규,22.08~24.08,2022,월계동,"41,000",성북역신도브래뉴,6,0,1,59.8215, , ,941,11350,11
 ,1998,신규,22.07~24.07,2022,월계동,"8,000",초안1,6,55,1,59.85, , ,923,11350,6
 ,1998,갱신,22.06~24.06,2022,월계동,"14,500",청백4,6,0,1,39.84,"12,000", ,781,11350,5
사용,1998,갱신,22.06~24.06,2022,월계동,"21,000",청백4,6,0,1,59.4,"20,000", ,781,11350,15
 ,1998, , ,2022,월계동,"22,050",청백3,6,0,1,49.77, , ,780,11350,8
 ,1995,신규,22.07~24.07,2022,월계동,"2,000",사슴3,6,60,1,33.18, , ,320-11,11350,5
 ,1996,신규,22.09~24.09,2022,월계동,"40,000",극동,6,0,1,80.28, , ,803-1,11350,17
 ,1995,신규,22.07~25.07,2022,월계동,"2,000",사슴3,6,60,1,33.18, , ,320-11,11350,5
 ,1997,신규,22.06~24.06,2022,월계동,"4,000",초안2,6,65,2,49.6, , ,924,11350,9
 ,1986,갱신,22.06~25.01,2022,월계동,"15,000",미성,6,17,2,50.14,"2,000",55,13,11350,2
 ,1994,신규,22.06~24.06,2022,월계동,"49,000",서광,6,0,2,84.61, , ,922,11350,10
 ,2020,신규, ,2022,월계동,"12,008",월계센트럴아이파크,6,43,2,59.99, , ,951,11350,3
 ,2020,신규, ,2022,월계동,"12,640",월계센트럴아이파크,6,45,2,59.99, , ,951,11350,7
 ,1995,신규,22.08~24.08,2022,월계동,"15,000",성원(사슴4),6,0,2,39.6, , ,322-1,11350,9
 ,2002,신규,22.09~24.09,2022,월계동,"53,000",한진한화그랑빌,6,0,2,84.97, , ,18,11350,1
 ,2020,신규, ,2022,월계동,"12,640",월계센트럴아이파크,6,45,3,59.99, , ,951,11350,4
 ,1986,신규, ,2022,월계동,"15,100",미성,6,0,3,50.14, , ,13,11350,4
 ,2004,신규,22.08~24.08,2022,월계동,"43,000",월계흥화브라운빌,6,0,3,84.91, , ,939,11350,3
 ,1986,갱신, ,2022,월계동,"3,000",미성,6,70,3,50.14,"3,000",55,13,11350,4
사용,1986,갱신,22.06~24.06,2022,월계동,"18,900",삼호3,6,0,3,59.22,"18,000", ,13,11350,8
 ,2000,신규,22.07~24.07,2022,월계동,"41,000",현대,6,0,3,59.95, , ,929,11350,8
 ,1994,신규,22.07~24.07,2022,월계동,"47,000",서광,6,0,4,84.61, , ,922,11350,13
 ,1995,신규,22.06~26.06,2022,월계동,"18,000",사슴3,6,0,4,33.18, , ,320-11,11350,9
 ,1986,신규,22.06~24.06,2022,월계동,"2,000",삼호3,6,62,4,59.22, , ,13,11350,12
 ,2000,신규,22.07~24.07,2022,월계동,"40,000",현대,6,0,4,59.95, , ,929,11350,13
사용,1992,갱신, ,2022,월계동,"12,600",주공2,6,0,4,38.64,"12,000", ,556,11350,7
 ,1992, , ,2022,월계동,"12,600",주공2,6,0,4,38.64, , ,556,11350,7
 ,2005, , ,2022,월계동,"39,000",동원베네스트,6,0,4,59.854, , ,940,11350,5
 ,2005,신규,22.07~24.07,2022,월계동,"39,000",동원베네스트,6,0,4,59.854, , ,940,11350,5
사용,1986,갱신,22.07~24.07,2022,월계동,"17,300",미륭,6,0,4,51.48,"16,500", ,13,11350,3
 ,1986,신규,22.07~24.07,2022,월계동,"24,000",미륭,6,0,4,51.48, , ,13,11350,6
 ,2000, , ,2022,월계동,"26,770",현대,6,0,6,59.95, , ,929,11350,3
 ,1986, , ,2022,월계동,"27,000",미륭,6,0,6,51.48, , ,13,11350,7
사용,1986,갱신,22.06~24.06,2022,월계동,"18,375",미륭,6,0,6,51.48,"17,500", ,13,11350,2
 ,1986,신규,22.08~24.08,2022,월계동,"27,000",미륭,6,0,6,51.48, , ,13,11350,7
 ,1986,신규,22.08~24.08,2022,월계동,"34,000",삼호3,6,0,6,59.22, , ,13,11350,7
사용,1986,갱신,22.07~24.07,2022,월계동,"17,850",미성,6,0,6,50.14,"17,000", ,13,11350,11
사용,1987,갱신,22.06~24.06,2022,월계동,"15,000",삼호4,6,0,6,50.18,"14,700", ,12,11350,7
 ,1995,신규,22.07~24.07,2022,월계동,"28,000",성원(사슴4),6,0,7,49.92, , ,322-1,11350,3
 ,1992,신규,22.07~24.06,2022,월계동,"2,000",주공2,6,60,7,44.94, , ,556,11350,12
 ,1986,신규,22.07~24.07,2022,월계동,"1,000",미성,6,75,7,50.14, , ,13,11350,4
 ,1995,신규,22.07~24.07,2022,월계동,"1,000",사슴3,6,39,7,39.6, , ,320-11,11350,14
