갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,1992,갱신, ,2021,충정로2가,"40,000",현대,10,4,9,83.63,"40,000", ,185-15,11410,4
 ,2004,신규,21.11~23.11,2021,충정로3가,"25,000",충정리시온,10,15,1,33.32, , ,465,11410,10
 ,1987,신규,21.11~23.11,2021,충정로3가,"46,000",피어리스,10,0,2,84.24, , ,222,11410,13
 ,2008,신규,21.11~23.11,2021,충정로3가,"55,000",우리유앤미,10,0,2,84.73, , ,466,11410,7
 ,2004,신규,21.10~23.10,2021,충정로3가,"2,000",충정리시온,10,48,11,33.32, , ,465,11410,11
 ,2005,신규,21.11~24.01,2021,충정로3가,"10,000",충정솔레디움(101동),10,100,15,83.09, , ,30-17,11410,3
 ,2005,신규,21.11~24.01,2021,충정로3가,"10,000",충정솔레디움(101동),10,100,15,83.09, , ,30-17,11410,3
 ,1987,신규,21.12~23.12,2021,충정로3가,"38,588",피어리스,10,0,22,84.24, , ,222,11410,14
 ,2008,신규,21.12~23.12,2021,충정로3가,"5,000",우리유앤미,10,200,22,84.73, , ,466,11410,7
 ,2008,신규,21.12~23.12,2021,충정로3가,"47,000",우리유앤미,10,30,22,84.73, , ,466,11410,14
사용,2010,갱신,21.10~23.10,2021,충정로3가,"39,000",충림예하임,10,4,26,84.6,"39,000", ,477,11410,1
 ,2020, , ,2021,충정로3가,"6,900",더스타일하우스디센트럴,10,52,27,26.5236, , ,480,11410,13
 ,2008,신규,21.10~22.10,2021,합동,"5,000",에스케이뷰,10,270,7,84.909, , ,118,11410,16
 ,2008,신규,21.11~23.11,2021,합동,"5,000",에스케이뷰,10,300,13,84.909, , ,118,11410,6
 ,2008,신규,21.11~23.11,2021,합동,"5,000",에스케이뷰,10,180,16,59.956, , ,118,11410,7
 ,1971,신규,21.10~22.10,2021,미근동,"9,500",서소문,10,25,9,52.96, , ,215,11410,4
 ,1971,신규,21.12~23.12,2021,미근동,"15,000",서소문,10,0,30,57.85, , ,215,11410,4
 ,2011,신규,21.10~23.10,2021,냉천동,"15,000",돈의문센트레빌,10,165,8,59.98, , ,261,11410,5
 ,2011,신규,21.11~23.11,2021,냉천동,"40,000",돈의문센트레빌,10,130,9,84.99, , ,261,11410,11
 ,2011, , ,2021,냉천동,"5,418",돈의문센트레빌(215),10,10,10,30.19, , ,261-1,11410,8
 ,2011,신규,21.12~23.12,2021,냉천동,"53,000",돈의문센트레빌,10,30,13,59.98, , ,261,11410,5
 ,2002,신규,21.10~21.12,2021,냉천동,"54,000",동부센트레빌,10,0,15,59.86, , ,260,11410,2
 ,2002,신규,21.11~23.11,2021,냉천동,"55,000",동부센트레빌,10,0,15,59.86, , ,260,11410,6
 ,2011,갱신,22.03~24.03,2021,냉천동,"65,000",돈의문센트레빌,10,0,16,59.98,"50,000", ,261,11410,2
 ,2011,신규,21.12~23.12,2021,냉천동,"90,000",돈의문센트레빌,10,55,16,114.98, , ,261,11410,10
사용,2011,갱신,21.11~23.11,2021,냉천동,"20,000",돈의문센트레빌,10,143,18,84.99,"20,000",135,261,11410,2
 ,2002,신규,21.12~23.12,2021,냉천동,"40,790",동부센트레빌,10,0,20,59.86, , ,260,11410,14
 ,2002,신규,21.12~23.12,2021,냉천동,"55,000",동부센트레빌,10,0,22,59.86, , ,260,11410,9
 ,2011,신규,21.12~23.12,2021,냉천동,"30,000",돈의문센트레빌,10,82,23,59.98, , ,261,11410,12
 ,2011,신규,21.12~23.12,2021,냉천동,"30,000",돈의문센트레빌,10,82,23,59.98, , ,261,11410,12
 ,2011,신규,21.11~23.11,2021,냉천동,"20,000",돈의문센트레빌,10,145,28,59.98, , ,261,11410,8
 ,2002,신규,22.01~24.01,2021,냉천동,"15,000",동부센트레빌,10,60,29,59.86, , ,260,11410,14
 ,2006, ,21.12~23.12,2021,천연동,"15,000",천연뜨란채,10,68,8,55.85, , ,145,11410,2
 ,2006,신규,21.11~23.11,2021,천연동,"35,000",천연뜨란채,10,0,18,30.17, , ,145,11410,9
사용,2006,갱신,21.12~23.12,2021,천연동,"37,800",천연뜨란채,10,0,26,56.02,"36,000", ,145,11410,1
 ,1995,신규,21.11~23.11,2021,영천동,"70,000",독립문삼호,10,0,1,84.78, , ,100,11410,7
