갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2017, , ,2020,신설동,"1,000",신설동지웰홈스,2,63,5,13.75, , ,117-9,11230,11
 ,2012, , ,2020,신설동,"6,000",더나인,2,18,7,16.98, , ,89-38,11230,4
 ,2017, , ,2020,신설동,"2,000",신설동지웰홈스,2,115,11,26.88, , ,117-9,11230,16
 ,2019, , ,2020,용두동,"27,000",청계한양아이클래스,2,0,1,24.81, , ,255-49,11230,15
 ,2009, , ,2020,용두동,"4,500",롯데캐슬피렌체,2,65,1,30.4, , ,790,11230,8
 ,1994, , ,2020,용두동,"28,000",신동아,2,0,3,58.59, , ,779,11230,8
 ,2015, , ,2020,용두동,"55,000",용두롯데캐슬리치,2,0,3,114.7715, , ,794,11230,5
 ,1994, , ,2020,용두동,"26,000",신동아,2,0,4,49.68, , ,779,11230,4
 ,2007, , ,2020,용두동,"16,000",홈-스타,2,0,4,28.575, , ,102-172,11230,7
 ,2017, , ,2020,용두동,"4,000",KYTOWER,2,58,5,19.93, , ,233-23,11230,11
 ,1994, , ,2020,용두동,"29,000",신동아,2,0,6,58.59, , ,779,11230,1
 ,2004, , ,2020,용두동,"27,000",신설동역대우아이빌1,2,0,8,47.988, , ,236-1,11230,7
 ,2019, , ,2020,용두동,"25,500",가우디캐슬,2,0,8,29.98, , ,104-34,11230,5
 ,2011, , ,2020,용두동,"48,000",래미안 허브리츠,2,0,8,59.98, , ,792,11230,12
 ,2019, , ,2020,용두동,"4,000",리더스캐슬,2,90,10,44.72, , ,104-33,11230,6
 ,2015, , ,2020,용두동,"50,000",용두롯데캐슬리치,2,0,11,59.9779, , ,794,11230,10
 ,1994, , ,2020,용두동,"28,000",신동아,2,0,12,71.01, , ,779,11230,14
 ,1994, , ,2020,용두동,"36,000",신동아,2,0,13,84.63, , ,779,11230,1
 ,2019, , ,2020,용두동,"12,800",가우디캐슬,2,0,13,12.94, , ,104-34,11230,11
 ,1994, , ,2020,용두동,"27,000",신동아,2,0,14,84.63, , ,779,11230,11
 ,2019, , ,2020,용두동,"3,000",리더스캐슬,2,100,15,44.72, , ,104-33,11230,8
 ,2011, , ,2020,용두동,"58,000",래미안 허브리츠,2,0,15,84.96, , ,792,11230,8
 ,2016, , ,2020,용두동,"29,500",동대문푸르지오시티(도시형생활주택),2,0,15,30.11, , ,104-3,11230,18
 ,2019, , ,2020,용두동,"17,000",청계한양아이클래스,2,0,16,14.22, , ,255-49,11230,19
 ,2019, , ,2020,용두동,"25,000",가우디캐슬,2,0,17,29.98, , ,104-34,11230,10
 ,2011, , ,2020,용두동,"40,000",래미안 허브리츠,2,0,17,84.96, , ,792,11230,4
 ,2009, , ,2020,용두동,"55,000",롯데캐슬피렌체,2,0,17,115.57, , ,790,11230,12
 ,1994, , ,2020,용두동,"36,000",신동아,2,0,19,84.63, , ,779,11230,9
 ,2009, , ,2020,용두동,"44,000",용두두산위브,2,0,19,59.99, , ,791,11230,5
 ,2011, , ,2020,용두동,"47,000",래미안 허브리츠,2,0,19,59.98, , ,792,11230,11
 ,2011, , ,2020,용두동,"50,000",래미안 허브리츠,2,0,21,59.98, , ,792,11230,16
 ,2011, , ,2020,용두동,"30,000",래미안 허브리츠,2,80,21,84.97, , ,792,11230,10
 ,2015, , ,2020,용두동,"48,000",용두롯데캐슬리치,2,0,21,59.988, , ,794,11230,8
 ,2011, , ,2020,용두동,"3,000",래미안 허브리츠,2,140,22,59.98, , ,792,11230,6
 ,2011, , ,2020,용두동,"59,000",래미안 허브리츠,2,0,22,84.96, , ,792,11230,6
 ,2009, , ,2020,용두동,"6,000",롯데캐슬피렌체,2,60,22,26.08, , ,790,11230,12
 ,2019, , ,2020,용두동,"15,000",청계한양아이클래스,2,0,23,14.22, , ,255-49,11230,18
 ,2011, , ,2020,용두동,"68,500",래미안 허브리츠,2,0,23,114.96, , ,792,11230,15
 ,2011, , ,2020,용두동,"55,000",래미안 허브리츠,2,0,23,84.97, , ,792,11230,7
 ,2014, , ,2020,용두동,"6,000",한양아이클래스,2,25,23,14.19, , ,112-8,11230,5
 ,2009, , ,2020,용두동,"49,000",용두두산위브,2,0,24,84.99, , ,791,11230,5
 ,2014, , ,2020,용두동,"3,000",한양아이클래스,2,40,25,14.19, , ,112-8,11230,3
 ,1994, , ,2020,용두동,"28,000",신동아,2,20,27,84.63, , ,779,11230,17
 ,2009, , ,2020,용두동,"21,000",롯데캐슬피렌체,2,0,28,26.08, , ,790,11230,12
 ,1994, , ,2020,용두동,"10,000",신동아,2,50,29,58.59, , ,779,11230,13
 ,2014, , ,2020,용두동,"21,000",리안빌딩,2,0,29,48.24, , ,138-59,11230,5
 ,2004, , ,2020,제기동,"40,000",한신아파트,2,0,1,84.76, , ,1212,11230,12
 ,2004, , ,2020,제기동,"33,000",한신아파트,2,0,1,59.84, , ,1212,11230,20
 ,2004, , ,2020,제기동,"32,000",한신아파트,2,0,3,59.84, , ,1212,11230,21
 ,2004, , ,2020,제기동,"3,000",한신아파트,2,100,3,59.84, , ,1212,11230,17
 ,2003, , ,2020,제기동,"39,000",안암골벽산,2,0,4,59.94, , ,153,11230,22
 ,2004, , ,2020,제기동,"41,500",한신아파트,2,0,6,114.885, , ,1212,11230,1
 ,2004, , ,2020,제기동,"38,000",한신아파트,2,0,6,84.76, , ,1212,11230,17
 ,2004, , ,2020,제기동,"38,000",한신아파트,2,0,6,84.76, , ,1212,11230,17
 ,2004, , ,2020,제기동,"33,000",한신아파트,2,0,8,59.84, , ,1212,11230,18
 ,2004, , ,2020,제기동,"32,000",한신아파트,2,0,8,59.84, , ,1212,11230,10
 ,2003, , ,2020,제기동,"39,000",안암골벽산,2,0,8,59.94, , ,153,11230,12
 ,2004, , ,2020,제기동,"5,000",한신아파트,2,80,8,59.84, , ,1212,11230,16
