갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2014, , ,2021,상왕십리동,"79,000",텐즈힐(2구역),8,0,5,84.9, , ,811,11200,20
 ,2014, , ,2021,상왕십리동,"79,000",텐즈힐(2구역),8,0,5,84.9, , ,811,11200,20
 ,2014,신규,21.12~23.12,2021,상왕십리동,"79,000",텐즈힐(2구역),8,0,5,84.9, , ,811,11200,20
 ,2014, , ,2021,상왕십리동,0,텐즈힐(2구역),8,85,16,84.92, , ,811,11200,4
 ,2019, ,21.08~23.08,2021,상왕십리동,"25,000",센트럴큐브,8,0,17,24.76, , ,12-47,11200,12
 ,2014, , ,2021,상왕십리동,"72,450",텐즈힐(2구역),8,0,24,84.9, , ,811,11200,10
사용,2014,갱신,22.04~24.04,2021,상왕십리동,"72,450",텐즈힐(2구역),8,0,24,84.9,"69,000", ,811,11200,10
 ,2014,신규,21.12~23.12,2021,상왕십리동,"100,000",텐즈힐(2구역),8,0,28,84.9, , ,811,11200,8
 ,2014,신규,21.11~23.11,2021,상왕십리동,"70,000",텐즈힐(2구역),8,0,28,55.2, , ,811,11200,4
 ,2014, ,21.11~23.11,2021,상왕십리동,"70,000",텐즈힐(2구역),8,0,28,55.2, , ,811,11200,4
사용,2015,갱신,21.08~23.07,2021,하왕십리동,"50,000",텐즈힐(1단지),8,25,1,84.96,"50,000",17,1066,11200,12
사용,2015,갱신,21.08~23.08,2021,하왕십리동,"71,400",텐즈힐(1단지),8,0,2,84.88,"68,000", ,1066,11200,12
사용,2004,갱신,21.08~22.02,2021,하왕십리동,"55,000",왕십리풍림아이원,8,0,2,59.936,"53,000", ,1061,11200,5
 ,2015,신규,21.08~23.08,2021,하왕십리동,"10,000",텐즈힐(1단지),8,230,2,59.75, , ,1066,11200,16
 ,2017, , ,2021,하왕십리동,"50,000",왕십리자이,8,70,3,59.99, , ,1071,11200,14
 ,2017,신규,21.10~23.10,2021,하왕십리동,"50,000",왕십리자이,8,70,3,59.99, , ,1071,11200,14
 ,2016, ,21.09~23.09,2021,하왕십리동,"55,000",센트라스,8,50,4,84.96, , ,1070,11200,14
 ,2017, ,21.08~23.08,2021,하왕십리동,"50,400",왕십리자이,8,0,4,59.99, , ,1071,11200,9
 ,2015,신규,21.08~23.08,2021,하왕십리동,"8,000",텐즈힐(1단지),8,270,4,84.96, , ,1066,11200,17
 ,1989, ,21.09~23.09,2021,하왕십리동,"56,500",한신무학,8,0,5,62.41, , ,990,11200,15
 ,1989,신규,21.09~23.09,2021,하왕십리동,"56,500",한신무학,8,0,5,62.41, , ,990,11200,15
사용,2016,갱신,21.08~23.08,2021,하왕십리동,"57,750",센트라스,8,0,6,59.99,"55,000", ,1070,11200,4
 ,2017, ,21.10~22.10,2021,하왕십리동,"50,000",왕십리자이,8,0,6,59.99, , ,1071,11200,3
사용,2004,갱신,21.09~23.09,2021,하왕십리동,"42,000",뉴타운,8,0,6,84.27,"40,000", ,887-2,11200,3
 ,2004, ,21.09~23.09,2021,하왕십리동,"42,000",뉴타운,8,0,6,84.27, , ,887-2,11200,3
 ,2017, ,21.08~23.08,2021,하왕십리동,"46,300",왕십리자이,8,0,7,59.99, , ,1071,11200,4
 ,2004, ,21.10~23.10,2021,하왕십리동,"52,500",왕십리풍림아이원,8,0,7,114.928, , ,1061,11200,12
 ,2016,갱신,21.09~23.09,2021,하왕십리동,"33,000",센트라스,8,101,7,59.95,"30,000",100,1070,11200,6
