갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,2020,갱신,22.08~24.08,2022,면목동,"54,600",라온프라이빗,8,0,2,84.9672,"52,000", ,1544,11260,19
 ,2001,신규,22.09~24.09,2022,면목동,"20,000",솔루테아파트,8,90,2,82.811, , ,1523,11260,1
 ,2001, , ,2022,면목동,"20,000",솔루테아파트,8,90,2,82.811, , ,1523,11260,1
 ,2001,신규,22.09~24.09,2022,면목동,"20,000",솔루테아파트,8,90,2,82.811, , ,1523,11260,1
 ,2020,갱신, ,2022,면목동,"55,000",사가정센트럴아이파크,8,0,2,84.956,"55,000", ,1545,11260,11
 ,2020,갱신, ,2022,면목동,"48,000",라온프라이빗,8,0,2,59.9699,"45,000", ,1544,11260,17
사용,2020,갱신,22.08~24.08,2022,면목동,"54,600",라온프라이빗,8,0,2,84.9672,"52,000", ,1544,11260,19
 ,1994,신규,22.09~24.09,2022,면목동,"8,000",현대,8,100,3,84.09, , ,1502,11260,18
사용,2006,갱신,22.08~24.01,2022,면목동,"47,250",경남아너스빌,8,0,3,84.961,"45,000", ,1529,11260,10
사용,2020,갱신,22.09~24.09,2022,면목동,"62,000",사가정센트럴아이파크,8,0,3,84.87,"60,000", ,1545,11260,17
사용,2020,갱신,22.09~24.09,2022,면목동,"57,000",사가정센트럴아이파크,8,10,3,59.78,"57,000", ,1545,11260,23
사용,2020,갱신,22.08~24.08,2022,면목동,"54,600",라온프라이빗,8,0,3,84.9672,"52,000", ,1544,11260,8
사용,2020,갱신,22.08~24.08,2022,면목동,"54,600",라온프라이빗,8,0,3,84.9672,"52,000", ,1544,11260,8
 ,2013,신규,22.08~24.08,2022,면목동,"2,000",신영,8,35,4,13.18, , ,538,11260,6
 ,1990,신규,22.10~24.10,2022,면목동,"32,000",용마한신,8,0,4,44.35, , ,1077-1,11260,14
 ,2006,신규,22.09~24.09,2022,면목동,"30,000",경남아너스빌,8,75,5,84.961, , ,1529,11260,2
사용,2000,갱신,22.08~24.08,2022,면목동,"36,750",두산4,8,0,5,84.87,"35,000", ,1522,11260,2
사용,2020,갱신,22.10~24.10,2022,면목동,"20,000",주함해븐타워원(면목동),8,3,5,27.4,"20,000", ,1541,11260,5
 ,2013,신규,22.08~24.08,2022,면목동,"1,000",현대휴온,8,50,6,18.17, , ,1535,11260,2
사용,2000,갱신,22.10~23.04,2022,면목동,"39,900",두산4,8,0,6,84.86,"38,000", ,1522,11260,14
 ,2015,신규,22.09~24.09,2022,면목동,"15,000",삼성제이드아파트,8,0,6,36.75, , ,194-3,11260,8
 ,1990,신규,22.09~24.09,2022,면목동,"23,000",용마한신,8,0,6,35.44, , ,1077-1,11260,4
사용,2020,갱신,22.09~24.09,2022,면목동,"55,650",사가정센트럴아이파크,8,0,6,84.956,"53,000", ,1545,11260,13
 ,1988,신규,22.08~24.08,2022,면목동,"1,000",면목한신,8,65,6,35.3, , ,193-1,11260,15
사용,2020,갱신,22.08~24.08,2022,면목동,"52,500",라온프라이빗,8,0,6,84.9814,"50,000", ,1544,11260,5
 ,1997,신규,22.09~24.09,2022,면목동,"51,000",면목삼익아파트,8,0,6,84.99, , ,1516,11260,19
사용,1988,갱신,22.08~24.08,2022,면목동,"17,850",면목한신,8,0,6,35.3,"17,000", ,193-1,11260,4
 ,1988,신규,22.10~24.10,2022,면목동,"36,000",면목한신,8,0,7,58.46, , ,193-1,11260,13
사용,2020,갱신,22.08~24.08,2022,면목동,"53,500",라온프라이빗,8,0,7,84.9672,"51,000", ,1544,11260,10
사용,2020,갱신,22.08~24.08,2022,면목동,"57,750",사가정센트럴아이파크,8,0,8,84.87,"55,000", ,1545,11260,16
 ,2020,신규,22.09~24.09,2022,면목동,"13,500",주함해븐타워원(면목동),8,17,8,14.87, , ,1541,11260,7
 ,2009,갱신,22.08~24.08,2022,면목동,"35,000",아람플러스,8,0,8,84.975,"34,000", ,472-8,11260,5
 ,2006,갱신,22.09~24.09,2022,면목동,"40,000",경남아너스빌,8,0,9,59.981,"35,000", ,1529,11260,9
사용,1994,갱신,22.08~24.08,2022,면목동,"37,800",현대,8,0,9,84.81,"36,000", ,1502,11260,4
사용,1994,갱신,22.08~24.08,2022,면목동,"37,800",현대,8,0,9,84.99,"36,000", ,1502,11260,12
 ,2020,신규,22.10~24.10,2022,면목동,"56,700",사가정센트럴아이파크,8,0,9,84.956, , ,1545,11260,8
 ,1992,신규,22.09~24.09,2022,면목동,"45,000",용마금호타운,8,33,9,84.9, , ,494,11260,6
사용,2020,갱신,22.08~24.08,2022,면목동,"20,100",라온프라이빗,8,77,10,59.9699,"20,000",70,1544,11260,16
 ,1988,갱신,22.08~24.08,2022,면목동,"2,500",면목한신,8,50,10,35.3,"2,500",45,193-1,11260,7
 ,1988,신규,22.08~24.08,2022,면목동,"1,000",면목한신,8,75,10,44.5, , ,193-1,11260,8
 ,2013,신규,22.08~23.08,2022,면목동,"1,000",신영,8,40,10,14.43, , ,538,11260,8
 ,1988, , ,2022,면목동,"1,000",면목한신,8,75,10,44.5, , ,193-1,11260,8
사용,2020,갱신,22.10~24.10,2022,면목동,"68,000",사가정센트럴아이파크,8,0,10,84.87,"65,000", ,1545,11260,11
사용,2020,갱신,22.08~24.08,2022,면목동,"51,450",사가정센트럴아이파크,8,0,10,84.87,"49,000", ,1545,11260,5
사용,2020,갱신,22.08~24.08,2022,면목동,"51,500",라온프라이빗,8,0,10,84.9672,"50,000", ,1544,11260,17
 ,1998, , ,2022,면목동,"20,000",신우,8,70,11,59.92, , ,1518,11260,18
 ,1998,신규,22.10~24.10,2022,면목동,"20,000",신우,8,70,11,59.92, , ,1518,11260,18
 ,1988,신규,22.08~24.08,2022,면목동,500,면목한신,8,55,11,27, , ,193-1,11260,9
사용,2020,갱신,22.09~24.09,2022,면목동,"57,750",사가정센트럴아이파크,8,0,11,84.956,"55,000", ,1545,11260,21
사용,2020,갱신,22.09~24.09,2022,면목동,"57,750",사가정센트럴아이파크,8,0,11,84.956,"55,000", ,1545,11260,21
사용,2020,갱신,22.09~24.09,2022,면목동,"14,500",주함해븐타워원(면목동),8,17,11,14.87,"13,000",20,1541,11260,5
 ,2003,신규,22.10~24.10,2022,면목동,"52,000",대원칸타빌,8,0,12,79.5359, , ,581,11260,18
 ,1988,신규,22.09~24.09,2022,면목동,"32,000",면목한신,8,0,12,44.5, , ,193-1,11260,4
사용,2020,갱신,22.08~24.08,2022,면목동,"47,250",라온프라이빗,8,0,12,68.1667,"45,000", ,1544,11260,10
 ,1988,신규,22.09~24.09,2022,면목동,"20,000",면목한신,8,0,12,35.3, , ,193-1,11260,2
 ,2020,신규,22.09~24.09,2022,면목동,"47,200",라온프라이빗,8,0,12,68.1667, , ,1544,11260,28
사용,2020,갱신,22.10~24.10,2022,면목동,"75,000",사가정센트럴아이파크,8,0,13,84.87,"75,000", ,1545,11260,3
 ,2020, , ,2022,면목동,"58,000",사가정센트럴아이파크,8,0,13,84.87, , ,1545,11260,3
사용,2020,갱신,22.09~24.09,2022,면목동,"71,400",사가정센트럴아이파크,8,0,13,84.87,"68,000", ,1545,11260,12
