갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1999,신규,22.11~24.11,2022,신정동,"50,000",목동우성3,11,0,1,114.89, , ,338,11470,2
 ,1987,신규,22.12~24.12,2022,신정동,"61,500",목동신시가지9,11,0,1,71.37, , ,312,11470,2
 ,2000,신규,22.12~24.12,2022,신정동,"28,000",신트리4,11,0,1,48.96, , ,1277,11470,5
 ,2002,갱신,22.12~24.12,2022,신정동,"24,000",아이파크,11,100,1,59.82,"24,000",76,1296,11470,3
 ,2002,신규,23.01~25.01,2022,신정동,"40,000",아이파크,11,45,1,59.82, , ,1296,11470,19
 ,2004,신규,22.12~24.12,2022,신정동,"3,000",신정그랑프리,11,50,1,104.15, , ,1147-5,11470,5
사용,2004,갱신,22.11~24.11,2022,신정동,"47,250",정은스카이빌3차,11,0,1,84.88,"45,000", ,1192-1,11470,5
 ,2016,갱신,22.11~24.11,2022,신정동,"85,000",목동힐스테이트,11,10,1,84.88,"65,100", ,1323,11470,6
 ,2017,갱신,22.11~24.11,2022,신정동,800,목동경동미르웰,11,58,1,14.02,800,55,972-2,11470,3
 ,2017,신규,22.11~23.11,2022,신정동,500,목동경동미르웰,11,65,1,14.02, , ,972-2,11470,13
 ,1988,신규,22.12~24.12,2022,신정동,"48,000",목동신시가지10,11,0,1,70.2, , ,311,11470,12
 ,1988,신규,23.01~25.01,2022,신정동,"20,000",목동신시가지11,11,45,1,51.48, , ,325,11470,10
 ,1987,신규,22.11~23.11,2022,신정동,500,목동신시가지13,11,100,1,53.9, , ,327,11470,2
사용,1987,갱신,22.12~24.12,2022,신정동,"56,000",목동신시가지14,11,0,1,71.4,"65,000", ,329,11470,2
사용,2000,갱신,23.01~25.01,2022,신정동,"48,000",신트리3,11,0,1,84.25,"46,000", ,1276,11470,8
 ,2000,신규,22.12~24.12,2022,신정동,"60,000",목동우성2,11,0,2,113.91, , ,337,11470,5
 ,1995, , ,2022,신정동,"5,300",현대,11,0,2,84.84, , ,1252,11470,7
 ,2011,갱신,22.11~24.11,2022,신정동,"65,000",이펜하우스3단지,11,0,2,114.98,"56,700", ,1316,11470,14
 ,2019,갱신,23.02~25.02,2022,신정동,"72,000",목동파크자이(101동~108동),11,0,2,84.993,"60,900", ,1325,11470,12
사용,2021,갱신,23.02~25.02,2022,신정동,"62,000",래미안목동아델리체(1326),11,0,2,59.82,"72,000", ,1326,11470,6
사용,1992,갱신,23.01~25.01,2022,신정동,"57,750",대림,11,0,2,84.89,"55,000", ,333,11470,8
 ,1988,신규,23.01~25.01,2022,신정동,"45,000",목동신시가지12,11,0,2,72.75, , ,326,11470,2
 ,1988,신규,22.12~24.12,2022,신정동,"35,000",목동신시가지12,11,0,2,53.46, , ,326,11470,4
 ,1988,신규,23.01~25.01,2022,신정동,"45,000",목동신시가지12,11,0,2,72.75, , ,326,11470,2
 ,1988,갱신,23.02~25.02,2022,신정동,"50,000",목동신시가지14,11,0,2,71.4,"57,000", ,329,11470,20
 ,1987,갱신,23.01~25.01,2022,신정동,"50,700",목동신시가지8,11,0,2,71.77,"48,300", ,314,11470,1
사용,1987,갱신,22.11~24.11,2022,신정동,"35,280",목동신시가지8,11,0,2,54.94,"33,600", ,314,11470,18
사용,1987,갱신,22.11~24.11,2022,신정동,"34,650",목동신시가지8,11,0,2,54.94,"33,000",10,314,11470,5
사용,1987,갱신,22.11~24.11,2022,신정동,"40,000",목동신시가지9,11,139,2,106.93,"40,000",125,312,11470,12
 ,1987, , ,2022,신정동,"60,000",목동신시가지9,11,75,3,106.93, , ,312,11470,14
사용,1987,갱신,23.01~25.01,2022,신정동,"60,000",목동신시가지9,11,75,3,106.93,"60,000",70,312,11470,14
 ,2000,갱신,22.11~24.11,2022,신정동,"35,280",신정6현대,11,0,3,84.6,"33,600", ,743-2,11470,2
사용,2000,갱신,22.11~24.11,2022,신정동,"28,300",학마을1단지,11,0,3,59.98,"27,000", ,1293,11470,3
 ,2005,신규,23.01~25.01,2022,신정동,"51,500",목동휘버스,11,0,3,83.25, , ,995-3,11470,8
사용,1988,갱신,22.12~24.11,2022,신정동,"38,800",목동신시가지10,11,0,3,70.2,"37,000", ,311,11470,8
사용,1987,갱신,22.12~24.12,2022,신정동,"42,000",목동신시가지8,11,0,3,54.94,"40,000", ,314,11470,4
 ,1988, ,23.01~25.01,2022,신정동,"22,000",목동신시가지12,11,100,3,71.64, , ,326,11470,5
 ,1988,신규,22.12~24.12,2022,신정동,"43,000",목동신시가지12,11,0,3,71.64, , ,326,11470,8
 ,1987,신규,23.01~25.01,2022,신정동,"75,000",목동신시가지13,11,30,3,98.63, , ,327,11470,6
사용,1988,갱신,22.11~24.11,2022,신정동,"57,000",목동신시가지14,11,0,3,71.37,"57,000", ,329,11470,10
 ,1987,신규,23.02~25.02,2022,신정동,"40,000",목동신시가지14,11,150,3,108.28, , ,329,11470,14
사용,1987,갱신,22.11~24.11,2022,신정동,"36,200",목동신시가지8,11,0,3,54.94,"34,500", ,314,11470,15
 ,1988, , ,2022,신정동,"43,000",목동신시가지12,11,0,3,71.64, , ,326,11470,8
 ,2000, , ,2022,신정동,"49,000",목동우성2,11,0,4,113.91, , ,337,11470,13
 ,2000,갱신,22.11~24.11,2022,신정동,"49,000",목동우성2,11,0,4,113.91,"45,000", ,337,11470,13
 ,2016,신규,22.11~24.11,2022,신정동,"42,000",신정숲속마을,11,0,4,74.97, , ,1324,11470,3
사용,2021,갱신, ,2022,신정동,"84,000",래미안목동아델리체(1326),11,0,4,84.9,"80,000", ,1326,11470,2
 ,1987,신규,23.01~25.01,2022,신정동,"33,000",목동신시가지8,11,90,4,71.77, , ,314,11470,2
 ,1988,신규,23.01~25.01,2022,신정동,"10,000",목동신시가지10,11,150,4,70.2, , ,311,11470,2
사용,1987,갱신,22.12~24.12,2022,신정동,"49,600",목동신시가지13,11,0,4,70.73,"47,250", ,327,11470,11
 ,1988,갱신,22.11~24.11,2022,신정동,"58,000",목동신시가지14,11,0,4,74.19,"47,250", ,329,11470,2
 ,1987,갱신,22.12~24.12,2022,신정동,"70,000",목동신시가지14,11,40,4,108.28,"66,000", ,329,11470,2
 ,1987,신규,23.02~25.02,2022,신정동,"87,000",목동신시가지10,11,0,4,124.51, , ,311,11470,1
 ,2000,갱신,22.11~24.11,2022,신정동,"50,000",목동우성2,11,0,5,113.91,"68,000", ,337,11470,15
 ,1987,신규,23.02~25.02,2022,신정동,"85,000",목동신시가지8,11,0,5,105.35, , ,314,11470,8
 ,1987,신규,22.11~24.11,2022,신정동,"5,000",수정,11,50,5,48.87, , ,733-31,11470,5
 ,1990,갱신,22.12~24.12,2022,신정동,"60,000",유원목동,11,30,5,84.96,"55,650", ,87-39,11470,4
 ,2000,신규,22.12~24.12,2022,신정동,"7,000",학마을1단지,11,85,5,49.99, , ,1293,11470,7
사용,2002,갱신,22.11~24.11,2022,신정동,"49,100",푸른마을4,11,0,5,84.99,"49,000", ,1285,11470,13
 ,2003,갱신,22.12~24.12,2022,신정동,"67,200",명지해드는터,11,0,5,84.98,"64,000", ,1300,11470,9
 ,2004,갱신,22.12~24.12,2022,신정동,"40,000",대성유니드2차,11,0,5,84.67,"48,000", ,1198-3,11470,14
 ,2004,신규,23.03~25.03,2022,신정동,"65,415",롯데캐슬,11,0,5,84.73, , ,1309,11470,3
 ,2005,신규,22.12~24.12,2022,신정동,"9,000",동일하이빌1단지,11,150,5,84.955, , ,1310,11470,11
사용,2006,갱신,23.01~25.01,2022,신정동,"60,000",세양청마루,11,0,5,84.98,"60,000", ,1306,11470,3
 ,2019,신규,23.01~25.01,2022,신정동,"86,000",목동파크자이(101동~108동),11,0,5,84.977, , ,1325,11470,13
 ,1987,갱신,23.01~24.01,2022,신정동,"64,132",목동신시가지10,11,0,5,105.58,"61,079", ,311,11470,11
 ,1987,갱신,22.12~24.12,2022,신정동,"41,000",목동신시가지10,11,0,5,53.82,"35,700", ,311,11470,4
 ,1987, , ,2022,신정동,"80,000",목동신시가지10,11,0,5,105.58, , ,311,11470,12
 ,1988, , ,2022,신정동,"33,000",목동신시가지11,11,0,5,51.48, , ,325,11470,7
 ,1988,신규,22.12~24.12,2022,신정동,"35,000",목동신시가지11,11,0,5,51.48, , ,325,11470,4
 ,1988,신규,22.11~24.11,2022,신정동,"42,500",목동신시가지11,11,0,5,66.24, , ,325,11470,14
사용,1988,갱신,23.01~25.01,2022,신정동,"39,900",목동신시가지11,11,0,5,75.68,"38,000", ,325,11470,2
 ,1988,신규,23.01~25.01,2022,신정동,"39,000",목동신시가지11,11,0,5,66.24, , ,325,11470,4
 ,1988, , ,2022,신정동,"48,000",목동신시가지12,11,0,5,71.64, , ,326,11470,3
 ,1988,신규,23.01~25.01,2022,신정동,"35,000",목동신시가지12,11,30,5,64.65, , ,326,11470,1
 ,1987,갱신,23.01~25.01,2022,신정동,"45,000",목동신시가지13,11,0,5,70.73,"43,000", ,327,11470,10
사용,1987,갱신,22.11~24.11,2022,신정동,"92,000",목동신시가지13,11,0,5,156.62,"88,000", ,327,11470,5
 ,1987,신규,22.11~24.11,2022,신정동,"5,000",목동신시가지13,11,130,5,70.73, , ,327,11470,4
 ,1987,갱신,23.01~25.01,2022,신정동,"81,000",목동신시가지13,11,0,5,98.63,"68,000", ,327,11470,5
 ,1987,갱신,22.11~24.11,2022,신정동,"54,000",목동신시가지13,11,100,5,98.63,"54,000",39,327,11470,6
 ,1987,신규,23.02~25.02,2022,신정동,"53,000",목동신시가지13,11,0,5,70.73, , ,327,11470,1
 ,1987,신규,22.12~24.12,2022,신정동,"39,000",목동신시가지13,11,0,5,53.9, , ,327,11470,2
 ,1987,갱신,22.12~24.11,2022,신정동,"26,000",목동신시가지8,11,58,5,54.94,"26,000",50,314,11470,4
 ,1997,신규,22.12~24.12,2022,신정동,"10,000",목동현대3차,11,230,5,84.77, , ,1279,11470,17
 ,1988,신규,23.02~25.02,2022,신정동,"40,000",목동신시가지11,11,0,6,66.24, , ,325,11470,12
 ,2000,신규,22.12~24.12,2022,신정동,"28,000",학마을1단지,11,0,6,49.99, , ,1293,11470,9
 ,1987, , ,2022,신정동,"57,000",목동신시가지9,11,0,7,71.37, , ,312,11470,15
 ,1987,신규,23.02~25.02,2022,신정동,"40,000",목동신시가지14,11,0,7,55.02, , ,329,11470,3
 ,1987,신규,23.01~25.01,2022,신정동,"99,000",목동신시가지9,11,0,7,106.93, , ,312,11470,11
사용,1987,갱신,23.02~25.02,2022,신정동,"10,000",목동신시가지9,11,86,7,71.37,"10,000",80,312,11470,3
 ,1997,갱신,22.11~23.11,2022,신정동,"55,650",목동현대3차,11,0,7,84.77,"55,650", ,1279,11470,10
 ,1997, , ,2022,신정동,"55,650",목동현대3차,11,0,7,84.77, , ,1279,11470,10
 ,1999,갱신,22.11~23.08,2022,신정동,"30,000",신트리1,11,50,7,59.73,"30,000", ,1259,11470,10
 ,2001,신규,23.01~25.01,2022,신정동,"30,000",푸른마을2,11,0,7,59.91, , ,1281,11470,1
 ,2000,신규,22.12~24.12,2022,신정동,"25,000",학마을1단지,11,0,7,49.99, , ,1293,11470,11
 ,2000,신규,22.12~24.12,2022,신정동,"25,000",학마을1단지,11,0,7,59.98, , ,1293,11470,9
 ,1995,신규,23.02~25.02,2022,신정동,"41,000",현대,11,60,7,84.84, , ,1252,11470,14
 ,1995, , ,2022,신정동,"60,000",현대,11,0,7,84.84, , ,1252,11470,8
 ,1995,신규,23.02~25.02,2022,신정동,"41,000",현대,11,60,7,84.84, , ,1252,11470,14
사용,2002,갱신,22.11~23.11,2022,신정동,"1,000",로얄스위트,11,44,7,17.81,"1,000",42,913-4,11470,5
 ,2011,신규,22.12~24.12,2022,신정동,"45,300",이펜하우스3단지,11,0,7,84.51, , ,1316,11470,9
사용,1988,갱신,23.02~25.02,2022,신정동,"36,000",목동신시가지11,11,0,7,66.24,"34,500",4,325,11470,12
 ,1988,갱신,22.11~23.02,2022,신정동,"25,200",목동신시가지11,11,0,7,51.48,"25,200", ,325,11470,14
 ,1988,갱신,22.12~23.12,2022,신정동,"13,000",목동신시가지12,11,61,7,53.46,"13,000",56,326,11470,9
사용,1987,갱신,22.12~24.12,2022,신정동,"80,850",목동신시가지13,11,0,7,98.63,"77,000", ,327,11470,11
 ,1987,신규,23.02~25.02,2022,신정동,"50,000",목동신시가지13,11,90,7,98.63, , ,327,11470,15
 ,1987,갱신,23.01~24.12,2022,신정동,"80,000",목동신시가지13,11,0,7,98.63,"56,500", ,327,11470,1
사용,1987,갱신,22.11~24.11,2022,신정동,"57,000",목동신시가지9,11,0,7,71.37,"57,000", ,312,11470,15
 ,1987,신규,23.01~25.01,2022,신정동,"80,000",목동신시가지9,11,60,8,126.53, , ,312,11470,3
 ,2002,갱신,23.01~24.12,2022,신정동,"50,000",아이파크,11,160,8,84.88,"50,000",70,1296,11470,12
사용,2006,갱신,23.01~25.01,2022,신정동,"58,000",동원로데오,11,0,8,84.2,"58,000", ,1308,11470,6
 ,1987,갱신,22.11~24.11,2022,신정동,"80,000",목동신시가지13,11,0,8,98.63,"58,800", ,327,11470,12
 ,1987,신규,22.12~24.12,2022,신정동,"70,000",목동신시가지10,11,80,8,127.21, , ,311,11470,5
 ,1987, , ,2022,신정동,"70,000",목동신시가지10,11,80,8,127.21, , ,311,11470,5
 ,2016,신규, ,2022,신정동,"24,750",신정숲속마을,11,0,8,49.99, , ,1324,11470,9
 ,1987, , ,2022,신정동,"60,000",목동신시가지9,11,0,9,71.37, , ,312,11470,10
 ,1987,갱신,22.11~24.11,2022,신정동,"60,000",목동신시가지9,11,0,9,71.37,"45,150", ,312,11470,10
 ,1987,신규,23.01~25.01,2022,신정동,"30,000",목동신시가지9,11,60,9,53.82, , ,312,11470,5
 ,2000,갱신,22.12~24.12,2022,신정동,"44,000",신트리3,11,30,9,84.25,"44,000", ,1276,11470,11
 ,2000,갱신,22.11~24.11,2022,신정동,"29,400",신트리4,11,0,9,49.5,"28,000", ,1277,11470,9
사용,2003,갱신,23.01~25.01,2022,신정동,"50,000",로데오휘버스빌,11,0,9,84.99,"49,000", ,893-9,11470,2
 ,1987,신규,23.01~25.01,2022,신정동,"100,000",목동신시가지8,11,0,9,105.35, , ,314,11470,14
