갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
사용,1989,갱신,21.12~23.11,2021,쌍문동,"1,000",대웅,12,43,1,52.02,"2,000",45,13-2,11320,1
 ,1988,신규,22.01~24.01,2021,쌍문동,"27,000",한양2,12,0,1,59.67, , ,59,11320,8
 ,1989, , ,2021,쌍문동,"1,000",한양2,12,50,1,35.1, , ,59,11320,5
사용,1988,갱신,21.12~23.12,2021,쌍문동,"4,000",삼익세라믹,12,43,1,42.93,"4,000",40,56,11320,12
 ,2002,신규,22.03~24.03,2021,쌍문동,"30,000",쌍문동삼성래미안,12,60,2,84.9383, , ,725,11320,3
 ,2002,신규,22.03~24.03,2021,쌍문동,"30,000",쌍문동삼성래미안,12,60,2,84.9383, , ,725,11320,3
 ,1989,신규,22.01~24.01,2021,쌍문동,"3,000",대웅,12,55,3,55.5, , ,13-2,11320,2
 ,1986,신규,22.01~24.12,2021,쌍문동,"24,150",한양1,12,0,3,66.33, , ,388-33,11320,1
 ,2004,신규,22.02~24.02,2021,쌍문동,"62,000",대우파크힐(쌍문동이안),12,0,3,126.379, , ,730,11320,4
 ,1989, , ,2021,쌍문동,"20,000",대웅,12,0,4,55.5, , ,13-2,11320,4
 ,1991,신규,22.01~24.01,2021,쌍문동,"7,000",금호2,12,100,4,84.46, , ,산69-1,11320,7
 ,1989,신규,21.12~23.12,2021,쌍문동,"20,000",대웅,12,0,4,55.5, , ,13-2,11320,4
 ,1989,신규,21.12~23.12,2021,쌍문동,"15,000",한양2,12,0,6,28.71, , ,59,11320,12
 ,1988,신규,21.12~23.12,2021,쌍문동,"18,000",삼익세라믹,12,0,6,42.93, , ,56,11320,1
사용,2002,갱신,22.02~24.02,2021,쌍문동,"33,000",한양6,12,0,7,83.86,"32,000", ,59-5,11320,11
 ,1986,신규,22.02~24.02,2021,쌍문동,"11,000",한양1,12,85,7,79.2, , ,388-33,11320,7
 ,2002,신규,22.03~24.03,2021,쌍문동,"30,000",신일라이프,12,0,7,59.47, , ,726,11320,1
 ,2002,신규,22.03~24.03,2021,쌍문동,"30,000",신일라이프,12,0,7,59.47, , ,726,11320,1
 ,2002,신규,22.03~24.03,2021,쌍문동,"45,000",한양6,12,0,8,83.86, , ,59-5,11320,8
 ,1991,갱신,21.12~23.12,2021,쌍문동,"25,500",금호2,12,0,8,69.82,"24,000", ,산69-1,11320,13
 ,1989,신규,22.01~24.01,2021,쌍문동,"3,000",성원,12,125,8,84.98, , ,53,11320,4
 ,1997,신규,22.01~24.01,2021,쌍문동,"2,000",염광,12,110,8,84.98, , ,722,11320,7
 ,1989,신규,21.12~22.12,2021,쌍문동,"1,000",한양2,12,60,8,35.1, , ,59,11320,11
 ,1990,신규,22.01~24.01,2021,쌍문동,"5,000",현대1,12,135,9,84.66, , ,54,11320,7
 ,1990,신규,22.01~24.01,2021,쌍문동,"1,000",금호1,12,55,9,36.36, , ,199-1,11320,2
 ,1988,신규,22.02~24.02,2021,쌍문동,"1,000",삼익세라믹,12,55,9,40.11, , ,56,11320,6
사용,1989,갱신,22.02~24.01,2021,쌍문동,"13,650",한양2,12,0,9,35.1,"13,000", ,59,11320,7
 ,1989,신규,22.01~24.01,2021,쌍문동,"14,000",한양2,12,0,9,28.71, , ,59,11320,15
 ,1989,신규,22.01~24.01,2021,쌍문동,"1,000",한양2,12,50,9,35.1, , ,59,11320,11
 ,1989, , ,2021,쌍문동,"13,650",한양2,12,0,9,35.1, , ,59,11320,7
 ,1988,신규,22.02~24.02,2021,쌍문동,"3,000",삼익세라믹,12,80,9,58.77, , ,56,11320,1
 ,1988,신규,22.02~24.02,2021,쌍문동,"20,000",삼익세라믹,12,0,10,40.11, , ,56,11320,10
 ,1987,신규,22.02~24.02,2021,쌍문동,"7,000",동익미라벨,12,70,10,65.42, , ,285-5,11320,12
 ,1988,신규,21.12~23.03,2021,쌍문동,"18,000",삼익세라믹,12,0,10,40.11, , ,56,11320,6
 ,1990, , ,2021,쌍문동,"30,900",금호1,12,2,11,84.88, , ,199-1,11320,14
