갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2017,신규,21.08~22.08,2021,신설동,"1,000",신설동지웰홈스,8,63,3,13.75, , ,117-9,11230,14
 ,2017, , ,2021,신설동,"1,000",신설동지웰홈스,8,63,3,13.75, , ,117-9,11230,14
 ,2007,신규,21.10~23.10,2021,신설동,"61,000",청계천대성스카이렉스1,8,0,9,75.24, , ,109-13,11230,15
 ,2018, , ,2021,신설동,"15,750",포레스트힐시티,8,0,16,15.25, , ,100-26,11230,17
 ,2007,신규,21.09~23.09,2021,신설동,"64,000",청계천대성스카이렉스1,8,0,16,75.24, , ,109-13,11230,16
 ,2017, ,21.08~22.08,2021,신설동,"1,000",신설동지웰홈스,8,76,17,19.7, , ,117-9,11230,8
 ,2007,신규,21.10~23.10,2021,신설동,"65,000",청계천대성스카이렉스1,8,0,20,75.24, , ,109-13,11230,7
 ,2018, ,21.09~23.09,2021,신설동,"3,000",포레스트힐시티,8,55,31,15.88, , ,100-26,11230,19
사용,2014,갱신,21.08~22.08,2021,용두동,"2,000",한양아이클래스,8,44,1,14.19,"2,000",42,112-8,11230,2
 ,2009,신규,21.08~23.08,2021,용두동,"1,000",롯데캐슬피렌체,8,75,2,26.08, , ,790,11230,9
 ,1998,신규,21.09~23.09,2021,용두동,"47,000",두산베어스타워,8,0,3,155.66, , ,138-41,11230,15
 ,2011, ,21.09~23.09,2021,용두동,"49,350",래미안 허브리츠,8,0,4,59.98, , ,792,11230,17
 ,2009, ,21.10~23.10,2021,용두동,"52,500",용두두산위브,8,0,5,105.6, , ,791,11230,25
 ,2020, , ,2021,용두동,"10,000",동대문베네스트,8,38,6,18.81, , ,100-5,11230,20
 ,1994,신규,21.09~23.09,2021,용두동,"35,000",신동아,8,0,7,49.68, , ,779,11230,9
 ,1994,신규,21.09~23.09,2021,용두동,"35,000",신동아,8,0,7,49.68, , ,779,11230,9
 ,1994, ,21.09~23.09,2021,용두동,"29,400",신동아,8,0,7,58.59, , ,779,11230,7
 ,1994,신규,21.10~23.10,2021,용두동,"35,000",신동아,8,0,7,49.68, , ,779,11230,6
 ,2004,신규,21.09~23.09,2021,용두동,"3,000",신설동역대우아이빌1,8,80,7,47.988, , ,236-1,11230,2
 ,1994, , ,2021,용두동,"35,000",신동아,8,0,7,49.68, , ,779,11230,9
 ,2016,신규,21.09~22.09,2021,용두동,"19,000",동대문푸르지오시티(도시형생활주택),8,0,7,19.51, , ,104-3,11230,23
 ,2009, ,21.08~23.08,2021,용두동,"47,000",용두두산위브,8,0,7,84.99, , ,791,11230,1
사용,2019,갱신,21.09~23.09,2021,용두동,"25,200",가우디캐슬,8,0,9,29.68,"24,000", ,104-34,11230,5
사용,2019,갱신,21.09~23.09,2021,용두동,"25,200",가우디캐슬,8,0,9,29.68,"24,000", ,104-34,11230,5
 ,2019, , ,2021,용두동,"1,000",청계한양아이클래스,8,63,10,14.22, , ,255-49,11230,18
 ,2019, ,21.10~23.10,2021,용두동,"24,000",청계한양아이클래스,8,0,10,24.67, , ,255-49,11230,15
 ,1994,신규,21.10~23.10,2021,용두동,"28,000",신동아,8,0,11,49.68, , ,779,11230,13
사용,2016,갱신,21.08~23.08,2021,용두동,"28,140",동대문푸르지오시티(도시형생활주택),8,0,12,30.11,"26,800", ,104-3,11230,13
 ,2016,갱신,21.12~23.12,2021,용두동,"28,800",동대문푸르지오시티(도시형생활주택),8,0,12,30.11,"27,500", ,104-3,11230,4
사용,2009,갱신,21.08~23.08,2021,용두동,"25,200",롯데캐슬피렌체,8,0,14,30.4,"24,000", ,790,11230,12
 ,2007,신규,21.09~23.09,2021,용두동,"43,050",청계천대성스카이렉스2,8,0,14,84.99, , ,255-66,11230,17
 ,2020, ,21.09~22.09,2021,용두동,"10,000",동대문베네스트,8,42,14,18.36, , ,100-5,11230,19
사용,2019,갱신,21.08~22.08,2021,용두동,"1,000",가우디캐슬,8,95,14,29.87,"1,000",90,104-34,11230,11
 ,2016, , ,2021,용두동,"27,300",동대문푸르지오시티(도시형생활주택),8,0,14,30.11, , ,104-3,11230,3
 ,2016,신규,21.10~23.10,2021,용두동,"38,000",동대문푸르지오시티(도시형생활주택),8,0,14,30.11, , ,104-3,11230,16
 ,2016, ,21.10~23.10,2021,용두동,"37,000",동대문푸르지오시티(도시형생활주택),8,0,14,30.11, , ,104-3,11230,20
 ,2016,신규,21.10~23.10,2021,용두동,"38,000",동대문푸르지오시티(도시형생활주택),8,0,14,30.11, , ,104-3,11230,16
 ,2016, ,21.10~23.10,2021,용두동,"37,000",동대문푸르지오시티(도시형생활주택),8,0,14,30.11, , ,104-3,11230,20
 ,2011,신규,21.09~23.09,2021,용두동,"78,000",래미안 허브리츠,8,0,14,84.96, , ,792,11230,5
 ,2009, ,21.08~23.08,2021,용두동,"2,340",두산위브(임대),8,22,17,34.02, , ,791,11230,3
 ,1994,신규,21.09~23.09,2021,용두동,"16,000",신동아,8,0,18,58.59, , ,779,11230,6
 ,1994, ,21.08~23.08,2021,용두동,"34,600",신동아,8,0,19,84.63, , ,779,11230,15
 ,1994,신규,21.09~23.09,2021,용두동,"38,000",신동아,8,0,19,58.59, , ,779,11230,2
 ,2016, , ,2021,용두동,"38,000",동대문푸르지오시티(도시형생활주택),8,0,19,36.99, , ,104-3,11230,20
 ,2016,신규,21.10~23.10,2021,용두동,"38,000",동대문푸르지오시티(도시형생활주택),8,0,19,36.99, , ,104-3,11230,20
 ,2007,신규,21.11~23.11,2021,용두동,"70,000",청계천대성스카이렉스2,8,0,20,84.99, , ,255-66,11230,14
 ,2009,신규,21.10~23.10,2021,용두동,"35,000",용두두산위브,8,60,21,59.99, , ,791,11230,4
 ,2009,신규,21.09~23.09,2021,용두동,"50,000",롯데캐슬피렌체,8,0,21,59.43, , ,790,11230,11
 ,2011,갱신,21.09~23.09,2021,용두동,"15,000",래미안 허브리츠,8,125,22,84.96,"15,000",115,792,11230,12
 ,2015,신규,21.10~23.10,2021,용두동,"76,000",용두롯데캐슬리치,8,0,24,84.5011, , ,794,11230,2
 ,2021,신규,21.12~23.12,2021,용두동,"45,000",이편한세상청계센트럴포레,8,100,24,59.96, , ,795,11230,18
 ,2019,신규,21.11~23.11,2021,용두동,"25,200",가우디캐슬,8,0,25,29.98, , ,104-34,11230,8
 ,2021,신규,21.11~23.12,2021,용두동,"7,000",이편한세상청계센트럴포레,8,260,25,59.96, , ,795,11230,24
