갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2001, , ,2020,노량진동,"65,000",신동아리버파크,11,0,3,114.75, , ,325,11590,6
 ,2001, , ,2020,노량진동,"25,000",신동아리버파크,11,120,7,114.75, , ,325,11590,12
 ,2010, , ,2020,노량진동,"52,500",쌍용예가,11,0,7,84.913, , ,332,11590,2
 ,2010, , ,2020,노량진동,"52,500",쌍용예가,11,0,7,84.913, , ,332,11590,2
 ,1997, , ,2020,노량진동,"25,000",우성,11,40,7,59.82, , ,323,11590,1
 ,1997, , ,2020,노량진동,"57,500",우성,11,0,7,124.77, , ,323,11590,6
 ,2001, , ,2020,노량진동,"47,250",신동아리버파크,11,0,12,84.88, , ,325,11590,14
 ,2005, ,21.01~22.01,2020,노량진동,"5,000",벧엘ForZoom,11,38,12,75.97, , ,315-13,11590,4
 ,2001, , ,2020,노량진동,"58,000",신동아리버파크,11,0,12,84.88, , ,325,11590,9
 ,2001, , ,2020,노량진동,"47,250",신동아리버파크,11,0,12,84.88, , ,325,11590,14
 ,2015, , ,2020,노량진동,"3,000",메가스터디타워,11,80,14,21.746, , ,57-1,11590,10
 ,2010, , ,2020,노량진동,"44,100",쌍용예가,11,0,14,59.957, , ,332,11590,13
 ,2018, , ,2020,노량진동,"1,000",고려교육타워-어바니엘한강,11,82,18,18.9, , ,333,11590,11
 ,2001, , ,2020,노량진동,"45,000",신동아리버파크,11,0,18,84.88, , ,325,11590,13
 ,2012, , ,2020,노량진동,"10,000",필하우스(OH빌딩),11,0,20,12.0378, , ,56-14,11590,6
 ,2010, , ,2020,노량진동,"60,000",쌍용예가,11,0,20,84.868, , ,332,11590,5
 ,2001, , ,2020,노량진동,"68,000",신동아리버파크,11,20,20,114.75, , ,325,11590,14
 ,2010, , ,2020,노량진동,"56,700",쌍용예가,11,0,20,84.913, , ,332,11590,10
 ,2015, , ,2020,노량진동,"3,000",메가스터디타워,11,60,22,16.01, , ,57-1,11590,12
 ,2001, , ,2020,노량진동,"1,073",신동아리버파크,11,14,23,59.67, , ,325,11590,15
 ,2015, , ,2020,노량진동,"1,000",메가스터디타워,11,70,24,16.01, , ,57-1,11590,10
 ,2001, , ,2020,노량진동,"50,500",신동아리버파크,11,0,24,114.75, , ,325,11590,2
 ,2001, , ,2020,노량진동,"3,996",SHVille(임대),11,16,24,32.76, , ,326,11590,12
 ,2020, , ,2020,노량진동,"5,967",더클래식동작,11,43,26,16.25, , ,37-1,11590,17
