갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2016, , ,2021,아현동,"20,000",애오개아이파크,1,44,2,30.01, , ,780,11440,7
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오2단지,1,0,4,59.9656, , ,777,11440,4
 ,2014, , ,2021,아현동,"5,426",마포래미안푸르지오1단지,1,7,4,41.9838, , ,777,11440,13
 ,2014, , ,2021,아현동,"5,936",마포래미안푸르지오2단지,1,0,4,36.9796, , ,777,11440,9
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오2단지,1,0,4,41.9838, , ,777,11440,5
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오2단지,1,0,4,59.9656, , ,777,11440,12
 ,2014, , ,2021,아현동,"68,250",마포래미안푸르지오4단지,1,0,5,84.3884, , ,777,11440,15
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오2단지,1,0,5,41.9838, , ,777,11440,14
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오2단지,1,18,5,41.9838, , ,777,11440,14
 ,2014, , ,2021,아현동,"99,700",마포래미안푸르지오4단지,1,0,5,114.588, , ,777,11440,7
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오2단지,1,18,5,41.9838, , ,777,11440,14
 ,2017, , ,2021,아현동,"120,000",마포센트럴아이파크,1,0,6,111.1083, , ,802,11440,2
 ,2014, , ,2021,아현동,"3,090",마포래미안푸르지오4단지,1,16,6,36.9796, , ,777,11440,11
 ,2016, , ,2021,아현동,"34,650",애오개아이파크,1,0,6,30.01, , ,780,11440,4
 ,2014, , ,2021,아현동,"4,996",마포래미안푸르지오2단지,1,26,6,59.9656, , ,777,11440,5
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오3단지,1,18,6,41.9838, , ,777,11440,1
 ,2014, , ,2021,아현동,"40,000",마포래미안푸르지오3단지,1,180,7,84.5978, , ,777,11440,9
 ,2014, , ,2021,아현동,"40,000",마포래미안푸르지오3단지,1,180,7,84.5978, , ,777,11440,9
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오3단지,1,18,7,41.9838, , ,777,11440,15
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오4단지,1,26,8,59.9656, , ,777,11440,2
 ,2016, , ,2021,아현동,"33,500",애오개아이파크,1,0,8,30.01, , ,780,11440,4
 ,2014, , ,2021,아현동,"31,500",마포래미안푸르지오4단지,1,115,8,84.8919, , ,777,11440,18
 ,2014, , ,2021,아현동,"60,900",마포래미안푸르지오4단지,1,0,8,59.9656, , ,777,11440,7
 ,2014, , ,2021,아현동,"3,090",마포래미안푸르지오4단지,1,0,8,36.9796, , ,777,11440,4
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오4단지,1,18,8,41.9838, , ,777,11440,8
 ,2015, , ,2021,아현동,"50,000",공덕자이,1,175,8,84.99, , ,800,11440,3
 ,2014, , ,2021,아현동,"65,000",마포래미안푸르지오1단지,1,95,8,84.5978, , ,777,11440,16
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오2단지,1,26,8,59.9656, , ,777,11440,3
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오2단지,1,0,8,59.9656, , ,777,11440,13
 ,2014, , ,2021,아현동,"5,426",마포래미안푸르지오2단지,1,7,8,41.9838, , ,777,11440,21
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오2단지,1,0,8,59.9656, , ,777,11440,8
 ,2014, , ,2021,아현동,"57,000",마포래미안푸르지오2단지,1,0,9,59.9656, , ,777,11440,12
 ,2015, , ,2021,아현동,"120,000",공덕자이,1,0,9,114.99, , ,800,11440,10
 ,2014, , ,2021,아현동,"42,000",마포래미안푸르지오4단지,1,36,9,59.9656, , ,777,11440,11
 ,2014, , ,2021,아현동,"10,000",마포래미안푸르지오4단지,1,300,9,84.5978, , ,777,11440,20
 ,2015, , ,2021,아현동,"120,000",공덕자이,1,0,9,114.99, , ,800,11440,10
 ,2014, , ,2021,아현동,"89,250",마포래미안푸르지오3단지,1,0,9,114.7267, , ,777,11440,13
 ,2003, , ,2021,아현동,"51,000",삼환나띠르빌,1,0,9,84.9, , ,732,11440,8
 ,2017, , ,2021,아현동,"25,000",마포센트럴아이파크,1,200,9,84.9699, , ,802,11440,12
 ,2014, , ,2021,아현동,"10,000",마포래미안푸르지오1단지,1,159,9,59.9236, , ,777,11440,13
 ,2015, , ,2021,아현동,"30,000",공덕자이,1,124,9,84.99, , ,800,11440,1
 ,2016, , ,2021,아현동,"34,650",애오개아이파크,1,0,9,30.01, , ,780,11440,10
 ,2014, , ,2021,아현동,"2,500",마포래미안푸르지오4단지,1,180,9,59.9656, , ,777,11440,6
 ,2017, , ,2021,아현동,"68,200",마포센트럴아이파크,1,0,9,84.9668, , ,802,11440,20
 ,2014, , ,2021,아현동,"3,496",마포래미안푸르지오4단지,1,18,11,41.9838, , ,777,11440,1
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오3단지,1,0,11,41.9838, , ,777,11440,6
 ,2014, , ,2021,아현동,"110,000",마포래미안푸르지오3단지,1,0,11,145.204, , ,777,11440,5
 ,2014, , ,2021,아현동,"57,750",마포래미안푸르지오4단지,1,0,11,59.9656, , ,777,11440,16
 ,2014, ,21.01~23.01,2021,아현동,"6,716",마포래미안푸르지오3단지,1,0,11,41.9838, , ,777,11440,6
 ,2014, , ,2021,아현동,"64,000",마포래미안푸르지오1단지,1,0,11,84.8919, , ,777,11440,9
 ,2014, , ,2021,아현동,"3,496",마포래미안푸르지오3단지,1,18,12,41.9838, , ,777,11440,10
 ,2015, , ,2021,아현동,"70,000",공덕자이,1,30,12,84.99, , ,800,11440,1
 ,2015, , ,2021,아현동,"1,599",공덕자이(임대),1,24,12,36.4, , ,799,11440,6
 ,2015, , ,2021,아현동,"3,599",공덕자이(임대),1,20,12,36.4, , ,799,11440,6
 ,2014, , ,2021,아현동,"82,000",마포래미안푸르지오1단지,1,0,12,59.9452, , ,777,11440,10
 ,2014, , ,2021,아현동,"82,000",마포래미안푸르지오1단지,1,0,12,59.9452, , ,777,11440,10
 ,2014, , ,2021,아현동,"4,996",마포래미안푸르지오2단지,1,26,12,59.9656, , ,777,11440,6
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오4단지,1,26,12,59.9656, , ,777,11440,6
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오1단지,1,18,13,41.9838, , ,777,11440,15
 ,2014, , ,2021,아현동,"3,496",마포래미안푸르지오3단지,1,18,13,41.9838, , ,777,11440,18
 ,2017, , ,2021,아현동,"73,500",마포센트럴아이파크,1,0,13,84.9668, , ,802,11440,12
 ,2014, , ,2021,아현동,"110,000",마포래미안푸르지오2단지,1,0,14,84.3884, , ,777,11440,20
 ,2014, , ,2021,아현동,"55,125",마포래미안푸르지오1단지,1,0,14,59.9656, , ,777,11440,11
 ,2016, , ,2021,아현동,"26,400",애오개아이파크,1,0,14,19.26, , ,780,11440,11
 ,2014, , ,2021,아현동,"9,599",마포래미안푸르지오4단지,1,26,14,59.9656, , ,777,11440,3
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오4단지,1,18,14,41.9838, , ,777,11440,1
 ,2015, , ,2021,아현동,"88,000",공덕자이,1,0,14,84.99, , ,800,11440,13
 ,2014, , ,2021,아현동,"6,716",마포래미안푸르지오4단지,1,0,15,41.9838, , ,777,11440,8
 ,2014, , ,2021,아현동,"55,000",마포래미안푸르지오4단지,1,0,15,59.9656, , ,777,11440,5
 ,2014, ,21.01~23.01,2021,아현동,"6,716",마포래미안푸르지오3단지,1,0,15,41.9838, , ,777,11440,4
 ,2014, , ,2021,아현동,"80,000",마포래미안푸르지오3단지,1,0,15,59.9452, , ,777,11440,14
 ,2014, , ,2021,아현동,"80,000",마포래미안푸르지오3단지,1,0,15,59.9452, , ,777,11440,14
 ,2014, , ,2021,아현동,"75,000",마포래미안푸르지오2단지,1,0,15,84.3884, , ,777,11440,11
 ,2014, , ,2021,아현동,"107,000",마포래미안푸르지오4단지,1,0,16,84.5978, , ,777,11440,11
 ,2017, , ,2021,아현동,"10,000",마포센트럴아이파크,1,138,16,59.9718, , ,802,11440,11
 ,2014, , ,2021,아현동,"78,000",마포래미안푸르지오3단지,1,0,16,59.9796, , ,777,11440,7
 ,2014, , ,2021,아현동,"23,800",마포래미안푸르지오2단지,1,120,16,59.9236, , ,777,11440,9
 ,2014, , ,2021,아현동,"80,000",마포래미안푸르지오1단지,1,0,16,84.5978, , ,777,11440,1
 ,2014, , ,2021,아현동,"45,000",마포래미안푸르지오2단지,1,72,16,84.5978, , ,777,11440,6
 ,2016, , ,2021,아현동,"10,000",애오개아이파크,1,100,18,30.01, , ,780,11440,10
 ,2014, , ,2021,아현동,"78,750",마포래미안푸르지오2단지,1,0,18,84.8919, , ,777,11440,11
 ,2014, , ,2021,아현동,"99,750",마포래미안푸르지오3단지,1,0,18,114.588, , ,777,11440,7
 ,2014, , ,2021,아현동,"77,700",마포래미안푸르지오1단지,1,0,19,84.8919, , ,777,11440,20
 ,2017, , ,2021,아현동,"83,000",마포센트럴아이파크,1,0,19,59.9718, , ,802,11440,4
 ,2016, , ,2021,아현동,"34,500",애오개아이파크,1,0,20,30.01, , ,780,11440,9
 ,2014, , ,2021,아현동,"52,500",마포래미안푸르지오3단지,1,0,20,59.9236, , ,777,11440,3
 ,2014, , ,2021,아현동,"105,000",마포래미안푸르지오3단지,1,0,20,84.8919, , ,777,11440,8
 ,2014, , ,2021,아현동,"75,000",마포래미안푸르지오3단지,1,0,20,59.9452, , ,777,11440,12
 ,2015, , ,2021,아현동,"57,500",공덕자이,1,0,20,59.99, , ,800,11440,3
