갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2006, , ,2020,성북동1가,"94,500",스타팰리스,9,0,3,178.85, , ,115-5,11290,2
 ,2006, , ,2020,성북동1가,"100,000",스타팰리스,9,0,5,198.81, , ,115-5,11290,-1
 ,2015, , ,2020,성북동1가,"1,000",휴아름스튜디오,9,60,12,13.57, , ,35-22,11290,14
 ,2015, , ,2020,성북동1가,"1,000",휴아름스튜디오,9,60,13,13.28, , ,35-22,11290,14
 ,1998, , ,2020,돈암동,"32,000",한진(609-1),9,0,1,59.58, , ,609-1,11290,6
 ,2005, , ,2020,돈암동,"53,000",일신건영휴먼빌아파트,9,0,2,117.16, , ,524,11290,16
 ,1991, , ,2020,돈암동,"40,000",돈암현대아파트,9,0,3,68.76, , ,1,11290,12
 ,2004, , ,2020,돈암동,"42,000",이수브라운스톤돈암,9,0,4,59.99, , ,636,11290,1
 ,2004, , ,2020,돈암동,"40,000",이수브라운스톤돈암,9,0,4,59.99, , ,636,11290,16
 ,1998, , ,2020,돈암동,"60,000",한신,9,0,4,113.67, , ,609-1,11290,16
 ,2016, , ,2020,돈암동,"59,850",돈암코오롱하늘채,9,0,5,84.9594, , ,644,11290,2
 ,2014, , ,2020,돈암동,"46,000",길음역금호어울림센터힐,9,0,5,59.84, , ,643,11290,19
 ,1999, , ,2020,돈암동,"44,000",돈암동삼성,9,0,7,84.59, , ,15-1,11290,17
 ,1999, , ,2020,돈암동,"43,000",돈암동 풍림아파트 101~105동,9,0,7,84.68, , ,632,11290,16
 ,2013, , ,2020,돈암동,"50,000",돈암동해피트리,9,0,8,84.98, , ,642,11290,1
 ,1998, , ,2020,돈암동,"28,600",한진(609-1),9,0,8,59.58, , ,609-1,11290,3
 ,1998, , ,2020,돈암동,"33,000",한신,9,0,8,68.13, , ,609-1,11290,2
 ,1998, , ,2020,돈암동,"65,000",한신,9,0,8,132.96, , ,609-1,11290,3
 ,1998, , ,2020,돈암동,"48,800",한신,9,0,8,113.67, , ,609-1,11290,19
 ,1998, , ,2020,돈암동,"65,000",한신,9,0,8,132.96, , ,609-1,11290,3
 ,1991, , ,2020,돈암동,"3,000",돈암현대아파트,9,130,9,84.39, , ,1,11290,12
 ,1998, , ,2020,돈암동,"37,000",한신,9,0,10,68.13, , ,609-1,11290,20
 ,1998, , ,2020,돈암동,"58,000",한진(609-1),9,0,10,132.96, , ,609-1,11290,15
 ,2003, , ,2020,돈암동,"55,000",동부센트레빌,9,0,10,80.54, , ,633,11290,17
 ,1999, , ,2020,돈암동,"30,000",돈암동삼성,9,0,10,59.4, , ,15-1,11290,6
 ,1998, , ,2020,돈암동,"55,000",한진(609-1),9,0,10,113.67, , ,609-1,11290,2
 ,1991, , ,2020,돈암동,"31,500",돈암현대아파트,9,0,11,84.39, , ,1,11290,15
