갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1999, , ,2020,염창동,"30,500",태영,5,0,1,59.97, , ,270-1,11500,1
 ,1999, , ,2020,염창동,"42,500",동아3,5,0,1,84.87, , ,258-1,11500,19
 ,1994, , ,2020,염창동,"35,000",현대1,5,0,1,84.34, , ,288,11500,13
 ,1994, , ,2020,염창동,"48,000",태진한솔,5,0,4,84.97, , ,263,11500,8
 ,1994, , ,2020,염창동,"32,000",태진한솔,5,0,4,58.87, , ,263,11500,4
 ,1994, , ,2020,염창동,"48,000",태진한솔,5,0,4,84.97, , ,263,11500,8
 ,1994, , ,2020,염창동,"48,000",태진한솔,5,0,4,84.97, , ,263,11500,8
 ,2005, , ,2020,염창동,"48,000",송촌,5,0,4,84.99, , ,264-18,11500,12
 ,1992, , ,2020,염창동,"37,000",우성2,5,0,5,84.7, , ,287-1,11500,2
 ,2004, , ,2020,염창동,"39,000",월드메르디앙,5,0,6,59.81, , ,297,11500,4
 ,1994, , ,2020,염창동,"37,000",삼성하나로,5,0,6,84.78, , ,248-3,11500,9
 ,1998, , ,2020,염창동,"48,000",동아,5,0,7,114.84, , ,292,11500,17
 ,1994, , ,2020,염창동,"35,000",태진한솔,5,0,7,58.87, , ,263,11500,11
 ,1990, , ,2020,염창동,"3,000",염창동한강우성,5,80,7,65.88, , ,66-9,11500,10
 ,2006, , ,2020,염창동,"52,500",염창2차한화꿈에그린,5,0,7,84.99, , ,302,11500,11
 ,2019, , ,2020,염창동,"11,000",아네스트염창,5,26,7,16.96, , ,310,11500,6
 ,2001, , ,2020,염창동,"43,000",성원,5,0,7,84.81, , ,295,11500,7
 ,2005, , ,2020,염창동,"58,000",염창1차한화꿈에그린,5,0,7,84.93, , ,281-22,11500,19
 ,1999, , ,2020,염창동,"43,000",대림,5,0,9,84.87, , ,262-2,11500,9
 ,2009, , ,2020,염창동,"10,000",염창힐스테이트,5,120,9,84.969, , ,306,11500,7
 ,2005, , ,2020,염창동,"50,000",강변힐스테이트,5,0,9,84.99, , ,299,11500,3
 ,2005, , ,2020,염창동,"54,000",강변힐스테이트,5,0,9,84.99, , ,299,11500,10
 ,2005, , ,2020,염창동,"54,000",강변힐스테이트,5,0,9,84.99, , ,299,11500,10
 ,1994, , ,2020,염창동,"36,000",현대1,5,0,9,84.34, , ,288,11500,6
