갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2013, , ,2020,가산동,"3,000",가산양우내안에애플,2,31,1,12.04, , ,141-2,11545,9
 ,2013, , ,2020,가산동,"2,000",가산지웰에스테이트,2,43,1,16.26, , ,140-9,11545,11
 ,1998, , ,2020,가산동,"29,000",두산,2,0,4,59.84, , ,769,11545,2
 ,1998, , ,2020,가산동,"29,000",두산,2,0,4,84.9, , ,769,11545,4
 ,2014, , ,2020,가산동,300,비즈트위트바이올렛5차,2,50,4,12.19, , ,140-36,11545,10
 ,2014, , ,2020,가산동,"11,500",비즈트위트바이올렛5차,2,0,5,12.19, , ,140-36,11545,9
 ,1998, , ,2020,가산동,"29,000",두산,2,0,6,59.84, , ,769,11545,2
 ,1998, , ,2020,가산동,"31,500",두산,2,0,7,84.9, , ,769,11545,22
 ,1998, , ,2020,가산동,"33,000",두산,2,0,8,84.9, , ,769,11545,18
 ,2013, , ,2020,가산동,"11,000",가산양우내안에애플,2,0,9,12.04, , ,141-2,11545,13
 ,2013, , ,2020,가산동,"1,000",가산지웰에스테이트,2,48,10,15.52, , ,140-9,11545,10
 ,2018, , ,2020,가산동,"1,000",가산지웰에스테이트2차,2,50,11,14.12, , ,143-6,11545,7
 ,1998, , ,2020,가산동,"31,000",두산,2,0,11,59.84, , ,769,11545,20
 ,1998, , ,2020,가산동,"40,000",두산,2,0,11,134.95, , ,769,11545,11
 ,1998, , ,2020,가산동,"15,000",두산,2,30,12,59.84, , ,769,11545,10
 ,2013, , ,2020,가산동,"3,000",가산지웰에스테이트,2,35,12,15.95, , ,140-9,11545,16
 ,1998, , ,2020,가산동,"30,000",두산,2,0,14,59.84, , ,769,11545,12
 ,2014, , ,2020,가산동,"1,000",비즈트위트바이올렛5차,2,70,17,18.47, , ,140-36,11545,12
 ,2013, , ,2020,가산동,"10,500",가산지웰에스테이트,2,0,17,12.13, , ,140-9,11545,13
 ,1998, , ,2020,가산동,"28,000",두산,2,0,18,59.84, , ,769,11545,5
 ,1998, , ,2020,가산동,"25,000",삼익,2,0,19,59.94, , ,234-46,11545,6
 ,2013, , ,2020,가산동,50,가산양우내안에애플,2,18,20,12.04, , ,141-2,11545,11
 ,1998, , ,2020,가산동,"34,000",두산,2,0,20,84.9, , ,769,11545,6
 ,2017, , ,2020,가산동,"18,500",씨앤에스타워,2,0,20,23.47, , ,777,11545,4
 ,1998, , ,2020,가산동,"30,000",두산,2,0,21,59.84, , ,769,11545,10
 ,2014, , ,2020,가산동,"3,000",비즈트위트바이올렛5차,2,35,22,12.19, , ,140-36,11545,9
