갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,7
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,12
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,11
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,12
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,5
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,1,57.37, , ,55-14,11260,9
사용,2020,갱신,23.01~25.01,2022,면목동,"66,000",쌍용더플래티넘용마산,12,0,2,75.058,"72,000", ,1548,11260,14
사용,2020,갱신,23.01~25.01,2022,면목동,"66,000",쌍용더플래티넘용마산,12,0,2,75.058,"72,000", ,1548,11260,14
 ,2020,신규,22.12~24.12,2022,면목동,"5,000",주함해븐타워원(면목동),12,53,2,14.87, , ,1541,11260,7
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,2,57.37, , ,55-14,11260,1
 ,2023,신규, ,2022,면목동,"13,520",용마산모아엘가파크포레,12,49,2,57.37, , ,55-14,11260,2
사용,2015,갱신,23.02~25.02,2022,면목동,"70,000",용마산하늘채,12,0,3,84.7054,"70,000", ,1537,11260,3
 ,2004,신규,23.02~25.02,2022,면목동,"26,500",한건브리앙,12,0,3,57.36, , ,88-52,11260,3
 ,2020,신규,22.12~24.12,2022,면목동,"40,000",사가정센트럴아이파크,12,130,3,84.87, , ,1545,11260,27
 ,2000, , ,2022,면목동,"46,000",두산4,12,0,5,84.86, , ,1522,11260,4
