갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004, , ,2020,미아동,"35,000",에스케이북한산시티,4,0,1,84.76, , ,1353,11305,14
 ,2011, , ,2020,미아동,"3,000",두산위브트레지움,4,110,1,59.82, , ,811,11305,15
 ,2004, , ,2020,미아동,"25,500",벽산라이브파크,4,0,1,59.67, , ,1354,11305,1
 ,2004, , ,2020,미아동,"38,500",에스케이북한산시티,4,0,2,114.85, , ,1353,11305,3
 ,2011, , ,2020,미아동,"39,900",두산위브트레지움,4,0,2,59.54, , ,811,11305,2
 ,2010, , ,2020,미아동,"38,000",래미안트리베라1단지,4,0,2,59.6, , ,813,11305,9
 ,2006, , ,2020,미아동,"37,000",미아1차래미안,4,0,2,84.58, , ,797,11305,7
 ,2003, , ,2020,미아동,"37,000",삼각산아이원,4,0,2,84.705, , ,1357,11305,10
 ,2010, , ,2020,미아동,"37,000",삼성래미안트리베라2단지,4,0,3,59.38, , ,812,11305,8
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,4,0,3,84.76, , ,1353,11305,3
 ,2002, , ,2020,미아동,"40,000",미아한일유앤아이,4,0,3,84.552, , ,1355,11305,7
 ,2011, , ,2020,미아동,"53,000",두산위브트레지움,4,0,3,114.88, , ,811,11305,5
 ,2004, , ,2020,미아동,"24,500",인성,4,0,3,60.18, , ,224-40,11305,4
 ,2006, , ,2020,미아동,"34,500",미아1차래미안,4,0,4,59.9, , ,797,11305,9
 ,2003, , ,2020,미아동,"10,000",삼각산아이원,4,100,5,114.88, , ,1357,11305,6
 ,2004, , ,2020,미아동,"8,000",에스케이북한산시티,4,80,6,84.76, , ,1353,11305,1
 ,2004, , ,2020,미아동,"31,000",에스케이북한산시티,4,0,6,59.98, , ,1353,11305,23
 ,2017, , ,2020,미아동,"9,136",꿈의숲롯데캐슬,4,24,6,39.69, , ,4,11305,4
 ,2010, , ,2020,미아동,"40,000",래미안트리베라1단지,4,0,6,84.97, , ,813,11305,7
 ,2017, , ,2020,미아동,"7,944",꿈의숲롯데캐슬,4,30,6,39.69, , ,4,11305,4
 ,2010, , ,2020,미아동,"15,000",삼성래미안트리베라2단지,4,80,7,59.38, , ,812,11305,11
 ,2004, , ,2020,미아동,"36,750",에스케이북한산시티,4,0,7,114.85, , ,1353,11305,2
 ,2004, , ,2020,미아동,"25,000",에스케이북한산시티,4,25,7,84.76, , ,1353,11305,4
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,4,0,7,59.98, , ,1353,11305,25
 ,1992, , ,2020,미아동,"5,000",현대(190-2),4,100,7,84.91, , ,190-2,11305,12
 ,2004, , ,2020,미아동,"38,500",에스케이북한산시티,4,0,8,84.92, , ,1353,11305,8
 ,2011, , ,2020,미아동,"50,000",두산위브트레지움,4,0,8,114.88, , ,811,11305,9
 ,2003, , ,2020,미아동,"35,000",삼각산아이원,4,0,8,84.705, , ,1357,11305,24
 ,2010, , ,2020,미아동,"10,000",래미안트리베라1단지,4,136,10,114.98, , ,813,11305,19
 ,2003, , ,2020,미아동,"36,000",삼각산아이원,4,0,10,84.705, , ,1357,11305,6
 ,2003, , ,2020,미아동,"5,000",경남아너스빌(1356-0),4,80,10,59.964, , ,1356,11305,3
 ,2006, , ,2020,미아동,"31,000",미아동부센트레빌,4,0,10,59.96, , ,474,11305,14
 ,2006, , ,2020,미아동,"32,000",미아1차래미안,4,0,10,59.9, , ,797,11305,8
 ,2010, , ,2020,미아동,"37,000",삼성래미안트리베라2단지,4,0,10,59.38, , ,812,11305,3
 ,2004, , ,2020,미아동,"30,000",에스케이북한산시티,4,0,11,59.98, , ,1353,11305,9
 ,2006, , ,2020,미아동,"43,000",미아동부센트레빌,4,0,11,84.92, , ,474,11305,5
 ,2010, , ,2020,미아동,"50,000",송천센트레빌,4,0,11,84.867, , ,461,11305,1
 ,2004, , ,2020,미아동,"39,000",에스케이북한산시티,4,0,11,84.76, , ,1353,11305,21
 ,2004, , ,2020,미아동,"5,000",에스케이북한산시티,4,100,11,84.92, , ,1353,11305,9
 ,2004, , ,2020,미아동,"32,000",에스케이북한산시티,4,0,12,84.76, , ,1353,11305,11
 ,2010, , ,2020,미아동,"65,000",삼성래미안트리베라2단지,4,0,13,113.89, , ,812,11305,11
 ,2004, , ,2020,미아동,"37,000",에스케이북한산시티,4,0,13,84.86, , ,1353,11305,25
 ,2004, , ,2020,미아동,"24,000",벽산라이브파크,4,0,13,59.67, , ,1354,11305,15
 ,2011, , ,2020,미아동,"37,000",두산위브트레지움,4,0,13,59.99, , ,811,11305,4
 ,2004, , ,2020,미아동,"36,000",벽산라이브파크,4,0,14,84.89, , ,1354,11305,7
 ,2003, , ,2020,미아동,"34,000",삼각산아이원,4,0,15,59.758, , ,1357,11305,13
 ,2004, , ,2020,미아동,"10,000",에스케이북한산시티,4,0,15,84.71, , ,1353,11305,14
 ,2003, , ,2020,미아동,"25,000",스카이빌(8-87),4,0,15,84.93, , ,8-87,11305,3
 ,2010, , ,2020,미아동,"25,000",래미안트리베라1단지,4,75,15,84.97, , ,813,11305,3
 ,2004, , ,2020,미아동,"40,000",에스케이북한산시티,4,0,15,84.76, , ,1353,11305,24
 ,2010, , ,2020,미아동,"38,000",래미안트리베라1단지,4,0,15,59.6, , ,813,11305,3
 ,2004, , ,2020,미아동,"31,000",에스케이북한산시티,4,0,16,59.98, , ,1353,11305,14
 ,2004, , ,2020,미아동,"3,000",에스케이북한산시티,4,110,16,84.76, , ,1353,11305,25
 ,2003, , ,2020,미아동,"33,200",삼각산아이원,4,0,16,59.758, , ,1357,11305,11
 ,2004, , ,2020,미아동,"3,000",에스케이북한산시티,4,110,16,84.76, , ,1353,11305,25
 ,2004, , ,2020,미아동,"42,000",에스케이북한산시티,4,0,17,114.85, , ,1353,11305,25
 ,2004, , ,2020,미아동,"25,000",벽산라이브파크,4,0,17,59.67, , ,1354,11305,5
 ,2003, , ,2020,미아동,"33,000",경남아너스빌(1356-0),4,0,17,59.964, , ,1356,11305,12
 ,2010, , ,2020,미아동,"44,000",송천센트레빌,4,0,18,59.762, , ,461,11305,2
 ,2010, , ,2020,미아동,"48,000",송천센트레빌,4,0,18,59.818, , ,461,11305,13
 ,2004, , ,2020,미아동,"41,000",에스케이북한산시티,4,0,18,114.85, , ,1353,11305,11
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,4,0,18,84.71, , ,1353,11305,19
 ,2004, , ,2020,미아동,"33,000",에스케이북한산시티,4,0,18,59.98, , ,1353,11305,25
 ,2003, , ,2020,미아동,"33,000",삼각산아이원,4,0,18,59.758, , ,1357,11305,5
 ,2011, , ,2020,미아동,"34,000",두산위브트레지움,4,0,18,59.82, , ,811,11305,1
 ,2011, , ,2020,미아동,"44,000",두산위브트레지움,4,0,18,84.99, , ,811,11305,4
 ,2011, , ,2020,미아동,"43,000",두산위브트레지움,4,0,18,84.99, , ,811,11305,2
 ,2011, , ,2020,미아동,"4,418",두산위브트레지움,4,0,19,39.98, , ,811,11305,9
 ,2011, , ,2020,미아동,"4,418",두산위브트레지움,4,0,19,39.98, , ,811,11305,9
 ,2004, , ,2020,미아동,"34,000",벽산라이브파크,4,0,20,84.89, , ,1354,11305,16
 ,2004, , ,2020,미아동,"25,800",벽산라이브파크,4,0,20,59.67, , ,1354,11305,21
 ,2010, , ,2020,미아동,"53,000",래미안트리베라1단지,4,0,20,114.98, , ,813,11305,20
 ,2003, , ,2020,미아동,"5,000",삼각산아이원,4,102,20,84.705, , ,1357,11305,20
 ,2003, , ,2020,미아동,"43,000",경남아너스빌(1356-0),4,0,20,84.873, , ,1356,11305,22
 ,2019, , ,2020,미아동,"5,960",꿈의숲해링턴플레이스,4,28,21,46.68, , ,1369,11305,10
 ,2019, , ,2020,미아동,"5,960",꿈의숲해링턴플레이스,4,28,21,46.68, , ,1369,11305,7
 ,2019, , ,2020,미아동,"5,960",꿈의숲해링턴플레이스,4,28,21,46.68, , ,1369,11305,8
 ,2019, , ,2020,미아동,"2,980",꿈의숲해링턴플레이스,4,38,21,46.68, , ,1369,11305,7
 ,2019, , ,2020,미아동,"8,740",꿈의숲해링턴플레이스,4,14,21,46.68, , ,1369,11305,10
 ,2010, , ,2020,미아동,"45,000",래미안트리베라1단지,4,0,21,84.97, , ,813,11305,20
 ,2006, , ,2020,미아동,"33,000",미아동부센트레빌,4,0,21,59.96, , ,474,11305,2
 ,2003, , ,2020,미아동,"30,000",경남아너스빌(1356-0),4,0,21,59.964, , ,1356,11305,12
 ,2004, , ,2020,미아동,"26,000",벽산라이브파크,4,0,23,59.67, , ,1354,11305,5
 ,2010, , ,2020,미아동,"10,000",래미안트리베라1단지,4,95,23,84.97, , ,813,11305,10
 ,2003, , ,2020,미아동,"49,000",경남아너스빌(1356-0),4,0,23,114.922, , ,1356,11305,1
 ,2003, , ,2020,미아동,"33,000",경남아너스빌(1356-0),4,0,23,59.964, , ,1356,11305,2
 ,2010, , ,2020,미아동,"35,000",삼성래미안트리베라2단지,4,0,23,59.38, , ,812,11305,1
 ,2003, , ,2020,미아동,"35,000",삼각산아이원,4,0,23,84.705, , ,1357,11305,13
 ,2003, , ,2020,미아동,"35,000",삼각산아이원,4,0,23,84.705, , ,1357,11305,13
 ,1998, , ,2020,미아동,"30,000",현대성우,4,0,24,71.99, , ,561-2,11305,8
 ,2004, , ,2020,미아동,"27,000",벽산라이브파크,4,0,24,59.67, , ,1354,11305,7
 ,2011, , ,2020,미아동,"50,000",두산위브트레지움,4,0,24,84.92, , ,811,11305,17
 ,2010, , ,2020,미아동,"9,000",삼성래미안트리베라2단지,4,90,25,59.38, , ,812,11305,23
 ,2010, , ,2020,미아동,"43,000",래미안트리베라1단지,4,0,25,84.97, , ,813,11305,13
 ,2004, , ,2020,미아동,"25,000",벽산라이브파크,4,0,25,59.67, , ,1354,11305,7
 ,2010, , ,2020,미아동,"43,000",래미안트리베라1단지,4,0,25,84.97, , ,813,11305,13
 ,2004, , ,2020,미아동,"32,000",벽산라이브파크,4,0,25,84.89, , ,1354,11305,3
 ,2004, , ,2020,미아동,"3,000",에스케이북한산시티,4,80,25,59.98, , ,1353,11305,18
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,4,0,25,84.71, , ,1353,11305,16
 ,2004, , ,2020,미아동,"1,118",에스케이북한산시티,4,15,27,59.98, , ,1353,11305,4
 ,2004, , ,2020,미아동,"1,118",에스케이북한산시티,4,15,27,59.98, , ,1353,11305,9
 ,2004, , ,2020,미아동,"1,118",에스케이북한산시티,4,15,27,59.98, , ,1353,11305,15
 ,2004, , ,2020,미아동,"2,758",에스케이북한산시티(임대),4,6,27,32.79, , ,1353-1,11305,9
 ,2006, , ,2020,미아동,"47,000",미아동부센트레빌,4,0,27,84.93, , ,474,11305,1
 ,2004, , ,2020,미아동,"35,000",벽산라이브파크,4,0,27,84.89, , ,1354,11305,15
 ,2003, , ,2020,미아동,"36,000",삼각산아이원,4,0,28,84.705, , ,1357,11305,3
 ,2003, , ,2020,미아동,"2,446",삼각산아이원(임대),4,5,28,24.053, , ,1357-2,11305,17
 ,2006, , ,2020,미아동,"38,000",미아1차래미안,4,0,28,59.9, , ,797,11305,7
 ,2004, , ,2020,미아동,"1,118",에스케이북한산시티(임대),4,15,28,32.79, , ,1353-1,11305,10
 ,2010, , ,2020,미아동,"36,000",삼성래미안트리베라2단지,4,0,28,59.33, , ,812,11305,3
 ,2004, , ,2020,미아동,"1,118",에스케이북한산시티(임대),4,15,29,32.79, , ,1353-1,11305,5
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,4,0,29,84.86, , ,1353,11305,16
 ,2004, , ,2020,미아동,"36,000",에스케이북한산시티,4,0,29,84.76, , ,1353,11305,7
 ,2017, , ,2020,미아동,"52,000",꿈의숲롯데캐슬,4,0,29,84.98, , ,4,11305,4
 ,2019, , ,2020,미아동,"55,000",꿈의숲해링턴플레이스,4,0,29,84.67, , ,1369,11305,1
 ,2004, , ,2020,미아동,"38,000",에스케이북한산시티,4,0,30,84.76, , ,1353,11305,13
 ,2004, , ,2020,미아동,"38,000",에스케이북한산시티,4,0,30,84.76, , ,1353,11305,9
 ,2004, , ,2020,미아동,"38,000",에스케이북한산시티,4,0,30,84.76, , ,1353,11305,15
 ,2010, , ,2020,미아동,"46,000",삼성래미안트리베라2단지,4,0,30,84.29, , ,812,11305,24
 ,2010, , ,2020,미아동,"37,000",삼성래미안트리베라2단지,4,0,30,59.38, , ,812,11305,17
 ,2003, , ,2020,미아동,"30,000",삼각산아이원,4,0,30,59.758, , ,1357,11305,11
 ,2006, , ,2020,미아동,"7,000",미아동부센트레빌,4,90,30,59.96, , ,474,11305,12
 ,1999, , ,2020,번동,"4,000",번동솔그린,4,70,1,59.82, , ,136,11305,14
 ,1991, , ,2020,번동,"17,000",주공4단지,4,0,2,44.89, , ,234,11305,1
 ,1991, , ,2020,번동,"16,000",주공1단지,4,0,3,49.94, , ,242,11305,6
 ,1990, , ,2020,번동,403,주공3단지,4,8,3,40.32, , ,237,11305,2
 ,1991, , ,2020,번동,"14,000",주공1단지,4,0,4,41.3, , ,242,11305,12
 ,1991, , ,2020,번동,"13,000",주공1단지,4,0,4,41.3, , ,242,11305,12
 ,1991, , ,2020,번동,"13,000",주공1단지,4,0,4,41.3, , ,242,11305,9
 ,1991, , ,2020,번동,"2,500",주공1단지,4,60,6,49.94, , ,242,11305,8
 ,2001, , ,2020,번동,"5,000",오동공원현대,4,100,6,84.4405, , ,760,11305,5
 ,2001, , ,2020,번동,"26,000",오동공원현대,4,0,6,59.6283, , ,760,11305,5
 ,2003, , ,2020,번동,"42,000",해모로아파트,4,0,7,127.25, , ,139,11305,19
 ,2003, , ,2020,번동,"42,000",해모로아파트,4,0,7,127.25, , ,139,11305,19
 ,1991, , ,2020,번동,"18,000",주공4단지,4,0,9,49.94, , ,234,11305,15
 ,1991, , ,2020,번동,"14,000",주공4단지,4,0,10,41.3, , ,234,11305,2
 ,1990, , ,2020,번동,403,주공3단지,4,8,10,40.32, , ,237,11305,6
 ,1998, , ,2020,번동,"17,000",동문,4,55,10,134.27, , ,657,11305,16
 ,1992, , ,2020,번동,"27,000",번동한양아파트,4,0,10,84.67, , ,133-1,11305,2
 ,1991, , ,2020,번동,"19,000",주공4단지,4,0,13,49.94, , ,234,11305,7
 ,1998, , ,2020,번동,"27,000",동문,4,0,14,84.86, , ,657,11305,3
 ,1990, , ,2020,번동,313,주공3단지,4,6,14,31.32, , ,237,11305,15
 ,1991, , ,2020,번동,"15,000",주공4단지,4,0,14,44.89, , ,234,11305,7
 ,2005, , ,2020,번동,"2,000",효성인텔리안,4,70,14,40.99, , ,418-3,11305,9
 ,2000, , ,2020,번동,"24,000",신원,4,0,15,59.96, , ,204,11305,18
 ,1998, , ,2020,번동,"25,000",번동금호어울림,4,0,15,59.43, , ,656,11305,14
 ,2018, , ,2020,번동,"22,000",드래곤타워,4,0,15,38.09, , ,460-67,11305,4
 ,2009, , ,2020,번동,"20,000",수유역두산위브1,4,60,16,84.9909, , ,410,11305,14
 ,1991, , ,2020,번동,"14,700",주공1단지,4,0,16,41.3, , ,242,11305,6
 ,1990, , ,2020,번동,403,주공3단지,4,8,17,40.32, , ,237,11305,13
 ,1999, , ,2020,번동,"22,000",번동솔그린,4,0,18,59.82, , ,136,11305,5
 ,1991, , ,2020,번동,"24,000",주공1단지,4,0,18,84.41, , ,242,11305,4
 ,1991, , ,2020,번동,"12,000",주공1단지,4,25,18,49.94, , ,242,11305,5
 ,2003, , ,2020,번동,"36,000",해모로아파트,4,0,21,127.25, , ,139,11305,4
 ,2000, , ,2020,번동,"29,000",기산그린,4,0,22,84.94, , ,191,11305,4
 ,1991, , ,2020,번동,"1,000",주공4단지,4,55,22,44.89, , ,234,11305,4
