갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2008, , ,2020,잠실동,"91,350",잠실엘스,11,0,1,84.8, , ,19,11710,10
 ,1978, , ,2020,잠실동,"60,000",주공아파트 5단지,11,0,1,82.51, , ,27,11710,1
 ,2008, , ,2020,잠실동,"86,000",잠실엘스,11,0,2,84.8, , ,19,11710,1
 ,2006, , ,2020,잠실동,"135,000",레이크팰리스,11,0,2,116.19, , ,44,11710,2
 ,1978, , ,2020,잠실동,"70,000",주공아파트 5단지,11,0,2,76.5, , ,27,11710,7
 ,1978, , ,2020,잠실동,"60,000",주공아파트 5단지,11,0,2,76.5, , ,27,11710,13
 ,1981, , ,2020,잠실동,"64,000",우성아파트,11,0,2,80.35, , ,101-1,11710,12
 ,1983, , ,2020,잠실동,"45,000",우성4차,11,0,2,115.83, , ,320,11710,5
 ,1978, , ,2020,잠실동,"10,000",주공아파트 5단지,11,155,3,76.5, , ,27,11710,9
 ,1978, , ,2020,잠실동,"34,500",주공아파트 5단지,11,0,3,76.5, , ,27,11710,11
 ,1986, , ,2020,잠실동,"20,000",아시아선수촌아파트,11,330,3,151.008, , ,86,11710,11
 ,2008, , ,2020,잠실동,"93,000",잠실엘스,11,0,3,59.96, , ,19,11710,13
 ,2006, , ,2020,잠실동,"144,000",레이크팰리스,11,0,3,116.19, , ,44,11710,13
 ,2004, , ,2020,잠실동,"55,000",포스코더샵,11,100,3,84.92, , ,336-5,11710,17
 ,2008, , ,2020,잠실동,"10,000",리센츠,11,350,3,84.99, , ,22,11710,3
 ,2008, , ,2020,잠실동,"140,000",잠실엘스,11,0,3,84.8, , ,19,11710,22
 ,2008, , ,2020,잠실동,"64,680",잠실엘스,11,70,4,84.8, , ,19,11710,6
 ,2008, , ,2020,잠실동,"10,000",잠실엘스,11,240,4,59.96, , ,19,11710,1
 ,1978, , ,2020,잠실동,"21,000",주공아파트 5단지,11,49,4,76.5, , ,27,11710,5
 ,2008, , ,2020,잠실동,"60,000",리센츠,11,90,4,84.99, , ,22,11710,22
 ,2008, , ,2020,잠실동,"140,000",리센츠,11,0,4,84.99, , ,22,11710,24
 ,1978, , ,2020,잠실동,"20,000",주공아파트 5단지,11,150,4,76.5, , ,27,11710,8
 ,2008, , ,2020,잠실동,"75,000",리센츠,11,185,4,98.55, , ,22,11710,4
 ,2008, , ,2020,잠실동,"97,000",잠실엘스,11,0,4,59.96, , ,19,11710,11
 ,2006, , ,2020,잠실동,"160,000",레이크팰리스,11,0,4,116.19, , ,44,11710,17
 ,2007, , ,2020,잠실동,"75,000",트리지움,11,8,4,59.88, , ,35,11710,13
 ,1978, , ,2020,잠실동,"36,700",주공아파트 5단지,11,0,4,81.75, , ,27,11710,6
 ,2008, , ,2020,잠실동,"128,000",리센츠,11,0,4,84.99, , ,22,11710,10
 ,2007, , ,2020,잠실동,"80,850",트리지움,11,0,5,84.95, , ,35,11710,24
 ,1986, , ,2020,잠실동,"39,900",아시아선수촌아파트,11,116,5,99.385, , ,86,11710,2
 ,1986, , ,2020,잠실동,"130,000",아시아선수촌아파트,11,0,5,134.485, , ,86,11710,12
 ,1986, , ,2020,잠실동,"130,000",아시아선수촌아파트,11,0,5,134.485, , ,86,11710,12
 ,1983, , ,2020,잠실동,"40,000",우성4차,11,0,5,95.84, , ,320,11710,8
 ,1978, , ,2020,잠실동,"44,000",주공아파트 5단지,11,0,5,82.61, , ,27,11710,6
 ,1978, , ,2020,잠실동,"35,000",주공아파트 5단지,11,15,5,82.51, , ,27,11710,8
 ,2008, , ,2020,잠실동,"70,000",잠실엘스,11,95,5,84.88, , ,19,11710,1
 ,2008, , ,2020,잠실동,"110,000",잠실엘스,11,0,5,84.8, , ,19,11710,5
 ,2008, , ,2020,잠실동,"73,000",잠실엘스,11,50,5,84.97, , ,19,11710,10
 ,2008, , ,2020,잠실동,"10,500",잠실엘스,11,210,5,84.8, , ,19,11710,4
 ,2008, , ,2020,잠실동,"3,000",리센츠,11,131,5,27.68, , ,22,11710,4
 ,2008, , ,2020,잠실동,"55,000",리센츠,11,300,5,124.22, , ,22,11710,31
 ,2008, , ,2020,잠실동,"103,000",리센츠,11,0,5,84.99, , ,22,11710,18
 ,2008, , ,2020,잠실동,"30,000",리센츠,11,60,5,27.68, , ,22,11710,23
 ,2006, , ,2020,잠실동,"10,000",레이크팰리스,11,260,5,84.82, , ,44,11710,1
 ,2008, , ,2020,잠실동,"70,000",리센츠,11,60,6,84.99, , ,22,11710,11
 ,2008, , ,2020,잠실동,"160,000",잠실엘스,11,0,6,119.93, , ,19,11710,21
 ,2008, , ,2020,잠실동,"78,750",리센츠,11,0,6,84.99, , ,22,11710,29
 ,2008, , ,2020,잠실동,"100,000",리센츠,11,110,6,84.99, , ,22,11710,20
 ,2008, , ,2020,잠실동,"15,000",리센츠,11,210,6,84.99, , ,22,11710,4
 ,2008, , ,2020,잠실동,"10,000",잠실엘스,11,330,6,84.8, , ,19,11710,22
 ,2008, , ,2020,잠실동,"92,400",잠실엘스,11,0,6,84.8, , ,19,11710,13
 ,2008, , ,2020,잠실동,"72,450",잠실엘스,11,0,6,59.96, , ,19,11710,10
 ,2008, , ,2020,잠실동,"85,000",잠실엘스,11,0,6,59.96, , ,19,11710,17
 ,1978, , ,2020,잠실동,"44,100",주공아파트 5단지,11,0,6,82.51, , ,27,11710,3
 ,2008, , ,2020,잠실동,"64,900",리센츠,11,80,6,84.99, , ,22,11710,25
 ,1978, , ,2020,잠실동,"45,000",주공아파트 5단지,11,0,6,76.5, , ,27,11710,8
 ,1978, , ,2020,잠실동,"39,900",주공아파트 5단지,11,0,6,76.5, , ,27,11710,15
 ,1978, , ,2020,잠실동,"20,000",주공아파트 5단지,11,120,6,76.5, , ,27,11710,7
 ,2006, , ,2020,잠실동,"30,000",레이크팰리스,11,270,6,84.82, , ,44,11710,8
 ,1986, , ,2020,잠실동,"80,000",아시아선수촌아파트,11,85,6,99.385, , ,86,11710,9
 ,2008, , ,2020,잠실동,"94,500",잠실엘스,11,0,6,84.8, , ,19,11710,18
 ,2008, , ,2020,잠실동,"70,000",잠실엘스,11,90,6,59.96, , ,19,11710,25
 ,2008, , ,2020,잠실동,"55,000",리센츠,11,110,6,84.99, , ,22,11710,26
 ,2008, , ,2020,잠실동,"132,000",잠실엘스,11,0,7,84.88, , ,19,11710,11
 ,2008, , ,2020,잠실동,"77,400",잠실엘스,11,165,7,119.93, , ,19,11710,21
 ,2008, , ,2020,잠실동,"87,670",잠실엘스,11,0,7,84.8, , ,19,11710,20
 ,2008, , ,2020,잠실동,"74,550",잠실엘스,11,0,7,59.96, , ,19,11710,2
 ,2008, , ,2020,잠실동,"132,000",잠실엘스,11,0,7,84.88, , ,19,11710,11
 ,2008, , ,2020,잠실동,"84,890",잠실엘스,11,0,7,84.8, , ,19,11710,18
 ,2008, , ,2020,잠실동,"120,000",잠실엘스,11,0,7,84.8, , ,19,11710,9
 ,2008, , ,2020,잠실동,"50,000",잠실엘스,11,74,7,59.96, , ,19,11710,21
 ,2008, , ,2020,잠실동,"89,250",잠실엘스,11,0,7,84.8, , ,19,11710,1
 ,2008, , ,2020,잠실동,"78,700",잠실엘스,11,0,7,59.96, , ,19,11710,26
 ,2008, , ,2020,잠실동,"30,000",잠실엘스,11,156,7,84.8, , ,19,11710,3
 ,1978, , ,2020,잠실동,"37,800",주공아파트 5단지,11,0,7,81.75, , ,27,11710,13
 ,1978, , ,2020,잠실동,"45,000",주공아파트 5단지,11,60,7,82.51, , ,27,11710,9
 ,1978, , ,2020,잠실동,"38,800",주공아파트 5단지,11,0,7,81.75, , ,27,11710,3
