갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2022,신규,22.08~24.08,2022,쌍문동,"5,889",에드가쌍문,7,41,1,23.1866, , ,507-1,11320,7
 ,1986, , ,2022,쌍문동,"20,000",한양1,7,50,2,66.33, , ,388-33,11320,10
 ,1986,신규,22.09~24.09,2022,쌍문동,"20,000",한양1,7,50,2,66.33, , ,388-33,11320,10
 ,2022,신규,22.08~24.08,2022,쌍문동,"5,268",에드가쌍문,7,36,2,23.1866, , ,507-1,11320,6
 ,2022,신규,22.08~24.08,2022,쌍문동,"5,268",에드가쌍문,7,36,2,23.1866, , ,507-1,11320,7
 ,2022,신규,22.08~24.08,2022,쌍문동,"5,099",에드가쌍문,7,35,2,20.3968, , ,507-1,11320,5
 ,1988,갱신,22.08~24.08,2022,쌍문동,"20,500",삼익세라믹,7,0,4,58.77,"19,500", ,56,11320,6
 ,1989,신규,22.08~24.08,2022,쌍문동,"1,000",한양2,7,60,5,35.1, , ,59,11320,3
 ,1988, , ,2022,쌍문동,"1,000",삼익세라믹,7,60,5,42.93, , ,56,11320,11
 ,1986, ,22.07~23.07,2022,쌍문동,"26,400",한양1,7,0,5,66.33, , ,388-33,11320,13
사용,1986,갱신,22.07~24.07,2022,쌍문동,"19,950",한양1,7,0,5,50.58,"19,000", ,388-33,11320,1
사용,1993,갱신, ,2022,쌍문동,"31,500",한양7,7,0,6,84.86,"30,000", ,158,11320,13
 ,1989, , ,2022,쌍문동,"11,000",대웅,7,0,6,44.82, , ,13-2,11320,4
 ,2004,갱신, ,2022,쌍문동,"19,000",성원하이츠(B동),7,0,7,65.18,"16,000", ,574-1,11320,6
 ,1995,신규,22.07~24.07,2022,쌍문동,"5,000",신원에벤에셀,7,110,7,84.9, , ,256,11320,10
 ,1988,신규,22.08~24.08,2022,쌍문동,"1,000",경남,7,50,7,44.5, , ,73,11320,8
사용,1990,갱신,22.09~24.09,2022,쌍문동,"26,250",현대1,7,0,8,70.3,"25,000", ,54,11320,2
 ,2002, , ,2022,쌍문동,"47,000",한양6,7,0,8,83.86, , ,59-5,11320,15
 ,2002,신규,22.11~24.11,2022,쌍문동,"47,000",한양6,7,0,8,83.86, , ,59-5,11320,15
 ,1986,신규,22.08~24.08,2022,쌍문동,"24,000",한양1,7,0,8,66.33, , ,388-33,11320,6
 ,2018,신규,22.08~24.08,2022,쌍문동,"35,000",도봉금강아미움파크타운,7,0,9,56.5657, , ,711,11320,9
 ,1989, ,22.07~24.07,2022,쌍문동,"2,000",한양2,7,40,10,28.71, , ,59,11320,6
 ,1989, , ,2022,쌍문동,"2,000",대웅,7,47,10,52.02, , ,13-2,11320,4
 ,1989, , ,2022,쌍문동,"2,000",대웅,7,45,10,52.02, , ,13-2,11320,4
 ,1995,신규,22.09~24.09,2022,쌍문동,"32,500",미라보,7,0,11,84.97, , ,160,11320,3
 ,1990, , ,2022,쌍문동,"30,000",현대1,7,0,11,84.66, , ,54,11320,11
 ,1998,신규,22.08~24.08,2022,쌍문동,"5,000",신원2,7,80,11,60, , ,723,11320,14
 ,1989,갱신,22.11~24.11,2022,쌍문동,"35,000",성원,7,0,11,84.98,"26,000", ,53,11320,1
 ,1986, ,22.07~24.07,2022,쌍문동,"30,000",한양1,7,0,11,66.33, , ,388-33,11320,9
사용,1993,갱신,22.08~24.08,2022,쌍문동,"26,200",한양7,7,0,11,71.22,"25,000", ,158,11320,6
 ,2014,갱신,22.07~24.07,2022,쌍문동,"46,000",북한산코오롱하늘채,7,0,12,84.98,"41,000", ,732,11320,11
 ,1988, , ,2022,쌍문동,"15,500",삼익세라믹,7,0,12,42.93, , ,56,11320,14
