갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007, , ,2021,신설동,"60,000",청계천대성스카이렉스1,6,0,19,75.24, , ,109-13,11230,12
 ,2017,갱신,21.08~22.07,2021,신설동,"2,000",신설동지웰홈스,6,115,22,26.88,"2,000",115,117-9,11230,17
 ,2007,신규,21.07~23.07,2021,신설동,"62,000",청계천대성스카이렉스1,6,0,26,75.24, , ,109-13,11230,19
 ,2017, ,21.07~22.07,2021,신설동,"2,000",신설동지웰홈스,6,125,28,26.88, , ,117-9,11230,13
 ,2009,신규,21.08~23.08,2021,용두동,"60,000",롯데캐슬피렌체,6,0,3,84.99, , ,790,11230,2
사용,2009,갱신,21.06~23.06,2021,용두동,"40,950",롯데캐슬피렌체,6,0,5,59.43,"39,000", ,790,11230,5
 ,2016,신규,21.08~23.08,2021,용두동,"7,000",동대문푸르지오시티(도시형생활주택),6,80,8,36.99, , ,104-3,11230,18
 ,2009, , ,2021,용두동,"4,979",두산위브(임대),6,7,8,34.02, , ,791,11230,9
 ,2009, , ,2021,용두동,"2,340",두산위브(임대),6,22,9,34.02, , ,791,11230,7
 ,1974,신규,21.07~23.07,2021,용두동,"15,000",용두아파트,6,0,11,47.54, , ,39-446,11230,3
 ,2009,신규,21.07~23.07,2021,용두동,"29,000",롯데캐슬피렌체,6,0,12,30.4, , ,790,11230,4
 ,1994, ,21.07~23.07,2021,용두동,"5,000",신동아,6,80,12,49.68, , ,779,11230,12
 ,1994,신규,21.07~23.07,2021,용두동,"5,000",신동아,6,80,12,49.68, , ,779,11230,12
 ,2009,신규,21.08~23.08,2021,용두동,"2,000",롯데캐슬피렌체,6,80,14,30.4, , ,790,11230,7
 ,2009,신규,21.08~23.08,2021,용두동,"50,000",롯데캐슬피렌체,6,60,15,84.99, , ,790,11230,14
 ,2009,신규,21.07~23.07,2021,용두동,"2,000",롯데캐슬피렌체,6,80,15,30.4, , ,790,11230,5
 ,2009, , ,2021,용두동,"57,500",롯데캐슬피렌체,6,0,15,84.99, , ,790,11230,11
