갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2014, , ,2021,아현동,"140,000",마포래미안푸르지오4단지,4,0,1,114.2802, , ,777,11440,13
 ,2014, , ,2021,아현동,"50,000",마포래미안푸르지오2단지,4,80,1,59.9452, , ,777,11440,3
 ,2014, , ,2021,아현동,"60,000",마포래미안푸르지오4단지,4,0,1,59.9656, , ,777,11440,18
 ,2014, , ,2021,아현동,"75,000",마포래미안푸르지오3단지,4,0,1,59.9452, , ,777,11440,12
 ,2017, , ,2021,아현동,"61,950",마포센트럴아이파크,4,0,2,84.9668, , ,802,11440,10
 ,2017, , ,2021,아현동,"10,000",마포센트럴아이파크,4,165,3,59.9718, , ,802,11440,9
 ,2015, , ,2021,아현동,"59,850",공덕자이,4,0,3,59.99, , ,800,11440,12
 ,2015, , ,2021,아현동,"74,550",공덕자이,4,0,3,84.99, , ,800,11440,13
 ,2014, , ,2021,아현동,"77,700",마포래미안푸르지오1단지,4,0,6,84.5978, , ,777,11440,18
 ,2015, , ,2021,아현동,"56,700",공덕자이,4,0,7,59.99, , ,800,11440,15
 ,2015, , ,2021,아현동,"71,000",공덕자이,4,0,7,84.99, , ,800,11440,4
 ,2015, , ,2021,아현동,"27,000",공덕자이,4,82,7,59.99, , ,800,11440,15
 ,2015, , ,2021,아현동,"66,150",공덕자이,4,0,8,84.99, , ,800,11440,6
 ,2015, , ,2021,아현동,"80,000",공덕자이,4,0,8,84.99, , ,800,11440,3
 ,2015, ,21.07~23.07,2021,아현동,"81,000",공덕자이,4,0,8,84.99, , ,800,11440,7
 ,2008, , ,2021,아현동,"10,000",마포트라팰리스2차,4,200,8,99.56, , ,738,11440,7
 ,2014, , ,2021,아현동,"56,500",마포래미안푸르지오2단지,4,0,9,59.9236, , ,777,11440,4
 ,2017, , ,2021,아현동,"75,000",마포센트럴아이파크,4,0,9,84.9668, , ,802,11440,11
 ,2015, , ,2021,아현동,"61,950",공덕자이,4,0,10,59.99, , ,800,11440,7
 ,2014, , ,2021,아현동,"40,000",마포래미안푸르지오4단지,4,130,10,59.9656, , ,777,11440,26
 ,2014, , ,2021,아현동,"10,000",마포래미안푸르지오4단지,4,200,10,84.8919, , ,777,11440,22
 ,2014, , ,2021,아현동,"52,980",마포래미안푸르지오4단지,4,20,10,59.9656, , ,777,11440,5
 ,2014, , ,2021,아현동,"127,000",마포래미안푸르지오2단지,4,0,10,114.588, , ,777,11440,4
 ,2015, , ,2021,아현동,"65,000",공덕자이,4,180,10,114.99, , ,800,11440,19
 ,2017, , ,2021,아현동,"42,720",마포센트럴아이파크,4,30,11,59.9718, , ,802,11440,6
 ,2014, , ,2021,아현동,"60,000",마포래미안푸르지오4단지,4,0,12,84.3884, , ,777,11440,13
 ,2014, ,21.06~23.06,2021,아현동,"95,000",마포래미안푸르지오4단지,4,0,12,84.8919, , ,777,11440,16
 ,2017, , ,2021,아현동,"88,000",마포센트럴아이파크,4,0,12,84.9668, , ,802,11440,22
 ,2017, , ,2021,아현동,"30,000",마포센트럴아이파크,4,260,13,111.1083, , ,802,11440,20
 ,2017, , ,2021,아현동,"30,000",마포센트럴아이파크,4,260,13,111.1083, , ,802,11440,20
 ,2014, , ,2021,아현동,"97,650",마포래미안푸르지오4단지,4,0,14,114.7267, , ,777,11440,8
 ,2015, , ,2021,아현동,"88,000",공덕자이,4,0,15,84.99, , ,800,11440,3
 ,2014, , ,2021,아현동,"5,000",마포래미안푸르지오2단지,4,190,15,59.9796, , ,777,11440,11
 ,2014, , ,2021,아현동,"75,000",마포래미안푸르지오4단지,4,0,16,59.9656, , ,777,11440,8
 ,2016, , ,2021,아현동,"36,700",애오개아이파크,4,0,16,25.24, , ,780,11440,3
 ,2015, , ,2021,아현동,"72,000",공덕자이,4,0,16,84.99, , ,800,11440,3
 ,2014, , ,2021,아현동,"59,300",마포래미안푸르지오3단지,4,0,16,59.9796, , ,777,11440,7
 ,2014, , ,2021,아현동,"68,000",마포래미안푸르지오2단지,4,0,16,59.9796, , ,777,11440,1
 ,2014, , ,2021,아현동,"59,850",마포래미안푸르지오4단지,4,0,17,59.9656, , ,777,11440,8
 ,2014, , ,2021,아현동,"60,900",마포래미안푸르지오1단지,4,0,17,59.9236, , ,777,11440,20
 ,2015, , ,2021,아현동,"47,000",공덕자이,4,25,17,59.99, , ,800,11440,21
 ,2015, , ,2021,아현동,"73,500",공덕자이,4,0,17,84.99, , ,800,11440,5
 ,2015, , ,2021,아현동,"10,000",공덕자이,4,135,19,59.99, , ,800,11440,1
 ,2014, , ,2021,아현동,"5,936",마포래미안푸르지오2단지,4,0,19,36.9796, , ,777,11440,22
 ,2016, , ,2021,아현동,"34,100",애오개아이파크,4,0,20,20.69, , ,780,11440,11
 ,2014, , ,2021,아현동,"93,000",마포래미안푸르지오4단지,4,10,20,114.7267, , ,777,11440,8
 ,2015, , ,2021,아현동,"36,000",공덕자이,4,60,20,59.99, , ,800,11440,16
 ,2014, , ,2021,아현동,"79,000",마포래미안푸르지오4단지,4,0,20,59.9656, , ,777,11440,14
 ,2014, , ,2021,아현동,"73,000",마포래미안푸르지오4단지,4,0,20,59.9656, , ,777,11440,8
 ,2014, , ,2021,아현동,"63,000",마포래미안푸르지오2단지,4,0,20,59.9236, , ,777,11440,6
 ,2015, ,21.06~23.06,2021,아현동,"110,000",공덕자이,4,0,20,114.99, , ,800,11440,2
 ,2014, , ,2021,아현동,"99,000",마포래미안푸르지오3단지,4,0,21,84.5978, , ,777,11440,11
 ,2014, , ,2021,아현동,"110,000",마포래미안푸르지오1단지,4,0,21,84.8919, , ,777,11440,15
 ,2014, , ,2021,아현동,"94,500",마포래미안푸르지오2단지,4,0,22,114.7267, , ,777,11440,18
 ,2017, , ,2021,아현동,"68,000",마포센트럴아이파크,4,0,22,84.9668, , ,802,11440,22
 ,2015, , ,2021,아현동,"56,700",공덕자이,4,0,23,59.99, , ,800,11440,3
 ,2015, , ,2021,아현동,"55,000",공덕자이,4,0,23,59.99, , ,800,11440,1
 ,2014, , ,2021,아현동,"78,000",마포래미안푸르지오1단지,4,0,23,59.9236, , ,777,11440,19
 ,2017, ,21.06~23.06,2021,아현동,"65,000",마포센트럴아이파크,4,0,23,84.9699, , ,802,11440,18
 ,2014, , ,2021,아현동,"77,000",마포래미안푸르지오2단지,4,0,23,59.9796, , ,777,11440,2
