갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2006,갱신,22.12~23.04,2022,성북동1가,"100,000",스타팰리스,11,0,24,198.81,"100,000", ,115-5,11290,-1
 ,2003,신규,23.02~25.02,2022,돈암동,"55,000",동부센트레빌,11,0,1,115.51, , ,633,11290,14
 ,1972,신규,22.11~24.11,2022,돈암동,"24,000",고명,11,0,1,96.1, , ,42-32,11290,4
 ,2006, , ,2022,돈암동,"46,000",돈암동더샵아파트,11,0,2,84.817, , ,603,11290,1
 ,2006,신규,23.01~25.01,2022,돈암동,"46,000",돈암동더샵아파트,11,0,2,84.817, , ,603,11290,1
 ,1998,신규,22.12~24.12,2022,돈암동,"40,000",한진(609-1),11,60,2,132.96, , ,609-1,11290,15
 ,1991, , ,2022,돈암동,"1,000",돈암현대아파트,11,85,3,41.58, , ,1,11290,3
 ,1998,갱신,22.12~23.12,2022,돈암동,"30,000",한진(609-1),11,20,3,59.58,"28,600", ,609-1,11290,3
 ,2003, , ,2022,돈암동,"46,300",동부센트레빌,11,0,4,80.54, , ,633,11290,4
사용,2003,갱신,22.11~23.12,2022,돈암동,"46,300",동부센트레빌,11,0,4,80.54,"44,100", ,633,11290,4
 ,2004, , ,2022,돈암동,"45,000",이수브라운스톤돈암,11,50,4,84.97, , ,636,11290,10
 ,1998,신규,22.11~24.11,2022,돈암동,"3,000",한신,11,150,4,68.13, , ,609-1,11290,4
 ,1998,신규,23.02~25.02,2022,돈암동,"70,000",한신,11,0,4,132.96, , ,609-1,11290,2
 ,1998,신규,22.11~24.11,2022,돈암동,"62,000",한신,11,0,4,132.96, , ,609-1,11290,14
 ,2005,신규,22.11~24.11,2022,돈암동,"65,000",일신건영휴먼빌아파트,11,0,5,117.16, , ,524,11290,15
사용,2006,갱신,22.11~24.11,2022,돈암동,"43,000",돈암동더샵아파트,11,0,6,84.817,"41,000", ,603,11290,2
사용,1999,갱신,22.12~24.12,2022,돈암동,"30,000",돈암동삼성,11,50,6,84.59,"30,000",50,15-1,11290,15
 ,1998, , ,2022,돈암동,"8,000",범양,11,80,8,59.79, , ,631,11290,14
 ,2004,신규,22.12~24.12,2022,돈암동,"65,000",이수브라운스톤돈암,11,0,8,114.89, , ,636,11290,17
 ,2004,신규,22.12~24.12,2022,돈암동,"65,000",이수브라운스톤돈암,11,0,8,114.89, , ,636,11290,17
 ,2016, , ,2022,돈암동,"55,000",돈암코오롱하늘채,11,0,9,59.8327, , ,644,11290,1
 ,2016,신규,22.12~24.12,2022,돈암동,"55,000",돈암코오롱하늘채,11,0,9,59.8327, , ,644,11290,1
 ,1999, , ,2022,돈암동,"38,000",돈암동삼성,11,0,9,59.4, , ,15-1,11290,3
 ,1998, , ,2022,돈암동,"1,169",한진임대아파트(301동)(609-1),11,2,10,32.49, , ,609-1,11290,6
 ,1998,신규,22.11~25.11,2022,돈암동,"24,000",한신,11,0,10,68.13, , ,609-1,11290,2
 ,1998,갱신,22.11~24.11,2022,돈암동,"70,000",한신,11,0,11,113.67,"60,000", ,609-1,11290,16
 ,1998,신규,23.01~25.01,2022,돈암동,"4,500",한진(609-1),11,130,11,59.58, , ,609-1,11290,19
사용,1991,갱신,22.12~24.12,2022,돈암동,"47,000",돈암현대아파트,11,0,12,84.8,"45,000", ,1,11290,14
 ,2003, , ,2022,돈암동,"30,100",동부센트레빌,11,130,12,115.51, , ,633,11290,1
사용,1998,갱신,22.12~24.12,2022,돈암동,"33,600",한진(609-1),11,0,12,59.58,"32,000", ,609-1,11290,4
사용,2004,갱신,22.11~24.11,2022,돈암동,"40,792",성일우리미,11,0,12,84.95,"38,850", ,637,11290,1
 ,2014,갱신,22.11~24.11,2022,돈암동,"60,000",길음역금호어울림센터힐,11,50,12,119.56,"55,000",19,643,11290,19
 ,1999,갱신,22.11~24.11,2022,돈암동,"13,000",돈암동삼성,11,0,12,114.66,"53,000", ,15-1,11290,14
 ,2004,신규,22.11~24.11,2022,돈암동,"10,000",이수브라운스톤돈암,11,120,14,59.99, , ,636,11290,2
 ,2004,신규,23.01~25.01,2022,돈암동,"20,000",이수브라운스톤돈암,11,85,14,59.99, , ,636,11290,12
사용,2007,갱신,22.11~24.11,2022,돈암동,"41,000",돈암힐스테이트,11,0,15,59.38,"40,000", ,639,11290,9
 ,1999, , ,2022,돈암동,"3,340","돈암동삼성아파트(임대)108동,109동",11,4,15,32.49, , ,15-2,11290,21
 ,1999, , ,2022,돈암동,873,"돈암동삼성아파트(임대)108동,109동",11,13,15,32.49, , ,15-2,11290,5
 ,2014,갱신,23.01~24.07,2022,돈암동,"49,000",길음역금호어울림센터힐,11,0,15,59.5,"55,000", ,643,11290,17
 ,1998, , ,2022,돈암동,"32,000",범양,11,0,15,59.79, , ,631,11290,19
 ,1999, , ,2022,돈암동,"3,188",돈암동삼성,11,0,15,59.4, , ,15-1,11290,14
 ,1998,신규,22.11~23.02,2022,돈암동,"10,000",한진(609-1),11,145,15,113.67, , ,609-1,11290,5
 ,1999, , ,2022,돈암동,"20,000",돈암동 풍림아파트 101~105동,11,23,16,59.64, , ,632,11290,9
 ,1998, , ,2022,돈암동,516,한진임대아파트(301동)(609-1),11,6,16,32.49, , ,609-1,11290,10
 ,1998, , ,2022,돈암동,516,한진임대아파트(301동)(609-1),11,6,16,32.49, , ,609-1,11290,15
 ,1999, , ,2022,돈암동,"3,079","돈암동삼성아파트(임대)108동,109동",11,1,16,32.49, , ,15-2,11290,8
 ,1999, , ,2022,돈암동,873,"돈암동삼성아파트(임대)108동,109동",11,13,16,32.49, , ,15-2,11290,10
 ,1998, , ,2022,돈암동,"45,000",한진(609-1),11,0,16,84.87, , ,609-1,11290,12
 ,1998,신규,23.01~25.01,2022,돈암동,"10,000",한진(609-1),11,160,17,84.87, , ,609-1,11290,18
 ,2014,갱신,22.12~24.12,2022,돈암동,"43,000",길음역금호어울림센터힐,11,25,17,59.5,"43,000", ,643,11290,12
 ,1998,신규,22.12~24.12,2022,돈암동,"5,000",한진(609-1),11,200,17,132.96, , ,609-1,11290,3
 ,1999, , ,2022,돈암동,873,"돈암동삼성아파트(임대)108동,109동",11,13,18,32.49, , ,15-2,11290,17
