갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2000,신규,21.06~26.05,2021,신도림동,0,동아2,6,50,1,59.595, , ,644,11530,13
 ,2000,신규,21.06~26.05,2021,신도림동,0,동아2,6,50,1,59.595, , ,644,11530,13
 ,1987,신규,21.07~23.07,2021,신도림동,"47,000",미성,6,0,2,83.67, , ,290,11530,4
 ,2000,갱신,21.06~23.06,2021,신도림동,"55,000",동아3,6,5,2,84.99,"55,000", ,645,11530,11
 ,2018,신규,21.07~23.07,2021,신도림동,"32,000",신도림 아르디에,6,0,2,31.02, , ,695,11530,6
 ,1987,신규,21.07~23.07,2021,신도림동,"48,000",미성,6,0,2,83.67, , ,290,11530,8
 ,1987,신규,21.07~23.07,2021,신도림동,"34,000",미성,6,0,2,66.03, , ,290,11530,6
 ,1987, ,21.07~23.07,2021,신도림동,"48,000",미성,6,0,2,83.67, , ,290,11530,8
 ,1999,신규,21.08~23.08,2021,신도림동,"57,500",동아1,6,48,2,169.199, , ,643,11530,23
 ,1999,신규,21.06~23.06,2021,신도림동,"47,000",대림1,6,0,2,59.93, , ,642,11530,5
 ,1987, ,21.07~23.07,2021,신도림동,"28,000",미성,6,0,3,83.67, , ,290,11530,3
사용,1987,갱신,21.06~23.07,2021,신도림동,"25,000",미성,6,0,4,66.03,"25,000", ,290,11530,4
사용,1993,갱신,21.06~23.06,2021,신도림동,"42,000",우성3,6,0,4,84.75,"40,000", ,637,11530,5
 ,2018,신규,21.06~22.06,2021,신도림동,"1,000",신도림 아르디에,6,130,4,39.92, , ,695,11530,8
 ,2000,신규,21.07~23.07,2021,신도림동,"54,000",동아2,6,0,5,59.595, , ,644,11530,12
 ,1997, ,21.07~23.07,2021,신도림동,"32,000",신성은하수,6,0,5,59.88, , ,640,11530,2
 ,2000,신규,21.08~23.08,2021,신도림동,"63,000",동아3,6,0,7,60, , ,645,11530,18
 ,2000,신규,21.07~23.07,2021,신도림동,"55,000",동아2,6,0,7,59.595, , ,644,11530,16
 ,2000, , ,2021,신도림동,"55,000",동아2,6,0,7,59.595, , ,644,11530,16
 ,2001,신규,21.08~23.08,2021,신도림동,"53,500",대림2,6,0,7,59.9, , ,642,11530,14
 ,2007,갱신,21.07~23.07,2021,신도림동,"36,900",신도림3차푸르지오,6,50,7,82.8,"34,000",50,435-10,11530,10
 ,1993,신규,21.06~23.11,2021,신도림동,"65,000",우성3,6,0,7,84.75, , ,637,11530,3
 ,1993, ,21.06~23.11,2021,신도림동,"65,000",우성3,6,0,7,84.75, , ,637,11530,3
사용,1989,갱신,21.06~23.06,2021,신도림동,"17,000",미성,6,0,7,37.91,"16,200", ,290,11530,8
 ,2015,신규,21.07~22.07,2021,신도림동,"2,000",신도림크라운빌,6,100,8,44.84, , ,694,11530,2
 ,2001, ,21.07~23.07,2021,신도림동,"20,000",대림2,6,110,8,84.95, , ,642,11530,17
 ,2003,신규,21.07~23.07,2021,신도림동,"50,000",대림e-편한세상4,6,60,9,84.78, , ,646,11530,2
 ,2000,신규,21.08~23.08,2021,신도림동,"75,000",동아3,6,0,9,84.99, , ,645,11530,12
사용,1987,갱신,21.06~23.06,2021,신도림동,"6,000",미성,6,89,10,83.67,"6,000",85,290,11530,13
사용,1999,갱신,21.06~23.06,2021,신도림동,"36,750",대림1,6,0,11,59.88,"35,000", ,642,11530,9
 ,1992,신규,21.08~23.08,2021,신도림동,"22,000",우성1,6,90,11,84.96, , ,312-17,11530,1
사용,2003,갱신,21.06~23.06,2021,신도림동,"31,500",대림e-편한세상4,6,95,11,84.78,"30,000",90,646,11530,6
 ,1989,신규,21.09~23.09,2021,신도림동,"32,000",미성,6,0,12,52.45, , ,290,11530,11
 ,1992,신규,21.09~23.09,2021,신도림동,"58,000",우성1,6,0,12,73.18, , ,312-17,11530,5
 ,1992, ,21.09~23.09,2021,신도림동,"58,000",우성1,6,0,12,73.18, , ,312-17,11530,5
 ,2001,신규,21.09~23.09,2021,신도림동,"71,000",대림2,6,0,12,84.95, , ,642,11530,14
 ,2000,신규,21.10~23.10,2021,신도림동,"75,000",동아2,6,0,12,84.908, , ,644,11530,7
 ,2001,신규,21.07~23.07,2021,신도림동,"53,000",대림2,6,0,12,59.9, , ,642,11530,12
 ,1999,신규,21.08~23.08,2021,신도림동,"30,000",현대홈타운아파트,6,55,12,76.41, , ,641,11530,1
 ,2011,신규,21.09~23.09,2021,신도림동,"10,000",디큐브시티,6,400,12,125.36, , ,692,11530,48
 ,2000,신규,21.10~23.10,2021,신도림동,"75,000",동아2,6,0,12,84.908, , ,644,11530,7
 ,2000, , ,2021,신도림동,"55,000",동아2,6,0,12,59.595, , ,644,11530,11
 ,2001,신규,21.07~23.07,2021,신도림동,"15,000",대림2,6,80,13,59.93, , ,642,11530,4
 ,1999,신규,21.08~23.08,2021,신도림동,"30,000",동아1,6,90,14,84.908, , ,643,11530,15
 ,1999, ,21.08~23.08,2021,신도림동,"30,000",동아1,6,90,14,84.908, , ,643,11530,15
 ,2015, ,21.09~22.09,2021,신도림동,"2,000",신도림크라운빌,6,95,15,40.46, , ,694,11530,4
