갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2004, , ,2021,충정로2가,"40,500",로얄훼미리아파트A동,1,0,12,81.43, , ,69-23,11410,2
 ,2020, , ,2021,충정로3가,"7,720",더스타일하우스디센트럴,1,71,7,36.1962, , ,480,11410,7
 ,2004, , ,2021,충정로3가,"10,000",충정리시온,1,50,7,33.32, , ,465,11410,17
 ,2005, , ,2021,충정로3가,"30,000",충정솔레디움(102동),1,0,9,83.09, , ,30-2,11410,5
 ,2004, , ,2021,충정로3가,"24,000",충정리시온,1,40,9,44.88, , ,465,11410,10
 ,2004, , ,2021,충정로3가,"32,550",충정리시온,1,0,11,41.48, , ,465,11410,20
 ,2020, , ,2021,충정로3가,"7,650",더스타일하우스디센트럴,1,71,11,35.858, , ,480,11410,8
 ,1987, , ,2021,충정로3가,"45,000",피어리스,1,0,17,84.24, , ,222,11410,12
 ,2020, , ,2021,충정로3가,"5,310",더스타일하우스디센트럴,1,32,20,17.6626, , ,480,11410,19
 ,2020, , ,2021,충정로3가,"7,886",더스타일하우스디센트럴,1,47,22,26.5236, , ,480,11410,11
 ,2020, , ,2021,충정로3가,"8,980",더스타일하우스디센트럴,1,69,23,36.1962, , ,480,11410,19
 ,2020, , ,2021,충정로3가,"5,310",더스타일하우스디센트럴,1,32,25,17.6626, , ,480,11410,23
 ,2010, , ,2021,충정로3가,"43,000",충림예하임,1,0,26,84.6, , ,477,11410,6
 ,2020, ,21.04~22.04,2021,충정로3가,"4,650",더스타일하우스디센트럴,1,34,26,17.6626, , ,480,11410,25
 ,1969, , ,2021,충정로3가,"2,000",미동,1,75,27,52.463, , ,189-8,11410,8
 ,2003, , ,2021,충정로3가,"34,500",새롬,1,0,27,97.74, , ,3-19,11410,4
 ,2020, , ,2021,충정로3가,"2,046",더스타일하우스디센트럴,1,20,29,35.8514, , ,480,11410,16
 ,2004, , ,2021,충정로3가,"30,500",충정리시온,1,10,30,41.48, , ,465,11410,16
 ,2008, , ,2021,합동,"3,000",에스케이뷰,1,270,7,84.98, , ,118,11410,13
 ,2008, , ,2021,합동,"58,380",에스케이뷰,1,0,29,84.909, , ,118,11410,13
 ,1971, , ,2021,미근동,"15,000",서소문,1,0,27,39.34, , ,215,11410,4
 ,2011, , ,2021,냉천동,"80,800",돈의문센트레빌,1,0,4,114.98, , ,261,11410,8
 ,2011, , ,2021,냉천동,"65,000",돈의문센트레빌,1,50,15,84.99, , ,261,11410,8
 ,2011, , ,2021,냉천동,"50,000",돈의문센트레빌,1,47,16,84.99, , ,261,11410,4
 ,2011, , ,2021,냉천동,"59,850",돈의문센트레빌,1,0,16,84.99, , ,261,11410,14
 ,2011, , ,2021,냉천동,"70,000",돈의문센트레빌,1,0,16,59.98, , ,261,11410,9
 ,2011, , ,2021,냉천동,"65,000",돈의문센트레빌,1,0,22,59.98, , ,261,11410,9
 ,2011, , ,2021,냉천동,"50,000",돈의문센트레빌,1,27,23,84.99, , ,261,11410,3
 ,2011, , ,2021,냉천동,"77,000",돈의문센트레빌,1,0,31,59.98, , ,261,11410,15
 ,2011, , ,2021,냉천동,"77,000",돈의문센트레빌,1,0,31,59.98, , ,261,11410,15
 ,2006, , ,2021,천연동,"10,000",천연뜨란채,1,87,2,56.08, , ,145,11410,10
 ,2006, , ,2021,천연동,"60,000",천연뜨란채,1,0,9,57.78, , ,145,11410,14
 ,2006, ,21.02~24.02,2021,천연동,"5,000",천연뜨란채,1,140,15,84.74, , ,145,11410,1
 ,2006, , ,2021,천연동,"20,000",천연뜨란채,1,100,15,75.8, , ,145,11410,16
 ,2006, , ,2021,천연동,"36,750",천연뜨란채,1,0,15,57.78, , ,145,11410,7
 ,2006, , ,2021,천연동,"9,000",천연뜨란채,1,90,17,57.78, , ,145,11410,4
 ,2006, , ,2021,천연동,"36,750",천연뜨란채,1,0,20,55.82, , ,145,11410,18
 ,2006, , ,2021,천연동,"39,900",천연뜨란채,1,0,23,57.78, , ,145,11410,8
 ,2006, , ,2021,천연동,"45,000",천연뜨란채,1,0,27,57.78, , ,145,11410,3
 ,2006, , ,2021,천연동,"35,000",천연뜨란채,1,0,27,30.17, , ,145,11410,9
 ,1995, , ,2021,영천동,"68,000",독립문삼호,1,0,2,84.78, , ,100,11410,11
 ,1995, , ,2021,영천동,"35,000",독립문삼호,1,0,16,84.78, , ,100,11410,1
 ,1995, , ,2021,영천동,"52,000",독립문삼호,1,30,24,114.63, , ,100,11410,3
 ,1995, , ,2021,영천동,"69,000",독립문삼호,1,0,29,108.63, , ,100,11410,14
 ,1998, , ,2021,현저동,"27,000",독립문극동(200-0),1,70,2,59.58, , ,200,11410,7
 ,1998, , ,2021,현저동,"25,000",독립문극동(200-0),1,130,3,84.87, , ,200,11410,5
 ,1998, , ,2021,현저동,"47,250",독립문극동(200-0),1,0,4,84.87, , ,200,11410,1
 ,1998, , ,2021,현저동,"15,000",독립문극동(200-0),1,70,4,59.58, , ,200,11410,17
 ,1998, , ,2021,현저동,"70,000",독립문극동(200-0),1,0,8,84.87, , ,200,11410,5
 ,1998, , ,2021,현저동,"68,000",독립문극동(200-0),1,0,9,84.87, , ,200,11410,11
 ,1998, , ,2021,현저동,"49,000",독립문극동(200-0),1,0,9,84.87, , ,200,11410,2
 ,1998, , ,2021,현저동,"50,000",독립문극동(200-0),1,80,9,114.51, , ,200,11410,18
 ,1998, , ,2021,현저동,"17,600",독립문극동(200-0),1,80,10,59.58, , ,200,11410,7
 ,1998, , ,2021,현저동,812,독립문극동(200-0),1,12,12,84.87, , ,200,11410,8
 ,1998, , ,2021,현저동,"60,000",독립문극동(200-0),1,0,13,59.58, , ,200,11410,9
 ,2000, , ,2021,현저동,"5,000",독립문파크빌,1,115,16,59.4, , ,1019,11410,14
 ,1998, , ,2021,현저동,"5,000",독립문극동(200-0),1,170,16,84.87, , ,200,11410,19
 ,1998, , ,2021,현저동,"12,000",독립문극동(200-0),1,100,16,59.58, , ,200,11410,4
 ,2000, , ,2021,현저동,"31,500",독립문파크빌,1,0,20,59.4, , ,1019,11410,11
 ,2000, , ,2021,현저동,"33,600",독립문파크빌,1,0,23,59.4, , ,1019,11410,11
 ,1998, , ,2021,현저동,"10,000",독립문극동(200-0),1,140,25,84.87, , ,200,11410,5
 ,2000, , ,2021,현저동,"35,000",독립문파크빌,1,0,27,59.4, , ,1019,11410,6
 ,1998, , ,2021,현저동,"69,000",독립문극동(200-0),1,0,29,84.87, , ,200,11410,7
 ,2020, , ,2021,북아현동,"80,000",힐스테이트신촌,1,0,2,84.6043, , ,1017,11410,17
 ,2015, , ,2021,북아현동,"38,800",신촌푸르지오,1,0,5,34.25, , ,1011,11410,1
 ,2018, , ,2021,북아현동,"73,500",e편한세상신촌3단지,1,0,6,84.93, , ,149,11410,2
 ,2015, , ,2021,북아현동,"30,000",신촌푸르지오,1,0,7,84.9953, , ,1011,11410,7
 ,2018, , ,2021,북아현동,"65,000",e편한세상신촌1단지,1,0,7,84.95, , ,1013,11410,3
 ,2015, , ,2021,북아현동,"2,000",신촌푸르지오,1,100,8,109.09, , ,1011,11410,6
 ,1999, , ,2021,북아현동,"42,000",두산,1,0,8,59.96, , ,1009,11410,1
 ,2015, , ,2021,북아현동,"20,000",신촌푸르지오,1,145,8,59.993, , ,1011,11410,9
