갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2002, , ,2021,영등포동,"30,000",영등포푸르지오,4,30,1,59.912, , ,647,11560,12
 ,2002, , ,2021,영등포동,"15,000",영등포푸르지오,4,120,3,73.133, , ,647,11560,9
 ,1969, , ,2021,영등포동,"9,600",영일,4,0,3,38.02, , ,618-83,11560,1
 ,2004, , ,2021,영등포동,"34,000",두산위브,4,0,6,59.8, , ,649,11560,9
 ,2002, , ,2021,영등포동,"65,000",영등포푸르지오,4,0,6,79.777, , ,647,11560,4
 ,2002, , ,2021,영등포동,"10,000",영등포푸르지오,4,130,7,73.133, , ,647,11560,6
 ,2002, ,21.07~23.07,2021,영등포동,"44,000",영등포푸르지오,4,0,7,79.777, , ,647,11560,19
 ,2004, , ,2021,영등포동,"50,000",두산위브,4,0,9,59.8, , ,649,11560,12
 ,2002, , ,2021,영등포동,"60,000",영등포푸르지오,4,0,10,73.133, , ,647,11560,2
 ,2004, , ,2021,영등포동,"49,000",두산위브,4,0,10,59.8, , ,649,11560,11
 ,2004, , ,2021,영등포동,"43,000",두산위브,4,0,10,83.98, , ,649,11560,10
 ,2004, , ,2021,영등포동,"49,000",두산위브,4,0,13,59.8, , ,649,11560,4
 ,2002, , ,2021,영등포동,"39,900",영등포푸르지오,4,0,14,79.777, , ,647,11560,8
 ,2002, ,21.04~23.04,2021,영등포동,"58,000",영등포푸르지오,4,0,16,73.133, , ,647,11560,8
 ,2002, , ,2021,영등포동,"20,000",영등포푸르지오,4,95,17,73.133, , ,647,11560,11
 ,2002, , ,2021,영등포동,"50,000",영등포푸르지오,4,0,17,79.777, , ,647,11560,10
 ,2002, , ,2021,영등포동,"42,000",영등포푸르지오,4,0,19,79.777, , ,647,11560,23
 ,2002, ,21.06~23.06,2021,영등포동,"10,000",영등포푸르지오,4,130,20,79.777, , ,647,11560,16
 ,2002, ,21.07~23.07,2021,영등포동,"44,100",영등포푸르지오,4,0,24,73.133, , ,647,11560,17
 ,2002, ,21.07~23.07,2021,영등포동,"42,500",영등포푸르지오,4,0,24,79.777, , ,647,11560,1
 ,2002, , ,2021,영등포동,"43,050",영등포푸르지오,4,0,29,79.777, , ,647,11560,8
 ,2002, , ,2021,영등포동,"42,000",영등포푸르지오,4,0,30,79.777, , ,647,11560,22
 ,2014, , ,2021,영등포동1가,"16,000",지엘리베라움,4,0,2,12.62, , ,28,11560,17
 ,2012, , ,2021,영등포동1가,"12,300",내이처해밀,4,20,3,14.24, , ,145,11560,5
 ,2011, , ,2021,영등포동1가,"16,000",헤렌어반,4,0,3,18.931, , ,144,11560,7
 ,2012, , ,2021,영등포동1가,"13,200",내이처해밀,4,0,8,14.24, , ,145,11560,7
 ,2013, , ,2021,영등포동1가,"10,000",프라다,4,0,8,12.45, , ,44,11560,8
 ,2014, , ,2021,영등포동1가,"16,000",지엘리베라움,4,0,8,12.62, , ,28,11560,10
 ,2014, , ,2021,영등포동1가,"16,000",지엘리베라움,4,0,19,12.62, , ,28,11560,12
 ,2013, , ,2021,영등포동1가,"3,000",여의도씨티아이,4,40,19,12.59, , ,113-1,11560,13
 ,2011, , ,2021,영등포동1가,"1,000",헤렌어반,4,45,22,15.537, , ,144,11560,9
 ,2013, , ,2021,영등포동2가,"11,550",이지리움S,4,0,7,13.37, , ,28-117,11560,8
 ,2012, , ,2021,영등포동4가,500,영등포그랑그루,4,60,9,12.1, , ,103,11560,7
 ,2012, ,21.04~22.04,2021,영등포동4가,"1,000",영등포그랑그루,4,60,14,12.1, , ,103,11560,10
 ,2012, , ,2021,영등포동4가,"10,000",영등포그랑그루,4,0,24,12.1, , ,103,11560,7
 ,1971, , ,2021,영등포동5가,"10,000",동남,4,0,8,83.07, , ,24,11560,8
 ,1971, , ,2021,영등포동5가,"13,000",동남,4,10,29,73.72, , ,24,11560,4
 ,1998, , ,2021,영등포동7가,"5,000",경남아너스빌,4,110,1,59.9, , ,46-1,11560,11
 ,2020, , ,2021,영등포동7가,"72,000",포레나영등포센트럴,4,0,2,59.8976, , ,208,11560,20
 ,2017, , ,2021,영등포동7가,"53,400",아크로타워스퀘어,4,0,2,59.7, , ,203,11560,30
 ,2017, ,21.06~23.06,2021,영등포동7가,"95,000",아크로타워스퀘어,4,0,3,84.75, , ,203,11560,19
 ,2017, , ,2021,영등포동7가,"73,500",아크로타워스퀘어,4,0,3,84.65, , ,203,11560,31
 ,2020, , ,2021,영등포동7가,"1,000",엔비어스파크,4,65,5,16.645, , ,209,11560,5
 ,2012, , ,2021,영등포동7가,"5,000",훼미리하우스117,4,35,5,16.98, , ,94-51,11560,10
 ,2012, , ,2021,영등포동7가,"13,000",훼미리하우스117,4,0,10,16.98, , ,94-51,11560,2
 ,2020, , ,2021,영등포동7가,"1,000",엔비어스파크,4,68,13,16.557, , ,209,11560,13
 ,2020, , ,2021,영등포동7가,"1,000",엔비어스파크,4,63,15,16.557, , ,209,11560,3
 ,2012, , ,2021,영등포동7가,"13,200",훼미리하우스117,4,0,16,16.98, , ,94-51,11560,4
 ,2017, , ,2021,영등포동7가,"88,000",아크로타워스퀘어,4,0,16,84.75, , ,203,11560,7
 ,2004, , ,2021,영등포동7가,"43,050",브라운스톤영등포,4,0,23,84.9, , ,202,11560,17
 ,1998, , ,2021,영등포동7가,"34,650",경남아너스빌,4,0,24,59.9, , ,46-1,11560,18
 ,1998, , ,2021,영등포동7가,"57,000",경남아너스빌,4,0,25,84.93, , ,46-1,11560,2
