갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2007, , ,2020,잠실동,"80,000",트리지움,5,0,1,59.88, , ,35,11710,19
 ,2007, , ,2020,잠실동,"90,000",트리지움,5,0,1,84.83, , ,35,11710,8
 ,2006, , ,2020,잠실동,"55,000",레이크팰리스,5,60,1,59.97, , ,44,11710,7
 ,2008, , ,2020,잠실동,"5,000",리센츠,5,100,1,27.68, , ,22,11710,7
 ,2008, , ,2020,잠실동,"42,000",리센츠,5,0,1,27.68, , ,22,11710,25
 ,2008, , ,2020,잠실동,"45,000",리센츠,5,0,1,27.68, , ,22,11710,13
 ,2008, , ,2020,잠실동,"58,000",리센츠,5,120,1,84.99, , ,22,11710,22
 ,2008, , ,2020,잠실동,"100,000",리센츠,5,0,1,84.99, , ,22,11710,16
 ,2008, , ,2020,잠실동,"50,000",잠실엘스,5,140,1,84.8, , ,19,11710,24
 ,1981, , ,2020,잠실동,"65,000",우성아파트,5,0,1,96.65, , ,101-1,11710,6
 ,1978, , ,2020,잠실동,"40,000",주공아파트 5단지,5,0,2,81.75, , ,27,11710,4
 ,2007, , ,2020,잠실동,"85,000",트리지움,5,0,2,84.83, , ,35,11710,5
 ,2007, , ,2020,잠실동,"70,000",트리지움,5,65,2,84.83, , ,35,11710,25
 ,2007, , ,2020,잠실동,"5,000",트리지움,5,210,2,59.88, , ,35,11710,20
 ,2007, , ,2020,잠실동,"10,000",트리지움,5,210,2,59.88, , ,35,11710,17
 ,2008, , ,2020,잠실동,"10,000",리센츠,5,110,2,27.68, , ,22,11710,26
 ,2008, , ,2020,잠실동,"34,000",리센츠,5,15,2,27.68, , ,22,11710,22
 ,2008, , ,2020,잠실동,"90,000",잠실엘스,5,0,2,84.97, , ,19,11710,2
 ,2008, , ,2020,잠실동,"71,400",잠실엘스,5,0,2,59.96, , ,19,11710,21
 ,2008, , ,2020,잠실동,"10,000",잠실엘스,5,180,2,59.96, , ,19,11710,29
 ,2008, , ,2020,잠실동,"78,000",잠실엘스,5,0,2,59.96, , ,19,11710,7
 ,2008, , ,2020,잠실동,"39,000",리센츠,5,0,4,27.68, , ,22,11710,18
 ,2007, , ,2020,잠실동,"60,000",트리지움,5,80,4,84.83, , ,35,11710,6
 ,2008, , ,2020,잠실동,"39,000",리센츠,5,0,4,27.68, , ,22,11710,18
 ,2008, , ,2020,잠실동,"47,250",리센츠,5,0,4,27.68, , ,22,11710,16
 ,2008, , ,2020,잠실동,"105,000",리센츠,5,0,4,84.99, , ,22,11710,23
 ,2006, , ,2020,잠실동,"80,000",레이크팰리스,5,0,4,84.82, , ,44,11710,18
 ,2008, , ,2020,잠실동,"105,000",잠실엘스,5,0,4,84.8, , ,19,11710,20
 ,2008, , ,2020,잠실동,"5,000",리센츠,5,143,4,27.68, , ,22,11710,5
 ,2008, , ,2020,잠실동,"39,000",리센츠,5,0,4,27.68, , ,22,11710,18
 ,1983, , ,2020,잠실동,"46,000",우성4차,5,0,4,95.84, , ,320,11710,13
 ,2005, , ,2020,잠실동,"40,000",갤러리아팰리스,5,400,4,176.034, , ,40,11710,41
 ,1982, , ,2020,잠실동,"60,000",우성아파트,5,0,4,96.04, , ,101-1,11710,1
 ,2006, , ,2020,잠실동,"135,000",레이크팰리스,5,0,5,135.82, , ,44,11710,12
 ,2008, , ,2020,잠실동,"70,000",리센츠,5,70,5,84.99, , ,22,11710,13
 ,1981, , ,2020,잠실동,"63,000",우성아파트,5,0,5,96.65, , ,101-1,11710,8
 ,2008, , ,2020,잠실동,"55,000",잠실엘스,5,105,5,84.8, , ,19,11710,19
 ,2008, , ,2020,잠실동,"80,000",잠실엘스,5,20,5,84.8, , ,19,11710,5
 ,2008, , ,2020,잠실동,"10,000",리센츠,5,80,5,27.68, , ,22,11710,4
 ,2008, , ,2020,잠실동,"60,000",리센츠,5,98,5,84.99, , ,22,11710,17
 ,2008, , ,2020,잠실동,"136,000",리센츠,5,0,5,124.22, , ,22,11710,25
 ,2008, , ,2020,잠실동,"95,000",잠실엘스,5,0,6,84.97, , ,19,11710,14
 ,2008, , ,2020,잠실동,"80,000",잠실엘스,5,50,6,84.88, , ,19,11710,10
 ,2008, , ,2020,잠실동,"76,000",잠실엘스,5,0,6,59.96, , ,19,11710,23
 ,2008, , ,2020,잠실동,"10,000",리센츠,5,80,6,27.68, , ,22,11710,4
 ,2008, , ,2020,잠실동,"33,600",리센츠,5,0,6,27.68, , ,22,11710,24
 ,2008, , ,2020,잠실동,"94,000",리센츠,5,0,6,84.99, , ,22,11710,28
 ,2008, , ,2020,잠실동,"2,000",리센츠,5,110,6,27.68, , ,22,11710,4
