갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2014, ,22.09~24.09,2022,아현동,"77,700",마포래미안푸르지오3단지,8,0,2,84.5978, , ,777,11440,6
사용,2015,갱신,22.09~24.01,2022,아현동,"80,000",공덕자이,8,0,3,84.99,"80,000", ,800,11440,15
 ,2014,갱신,22.10~24.10,2022,아현동,"30,000",마포래미안푸르지오1단지,8,103,3,59.9236,"30,000",94,777,11440,4
사용,2017,갱신,22.10~24.10,2022,아현동,"40,000",마포센트럴아이파크,8,165,3,111.1083,"40,000",150,802,11440,14
 ,2014,갱신,22.10~24.10,2022,아현동,"91,000",마포래미안푸르지오2단지,8,0,3,84.5978,"84,000", ,777,11440,9
 ,2017,갱신,22.08~24.08,2022,아현동,"110,000",마포센트럴아이파크,8,0,4,111.1083,"100,000", ,802,11440,17
사용,2014,갱신,22.08~24.08,2022,아현동,"88,200",마포래미안푸르지오2단지,8,0,5,84.3884,"84,000", ,777,11440,17
 ,2014,갱신,22.08~24.08,2022,아현동,"20,000",마포래미안푸르지오3단지,8,175,5,59.9796,"20,000",120,777,11440,12
 ,2014,신규,22.10~24.10,2022,아현동,"72,000",마포래미안푸르지오3단지,8,0,5,59.9796, , ,777,11440,6
사용,2015,갱신,22.11~24.11,2022,아현동,"89,250",공덕자이,8,0,5,84.99,"85,000", ,800,11440,11
 ,2017,갱신,22.08~24.08,2022,아현동,"83,500",마포센트럴아이파크,8,0,5,84.9668,"73,500", ,802,11440,12
 ,2014,신규,22.11~24.11,2022,아현동,"63,900",마포래미안푸르지오1단지,8,0,6,59.9236, , ,777,11440,16
 ,2014,신규,22.09~24.09,2022,아현동,"79,000",마포래미안푸르지오4단지,8,0,6,59.9656, , ,777,11440,5
 ,2014,신규,22.10~24.10,2022,아현동,"64,600",마포래미안푸르지오4단지,8,0,6,59.9656, , ,777,11440,3
 ,2014,신규,22.09~24.09,2022,아현동,"10,000",마포래미안푸르지오4단지,8,310,6,84.5978, , ,777,11440,20
 ,2014,신규,22.09~24.09,2022,아현동,"10,000",마포래미안푸르지오4단지,8,230,6,59.9656, , ,777,11440,12
 ,2014, , ,2022,아현동,"79,000",마포래미안푸르지오4단지,8,0,6,59.9656, , ,777,11440,5
사용,2014,갱신,22.08~24.08,2022,아현동,"71,400",마포래미안푸르지오4단지,8,0,6,59.9656,"68,000", ,777,11440,7
 ,2014, , ,2022,아현동,"64,600",마포래미안푸르지오4단지,8,0,6,59.9656, , ,777,11440,3
 ,2014,신규,22.10~24.10,2022,아현동,"100,000",마포래미안푸르지오4단지,8,90,8,114.2802, , ,777,11440,18
사용,2015,갱신,22.08~24.08,2022,아현동,"78,750",공덕자이,8,0,8,84.99,"75,000", ,800,11440,20
 ,2014,신규,22.10~24.10,2022,아현동,"30,000",마포래미안푸르지오3단지,8,160,10,59.9656, , ,777,11440,10
 ,2014,갱신,22.10~24.10,2022,아현동,"20,000",마포래미안푸르지오2단지,8,270,10,84.5978,"20,000",165,777,11440,13
사용,2014,갱신,22.08~24.08,2022,아현동,"63,000",마포래미안푸르지오1단지,8,0,10,59.9236,"60,000", ,777,11440,13
사용,2014,갱신,22.10~24.10,2022,아현동,"69,300",마포래미안푸르지오4단지,8,0,11,59.9236,"66,000", ,777,11440,2
사용,2017,갱신,22.09~24.09,2022,아현동,"30,000",마포센트럴아이파크,8,140,11,84.9668,"30,000",130,802,11440,16
 ,2003, , ,2022,아현동,"63,000",삼환나띠르빌,8,0,12,84.9, , ,732,11440,10
 ,2022,신규,22.08~23.08,2022,아현동,"5,000",아르띠타워,8,70,12,18.48, , ,330-5,11440,8
사용,2017,갱신,22.08~24.08,2022,아현동,"10,000",마포센트럴아이파크,8,170,12,59.9718,"10,000",160,802,11440,12
 ,2014, ,22.10~24.10,2022,아현동,"71,400",마포래미안푸르지오4단지,8,0,13,59.9236, , ,777,11440,16
사용,2014,갱신,22.10~24.10,2022,아현동,"71,400",마포래미안푸르지오4단지,8,0,13,59.9236,"68,000", ,777,11440,16
 ,2014,신규,22.09~24.09,2022,아현동,"80,000",마포래미안푸르지오1단지,8,0,13,59.9452, , ,777,11440,18
사용,2015,갱신,22.08~23.02,2022,아현동,"30,000",공덕자이,8,146,13,84.99,"30,000",135,800,11440,10
 ,2014,신규,22.09~24.09,2022,아현동,"73,000",마포래미안푸르지오4단지,8,0,13,59.9656, , ,777,11440,1
사용,2014,갱신,22.10~24.10,2022,아현동,"70,000",마포래미안푸르지오4단지,8,12,13,59.9656,"70,000", ,777,11440,10
사용,2014,갱신,22.10~24.10,2022,아현동,"136,500",마포래미안푸르지오2단지,8,0,13,114.588,"130,000", ,777,11440,16
 ,2003,갱신,22.09~24.09,2022,아현동,"48,000",삼환나띠르빌,8,60,13,84.9,"40,000",60,732,11440,1
사용,2014,갱신,22.10~24.10,2022,아현동,"5,000",마포래미안푸르지오2단지,8,210,15,59.9452,"5,000",200,777,11440,7
 ,2015, ,22.09~24.09,2022,아현동,"70,000",공덕자이,8,0,16,59.99, , ,800,11440,12
 ,2015,신규,22.10~24.10,2022,아현동,"110,000",공덕자이,8,0,17,114.99, , ,800,11440,6
 ,2015,갱신,22.08~24.08,2022,아현동,"7,179",공덕자이(임대),8,0,17,36.4,"7,179", ,799,11440,10
 ,2014,신규,22.12~24.12,2022,아현동,"63,000",마포래미안푸르지오1단지,8,0,17,59.9796, , ,777,11440,18
 ,2014,신규,22.10~24.10,2022,아현동,"62,800",마포래미안푸르지오3단지,8,0,18,59.9452, , ,777,11440,5
 ,2014,갱신,22.09~24.09,2022,아현동,"110,000",마포래미안푸르지오2단지,8,0,18,84.8919,"80,850", ,777,11440,8
 ,2014, , ,2022,아현동,"62,800",마포래미안푸르지오3단지,8,0,18,59.9452, , ,777,11440,5
사용,2014,갱신,22.09~24.09,2022,아현동,"40,000",마포래미안푸르지오1단지,8,80,18,59.9236,"40,000",70,777,11440,15
 ,2017,신규,22.10~24.10,2022,아현동,"88,000",마포센트럴아이파크,8,0,18,84.9699, , ,802,11440,3
 ,2008,신규,22.10~24.10,2022,아현동,"30,000",마포트라팰리스2차,8,200,19,99.56, , ,738,11440,13
 ,2015,신규,22.10~26.10,2022,아현동,"105,000",공덕자이,8,0,19,114.99, , ,800,11440,9
 ,2022,신규,23.02~25.02,2022,아현동,"71,000",더클래시,8,0,20,59.5, , ,804,11440,14
 ,2014, , ,2022,아현동,"68,200",마포래미안푸르지오2단지,8,0,20,59.9452, , ,777,11440,8
사용,2014,갱신,22.09~24.09,2022,아현동,"73,500",마포래미안푸르지오2단지,8,0,20,59.9656,"70,000", ,777,11440,11
 ,2014,갱신,22.09~23.10,2022,아현동,"30,000",마포래미안푸르지오2단지,8,220,21,84.5978,"30,000",140,777,11440,3
 ,2014, , ,2022,아현동,"52,000",마포래미안푸르지오2단지,8,150,21,84.9603, , ,777,11440,2
사용,2014,갱신,22.09~23.09,2022,아현동,"60,500",마포래미안푸르지오1단지,8,0,22,59.9236,"57,700", ,777,11440,20
 ,2022, , ,2022,아현동,"1,000",세민하이파크,8,160,22,14.05, , ,331-7,11440,3
