갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,1989,신규,22.12~24.12,2022,쌍문동,"1,000",한양2,11,53,1,35.1, , ,59,11320,11
사용,1989,갱신,22.11~24.11,2022,쌍문동,"26,700",성원,11,0,1,84.98,"25,500", ,53,11320,2
사용,1988,갱신, ,2022,쌍문동,"15,750",삼익세라믹,11,0,1,40.11,"15,000", ,56,11320,13
사용,1988,갱신, ,2022,쌍문동,"2,000",삼익세라믹,11,53,1,42.93,"2,000",50,56,11320,9
 ,1988,갱신,22.11~24.11,2022,쌍문동,"31,000",삼익세라믹,11,0,1,79.98,"25,500", ,56,11320,2
 ,1988, ,23.01~25.01,2022,쌍문동,"14,000",기용,11,0,1,41.31, , ,153,11320,5
 ,1989,갱신,23.01~25.01,2022,쌍문동,"32,000",성원,11,0,2,84.98,"27,500", ,53,11320,3
 ,1986, , ,2022,쌍문동,"24,000",한양1,11,0,2,50.58, , ,388-33,11320,13
 ,1988,신규,22.12~24.12,2022,쌍문동,"2,000",삼익세라믹,11,85,2,58.77, , ,56,11320,10
 ,1991,신규,23.01~25.01,2022,쌍문동,"3,000",한양5,11,100,3,65.37, , ,59-3,11320,15
 ,1986,신규,22.12~24.12,2022,쌍문동,"6,000",한양1,11,100,3,66.33, , ,388-33,11320,11
사용,1988,갱신,22.11~24.11,2022,쌍문동,"24,000",한양2,11,0,3,48.96,"23,000", ,59,11320,8
 ,1986, , ,2022,쌍문동,"6,000",한양1,11,100,3,66.33, , ,388-33,11320,11
 ,1988,신규, ,2022,쌍문동,"2,000",한양2,11,70,3,48.96, , ,59,11320,2
 ,1988,갱신,22.11~24.11,2022,쌍문동,"23,000",한양2,11,0,4,48.96,"18,900", ,59,11320,7
 ,1990,신규,22.11~24.11,2022,쌍문동,"1,000",현대1,11,70,4,44.55, , ,54,11320,9
 ,1988,신규,23.01~25.01,2022,쌍문동,"18,500",삼익세라믹,11,0,4,42.93, , ,56,11320,15
 ,1988,신규,22.12~24.12,2022,쌍문동,"3,000",삼익세라믹,11,85,4,79.98, , ,56,11320,6
